segment_id,joint,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_velocity,end_velocity,mean_velocity
0,joint1,0.0,2.809894323348999,2.809894323348999,home,constant,0.0,0.0,0.0,0.0,0.0
1,joint1,3.0106160640716553,5.820791006088257,2.8101749420166016,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
2,joint1,6.0216100215911865,15.857414722442627,9.83580470085144,pick,constant,0.0,0.0,0.0,0.0,0.0
3,joint1,16.058157920837402,16.861101865768433,0.8029439449310303,gripper_closing,constant,0.0,0.0,0.0,0.0,0.0
4,joint1,17.061856269836426,17.86523413658142,0.8033778667449951,gripper_closing,ramp_down,-0.32802947027954804,5.6407177890376055,0.0,-0.2195989787578582,-0.08783959150314327
5,joint1,18.06588315963745,18.869083642959595,0.8032004833221436,lift,constant,-7.247885488610889e-17,-0.21959897875785678,-0.2195989787578582,-0.2195989787578582,-0.2195989787578582
6,joint1,19.06973123550415,19.872496604919434,0.8027653694152832,lift,ramp_up,0.328153309194982,-6.477309589153316,-0.2195989787578582,0.0,-0.08779519498348234
7,joint1,20.07358193397522,20.876506090164185,0.8029241561889648,place,ramp_up,0.02271129600875663,-0.4558977466976177,0.0,0.0151959145441651,0.00911754872649906
8,joint1,21.077279090881348,21.880254983901978,0.8029758930206299,place,ramp_down,-0.0227088613441335,0.4968761354026431,0.0151959145441651,0.0,0.00911754872649906
9,joint1,22.080994606018066,22.88396954536438,0.8029749393463135,place,constant,0.0,0.0,0.0,0.0,0.0
10,joint1,23.084717512130737,24.891262531280518,1.8065450191497803,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
11,joint1,25.091941118240356,26.898268938064575,1.8063278198242188,retract,constant,0.0,0.0,0.0,0.0,0.0
12,joint1,27.099015474319458,27.90214729309082,0.8031318187713623,return_home,ramp_up,0.08345773347240448,-2.2323761566157123,0.0,0.0802279263734817,0.06276327222585673
13,joint1,28.102842092514038,30.91273546218872,2.8098933696746826,return_home,constant,0.0,0.0802279263734817,0.0802279263734817,0.0802279263734817,0.0802279263734817
14,joint1,31.113445043563843,31.91637659072876,0.802931547164917,return_home,ramp_down,-0.07993717790361517,2.58339288275853,0.0802279263734817,0.0,0.06418234109878536
