segment_id,joint,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_velocity,end_velocity,mean_velocity
0,joint5,0.0,2.809894323348999,2.809894323348999,home,constant,0.0,0.0,0.0,0.0,0.0
1,joint5,3.0106160640716553,5.820791006088257,2.8101749420166016,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
2,joint5,6.0216100215911865,6.8245463371276855,0.802936315536499,pick,ramp_down,-0.2580177093329466,1.3599210373566308,-0.0901974961161613,-0.3491486608982086,-0.2973584279417992
3,joint5,7.02538275718689,11.842972040176392,4.817589282989502,pick,constant,0.0,-0.3491486608982086,-0.3491486608982086,-0.3491486608982086,-0.3491486608982086
4,joint5,12.043609857559204,12.846238374710083,0.8026285171508789,pick,ramp_up,0.5220021461648195,-6.705775653036282,-0.3491486608982086,0.0,-0.20948919653892517
5,joint5,13.047067165374756,15.857414722442627,2.810347557067871,pick,constant,0.0,0.0,0.0,0.0,0.0
6,joint5,16.058157920837402,16.861101865768433,0.8029439449310303,gripper_closing,constant,0.0,0.0,0.0,0.0,0.0
7,joint5,17.061856269836426,17.86523413658142,0.8033778667449951,gripper_closing,ramp_up,0.5218649833890342,-8.973867783189455,0.0,0.3493619561195373,0.1397447824478149
8,joint5,18.06588315963745,18.869083642959595,0.8032004833221436,lift,constant,1.0428804856612082e-16,0.34936195611953524,0.3493619561195373,0.3493619561195373,0.3493619561195373
9,joint5,19.06973123550415,19.872496604919434,0.8027653694152832,lift,ramp_down,-0.5220620129489816,10.304809332806947,0.3493619561195373,0.0,0.13967415690422055
10,joint5,20.07358193397522,20.876506090164185,0.8029241561889648,place,ramp_down,-0.49964881563185687,10.029756518468613,0.0,-0.3343103229999542,-0.20058619379997253
11,joint5,21.077279090881348,21.880254983901978,0.8029758930206299,place,ramp_up,0.4995952529776191,-10.931281617479845,-0.3343103229999542,0.0,-0.20058619379997253
12,joint5,22.080994606018066,22.88396954536438,0.8029749393463135,place,constant,0.0,0.0,0.0,0.0,0.0
13,joint5,23.084717512130737,23.88765811920166,0.8029406070709229,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
14,joint5,24.088404417037964,24.891262531280518,0.8028581142425537,gripper_opening,ramp_up,0.40749023676901447,-9.870332360140551,0.0,0.2726355195045471,0.10905420780181885
15,joint5,25.091941118240356,25.894752740859985,0.8028116226196289,retract,constant,5.157063032100108e-17,0.27263551950454573,0.2726355195045471,0.2726355195045471,0.2726355195045471
16,joint5,26.09540581703186,26.898268938064575,0.8028631210327148,retract,ramp_down,-0.27162737971430057,7.251789155922513,0.2726355195045471,0.0,0.054527103900909424
17,joint5,27.099015474319458,27.90214729309082,0.8031318187713623,return_home,ramp_up,0.3632398234486083,-9.71615075035048,0.0,0.3491824865341186,0.2731696665287017
18,joint5,28.102842092514038,30.91273546218872,2.8098933696746826,return_home,constant,0.0,0.3491824865341186,0.3491824865341186,0.3491824865341186,0.3491824865341186
19,joint5,31.113445043563843,31.91637659072876,0.802931547164917,return_home,ramp_down,-0.3479170384756537,11.24390958700308,0.3491824865341186,0.0,0.27934598922729487
