segment_id,joint,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_position,end_position,mean_position
0,joint3,0.0,0.8030829429626465,0.8030829429626465,home,constant,-1.9853950287375454e-17,0.07504915446043008,0.0750491544604301,0.0750491544604301,0.0750491544604301
1,joint3,1.003821611404419,3.8138327598571777,2.810011148452759,gripper_opening,constant,0.0,0.0750491544604301,0.0750491544604301,0.0750491544604301,0.0750491544604301
2,joint3,4.0144805908203125,4.817320823669434,0.8028402328491211,gripper_opening,ramp_down,-0.030000473507634042,0.2012910004339797,0.0750491544604301,0.0460194237530231,0.06881149485707279
3,joint3,5.017989158630371,10.839656114578247,5.821666955947876,pick,ramp_down,-0.1329837733324785,0.6867261854637913,0.0194150526076555,-0.7547721862792969,-0.3676785668358207
4,joint3,11.040285110473633,13.851038694381714,2.810753583908081,pick,constant,-0.001437740872861541,-0.765483980790644,-0.7813570499420166,-0.7853981852531433,-0.78337761759758
5,joint3,14.051691770553589,15.85822868347168,1.8065369129180908,gripper_closing,constant,0.0,-0.7853981852531433,-0.7853981852531433,-0.7853981852531433,-0.7853981852531433
6,joint3,16.058974266052246,17.865933179855347,1.8069589138031006,lift,ramp_down,-0.2583683921289733,3.363733175107334,-0.7853981852531433,-1.2522592544555664,-1.0188287198543549
7,joint3,18.066513538360596,18.869560956954956,0.8030474185943604,lift,constant,-1.9515613198133577e-16,-1.256637096405025,-1.2566370964050293,-1.2566370964050293,-1.2566370964050293
8,joint3,19.070232152938843,19.873223543167114,0.8029913902282715,place,ramp_up,0.07570037298927171,-2.695223820558248,-1.2516014575958252,-1.1908178329467771,-1.221209669113159
9,joint3,20.07380747795105,20.876702308654785,0.8028948307037354,place,constant,0.005925636174942075,-1.2918889479975424,-1.1753180027008057,-1.1693706512451172,-1.1705601215362549
10,joint3,21.077555894851685,22.884627103805542,1.8070712089538574,gripper_opening,constant,0.0,-1.1693706512451172,-1.1693706512451172,-1.1693706512451172,-1.1693706512451172
11,joint3,23.085352420806885,24.892961263656616,1.8076088428497314,retract,constant,0.0,-1.1693706512451172,-1.1693706512451172,-1.1693706512451172,-1.1693706512451172
12,joint3,25.093671798706055,25.897034406661987,0.8033626079559326,retract,ramp_up,0.04077051481984479,-2.2006405517275005,-1.1693706512451172,-1.12844717502594,-1.1611859560012818
13,joint3,26.098057508468628,27.905517101287842,1.8074595928192139,return_home,ramp_up,0.2724743719030449,-8.185020476420057,-1.0739686489105225,-0.5814822316169739,-0.8277254402637482
