window_id,joint,start_time_sec,end_time_sec,center_time_sec,phase,mean_effort,range_effort,centered_effort_energy,energy_label
0,joint5,0.0,3.8138327598571777,1.9070721983909606,gripper_opening,-1.5899393558502195,0.0,0.0,low_energy
1,joint5,1.003821611404419,4.817320823669434,2.91065776348114,gripper_opening,-1.597706091403961,0.4243021011352537,0.10087412912301078,low_energy
2,joint5,2.0074400901794434,5.820833683013916,3.914197587966919,gripper_opening,-1.6369878947734833,0.525577783584595,0.31543214609655124,low_energy
3,joint5,3.0111143589019775,6.824440002441406,4.917697739601135,pick,-1.7703650772571564,0.9155226945877077,1.22814314997897,low_energy
4,joint5,4.0144805908203125,7.828238010406494,5.921238791942597,pick,-1.952061527967453,1.034201502799988,1.9536443616647006,medium_energy
5,joint5,5.017989158630371,8.831965684890747,6.924867939949036,pick,-2.1226004302501678,0.9155226945877075,1.409200504313176,low_energy
6,joint5,6.021481513977051,9.835898399353027,7.92862560749054,pick,-2.259928834438324,0.5425319671630864,0.42683763304256445,low_energy
7,joint5,7.0251688957214355,10.839656114578247,8.93241126537323,pick,-2.227716010808945,0.6951190233230591,0.7315264638531938,low_energy
8,joint5,8.028858661651611,11.843345642089844,9.936202812194825,pick,-2.2055379807949067,2.162758469581604,4.1930508331247855,medium_energy
9,joint5,9.032982110977173,12.847108364105225,10.940001237392426,pick,-2.0855823397636413,2.162758469581604,4.521878825687028,medium_energy
10,joint5,10.036563158035278,13.851038694381714,11.943759226799012,pick,-1.9673221290111542,2.162758469581604,4.2807191692065265,medium_energy
11,joint5,11.040285110473633,14.854544878005981,12.947524511814118,pick,-1.9245077669620514,2.162758469581604,4.18107109754197,medium_energy
12,joint5,12.044092416763306,15.85822868347168,13.951256477832795,pick,-1.8233393430709843,0.0,9.860761315262648e-31,low_energy
13,joint5,13.047828197479248,16.862135887145996,14.95499062538147,gripper_closing,-2.1722995758056642,1.8677185773849485,9.771969104904837,medium_energy
14,joint5,14.051691770553589,17.865933179855347,15.958740472793579,gripper_closing,-2.582876664400101,1.8677185773849485,14.26809477689327,high_energy
15,joint5,15.05532431602478,18.869560956954956,16.962463104724883,lift,-2.523420363664627,2.402544379234314,16.39683074928174,high_energy
16,joint5,16.058974266052246,19.873223543167114,17.966192030906676,lift,-2.6863021194934844,2.402544379234314,14.298162165230409,high_energy
17,joint5,17.06296157836914,20.876702308654785,18.969862008094786,lift,-1.9087351560592651,6.8614795207977295,63.14745211953769,high_energy
18,joint5,18.066513538360596,21.880972623825073,19.973532485961915,place,-0.5528113961219787,6.147130012512207,106.91379627587574,high_energy
19,joint5,19.070232152938843,22.884627103805542,20.977309656143188,place,-0.61226766705513,6.147130012512207,109.4716636360269,high_energy
20,joint5,20.07380747795105,23.888593196868896,21.98114631175995,gripper_opening,-0.672111988067627,6.233920097351074,113.4351996553321,high_energy
21,joint5,21.077555894851685,24.892961263656616,22.98514199256897,retract,-1.0774363934993745,6.1661036014556885,91.95477728208942,high_energy
22,joint5,22.081704139709473,25.897034406661987,23.989169883728028,retract,-1.9970777094364167,3.92815899848938,13.188850731653774,medium_energy
23,joint5,23.085352420806885,26.901668310165405,24.99338002204895,retract,-2.2485510647296905,3.978722333908081,15.3174212261507,high_energy
24,joint5,24.089335680007935,27.905517101287842,25.99761995077133,return_home,-2.379870742559433,4.266942262649536,18.67814582704383,high_energy
25,joint5,25.093671798706055,28.90983295440674,27.001842319965363,return_home,-2.7538079977035523,1.7376912832260132,7.984407813645069,medium_energy
26,joint5,26.098057508468628,29.91367745399475,28.006066048145293,return_home,-3.0292912483215333,0.915522575378418,1.2607218970712673,low_energy
27,joint5,27.1024067401886,30.918062210083008,29.010099625587465,return_home,-2.817985808849335,1.7784342765808108,6.748360859671072,medium_energy
