segment_id,joint,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_velocity,end_velocity,mean_velocity
0,joint3,0.0,0.8028292655944824,0.8028292655944824,home,constant,0.0,0.0,0.0,0.0,0.0
1,joint3,1.0036022663116455,3.8138532638549805,2.810250997543335,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
2,joint3,4.014695167541504,4.818300247192383,0.8036050796508789,gripper_opening,ramp_down,-0.19508905992587725,0.8098197784169135,0.0,-0.1330218613147735,-0.05180177986621855
3,joint3,5.019008159637451,10.84151554107666,5.822507381439209,pick,constant,0.0,-0.1330218613147735,-0.1330218613147735,-0.1330218613147735,-0.1330218613147735
4,joint3,11.042643070220947,11.845470905303955,0.8028278350830078,pick,ramp_up,0.10772619612815475,-1.2544470931661924,-0.108112521469593,0.0,-0.021622504293918602
5,joint3,12.046056985855103,13.852810144424438,1.806753158569336,pick,constant,0.0,0.0,0.0,0.0,0.0
6,joint3,14.053515911102295,15.86088490486145,1.8073689937591553,gripper_closing,constant,0.0,0.0,0.0,0.0,0.0
7,joint3,16.061643600463867,16.8644118309021,0.8027682304382324,lift,constant,-2.3289367576525074e-17,-0.2695078253746028,-0.2695078253746032,-0.2695078253746032,-0.2695078253746032
8,joint3,17.065078258514404,18.87202286720276,1.8069446086883545,lift,ramp_up,0.19119978641289104,-3.532347143521828,-0.2695078253746032,0.0759795978665351,-0.09676411375403406
9,joint3,19.072688817977905,20.880038499832153,1.807349681854248,place,constant,-0.042039234924690354,0.877780843731023,0.0759795978665351,0.0,0.03798979893326755
10,joint3,21.080796718597412,22.888570308685303,1.8077735900878906,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
11,joint3,23.089298725128174,24.896263599395752,1.8069648742675781,retract,constant,0.0,0.0,0.0,0.0,0.0
12,joint3,25.097034215927124,25.89993953704834,0.8029053211212158,retract,ramp_up,0.4070840496498855,-10.271079814629037,0.0,0.2723928987979889,0.10895715951919556
13,joint3,26.10139799118042,27.90861749649048,1.8072195053100586,return_home,constant,0.0,0.2723928987979889,0.2723928987979889,0.2723928987979889,0.2723928987979889
