segment_id,joint,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_velocity,end_velocity,mean_velocity
0,joint2,0.0,0.8028292655944824,0.8028292655944824,home,constant,0.0,0.0,0.0,0.0,0.0
1,joint2,1.0036022663116455,3.8138532638549805,2.810250997543335,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
2,joint2,4.014695167541504,4.818300247192383,0.8036050796508789,gripper_opening,ramp_up,0.3664350214516579,-1.5210813361061901,0.0,0.2498544454574585,0.09729908108711242
3,joint2,5.019008159637451,10.84151554107666,5.822507381439209,pick,constant,0.0,0.2498544454574585,0.2498544454574585,0.2498544454574585,0.2498544454574585
4,joint2,11.042643070220947,11.845470905303955,0.8028278350830078,pick,ramp_down,-0.20234169910591288,2.356223141563075,0.2030673325061798,0.0,0.04061346650123596
5,joint2,12.046056985855103,13.852810144424438,1.806753158569336,pick,constant,0.0,0.0,0.0,0.0,0.0
6,joint2,14.053515911102295,15.86088490486145,1.8073689937591553,gripper_closing,constant,0.0,0.0,0.0,0.0,0.0
7,joint2,16.061643600463867,16.8644118309021,0.8027682304382324,lift,constant,3.2125899205480074e-17,-0.13974480330944117,-0.1397448033094406,-0.1397448033094406,-0.1397448033094406
8,joint2,17.065078258514404,18.87202286720276,1.8069446086883545,lift,ramp_up,0.27076149989279413,-4.760310988372712,-0.1397448033094406,0.3495062291622162,0.10488071292638779
9,joint2,19.072688817977905,20.880038499832153,1.807349681854248,place,constant,-0.19338052435079453,4.0377927935623195,0.3495062291622162,0.0,0.1747531145811081
10,joint2,21.080796718597412,22.888570308685303,1.8077735900878906,gripper_opening,constant,-0.005600973257539307,0.11807297866848648,0.0,-0.0101252915337681,-0.00506264576688405
11,joint2,23.089298725128174,23.892433881759644,0.8031351566314697,retract,constant,2.673608985321208e-16,-0.34897348284722,-0.3489734828472137,-0.3489734828472137,-0.3489734828472137
12,joint2,24.093153953552246,24.896263599395752,0.8031096458435059,retract,ramp_up,0.5214448066154133,-12.975817491287403,-0.3489734828472137,0.0,-0.20318375825881957
13,joint2,25.097034215927124,25.89993953704834,0.8029053211212158,retract,ramp_down,-0.39737797840232697,10.026187310105978,0.0,-0.2658982574939728,-0.10635930299758911
14,joint2,26.10139799118042,27.90861749649048,1.8072195053100586,return_home,constant,0.0,-0.2658982574939728,-0.2658982574939728,-0.2658982574939728,-0.2658982574939728
