joint,bag_time_ns,bag_time_sec,header_stamp_sec,position,velocity,effort,phase
joint3,1785501868572527311,1785501868.5725274,1785501868.5723095,0.0750491544604301,0.0,-14.930364608764648,home
joint3,1785501868773240906,1785501868.773241,1785501868.7730925,0.0750491544604301,0.0,-14.930364608764648,home
joint3,1785501868973939699,1785501868.97394,1785501868.9738326,0.0750491544604301,0.0,-14.930364608764648,home
joint3,1785501869174777656,1785501869.1747775,1785501869.1745858,0.0750491544604301,0.0,-14.930364608764648,home
joint3,1785501869375509311,1785501869.3755093,1785501869.375332,0.0750491544604301,0.0,-14.930364608764648,home
joint3,1785501869576264857,1785501869.576265,1785501869.576084,0.0750491544604301,0.0,-14.930364608764648,home
joint3,1785501869776855010,1785501869.7768552,1785501869.776779,0.0750491544604301,0.0,-14.930364608764648,home
joint3,1785501869977991869,1785501869.977992,1785501869.9778078,0.0750491544604301,0.0,-14.930364608764648,home
joint3,1785501870178703990,1785501870.178704,1785501870.1785734,0.0750491544604301,0.0,-14.930364608764648,home
joint3,1785501870379410369,1785501870.3794105,1785501870.3792608,0.0750491544604301,0.0,-14.930364608764648,home
joint3,1785501870580265715,1785501870.5802658,1785501870.5800903,0.0750491544604301,0.0,-14.930364608764648,home
joint3,1785501870780988348,1785501870.7809885,1785501870.7808418,0.0750491544604301,0.0,-14.930364608764648,home
joint3,1785501870981719069,1785501870.9817193,1785501870.9815874,0.0750491544604301,0.0,-14.930364608764648,home
joint3,1785501871182502300,1785501871.1825025,1785501871.182321,0.0750491544604301,0.0,-14.930364608764648,home
joint3,1785501871383220347,1785501871.3832204,1785501871.3830674,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1785501871583975754,1785501871.5839758,1785501871.58384,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1785501871784669970,1785501871.78467,1785501871.7845745,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1785501871985309308,1785501871.9853094,1785501871.9852128,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1785501872186081100,1785501872.1860812,1785501872.1859446,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1785501872386806893,1785501872.386807,1785501872.3866868,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1785501872587881310,1785501872.587881,1785501872.5877056,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1785501872788613738,1785501872.7886138,1785501872.78847,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1785501872989424993,1785501872.989425,1785501872.9892364,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1785501873190095890,1785501873.190096,1785501873.1899414,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1785501873390705209,1785501873.390705,1785501873.3906362,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1785501873591585528,1785501873.5915856,1785501873.5913794,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1785501873792185748,1785501873.792186,1785501873.7920802,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1785501873992951471,1785501873.9929516,1785501873.992822,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1785501874193679937,1785501874.19368,1785501874.1935148,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1785501874394296133,1785501874.3942962,1785501874.3942094,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1785501874595578053,1785501874.5955782,1785501874.5954516,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1785501874796438621,1785501874.7964387,1785501874.796159,0.0748734697699546,-0.0258240383118391,-15.83091640472412,pick
joint3,1785501874997175465,1785501874.9971757,1785501874.9969788,0.0502761229872703,-0.1330218613147735,-16.475271224975586,pick
joint3,1785501875197863888,1785501875.197864,1785501875.197729,0.0236717518419027,-0.1330218613147735,-15.878570556640623,pick
joint3,1785501875398666511,1785501875.3986666,1785501875.3984773,-0.00293262116611,-0.1330218613147735,-16.261070251464844,pick
joint3,1785501875599378640,1785501875.5993788,1785501875.599233,-0.0295369941741228,-0.1330218613147735,-16.138669967651367,pick
joint3,1785501875800088413,1785501875.8000884,1785501875.799921,-0.0561413653194904,-0.1330218613147735,-15.924470901489258,pick
joint3,1785501876000694285,1785501876.0006945,1785501876.0006022,-0.0827457383275032,-0.1330218613147735,-15.26657009124756,pick
joint3,1785501876201358404,1785501876.2013586,1785501876.201262,-0.1098821982741355,-0.1330218613147735,-15.098270416259766,pick
joint3,1785501876401996388,1785501876.4019964,1785501876.4019318,-0.1364865750074386,-0.1330218613147735,-15.021770477294922,pick
joint3,1785501876602701606,1785501876.6027017,1785501876.6026175,-0.1630909442901611,-0.1330218613147735,-14.56277084350586,pick
joint3,1785501876803459698,1785501876.8034596,1785501876.8033326,-0.1896953135728836,-0.1330218613147735,-14.79227066040039,pick
joint3,1785501877004282922,1785501877.004283,1785501877.0040622,-0.216299682855606,-0.1330218613147735,-14.654570579528809,pick
joint3,1785501877204950310,1785501877.2049503,1785501877.204798,-0.2429040670394897,-0.1330218613147735,-14.88407039642334,pick
joint3,1785501877405645618,1785501877.4056456,1785501877.405523,-0.2700405120849609,-0.1330218613147735,-14.088470458984377,pick
joint3,1785501877606291339,1785501877.6062915,1785501877.6061974,-0.2966448962688446,-0.1330218613147735,-13.629470825195312,pick
joint3,1785501877806972346,1785501877.8069725,1785501877.806873,-0.3232492804527282,-0.1330218613147735,-13.430570602416992,pick
joint3,1785501878007751611,1785501878.0077517,1785501878.007584,-0.3498536348342895,-0.1330218613147735,-13.338770866394045,pick
joint3,1785501878208435201,1785501878.2084353,1785501878.20827,-0.3764580190181732,-0.1330218613147735,-13.06337070465088,pick
joint3,1785501878409164488,1785501878.409165,1785501878.4089532,-0.4030623733997345,-0.1330218613147735,-12.48197078704834,pick
joint3,1785501878609805877,1785501878.6098058,1785501878.60965,-0.4301988482475281,-0.1330218613147735,-12.573770523071287,pick
joint3,1785501878810381485,1785501878.8103817,1785501878.8103125,-0.4568032324314117,-0.1330218613147735,-11.946470260620115,pick
joint3,1785501879011242295,1785501879.0112424,1785501879.011055,-0.483407586812973,-0.1330218613147735,-12.130070686340332,pick
joint3,1785501879211961324,1785501879.2119615,1785501879.2118144,-0.5100119709968567,-0.1330218613147735,-11.395670890808104,pick
joint3,1785501879412707701,1785501879.4127078,1785501879.4125552,-0.536616325378418,-0.1330218613147735,-11.395670890808104,pick
joint3,1785501879613415797,1785501879.6134157,1785501879.6132553,-0.563220739364624,-0.1330218613147735,-11.288570404052734,pick
joint3,1785501879814172115,1785501879.8141725,1785501879.8140104,-0.5903571844100952,-0.1330218613147735,-10.263470649719238,pick
joint3,1785501880014889075,1785501880.014889,1785501880.0147572,-0.6169615387916565,-0.1330218613147735,-9.988070487976074,pick
