segment_id,joint,signal,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_value,end_value,mean_value
0,joint5,velocity,0.0,0.8030829429626465,0.8030829429626465,home,constant,0.0,0.0,0.0,0.0,0.0
1,joint5,velocity,1.003821611404419,3.8138327598571777,2.810011148452759,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
2,joint5,velocity,4.0144805908203125,4.817320823669434,0.8028402328491211,gripper_opening,ramp_down,-0.48929669402149134,2.0341087134379023,0.0,-0.3491486608982086,-0.12658331990242006
3,joint5,velocity,5.017989158630371,10.839656114578247,5.821666955947876,pick,constant,0.0,-0.3491486608982086,-0.3491486608982086,-0.3491486608982086,-0.3491486608982086
4,joint5,velocity,11.040285110473633,11.843345642089844,0.8030605316162109,pick,ramp_up,0.33864848311146284,-3.942747373082545,-0.3399181663990021,0.0,-0.06798363327980042
5,joint5,velocity,12.044092416763306,13.851038694381714,1.8069462776184082,pick,constant,0.0,0.0,0.0,0.0,0.0
6,joint5,velocity,14.051691770553589,15.85822868347168,1.8065369129180908,gripper_closing,constant,0.0,0.0,0.0,0.0,0.0
7,joint5,velocity,16.058974266052246,16.862135887145996,0.80316162109375,lift,ramp_up,0.34792023355749724,-5.44747255947607,0.0,0.3493619561195373,0.2794895648956298
8,joint5,velocity,17.06296157836914,17.865933179855347,0.802971601486206,lift,ramp_down,-0.0649961565466663,1.471436764532914,0.3493619561195373,0.2841222286224365,0.3363140106201171
9,joint5,velocity,18.066513538360596,18.869560956954956,0.8030474185943604,lift,constant,0.0,0.0,0.0,0.0,0.0
10,joint5,velocity,19.070232152938843,19.873223543167114,0.8029913902282715,place,constant,-1.637506635574773e-16,-0.33431032299995095,-0.3343103229999542,-0.3343103229999542,-0.3343103229999542
11,joint5,velocity,20.07380747795105,20.876702308654785,0.8028948307037354,place,ramp_up,0.33308967166056963,-6.88695323723223,-0.3343103229999542,0.0,-0.06686206459999085
12,joint5,velocity,21.077555894851685,22.884627103805542,1.8070712089538574,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
13,joint5,velocity,23.085352420806885,23.888593196868896,0.8032407760620117,retract,constant,-1.6477099088118268e-16,0.272635519504551,0.2726355195045471,0.2726355195045471,0.2726355195045471
14,joint5,velocity,24.089335680007935,24.892961263656616,0.8036255836486816,retract,ramp_down,-0.4069974847032197,10.131447606460837,0.2726355195045471,0.0,0.16358131170272827
15,joint5,velocity,25.093671798706055,25.897034406661987,0.8033626079559326,retract,ramp_up,0.3478773324588246,-8.799384153232893,0.0,0.3491824865341186,0.06983649730682372
16,joint5,velocity,26.098057508468628,27.905517101287842,1.8074595928192139,return_home,constant,0.0,0.3491824865341186,0.3491824865341186,0.3491824865341186,0.3491824865341186
