segment_id,joint,signal,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_value,end_value,mean_value
0,joint3,effort,0.0,0.8030829429626465,0.8030829429626465,home,constant,6.540279511347103e-15,-14.930364608764643,-14.930364608764648,-14.930364608764648,-14.930364608764648
1,joint3,effort,1.003821611404419,3.8138327598571777,2.810011148452759,gripper_opening,constant,0.0,-14.930364608764648,-14.930364608764648,-14.930364608764648,-14.930364608764648
2,joint3,effort,4.0144805908203125,4.817320823669434,0.8028402328491211,gripper_opening,ramp_down,-2.0586848768887447,-6.393512152672506,-14.930364608764648,-16.291669845581055,-15.484487152099609
3,joint3,effort,5.017989158630371,11.843345642089844,6.825356483459473,pick,ramp_up,1.322611589786367,-23.005020403172768,-16.3681697845459,-7.340874195098877,-11.854521989822388
4,joint3,effort,12.044092416763306,13.851038694381714,1.8069462776184082,pick,constant,0.0,-7.340874195098877,-7.340874195098877,-7.340874195098877,-7.340874195098877
5,joint3,effort,14.051691770553589,15.85822868347168,1.8065369129180908,gripper_closing,constant,0.0,-7.340874195098877,-7.340874195098877,-7.340874195098877,-7.340874195098877
6,joint3,effort,16.058974266052246,18.869560956954956,2.81058669090271,lift,ramp_down,-4.720803022957631,68.47038006567938,-7.340874195098877,-20.609100341796875,-13.974987268447876
7,joint3,effort,19.070232152938843,20.876702308654785,1.8064701557159424,place,ramp_up,7.138952881032245,-150.67489407413157,-14.533405303955078,-1.6370999813079834,-8.08525264263153
8,joint3,effort,21.077555894851685,21.880972623825073,0.8034167289733887,gripper_opening,ramp_down,-8.67570235770665,182.85070552479954,-1.652400016784668,-10.258068084716797,-3.4959336280822755
9,joint3,effort,22.081704139709473,22.884627103805542,0.8029229640960693,gripper_opening,constant,7.477946849197557e-16,-10.258068084716811,-10.258068084716797,-10.258068084716797,-10.258068084716797
10,joint3,effort,23.085352420806885,25.897034406661987,2.8116819858551025,retract,ramp_down,-1.7421085929516622,29.797652325680325,-10.419538497924805,-15.317793846130373,-12.868666172027588
11,joint3,effort,26.098057508468628,26.901668310165405,0.8036108016967773,return_home,ramp_down,-0.31224091644730306,-7.514647427331519,-15.66969394683838,-15.8685941696167,-15.78903408050537
12,joint3,effort,27.1024067401886,27.905517101287842,0.8031103610992432,return_home,ramp_up,0.13720529463157533,-19.874847786667516,-16.296993255615234,-16.18989372253418,-16.101153945922853
