segment_id,joint,signal,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_value,end_value,mean_value
0,joint1,velocity,0.0,3.813824415206909,3.813824415206909,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
1,joint1,velocity,4.01453709602356,12.84874701499939,8.83420991897583,pick,constant,0.0,0.0,0.0,0.0,0.0
2,joint1,velocity,13.049410820007324,14.8562490940094,1.8068382740020752,gripper_closing,constant,0.0,0.0,0.0,0.0,0.0
3,joint1,velocity,15.05696988105774,15.860055685043335,0.8030858039855957,lift,ramp_down,-0.040848282448654856,0.4200554853817353,-0.1785911470651626,-0.2195989787578582,-0.21139741241931906
4,joint1,velocity,16.060828685760498,16.864092350006104,0.8032636642456055,lift,ramp_up,0.21882098416941068,-3.7779862454628113,-0.2195989787578582,0.0,-0.17567918300628654
5,joint1,velocity,17.064728021621704,17.867724418640137,0.8029963970184326,lift,constant,0.0,0.0,0.0,0.0,0.0
6,joint1,velocity,18.068423748016357,19.874956369400024,1.806532621383667,place,constant,-0.008411646910934928,0.1671811153496302,0.0151959145441651,0.0,0.00759795727208255
7,joint1,velocity,20.075626850128174,21.883177280426025,1.8075504302978516,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
8,joint1,velocity,22.083977937698364,23.89073896408081,1.8067610263824463,retract,constant,0.0,0.0,0.0,0.0,0.0
9,joint1,velocity,24.09147310256958,24.895187616348267,0.8037145137786865,retract,ramp_up,0.11941751754483973,-2.8929750232562266,0.0,0.0802279263734817,0.031944556534290305
10,joint1,velocity,25.09580421447754,27.90674901008606,2.8109447956085205,return_home,constant,0.0,0.0802279263734817,0.0802279263734817,0.0802279263734817,0.0802279263734817
