segment_id,joint,signal,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_value,end_value,mean_value
0,joint5,velocity,0.0,2.8100674152374268,2.8100674152374268,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
1,joint5,velocity,3.0108444690704346,3.813824415206909,0.8029799461364746,gripper_opening,ramp_down,-0.5217326319513876,1.6406950516932777,0.0,-0.3491486608982086,-0.13965946435928345
2,joint5,velocity,4.01453709602356,12.84874701499939,8.83420991897583,pick,constant,0.03952234145446775,-0.5078125667888791,-0.3491486608982086,0.0,-0.1745743304491043
3,joint5,velocity,13.049410820007324,14.8562490940094,1.8068382740020752,gripper_closing,constant,0.0,0.0,0.0,0.0,0.0
4,joint5,velocity,15.05696988105774,15.860055685043335,0.8030858039855957,lift,ramp_up,0.06498589917275548,-0.6682700719646061,0.2841222286224365,0.3493619561195373,0.3363140106201172
5,joint5,velocity,16.060828685760498,16.864092350006104,0.8032636642456055,lift,ramp_down,-0.3481242376528673,6.010431707712859,0.3493619561195373,0.0,0.2794895648956298
6,joint5,velocity,17.064728021621704,17.867724418640137,0.8029963970184326,lift,constant,0.0,0.0,0.0,0.0,0.0
7,joint5,velocity,18.068423748016357,18.87139391899109,0.8029701709747314,place,constant,3.038124134629206e-17,-0.33431032299995495,-0.3343103229999542,-0.3343103229999542,-0.3343103229999542
8,joint5,velocity,19.072100162506104,19.874956369400024,0.8028562068939209,place,ramp_up,0.08621674222068439,-1.6962491459356885,-0.0865412279963493,0.0,-0.01730824559926986
9,joint5,velocity,20.075626850128174,21.883177280426025,1.8075504302978516,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
10,joint5,velocity,22.083977937698364,22.88696575164795,0.802987813949585,retract,constant,6.918475107545467e-17,0.27263551950454556,0.2726355195045471,0.2726355195045471,0.2726355195045471
11,joint5,velocity,23.0877788066864,23.89073896408081,0.8029601573944092,retract,ramp_down,-0.40744026342007383,9.734039725399617,0.2726355195045471,0.0,0.16358131170272827
12,joint5,velocity,24.09147310256958,24.895187616348267,0.8037145137786865,retract,ramp_up,0.5197505074506211,-12.591328871565691,0.0,0.3491824865341186,0.1390348732471466
13,joint5,velocity,25.09580421447754,27.90674901008606,2.8109447956085205,return_home,constant,0.0,0.3491824865341186,0.3491824865341186,0.3491824865341186,0.3491824865341186
