bag_time_ns,bag_time_sec,header_stamp_sec,joint1_position,joint1_velocity,joint1_effort,joint2_position,joint2_velocity,joint2_effort,joint3_position,joint3_velocity,joint3_effort,joint4_position,joint4_velocity,joint4_effort,joint5_position,joint5_velocity,joint5_effort,joint6_position,joint6_velocity,joint6_effort,phase
1785501070068895090,1785501070.068895,1785501070.0687377,-0.36651915311813354,0.0,0.002401629462838173,0.7992970943450928,-0.34897348284721375,-32.25824737548828,-1.1693706512451172,0.0,-10.643157958984375,0.0,0.0,-0.0640803873538971,-1.1393229961395264,0.2726355195045471,-2.826140880584717,0.0,0.0,0.011283003725111485,retract
1785501070269635111,1785501070.2696352,1785501070.2695081,-0.36651915311813354,0.0,0.00226903660222888,0.7295023798942566,-0.34897348284721375,-31.156648635864258,-1.1693706512451172,0.0,-11.41324234008789,0.0,0.0,-0.07563400268554688,-1.0847958326339722,0.2726355195045471,-2.8091866970062256,0.0,0.0,0.011288902722299099,retract
1785501070470370353,1785501070.4703705,1785501070.4702692,-0.36651915311813354,0.0,0.0021224268712103367,0.6597076654434204,-0.34897348284721375,-29.59604835510254,-1.1693706512451172,0.0,-12.149748802185059,0.0,0.0,-0.08703488856554031,-1.0302687883377075,0.2726355195045471,-2.6226913928985596,0.0,0.0,0.011292176321148872,retract
1785501070671205178,1785501070.6712053,1785501070.6709929,-0.36651915311813354,0.0,0.0019682608544826508,0.5885170698165894,-0.34897348284721375,-29.62664794921875,-1.1693706512451172,0.0,-12.820108413696289,0.0,0.0,-0.09778060019016266,-0.9746511578559875,0.2726355195045471,-2.673553705215454,0.0,0.0,0.011292706243693829,retract
1785501070871875724,1785501070.871876,1785501070.871749,-0.36651915311813354,0.0,0.0018045222386717796,0.518722414970398,-0.34897348284721375,-30.07034683227539,-1.1693706512451172,0.0,-13.43587589263916,0.0,0.0,-0.1080462783575058,-0.9201240539550781,0.2726355195045471,-2.6396453380584717,0.0,0.0,0.011290592141449451,retract
1785501071072564176,1785501071.0725644,1785501071.0724714,-0.36651915311813354,0.0,0.0016320082359015942,0.44892770051956177,-0.34897348284721375,-28.06604766845703,-1.1693706512451172,0.0,-13.993940353393555,0.0,0.0,-0.11778194457292557,-0.8655969500541687,0.2726355195045471,-2.6396453380584717,0.0,0.0,0.011285844258964062,retract
1785501071273348595,1785501071.2733488,1785501071.2732062,-0.36651915311813354,0.0,0.001451558549888432,0.379133015871048,-0.34897348284721375,-27.775346755981445,-1.1693706512451172,0.0,-14.49146842956543,0.0,0.0,-0.12694017589092255,-0.8110697865486145,0.2726355195045471,-2.198838233947754,0.0,0.0,0.011278471909463406,retract
1785501071474059050,1785501071.474059,1785501071.4739528,-0.36651915311813354,0.0,0.001260235789231956,0.3093383014202118,-0.34897348284721375,-26.780847549438477,-1.1693706512451172,0.0,-14.933952331542969,0.0,0.0,-0.135640487074852,-0.7565426826477051,0.2726355195045471,-2.5209665298461914,0.0,0.0,0.01126826275140047,retract
1785501071674919146,1785501071.6749194,1785501071.6747012,-0.36651915311813354,0.0,-2.3520470436361516e-17,0.27925267815589905,0.0,-28.09079933166504,-1.1693706512451172,0.0,-15.146536827087402,0.0,0.0,-0.13991136848926544,-0.7330383062362671,0.0,-0.08477062731981277,0.0,0.0,0.011274855583906174,retract
1785501071875921958,1785501071.875922,1785501071.8757503,-0.36651915311813354,0.0,-2.3520470436361516e-17,0.27925267815589905,0.0,-24.40811538696289,-1.1693706512451172,0.0,-15.146536827087402,0.0,0.0,-0.13991136848926544,-0.7330383062362671,0.0,-1.630682349205017,0.0,0.0,0.011274855583906174,retract
1785501072076969087,1785501072.0769691,1785501072.0767498,-0.36651915311813354,0.0,-2.3520470436361516e-17,0.27925267815589905,0.0,-24.40811538696289,-1.1693706512451172,0.0,-15.146536827087402,0.0,0.0,-0.13991136848926544,-0.7330383062362671,0.0,-1.630682349205017,0.0,0.0,0.011274855583906174,retract
1785501072277599309,1785501072.2775993,1785501072.277484,-0.36651915311813354,0.0,-2.3520470436361516e-17,0.27925267815589905,0.0,-24.40811538696289,-1.1693706512451172,0.0,-15.146536827087402,0.0,0.0,-0.13991136848926544,-0.7330383062362671,0.0,-1.630682349205017,0.0,0.0,0.011274855583906174,retract
1785501072478343431,1785501072.4783435,1785501072.4781659,-0.36651915311813354,0.0,-2.3520470436361516e-17,0.27925267815589905,0.0,-24.40811538696289,-1.1693706512451172,0.0,-15.146536827087402,0.0,0.0,-0.13991136848926544,-0.7330383062362671,0.0,-1.630682349205017,0.0,0.0,0.011274855583906174,retract
