joint,bag_time_ns,bag_time_sec,header_stamp_sec,position,velocity,effort,phase
joint4,1785500933160160549,1785500933.1601603,1785500933.1600523,0.0,0.0,-0.1364886611700058,home
joint4,1785500933360939381,1785500933.3609393,1785500933.3607545,0.0,0.0,-0.1364886611700058,home
joint4,1785500933561840671,1785500933.5618408,1785500933.5615542,0.0,0.0,-0.1364886611700058,home
joint4,1785500933762398496,1785500933.7623985,1785500933.762318,0.0,0.0,-0.1364886611700058,home
joint4,1785500933963220883,1785500933.963221,1785500933.9630642,0.0,0.0,-0.1364886611700058,home
joint4,1785500934163986736,1785500934.1639867,1785500934.1638482,0.0,0.0,-0.1364886611700058,home
joint4,1785500934364812886,1785500934.3648129,1785500934.3645792,0.0,0.0,-0.1364886611700058,home
joint4,1785500934565566876,1785500934.565567,1785500934.5653348,0.0,0.0,-0.1364886611700058,home
joint4,1785500934766242675,1785500934.7662427,1785500934.7660675,0.0,0.0,-0.1364886611700058,home
joint4,1785500934967084334,1785500934.9670844,1785500934.9668343,0.0,0.0,-0.1364886611700058,gripper_opening
joint4,1785500935167910208,1785500935.1679103,1785500935.167626,0.0,0.0,-0.1364886611700058,gripper_opening
joint4,1785500935368528992,1785500935.368529,1785500935.3683865,0.0,0.0,-0.1364886611700058,gripper_opening
joint4,1785500935569364826,1785500935.5693648,1785500935.5691433,0.0,0.0,-0.1364886611700058,gripper_opening
joint4,1785500935770126026,1785500935.770126,1785500935.7699146,0.0,0.0,-0.1364886611700058,gripper_opening
joint4,1785500935970886975,1785500935.970887,1785500935.9706726,0.0,0.0,-0.1364886611700058,gripper_opening
joint4,1785500936172157495,1785500936.1721575,1785500936.1719506,0.0,0.0,-0.1364886611700058,gripper_opening
joint4,1785500936372927688,1785500936.372928,1785500936.3727224,0.0,0.0,-0.1364886611700058,gripper_opening
joint4,1785500936573579681,1785500936.5735798,1785500936.5734146,0.0,0.0,-0.1364886611700058,gripper_opening
joint4,1785500936774194573,1785500936.7741947,1785500936.774089,0.0,0.0,-0.1364886611700058,gripper_opening
joint4,1785500936974901243,1785500936.9749014,1785500936.9747207,0.0,0.0,-0.1364886611700058,gripper_opening
joint4,1785500937175621864,1785500937.175622,1785500937.1754243,0.0,0.0,-0.1364886611700058,gripper_opening
joint4,1785500937376404105,1785500937.3764043,1785500937.3761868,0.0,0.0,-0.1364886611700058,gripper_opening
joint4,1785500937577135718,1785500937.5771358,1785500937.57691,0.0,0.0,-0.1364886611700058,gripper_opening
joint4,1785500937777890947,1785500937.7778912,1785500937.7776766,0.0,0.0,-0.1364886611700058,gripper_opening
joint4,1785500937978624043,1785500937.978624,1785500937.9784086,0.0,0.0,-0.1364886611700058,gripper_opening
joint4,1785500938179411488,1785500938.1794116,1785500938.1791842,0.0,0.0,-0.1364886611700058,gripper_opening
joint4,1785500938380045929,1785500938.380046,1785500938.379927,0.0,0.0,-0.1376297026872635,pick
joint4,1785500938580915715,1785500938.580916,1785500938.580686,0.0,0.0,-0.1341276466846466,pick
joint4,1785500938781663104,1785500938.7816634,1785500938.781478,0.0,0.0,-0.1312807500362396,pick
joint4,1785500938982286252,1785500938.9822865,1785500938.9821894,0.0,0.0,-0.1283621490001678,pick
joint4,1785500939183064646,1785500939.1830647,1785500939.1829014,0.0,0.0,-0.1253733932971954,pick
joint4,1785500939383821468,1785500939.3838215,1785500939.383654,0.0,0.0,-0.1223161146044731,pick
joint4,1785500939584641243,1785500939.5846417,1785500939.5844064,0.0,0.0,-0.1191288232803344,pick
joint4,1785500939785235861,1785500939.785236,1785500939.7850945,0.0,0.0,-0.1159382387995719,pick
joint4,1785500939985942767,1785500939.9859428,1785500939.985772,0.0,0.0,-0.1126842573285102,pick
joint4,1785500940186778487,1785500940.1867783,1785500940.186515,0.0,0.0,-0.1093686446547508,pick
joint4,1785500940387464888,1785500940.387465,1785500940.3872793,0.0,0.0,-0.1059932112693786,pick
joint4,1785500940588255732,1785500940.588256,1785500940.5880315,0.0,0.0,-0.1024905294179916,pick
joint4,1785500940788896114,1785500940.788896,1785500940.788726,0.0,0.0,-0.098999872803688,pick
joint4,1785500940989659134,1785500940.9896593,1785500940.9894783,0.0,0.0,-0.0954550355672836,pick
joint4,1785500941190443450,1785500941.1904435,1785500941.1901755,0.0,0.0,-0.0918579325079917,pick
joint4,1785500941391030554,1785500941.3910306,1785500941.3909142,0.0,0.0,-0.0882105305790901,pick
joint4,1785500941591879536,1785500941.5918796,1785500941.5916512,0.0,0.0,-0.0845148265361785,pick
joint4,1785500941792609306,1785500941.7926097,1785500941.7924085,0.0,0.0,-0.0806975215673446,pick
joint4,1785500941993338596,1785500941.9933388,1785500941.9931648,0.0,0.0,-0.0769103989005088,pick
joint4,1785500942194048333,1785500942.1940484,1785500942.1939125,0.0,0.0,-0.0730811282992363,pick
