window_id,joint,start_time_sec,end_time_sec,center_time_sec,phase,mean_effort,range_effort,centered_effort_energy,energy_label
0,joint1,0.0,3.8139874935150146,1.9070311546325684,home,6.955415678590118e-17,0.0,0.0,low_energy
1,joint1,1.0037274360656738,4.817715644836426,2.9107069611549377,gripper_opening,6.955415678590118e-17,0.0,0.0,low_energy
2,joint1,2.0074610710144043,5.821102857589722,3.9143229126930237,gripper_opening,6.955415678590118e-17,0.0,0.0,low_energy
3,joint1,3.0110435485839844,6.825075149536133,4.917962658405304,gripper_opening,-0.004469470746698725,0.08708449453115467,0.0071859612999079425,medium_energy
4,joint1,4.014695644378662,7.828916311264038,5.921681892871857,gripper_opening,-0.004610074053925862,0.08708449453115467,0.007162039466556538,medium_energy
5,joint1,5.018362283706665,8.83320164680481,6.925533878803253,pick,-0.004680048770387599,0.08708449453115467,0.007149463804593578,medium_energy
6,joint1,6.0219221115112305,9.837037563323975,7.929472577571869,pick,-0.004675561743624672,0.08722206916718271,0.00715034080569553,medium_energy
7,joint1,7.02576756477356,10.840755462646484,8.933406794071198,pick,-0.00012736313465209695,0.0010989633447024,2.278789073875362e-06,low_energy
8,joint1,8.030018329620361,11.844674110412598,9.93734563589096,pick,0.00016194595418709306,0.00109570325003,2.2654876949322493e-06,low_energy
9,joint1,9.033935308456421,12.84871792793274,10.941192865371704,pick,0.00039598023768118266,0.0009903717436827,1.930402825886087e-06,low_energy
10,joint1,10.03771710395813,13.853141069412231,11.945185124874115,pick,0.000391493210918238,0.0008886227733455064,1.9636475079104315e-06,low_energy
11,joint1,11.041526794433594,14.856878280639648,12.949240934848785,pick,0.0003127653486444365,0.0008886227733455064,2.543009534922274e-06,low_energy
12,joint1,12.045390844345093,15.860801458358765,13.953265357017518,pick,0.00016405956703236486,0.0008886227733455064,2.1638936789479975e-06,low_energy
13,joint1,13.049798250198364,16.865135669708252,14.957388460636139,pick,-6.35666628614953e-18,0.0,1.1869459682199748e-65,low_energy
14,joint1,14.053993940353394,17.868939638137817,15.961380875110626,pick,-0.4939358949661255,5.80380916595459,45.409628653376906,high_energy
15,joint1,15.057555913925171,18.87285351753235,16.965339624881743,gripper_closing,-1.475943124294281,5.80380916595459,84.29242756725345,high_energy
16,joint1,16.061646938323975,19.87681245803833,17.96934893131256,lift,-2.0816476345062256,5.80380916595459,90.72735497080703,high_energy
17,joint1,17.065918922424316,20.880648374557495,18.97326658964157,lift,-1.9872908026329241,7.594843149185181,101.62241143908719,high_energy
18,joint1,18.069742441177368,21.884483098983765,19.977139353752136,lift,-1.1833898097625934,7.030315399169922,115.34723820926358,high_energy
19,joint1,19.073641061782837,22.888744115829468,20.9810630440712,place,-0.20138258043443785,7.030315399169922,64.97286050202577,high_energy
20,joint1,20.077636241912842,23.89305543899536,21.985100078582764,place,0.40432192977750675,2.4489340782165527,12.982532152664673,medium_energy
21,joint1,21.081371307373047,24.89680004119873,22.98913916349411,gripper_opening,0.3144953128416092,2.4489340782165527,11.064945754169166,medium_energy
22,joint1,22.085289239883423,25.900704860687256,23.99318574666977,gripper_opening,0.004929084616014787,0.08625175058841687,0.0069759753623081,medium_energy
23,joint1,23.089584350585938,26.904555082321167,24.99721267223358,retract,0.00492908461601475,0.08625175058841703,0.006975975362308106,medium_energy
24,joint1,24.093790531158447,27.908501386642456,26.00109269618988,retract,0.558927814202616,3.2487499713897705,22.306516987967484,high_energy
25,joint1,25.097584009170532,28.912179708480835,27.004948365688325,retract,1.169215099379653,3.2487499713897705,31.892296410635094,high_energy
26,joint1,26.10149073600769,29.916024446487427,28.008785939216615,return_home,1.8218837350606918,3.309950113296509,28.676330540292692,high_energy
27,joint1,27.10524582862854,30.919635772705078,29.012574779987336,return_home,2.512436243891716,2.746375620365143,7.960783781218771,medium_energy
28,joint1,28.109209537506104,31.923232793807983,30.01628782749176,return_home,2.7012600183486937,6.762599945068359,27.395482957592563,high_energy
