window_id,joint,start_time_sec,end_time_sec,center_time_sec,phase,mean_effort,range_effort,centered_effort_energy,energy_label
0,joint4,0.0,3.8139874935150146,1.9070311546325684,home,-0.1364886611700058,0.0,0.0,low_energy
1,joint4,1.0037274360656738,4.817715644836426,2.9107069611549377,gripper_opening,-0.1364886611700058,0.0,0.0,low_energy
2,joint4,2.0074610710144043,5.821102857589722,3.9143229126930237,gripper_opening,-0.1364886611700058,0.0,0.0,low_energy
3,joint4,3.0110435485839844,6.825075149536133,4.917962658405304,gripper_opening,-0.1360903188586235,0.017069533467292786,0.00018061935931883467,low_energy
4,joint4,4.014695644378662,7.828916311264038,5.921681892871857,gripper_opening,-0.1317221563309431,0.03238778561353689,0.001350999462745252,low_energy
5,joint4,5.018362283706665,8.83320164680481,6.925533878803253,pick,-0.12329726181924343,0.04918850958347319,0.004117369572112765,medium_energy
6,joint4,6.0219221115112305,9.837037563323975,7.929472577571869,pick,-0.11047764308750627,0.06725231558084489,0.007344792991558318,medium_energy
7,joint4,7.02576756477356,10.840755462646484,8.933406794071198,pick,-0.09338111449033018,0.0662907846271992,0.008158961918176125,medium_energy
8,joint4,8.030018329620361,11.844674110412598,9.93734563589096,pick,-0.0753599017858505,0.07052119448781019,0.00922851888511007,medium_energy
9,joint4,9.033935308456421,12.84871792793274,10.941192865371704,pick,-0.05651385411620138,0.070469319820404,0.009867547968946358,high_energy
10,joint4,10.03771710395813,13.853141069412231,11.945185124874115,pick,-0.04069641008973119,0.052177265286445604,0.0065917206511022335,medium_energy
11,joint4,11.041526794433594,14.856878280639648,12.949240934848785,pick,-0.029554218240082242,0.0329083912074566,0.002390123171445224,medium_energy
12,joint4,12.045390844345093,15.860801458358765,13.953265357017518,pick,-0.023306530714035018,0.012915588915347997,0.00023179308031275124,low_energy
13,joint4,13.049798250198364,16.865135669708252,14.957388460636139,pick,-0.021940410137176503,0.0,2.407412430484045e-34,low_energy
14,joint4,14.053993940353394,17.868939638137817,15.961380875110626,pick,-0.0223926388658583,0.014140797778964001,0.0001367930290609049,low_energy
15,joint4,15.057555913925171,18.87285351753235,16.965339624881743,gripper_closing,-0.035594539251178475,0.08147977106273169,0.012116594195929548,high_energy
16,joint4,16.061646938323975,19.87681245803833,17.96934893131256,lift,-0.0677236705087125,0.2247426193207502,0.06773232776931697,high_energy
17,joint4,17.065918922424316,20.880648374557495,18.97326658964157,lift,-0.09307586168870327,0.2247426193207502,0.06033242349814165,high_energy
18,joint4,18.069742441177368,21.884483098983765,19.977139353752136,lift,-0.10620438996702428,0.1963017620146274,0.034726167856429846,high_energy
19,joint4,19.073641061782837,22.888744115829468,20.9810630440712,place,-0.10437770821154113,0.1766936331987381,0.03546360363817972,high_energy
20,joint4,20.077636241912842,23.89305543899536,21.985100078582764,place,-0.08362379558384414,0.0642260015010834,0.011827445679988656,high_energy
21,joint4,21.081371307373047,24.89680004119873,22.98913916349411,gripper_opening,-0.0724682673811912,0.027335837483406095,0.0016480885137924563,low_energy
22,joint4,22.085289239883423,25.900704860687256,23.99318574666977,gripper_opening,-0.08311580717563624,0.06949262320995331,0.010356825438878234,high_energy
23,joint4,23.089584350585938,26.904555082321167,24.99721267223358,retract,-0.10123332813382144,0.07247008383274078,0.018692159769112992,high_energy
24,joint4,24.093790531158447,27.908501386642456,26.00109269618988,retract,-0.12201935946941371,0.1361309438943863,0.020029391684703704,high_energy
25,joint4,25.097584009170532,28.912179708480835,27.004948365688325,retract,-0.13646895922720428,0.1039712503552437,0.006990234209965396,medium_energy
26,joint4,26.10149073600769,29.916024446487427,28.008785939216615,return_home,-0.14081616327166552,0.0673537999391556,0.004187876325563109,medium_energy
27,joint4,27.10524582862854,30.919635772705078,29.012574779987336,return_home,-0.13997098803520197,0.0673537999391556,0.004261418993242393,medium_energy
28,joint4,28.109209537506104,31.923232793807983,30.01628782749176,return_home,-0.13651719614863392,0.0008494108915329257,1.2431888178787378e-06,low_energy
