window_id,joint,start_time_sec,end_time_sec,center_time_sec,phase,mean_effort,range_effort,centered_effort_energy,energy_label
0,joint5,0.0,3.8139874935150146,1.9070311546325684,home,-1.5899393558502195,0.0,0.0,low_energy
1,joint5,1.0037274360656738,4.817715644836426,2.9107069611549377,gripper_opening,-1.5899393558502195,0.0,0.0,low_energy
2,joint5,2.0074610710144043,5.821102857589722,3.9143229126930237,gripper_opening,-1.5899393558502195,0.0,0.0,low_energy
3,joint5,3.0110435485839844,6.825075149536133,4.917962658405304,gripper_opening,-1.6250856399536129,0.35718584060668923,0.19991752941267005,low_energy
4,joint5,4.014695644378662,7.828916311264038,5.921681892871857,gripper_opening,-1.7338793575763702,0.8149473667144778,1.1035597500641332,low_energy
5,joint5,5.018362283706665,8.83320164680481,6.925533878803253,pick,-1.927443701028824,1.0862133502960203,2.38118914527042,medium_energy
6,joint5,6.0219221115112305,9.837037563323975,7.929472577571869,pick,-2.171870416402817,1.2557544708251955,2.7997692963789254,medium_energy
7,joint5,7.02576756477356,10.840755462646484,8.933406794071198,pick,-2.3904756247997283,1.271559476852417,1.8455382035399308,medium_energy
8,joint5,8.030018329620361,11.844674110412598,9.93734563589096,pick,-2.4964388966560365,0.7798898220062256,0.7717253194585136,low_energy
9,joint5,9.033935308456421,12.84871792793274,10.941192865371704,pick,-2.547431206703186,2.206635475158692,4.159283574761264,medium_energy
10,joint5,10.03771710395813,13.853141069412231,11.945185124874115,pick,-2.3548742711544035,2.475021004676819,6.094554219921785,medium_energy
11,joint5,11.041526794433594,14.856878280639648,12.949240934848785,pick,-2.1529925584793093,2.475021004676819,6.357039622208146,high_energy
12,joint5,12.045390844345093,15.860801458358765,13.953265357017518,pick,-1.9901053488254548,2.475021004676819,5.873038703743655,medium_energy
13,joint5,13.049798250198364,16.865135669708252,14.957388460636139,pick,-1.797418475151062,0.0,0.0,low_energy
14,joint5,14.053993940353394,17.868939638137817,15.961380875110626,pick,-1.8536925435066223,0.7068506479263306,0.6115541021333936,low_energy
15,joint5,15.057555913925171,18.87285351753235,16.965339624881743,gripper_closing,-2.0134511053562165,0.7916213274002071,1.872418508810155,medium_energy
16,joint5,16.061646938323975,19.87681245803833,17.96934893131256,lift,-1.952804086357355,2.43645267188549,5.317138948534102,medium_energy
17,joint5,17.065918922424316,20.880648374557495,18.97326658964157,lift,-1.899712250381708,2.43645267188549,5.939679341145982,medium_energy
18,joint5,18.069742441177368,21.884483098983765,19.977139353752136,lift,-1.940447709709406,4.187669083476067,11.647174948803627,high_energy
19,joint5,19.073641061782837,22.888744115829468,20.9810630440712,place,-1.7673199750483035,4.187669083476067,9.921571638376768,high_energy
20,joint5,20.077636241912842,23.89305543899536,21.985100078582764,place,-1.8145978212356568,3.0367202758789062,6.953873959584841,high_energy
21,joint5,21.081371307373047,24.89680004119873,22.98913916349411,gripper_opening,-1.9542951166629792,2.816316604614258,7.400328901641199,high_energy
22,joint5,22.085289239883423,25.900704860687256,23.99318574666977,gripper_opening,-1.9619727730751038,0.8486068248748779,1.8233420005296779,low_energy
23,joint5,23.089584350585938,26.904555082321167,24.99721267223358,retract,-1.841951321810484,2.7959981113672256,6.425618475791074,high_energy
24,joint5,24.093790531158447,27.908501386642456,26.00109269618988,retract,-2.0660705558955668,3.01233722269535,8.750820655114644,high_energy
25,joint5,25.097584009170532,28.912179708480835,27.004948365688325,retract,-2.2458956949412823,3.334465518593788,10.69492904183491,high_energy
26,joint5,26.10149073600769,29.916024446487427,28.008785939216615,return_home,-2.4695216648280622,3.487052693963051,13.330640912514838,high_energy
27,joint5,27.10524582862854,30.919635772705078,29.012574779987336,return_home,-2.8684951663017273,1.0172476768493652,1.0956496749575853,low_energy
28,joint5,28.109209537506104,31.923232793807983,30.01628782749176,return_home,-2.6625967368483545,3.554869204759598,11.589439252684235,high_energy
