segment_id,joint,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_velocity,end_velocity,mean_velocity
0,joint5,0.0,0.8036856651306152,0.8036856651306152,home,constant,0.0,0.0,0.0,0.0,0.0
1,joint5,1.0044751167297363,3.81492280960083,2.8104476928710938,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
2,joint5,4.015646696090698,4.818563222885132,0.8029165267944336,gripper_opening,ramp_down,-0.38163379745166837,1.6023319722230893,0.0,-0.3491486608982086,-0.08338604122400282
3,joint5,5.019279956817627,10.842822074890137,5.82354211807251,pick,constant,0.0,-0.3491486608982086,-0.3491486608982086,-0.3491486608982086,-0.3491486608982086
4,joint5,11.043519258499146,11.846640586853027,0.8031213283538818,pick,ramp_up,0.34783305271522935,-4.050803577696235,-0.3491486608982086,0.0,-0.06982973217964172
5,joint5,12.047438621520996,13.854499101638794,1.8070604801177979,pick,constant,0.0,0.0,0.0,0.0,0.0
6,joint5,14.055221557617188,15.862085819244385,1.8068642616271973,gripper_closing,constant,0.0,0.0,0.0,0.0,0.0
7,joint5,16.062829732894897,16.86573362350464,0.8029038906097412,lift,constant,-3.690339570589349e-17,0.3493619561195379,0.3493619561195373,0.3493619561195373,0.3493619561195373
8,joint5,17.066529512405396,18.87359595298767,1.8070664405822754,lift,ramp_down,-0.37668423933020434,6.778054643506447,0.3493619561195373,-0.3313314914703369,0.009015232324600192
9,joint5,19.074421882629395,20.881457328796387,1.8070354461669922,place,constant,0.18500485073996709,-3.8631708963469675,-0.3343103229999542,0.0,-0.1671551614999771
10,joint5,21.082071781158447,22.889031410217285,1.806959629058838,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
11,joint5,23.089760303497314,23.892603874206543,0.8028435707092285,retract,constant,1.2419689283862638e-16,0.2726355195045442,0.2726355195045471,0.2726355195045471,0.2726355195045471
12,joint5,24.09333086013794,24.89636468887329,0.8030338287353516,retract,ramp_down,-0.40738384626705804,10.142389661622275,0.2726355195045471,0.0,0.16358131170272827
13,joint5,25.09709072113037,25.900123834609985,0.8030331134796143,retract,ramp_up,0.4985418255899947,-12.581779779395513,0.0,0.3491824865341186,0.1303693175315857
14,joint5,26.10079288482666,27.907280206680298,1.8064873218536377,return_home,constant,0.0,0.3491824865341186,0.3491824865341186,0.3491824865341186,0.3491824865341186
