bag_time_ns,bag_time_sec,header_stamp_sec,joint1_position,joint1_velocity,joint1_effort,joint2_position,joint2_velocity,joint2_effort,joint3_position,joint3_velocity,joint3_effort,joint4_position,joint4_velocity,joint4_effort,joint5_position,joint5_velocity,joint5_effort,joint6_position,joint6_velocity,joint6_effort,phase
1788527816714977964,1788527816.7149782,1788527816.7147813,-0.04822522774338722,-0.34893444180488586,-6.18979549407959,0.649989664554596,-0.22204920649528503,-28.975915908813477,-1.0735023021697998,-0.19032788276672363,-11.822036743164062,0.0,0.0,-0.06157265603542328,-1.1211453676223755,0.34893447160720825,-2.6046700477600098,0.0,0.0,0.011324305087327957,lift
1788527816915707211,1788527816.9157073,1788527816.9155319,-0.11801211535930634,-0.34893444180488586,-4.185495853424072,0.6055797934532166,-0.22204920649528503,-29.098316192626953,-1.1115678548812866,-0.19032788276672363,-12.541136741638184,0.0,0.0,-0.07623760402202606,-1.0513585805892944,0.34893447160720825,-2.706394910812378,0.0,0.0,0.011324675753712654,lift
1788527817116458341,1788527817.1164584,1788527817.116296,-0.18779900670051575,-0.34893444180488586,-4.200795650482178,0.5611699819564819,-0.22204920649528503,-31.04141616821289,-1.1496334075927734,-0.19032788276672363,-13.47443675994873,0.0,0.0,-0.09052547812461853,-0.981571614742279,0.34893447160720825,-2.8589818477630615,0.0,0.0,0.01132304035127163,lift
1788527817317225773,1788527817.317226,1788527817.3170457,-0.25758588314056396,-0.34893444180488586,-4.8586955070495605,0.5167601108551025,-0.22204920649528503,-29.756216049194336,-1.1876989603042603,-0.19032788276672363,-14.530137062072754,0.0,0.0,-0.10458999127149582,-0.9117847681045532,0.34893447160720825,-2.6555323600769043,0.0,0.0,0.01131930947303772,lift
1788527817517940155,1788527817.5179403,1788527817.5177972,-0.3287685215473175,-0.34893444180488586,-4.751595497131348,0.47146207094192505,-0.22204920649528503,-31.0720157623291,-1.226525902748108,-0.19032788276672363,-15.570536613464355,0.0,0.0,-0.11776106804609299,-0.8406020998954773,0.34893447160720825,-2.7572572231292725,0.0,0.0,0.011313636787235737,lift
1788527817718715131,1788527817.7187152,1788527817.7185438,-0.3839724361896515,-0.0005327313556335866,-5.569200038909912,0.4363323152065277,-0.0003390108759049326,-30.06450080871582,-1.2566370964050293,-0.00029058073414489627,-16.69230079650879,0.0,0.0,-0.3401542007923126,-0.7853981852531433,0.0005327314138412476,0.7120732665061951,0.0,0.0,0.010392178781330585,lift
1788527817919517760,1788527817.9195178,1788527817.919319,-0.3839724361896515,0.0,-6.334199905395508,0.4363323152065277,0.0,-26.809432983398438,-1.2566370964050293,0.0,-14.744183540344238,0.0,0.0,-0.13166728615760803,-0.7853981852531433,0.0,-1.659764289855957,0.0,0.0,0.0112834507599473,lift
1788527818120174936,1788527818.120175,1788527818.1200202,-0.3839724361896515,0.0,-8.729206564025559e-17,0.4363323152065277,0.0,-26.809432983398438,-1.2566370964050293,0.0,-14.744183540344238,0.0,0.0,-0.13166728615760803,-0.7853981852531433,0.0,-1.659764289855957,0.0,0.0,0.0112834507599473,lift
1788527818320827996,1788527818.320828,1788527818.3207006,-0.3839724361896515,0.0,-8.729206564025559e-17,0.4363323152065277,0.0,-26.809432983398438,-1.2566370964050293,0.0,-14.744183540344238,0.0,0.0,-0.13166728615760803,-0.7853981852531433,0.0,-1.659764289855957,0.0,0.0,0.0112834507599473,lift
1788527818521637521,1788527818.5216377,1788527818.5214603,-0.3839724361896515,0.0,-8.729206564025559e-17,0.4363323152065277,0.0,-26.809432983398438,-1.2566370964050293,0.0,-14.744183540344238,0.0,0.0,-0.13166728615760803,-0.7853981852531433,0.0,-1.659764289855957,0.0,0.0,0.0112834507599473,lift
1788527818722299427,1788527818.7222996,1788527818.72216,-0.3839724361896515,0.0,-8.729206564025559e-17,0.4363323152065277,0.0,-26.809432983398438,-1.2566370964050293,0.0,-14.744183540344238,0.0,0.0,-0.13166728615760803,-0.7853981852531433,0.0,-1.659764289855957,0.0,0.0,0.0112834507599473,lift
