bag_time_ns,bag_time_sec,header_stamp_sec,joint1_position,joint1_velocity,joint1_effort,joint2_position,joint2_velocity,joint2_effort,joint3_position,joint3_velocity,joint3_effort,joint4_position,joint4_velocity,joint4_effort,joint5_position,joint5_velocity,joint5_effort,joint6_position,joint6_velocity,joint6_effort
1785500686822925233,1785500686.822925,1785500686.8227506,0.0,0.0,6.955415678590118e-17,-0.93549644947052,0.0,-0.6772262454032898,0.0750491544604301,0.0,-14.930364608764648,0.0,0.0,-0.1364886611700058,0.8621926307678223,0.0,-1.5899393558502195,0.0,0.0,-1.9705405065906237e-05
1785500687023635098,1785500687.0236354,1785500687.0234754,0.0,0.0,6.955415678590118e-17,-0.93549644947052,0.0,-0.6772262454032898,0.0750491544604301,0.0,-14.930364608764648,0.0,0.0,-0.1364886611700058,0.8621926307678223,0.0,-1.5899393558502195,0.0,0.0,-1.9705405065906237e-05
1785500687224471108,1785500687.224471,1785500687.224252,0.0,0.0,6.955415678590118e-17,-0.93549644947052,0.0,-0.6772262454032898,0.0750491544604301,0.0,-14.930364608764648,0.0,0.0,-0.1364886611700058,0.8621926307678223,0.0,-1.5899393558502195,0.0,0.0,-1.9705405065906237e-05
1785500687425199522,1785500687.4251995,1785500687.425038,0.0,0.0,6.955415678590118e-17,-0.93549644947052,0.0,-0.6772262454032898,0.0750491544604301,0.0,-14.930364608764648,0.0,0.0,-0.1364886611700058,0.8621926307678223,0.0,-1.5899393558502195,0.0,0.0,-1.9705405065906237e-05
1785500687625963425,1785500687.6259637,1785500687.6257508,0.0,0.0,6.955415678590118e-17,-0.93549644947052,0.0,-0.6772262454032898,0.0750491544604301,0.0,-14.930364608764648,0.0,0.0,-0.1364886611700058,0.8621926307678223,0.0,-1.5899393558502195,0.0,0.0,-1.9705405065906237e-05
1785500687826658144,1785500687.8266582,1785500687.8265028,0.0,0.0,6.955415678590118e-17,-0.93549644947052,0.0,-0.6772262454032898,0.0750491544604301,0.0,-14.930364608764648,0.0,0.0,-0.1364886611700058,0.8621926307678223,0.0,-1.5899393558502195,0.0,0.0,-1.9705405065906237e-05
1785500688027443403,1785500688.0274436,1785500688.027212,0.0,0.0,6.955415678590118e-17,-0.93549644947052,0.0,-0.6772262454032898,0.0750491544604301,0.0,-14.930364608764648,0.0,0.0,-0.1364886611700058,0.8621926307678223,0.0,-1.5899393558502195,0.0,0.0,-1.9705405065906237e-05
1785500688228221640,1785500688.228222,1785500688.227986,0.0,0.0,6.955415678590118e-17,-0.93549644947052,0.0,-0.6772262454032898,0.0750491544604301,0.0,-14.930364608764648,0.0,0.0,-0.1364886611700058,0.8621926307678223,0.0,-1.5899393558502195,0.0,0.0,-1.9705405065906237e-05
1785500688428945704,1785500688.4289458,1785500688.4287534,0.0,0.0,6.955415678590118e-17,-0.93549644947052,0.0,-0.6772262454032898,0.0750491544604301,0.0,-14.930364608764648,0.0,0.0,-0.1364886611700058,0.8621926307678223,0.0,-1.5899393558502195,0.0,0.0,-1.9705405065906237e-05
1785500688629688915,1785500688.629689,1785500688.6295254,0.0,0.0,6.955415678590118e-17,-0.93549644947052,0.0,-0.6772262454032898,0.0750491544604301,0.0,-14.930364608764648,0.0,0.0,-0.1364886611700058,0.8621926307678223,0.0,-1.5899393558502195,0.0,0.0,-1.9705405065906237e-05
1785500688830335380,1785500688.8303356,1785500688.8301885,0.0,0.0,6.955415678590118e-17,-0.93549644947052,0.0,-0.6772262454032898,0.0750491544604301,0.0,-14.930364608764648,0.0,0.0,-0.1364886611700058,0.8621926307678223,0.0,-1.5899393558502195,0.0,0.0,-1.9705405065906237e-05
1785500689031206651,1785500689.0312068,1785500689.0308795,0.0,0.0,-0.051427599042654,-0.9349724650382996,0.0485051907598972,-0.1838392168283462,0.0747701749205589,-0.0258240383118391,-15.83091640472412,0.0,0.0,-0.142178013920784,0.8614603877067566,-0.0677815452218055,-1.7704992294311523,0.0,0.0,0.0008515745867043
1785500689231862442,1785500689.2318623,1785500689.231656,0.0,0.0,-0.0009396547102369,-0.888965368270874,0.2498544454574585,-2.584859609603882,0.0502761229872703,-0.1330218613147735,-16.31051254272461,0.0,0.0,-0.1339025795459747,0.7971696853637695,-0.3491486608982086,-1.794538140296936,0.0,0.0,0.0004615365178324
1785500689432578859,1785500689.432579,1785500689.4324138,0.0,0.0,-0.0008823137613944,-0.8389945030212402,0.2498544454574585,-3.71705961227417,0.0236717518419027,-0.1330218613147735,-15.82091236114502,0.0,0.0,-0.1310498863458633,0.7273399829864502,-0.3491486608982086,-1.455455660820007,0.0,0.0,0.0009835816454142
1785500689633418091,1785500689.633418,1785500689.6331806,0.0,0.0,-0.0008227653452195,-0.7890235781669617,0.2498544454574585,-4.543259620666504,-0.00293262116611,-0.1330218613147735,-16.050413131713867,0.0,0.0,-0.1281256079673767,0.6575102806091309,-0.3491486608982086,-1.6589051485061646,0.0,0.0,0.0015034261159598
1785500689834160617,1785500689.8341608,1785500689.833964,0.0,0.0,-0.0007611569017171,-0.7390527129173279,0.2498544454574585,-5.155259609222412,-0.0295369941741228,-0.1330218613147735,-15.943312644958496,0.0,0.0,-0.1251313090324401,0.5876805186271667,-0.3491486608982086,-1.7606298923492432,0.0,0.0,0.0020199595019221
1785500690034832756,1785500690.0348327,1785500690.0347168,0.0,0.0,-0.0006963522173464,-0.6890817880630493,0.2498544454574585,-5.7978596687316895,-0.0561413653194904,-0.1330218613147735,-15.576112747192385,0.0,0.0,-0.1220066770911216,0.5178508162498474,-0.3491486608982086,-1.9640793800354004,0.0,0.0,0.0025422694161534
1785500690235688276,1785500690.2356882,1785500690.2354703,0.0,0.0,-0.0006310526514425,-0.6381114721298218,0.2498544454574585,-6.868859767913818,-0.0832778289914131,-0.1330218613147735,-15.13241195678711,0.0,0.0,-0.1188759505748748,0.4466244578361511,-0.3491486608982086,-1.8114922046661377,0.0,0.0,0.0030487619806081
1785500690436399490,1785500690.4363997,1785500690.4362428,0.0,0.0,-0.0005641677998937,-0.588140606880188,0.2498544454574585,-7.939859390258789,-0.1098821982741355,-0.1330218613147735,-14.826412200927734,0.0,0.0,-0.1156802326440811,0.3767947256565094,-0.3491486608982086,-2.116666555404663,0.0,0.0,0.0035486468113958
1785500690637134480,1785500690.6371348,1785500690.6369767,0.0,0.0,-0.0004958636127412,-0.5381697416305542,0.2498544454574585,-7.955159664154053,-0.1364865750074386,-0.1330218613147735,-14.673412322998049,0.0,0.0,-0.1124212518334388,0.30696502327919,-0.3491486608982086,-2.099712371826172,0.0,0.0,0.0040408577769994
1785500690838249708,1785500690.83825,1785500690.8380268,0.0,0.0,-0.000426309328759,-0.4881988167762756,0.2498544454574585,-9.102659225463867,-0.1630909442901611,-0.1330218613147735,-14.245012283325195,0.0,0.0,-0.1091007888317108,0.2371352761983871,-0.3491486608982086,-2.3201160430908203,0.0,0.0,0.0045243464410305
1785500691038995816,1785500691.0389955,1785500691.038797,0.0,0.0,-0.0003542550548445,-0.4382279515266418,0.2498544454574585,-10.357259750366213,-0.1896953135728836,-0.1330218613147735,-14.704011917114258,0.0,0.0,-0.1056524440646171,0.1673055589199066,-0.3491486608982086,-2.065804004669189,0.0,0.0,0.0050074504688382
1785500691239724701,1785500691.2397249,1785500691.2395751,0.0,0.0,-0.0002827046555466,-0.3872576355934143,0.2498544454574585,-11.0304594039917,-0.216831773519516,-0.1330218613147735,-14.704011917114258,0.0,0.0,-0.1022133156657219,0.0960792303085327,-0.3491486608982086,-2.1675288677215576,0.0,0.0,0.0054701990447938
1785500691440571031,1785500691.4405713,1785500691.4403715,0.0,0.0,-0.0002104330196743,-0.3372867405414581,0.2498544454574585,-11.734259605407717,-0.2434361428022384,-0.1330218613147735,-14.704011917114258,0.0,0.0,-0.0987182557582855,0.0262494981288909,-0.3491486608982086,-2.4048867225646973,0.0,0.0,0.0059211794286966
1785500691641333330,1785500691.641333,1785500691.6411452,0.0,0.0,-0.0001376195432385,-0.2873158454895019,0.2498544454574585,-12.973559379577637,-0.2700405120849609,-0.1330218613147735,-13.893112182617188,0.0,0.0,-0.0951691642403602,-0.0435802303254604,-0.3491486608982086,-2.4048867225646973,0.0,0.0,0.0063594304956495
1785500691841973144,1785500691.8419733,1785500691.8418486,0.0,0.0,-6.444498285418376e-05,-0.2373449653387069,0.2498544454574585,-13.723259925842283,-0.2966448962688446,-0.1330218613147735,-13.464712142944336,0.0,0.0,-0.0915679633617401,-0.1134099587798118,-0.3491486608982086,-2.133620500564575,0.0,0.0,0.0067840185947716
1785500692043093948,1785500692.0430942,1785500692.0428624,0.0,0.0,1.037660513247829e-05,-0.187374085187912,0.2498544454574585,-13.876259803771973,-0.3232492804527282,-0.1330218613147735,-13.25051212310791,0.0,0.0,-0.0878431051969528,-0.1832396835088729,-0.3491486608982086,-2.2522995471954346,0.0,0.0,0.007202083710581
1785500692243782642,1785500692.2437828,1785500692.243604,0.0,0.0,8.372579759452492e-05,-0.1364037692546844,0.2498544454574585,-15.023759841918944,-0.3503857254981994,-0.1330218613147735,-12.944512367248535,0.0,0.0,-0.0841426774859428,-0.2544660270214081,-0.3491486608982086,-2.4218406677246094,0.0,0.0,0.0075963428243994
1785500692444499220,1785500692.4444993,1785500692.4443536,0.0,0.0,0.0001568863226566,-0.0864328816533088,0.2498544454574585,-16.094758987426758,-0.3769901096820831,-0.1330218613147735,-12.806812286376951,0.0,0.0,-0.0803961530327797,-0.3242957293987274,-0.3491486608982086,-2.6931066513061523,0.0,0.0,0.007974300533533
1785500692645293868,1785500692.645294,1785500692.64511,0.0,0.0,0.0002296764141647,-0.0364619940519332,0.2498544454574585,-16.155960083007812,-0.4035944640636444,-0.1330218613147735,-12.133612632751465,0.0,0.0,-0.0766055807471275,-0.3941254615783691,-0.3491486608982086,-2.1505746841430664,0.0,0.0,0.0083351489156484
1785500692846040143,1785500692.8460402,1785500692.8458831,0.0,0.0,0.0003019151918124,0.01350889634341,0.2498544454574585,-17.196359634399414,-0.4301988482475281,-0.1330218613147735,-12.332511901855469,0.0,0.0,-0.0727730244398117,-0.4639551937580108,-0.3491486608982086,-2.5405197143554688,0.0,0.0,0.0086781168356537
1785500693046920493,1785500693.0469203,1785500693.046667,0.0,0.0,0.0003748445888049,0.0634797886013984,0.2498544454574585,-18.007259368896484,-0.4568032324314117,-0.1330218613147735,-11.827611923217772,0.0,0.0,-0.0688227415084838,-0.5337849259376526,-0.3491486608982086,-2.133620500564575,0.0,0.0,0.0090087633579969
1785500693248058856,1785500693.248059,1785500693.2478533,0.0,0.0,0.0004454239096958,0.1144500896334648,0.2498544454574585,-18.97115898132324,-0.4839396774768829,-0.1330218613147735,-11.904111862182615,0.0,0.0,-0.0649117827415466,-0.6050112843513489,-0.3491486608982086,-2.710060834884644,0.0,0.0,0.0093134148046374
1785500693448781482,1785500693.4487815,1785500693.448621,0.0,0.0,0.0005149156786501,0.1644209772348404,0.2498544454574585,-19.29245948791504,-0.5105440616607666,-0.1330218613147735,-11.215612411499023,0.0,0.0,-0.0609652325510978,-0.6748409867286682,-0.3491486608982086,-2.0488500595092773,0.0,0.0,0.0095980903133749
1785500693649825995,1785500693.649826,1785500693.6496606,0.0,0.0,0.0005831469898112,0.2143918722867965,0.2498544454574585,-20.53175926208496,-0.5371484160423279,-0.1330218613147735,-11.016712188720703,0.0,0.0,-0.0569852404296398,-0.7446706891059875,-0.3491486608982086,-2.303161859512329,0.0,0.0,0.0098621780052781
1785500693851013692,1785500693.8510137,1785500693.8507242,0.0,0.0,0.0006512686377391,0.2643627524375915,0.2498544454574585,-21.12845993041992,-0.5637527704238892,-0.1330218613147735,-10.894311904907228,0.0,0.0,-0.0528934523463249,-0.8145004510879517,-0.3491486608982086,-2.3201160430908203,0.0,0.0,0.0101097468286752
1785500694051742359,1785500694.0517426,1785500694.0515647,0.0,0.0,0.0007164401467889,0.3153330683708191,0.2498544454574585,-20.65415954589844,-0.5908892750740051,-0.1330218613147735,-9.86921215057373,0.0,0.0,-0.0488525666296482,-0.8857267498970032,-0.3491486608982086,-2.4048867225646973,0.0,0.0,0.0103305568918585
1785500694252414424,1785500694.2524145,1785500694.2523105,0.0,0.0,0.0007798501173965,0.3653039634227752,0.2498544454574585,-21.587459564208984,-0.6174936294555664,-0.1330218613147735,-9.930412292480469,0.0,0.0,-0.0447848625481128,-0.9555565118789672,-0.3491486608982086,-2.065804004669189,0.0,0.0,0.0105291977524757
1785500694453234433,1785500694.4532344,1785500694.4530554,0.0,0.0,0.0008413407485932,0.4152748584747314,0.2498544454574585,-22.428958892822266,-0.6440979838371277,-0.1330218613147735,-9.043012619018556,0.0,0.0,-0.0406925678253173,-1.0253862142562866,-0.3491486608982086,-2.133620500564575,0.0,0.0,0.0107052372768521
1785500694653969889,1785500694.65397,1785500694.653806,0.0,0.0,0.0009007591288536,0.4652457237243652,0.2498544454574585,-22.52075958251953,-0.6707023978233337,-0.1330218613147735,-9.088912010192873,0.0,0.0,-0.0365779250860214,-1.095215916633606,-0.3491486608982086,-2.218391180038452,0.0,0.0,0.010858291760087
1785500694854762165,1785500694.8547623,1785500694.854553,0.0,0.0,0.0009590777335688,0.5152166485786438,0.2498544454574585,-23.11746025085449,-0.697306752204895,-0.1330218613147735,-8.522811889648438,0.0,0.0,-0.0323602966964244,-1.1650457382202148,-0.3491486608982086,-2.1675288677215576,0.0,0.0,0.0109903793781995
1785500695055461302,1785500695.0554614,1785500695.055292,0.0,0.0,0.0010138648794963,0.5661869049072266,0.2498544454574585,-23.72945976257324,-0.7244431972503662,-0.1330218613147735,-7.987312316894531,0.0,0.0,-0.028207391500473,-1.2362719774246216,-0.3491486608982086,-1.743675708770752,0.0,0.0,0.0110960314050316
1785500695256121049,1785500695.2561212,1785500695.2560115,0.0,0.0,0.0010661504929885,0.6161578297615051,0.2498544454574585,-24.41795921325684,-0.7510475516319275,-0.1330218613147735,-7.987312316894531,0.0,0.0,-0.0240389741957187,-1.306101679801941,-0.3491486608982086,-1.9301711320877075,0.0,0.0,0.011177834123373
1785500695456818118,1785500695.4568183,1785500695.4566815,0.0,0.0,0.0011158044217154,0.6661286950111389,0.2498544454574585,-24.66275978088379,-0.7776519656181335,-0.1330218613147735,-7.513012409210205,0.0,0.0,-0.0198573302477598,-1.3759315013885498,-0.3491486608982086,-1.794538140296936,0.0,0.0,0.0112356031313538
1785500695657666256,1785500695.6576664,1785500695.657462,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-24.158700942993164,-0.7853981852531433,0.0,-10.970100402832031,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-4.204623222351074,0.0,0.0,0.0112628266215324
1785500695858339410,1785500695.8583395,1785500695.858198,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785500696059084180,1785500696.0590844,1785500696.058928,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785500696259939618,1785500696.2599397,1785500696.2597334,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785500696460737205,1785500696.4607377,1785500696.4605453,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785500696661605087,1785500696.6616051,1785500696.6612885,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785500696862322170,1785500696.8623223,1785500696.8621335,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785500697063019215,1785500697.0630193,1785500697.0628684,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785500697263889247,1785500697.2638893,1785500697.2636592,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785500697464624960,1785500697.4646251,1785500697.4644258,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785500697665394759,1785500697.6653948,1785500697.665201,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785500697866205657,1785500697.8662057,1785500697.8659952,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785500698066979426,1785500698.0669794,1785500698.0667546,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785500698267798124,1785500698.2677982,1785500698.2675483,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785500698468520477,1785500698.4685206,1785500698.4683423,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785500698669272367,1785500698.6692724,1785500698.6690764,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785500698869985192,1785500698.869985,1785500698.8698385,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785500699070896790,1785500699.070897,1785500699.0705972,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785500699271563180,1785500699.2715633,1785500699.2713742,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785500699472226595,1785500699.4722266,1785500699.472104,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785500699672989821,1785500699.6729898,1785500699.6728525,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785500699873891323,1785500699.8738914,1785500699.8736446,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785500700074723795,1785500700.074724,1785500700.0745022,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785500700275384509,1785500700.275385,1785500700.2752311,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785500700476128653,1785500700.4761288,1785500700.475953,-0.0215774159878492,-0.2195989787578582,-6.213509559631348,0.6669473648071289,-0.1397448033094406,-26.42876625061035,-0.811879575252533,-0.2695078253746032,-8.947821617126465,0.0,0.0,-0.0157898142933845,-1.3619356155395508,0.3493619561195373,-2.5720856189727783,0.0,0.0,0.0113207111135125
1785500700676876484,1785500700.6768763,1785500700.676682,-0.0654972121119499,-0.2195989787578582,-4.377509593963623,0.6389983892440796,-0.1397448033094406,-25.8626651763916,-0.8657811284065247,-0.2695078253746032,-8.167521476745605,0.0,0.0,-0.0304176751524209,-1.2920632362365725,0.3493619561195373,-2.6059939861297607,0.0,0.0,0.0113266445696353
1785500700877631168,1785500700.8776314,1785500700.8774366,-0.1094170063734054,-0.2195989787578582,-3.995009660720825,0.6110494136810303,-0.1397448033094406,-26.90306663513184,-0.9196826815605164,-0.2695078253746032,-9.83522129058838,0.0,0.0,-0.0449431389570236,-1.2221908569335938,0.3493619561195373,-2.724672794342041,0.0,0.0,0.0113307014107704
1785500701078317214,1785500701.0783174,1785500701.0781584,-0.1533367931842804,-0.2195989787578582,-4.408109664916992,0.583100438117981,-0.1397448033094406,-27.668066024780277,-0.973584234714508,-0.2695078253746032,-10.84502124786377,0.0,0.0,-0.059267908334732,-1.1523184776306152,0.3493619561195373,-2.6907646656036377,0.0,0.0,0.0113328909501433
1785500701279032487,1785500701.2790327,1785500701.2789109,-0.1972565948963165,-0.2195989787578582,-4.239809513092041,0.5551515221595764,-0.1397448033094406,-27.897565841674805,-1.0274858474731443,-0.2695078253746032,-11.502921104431152,0.0,0.0,-0.0735689103603363,-1.0824460983276367,0.3493619561195373,-2.368636131286621,0.0,0.0,0.0113332094624638
1785500701479828475,1785500701.4798286,1785500701.479609,-0.2420547902584076,-0.2195989787578582,-5.234309673309326,0.5266435742378235,-0.1397448033094406,-28.5860652923584,-1.082465410232544,-0.2695078253746032,-13.032920837402344,0.0,0.0,-0.0871830880641937,-1.0111762285232544,0.3493619561195373,-2.70771861076355,0.0,0.0,0.0113316569477319
1785500701680523449,1785500701.6805236,1785500701.6803803,-0.2859745919704437,-0.2195989787578582,-4.148009777069092,0.4986945986747741,-0.1397448033094406,-28.86146545410156,-1.1363669633865356,-0.2695078253746032,-14.088621139526367,0.0,0.0,-0.1002937406301498,-0.941303849220276,0.3493619561195373,-2.6568562984466557,0.0,0.0,0.011328269727528
