segment_id,joint,signal,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_value,end_value,mean_value
0,joint3,effort,0.0,1.806922197341919,1.806922197341919,home,constant,0.0,-14.930364608764648,-14.930364608764648,-14.930364608764648,-14.930364608764648
1,joint3,effort,2.0077435970306396,4.8181421756744385,2.810398578643799,gripper_opening,constant,0.0,-14.930364608764648,-14.930364608764648,-14.930364608764648,-14.930364608764648
2,joint3,effort,5.018947124481201,5.822403430938721,0.8034563064575195,pick,ramp_down,-1.3625927215478413,-8.131436591774555,-14.930364608764648,-16.077470779418945,-15.517535591125489
3,joint3,effort,6.023149013519287,11.84371018409729,5.820561170578003,pick,ramp_up,1.469445283357534,-24.74455826257423,-15.89387035369873,-7.340874195098877,-11.617372274398804
4,joint3,effort,12.044496774673462,14.853986263275146,2.8094894886016846,pick,constant,0.0,-7.340874195098877,-7.340874195098877,-7.340874195098877,-7.340874195098877
5,joint3,effort,15.054663181304932,15.857495546340942,0.8028323650360107,gripper_closing,constant,-1.946111492697925e-15,-7.340874195098843,-7.340874195098877,-7.340874195098877,-7.340874195098877
6,joint3,effort,16.058265447616577,16.86144709587097,0.8031816482543945,gripper_closing,ramp_down,-2.6745588108585223,36.1450934140314,-7.340874195098877,-10.02624797821045,-7.877948951721192
7,joint3,effort,17.062044620513916,18.868896961212158,1.8068523406982422,lift,ramp_down,-6.271986179829011,97.18556030405708,-9.827347755432127,-21.159900665283203,-15.493624210357666
8,joint3,effort,19.06955647468567,19.872559309005737,0.8030028343200684,lift,ramp_up,7.677407748605849,-168.28712042681423,-21.12929916381836,-16.629362106323242,-18.79997329711914
9,joint3,effort,20.073283672332764,21.879687786102295,1.8064041137695312,place,ramp_up,7.571097844840331,-167.15265706278407,-15.175862312316896,-1.499400019645691,-8.337631165981293
10,joint3,effort,22.080413103103638,23.88749098777771,1.8070778846740723,gripper_opening,ramp_down,-5.327023693325914,116.0469838000465,-1.575899958610535,-11.20224666595459,-6.389073312282562
11,joint3,effort,24.088202714920044,25.89464259147644,1.8064398765563965,retract,ramp_down,-1.7680179306241526,30.635655581746818,-11.952718734741213,-15.146536827087402,-13.549627780914307
12,joint3,effort,26.095512628555298,28.90569806098938,2.810185432434082,return_home,ramp_down,-0.403944014527472,-4.605410694756433,-15.146536827087402,-16.281694412231445,-15.714115619659424
13,joint3,effort,29.106300354003906,30.912365913391113,1.806065559387207,return_home,ramp_up,0.3610482010479476,-26.560971977311265,-16.052194595336914,-15.400117874145508,-15.726156234741211
14,joint3,effort,31.113088369369507,31.915701389312744,0.8026130199432373,return_home,constant,3.9446291195343596e-15,-14.930364608764776,-14.930364608764648,-14.930364608764648,-14.930364608764648
