window_id,joint,start_time_sec,end_time_sec,center_time_sec,phase,mean_effort,range_effort,centered_effort_energy,energy_label
0,joint3,0.0,3.8138532638549805,1.906832718849182,gripper_opening,-14.930364608764648,0.0,0.0,low_energy
1,joint3,1.0036022663116455,4.818300247192383,2.9106196045875548,gripper_opening,-15.041740703582764,1.364847183227539,2.358922804307622,low_energy
2,joint3,2.0070440769195557,5.822052717208862,3.9144992589950562,gripper_opening,-15.170282554626464,1.3922996520996094,3.3294403794072394,low_energy
3,joint3,3.010831594467163,6.825984954833984,4.918466830253601,pick,-15.107574462890625,1.958399772644043,4.488623026281854,low_energy
4,joint3,4.014695167541504,7.829540014266968,5.922403311729431,pick,-14.757226371765137,3.564899444580078,16.38840605698243,medium_energy
5,joint3,5.019008159637451,8.833565950393677,6.9262276768684385,pick,-13.962727212905884,4.421699523925783,33.75739823575037,medium_energy
6,joint3,6.022836685180664,9.837769031524658,7.930147516727447,pick,-12.723427295684814,5.676300048828127,54.003377190828374,high_energy
7,joint3,7.026736259460449,10.84151554107666,8.934033584594726,pick,-11.158237338066101,6.839099407196045,79.79185356396913,high_energy
8,joint3,8.030316829681396,11.845470905303955,9.938023126125335,pick,-9.629211330413819,5.312938213348389,73.12238454128172,high_energy
9,joint3,9.034639358520508,12.848995685577393,10.94194256067276,pick,-8.414961791038513,3.9359383583068848,36.05633901555188,medium_energy
10,joint3,10.038470268249512,13.852810144424438,11.94571282863617,pick,-7.628347253799438,1.931638240814209,5.873871476421801,low_energy
11,joint3,11.042643070220947,14.856844425201416,12.949531316757202,pick,-7.358872699737549,0.3599700927734366,0.12309954430675075,low_energy
12,joint3,12.046056985855103,15.86088490486145,13.953324615955353,pick,-7.340874195098877,0.0,0.0,low_energy
13,joint3,13.049686670303345,16.8644118309021,14.957198393344878,gripper_closing,-7.965990948677063,4.621047496795654,34.176759353440175,medium_energy
14,joint3,14.053515911102295,17.8682541847229,15.961052870750427,lift,-9.710218048095703,8.21719217300415,177.9137146415708,high_energy
15,joint3,15.057572603225708,18.87202286720276,16.964858305454253,lift,-11.422142100334167,8.21719217300415,197.68340222517338,high_energy
16,joint3,16.061643600463867,19.876169681549072,17.968686270713807,lift,-12.92270302772522,7.574145317077637,92.2237209568227,high_energy
17,joint3,17.065078258514404,20.880038499832153,18.972544157505034,place,-13.07013635635376,5.2999982833862305,65.2242214999007,high_energy
18,joint3,18.06898307800293,21.88435697555542,19.976502549648284,place,-12.0552077293396,4.486115455627441,71.56706520370335,high_energy
19,joint3,19.072688817977905,22.888570308685303,20.980591428279876,place,-11.095220232009888,4.278450012207031,38.93144045072271,medium_energy
20,joint3,20.076916694641113,23.892433881759644,21.984689950942993,gripper_opening,-10.835487508773804,3.3514204025268555,19.83910105207955,medium_energy
21,joint3,21.080796718597412,24.896263599395752,22.988750565052033,retract,-11.864788436889649,4.8884687423706055,67.83737646433366,high_energy
22,joint3,22.085190773010254,25.89993953704834,23.99274731874466,retract,-13.06601815223694,5.0467939376831055,77.53496285443086,high_energy
23,joint3,23.089298725128174,26.904906272888184,24.996797800064087,retract,-14.456548500061036,5.3130369186401385,42.38215746637,medium_energy
24,joint3,24.093153953552246,27.90861749649048,26.000840866565703,return_home,-15.43086223602295,2.8319759368896484,10.935771806364937,medium_energy
25,joint3,25.097034215927124,28.91289210319519,27.00493394136429,return_home,-15.81355323791504,1.9124994277954102,4.7470948851030705,low_energy
26,joint3,26.10139799118042,29.916434049606323,28.009046220779418,return_home,-15.985712051391602,1.3157997131347656,1.5620830073185061,low_energy
27,joint3,27.105586767196655,30.920128345489502,29.01295288801193,return_home,-15.718154382705688,2.376361846923828,7.296461405175204,medium_energy
