segment_id,joint,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_position,end_position,mean_position
0,joint2,0.0,0.8028292655944824,0.8028292655944824,home,constant,3.524839475188063e-16,-0.93549644947052,-0.93549644947052,-0.93549644947052,-0.93549644947052
1,joint2,1.0036022663116455,3.8138532638549805,2.810250997543335,gripper_opening,constant,0.0,-0.93549644947052,-0.93549644947052,-0.93549644947052,-0.93549644947052
2,joint2,4.014695167541504,4.818300247192383,0.8036050796508789,gripper_opening,ramp_up,0.061021518577174826,-1.1919783221187201,-0.93549644947052,-0.8779717683792114,-0.9224734306335449
3,joint2,5.019008159637451,10.84151554107666,5.822507381439209,pick,ramp_up,0.2499185037397171,-2.0823439126436005,-0.8280009031295776,0.6271514296531677,-0.10042473673820496
4,joint2,11.042643070220947,13.852810144424438,2.810167074203491,pick,constant,0.0014427708530678023,0.6606919965099333,0.6766240000724792,0.6806784272193909,0.6786512136459351
5,joint2,14.053515911102295,15.86088490486145,1.8073689937591553,gripper_closing,constant,0.0,0.6806784272193909,0.6806784272193909,0.6806784272193909,0.6806784272193909
6,joint2,16.061643600463867,17.8682541847229,1.8066105842590332,lift,ramp_down,-0.12424716006943738,2.6564121530571883,0.6607985496520996,0.4363323152065277,0.5485654324293137
7,joint2,18.06898307800293,18.87202286720276,0.8030397891998291,lift,ramp_up,0.0286473929571064,-0.08704787787246585,0.4363323152065277,0.4650881290435791,0.442083477973938
8,joint2,19.072688817977905,19.876169681549072,0.803480863571167,place,ramp_up,0.3494095472476842,-6.128680187020791,0.5349893569946289,0.8159924149513245,0.6759102821350098
9,joint2,20.076916694641113,20.880038499832153,0.80312180519104,place,constant,3.670370182555126e-16,0.8377580642700115,0.8377580642700195,0.8377580642700195,0.8377580642700195
10,joint2,21.080796718597412,22.888570308685303,1.8077735900878906,gripper_opening,constant,-3.185027548180301e-05,0.8384294934528828,0.8377580642700195,0.8377004861831665,0.837729275226593
11,joint2,23.089298725128174,25.89993953704834,2.810640811920166,retract,ramp_down,-0.20188933122464411,5.43844583517275,0.7769627571105957,0.2095243632793426,0.4932435601949692
12,joint2,26.10139799118042,27.90861749649048,1.8072195053100586,return_home,ramp_down,-0.2660130839886079,7.099658087828507,0.1563447117805481,-0.324399322271347,-0.08402730524539945
