bag_time_ns,bag_time_sec,header_stamp_sec,joint1_position,joint1_velocity,joint1_effort,joint2_position,joint2_velocity,joint2_effort,joint3_position,joint3_velocity,joint3_effort,joint4_position,joint4_velocity,joint4_effort,joint5_position,joint5_velocity,joint5_effort,joint6_position,joint6_velocity,joint6_effort
1785501250773233203,1785501250.7732332,1785501250.773036,0.0,0.0,0.0006918737781234,0.296344131231308,0.2498544454574585,-21.357959747314453,-0.5807796120643616,-0.1330218613147735,-10.266413688659668,0.0,0.0,-0.0503913834691047,-0.8591914772987366,-0.3491486608982086,-2.184483051300049,0.0,0.0,0.0102492356672883
1785501250974303366,1785501250.9743035,1785501250.9740744,0.0,0.0,0.0007559719961136,0.3463150262832641,0.2498544454574585,-21.266159057617188,-0.6073839664459229,-0.1330218613147735,-10.144014358520508,0.0,0.0,-0.0463336072862148,-0.929021179676056,-0.3491486608982086,-2.184483051300049,0.0,0.0,0.0104563543573021
1785501251175070001,1785501251.17507,1785501251.1748457,0.0,0.0,0.0008194349939003,0.3962859213352203,0.2498544454574585,-22.39835929870605,-0.6339883208274841,-0.1330218613147735,-10.128713607788086,0.0,0.0,-0.0421684868633747,-0.99885094165802,-0.3491486608982086,-2.235345363616944,0.0,0.0,0.0106444917619228
1785501251375830394,1785501251.3758304,1785501251.375611,0.0,0.0,0.000879616709426,0.4472562074661255,0.2498544454574585,-23.10215950012207,-0.6611248254776001,-0.1330218613147735,-9.440214157104492,0.0,0.0,-0.0380616299808025,-1.0700773000717163,-0.3491486608982086,-2.370978355407715,0.0,0.0,0.0108058620244264
1785501251576664058,1785501251.5766642,1785501251.576412,0.0,0.0,0.0009376308880746,0.4972271025180816,0.2498544454574585,-22.995059967041016,-0.6877291798591614,-0.1330218613147735,-8.950613975524902,0.0,0.0,-0.033933863043785,-1.1399070024490356,-0.3491486608982086,-2.0488500595092773,0.0,0.0,0.0109440265223383
1785501251777401025,1785501251.7774012,1785501251.7771988,0.0,0.0,0.000993333174847,0.5471979975700378,0.2498544454574585,-24.05076026916504,-0.7143335342407227,-0.1330218613147735,-8.614013671875,0.0,0.0,-0.0297874473035335,-1.209736704826355,-0.3491486608982086,-1.9471251964569087,0.0,0.0,0.0110586816444993
1785501251978062386,1785501251.9780624,1785501251.9779336,0.0,0.0,0.0010465850355103,0.5971688628196716,0.2498544454574585,-24.28026008605957,-0.7409379482269287,-0.1330218613147735,-8.063214302062988,0.0,0.0,-0.0256246533244848,-1.2795664072036743,-0.3491486608982086,-1.7775839567184448,0.0,0.0,0.0111495712772011
1785501252178733245,1785501252.178733,1785501252.1786203,0.0,0.0,0.0010972539894282,0.6471397876739502,0.2498544454574585,-23.80595970153809,-0.76754230260849,-0.1330218613147735,-7.51241397857666,0.0,0.0,-0.021447766572237,-1.3493962287902832,-0.3491486608982086,-1.8454004526138303,0.0,0.0,0.0112164914608001
1785501252379541531,1785501252.3795416,1785501252.3793752,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-21.92490005493164,-0.7853981852531433,0.0,-10.404000282287598,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-4.577613830566406,0.0,0.0,0.0112628266215324
1785501252580243661,1785501252.5802438,1785501252.58016,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785501252781073669,1785501252.7810738,1785501252.780897,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785501252981852839,1785501252.981853,1785501252.981652,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785501253182481176,1785501253.1824813,1785501253.1822913,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785501253383207694,1785501253.3832078,1785501253.3829818,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785501253583948369,1785501253.5839484,1785501253.5837507,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785501253784684406,1785501253.7846844,1785501253.7845051,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785501253985475088,1785501253.9854753,1785501253.9852655,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785501254186224371,1785501254.1862245,1785501254.1860285,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785501254386904920,1785501254.386905,1785501254.386718,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785501254587836085,1785501254.5878365,1785501254.5875125,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785501254788467469,1785501254.7884676,1785501254.7882764,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785501254989210639,1785501254.9892108,1785501254.9890296,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785501255190418261,1785501255.1904182,1785501255.1901765,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785501255391081858,1785501255.391082,1785501255.390924,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785501255591932928,1785501255.591933,1785501255.591679,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785501255792573159,1785501255.7925732,1785501255.7924402,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785501255993288426,1785501255.9932885,1785501255.9931233,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785501256194072036,1785501256.1940722,1785501256.1938548,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785501256394863732,1785501256.3948638,1785501256.3946276,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785501256595604118,1785501256.5956044,1785501256.595383,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785501256796326950,1785501256.796327,1785501256.796161,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785501256997133925,1785501256.997134,1785501256.9969294,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785501257197920261,1785501257.1979203,1785501257.1977262,0.0,0.0,2.5527334679507047e-17,0.6806784272193909,0.0,-23.1538200378418,-0.7853981852531433,0.0,-7.340874195098877,0.0,0.0,-0.018818499520421,-1.3962633609771729,0.0,-1.823339343070984,0.0,0.0,0.0112628266215324
1785501257398641199,1785501257.398641,1785501257.398455,-0.004281532485038,-0.1785911470651626,-3.233757495880127,0.677953839302063,-0.1136489138007164,-26.9542293548584,-0.7906528115272522,-0.2191800475120544,-10.555026054382324,0.0,0.0,0.3201540410518646,-1.3894518613815308,0.2841222286224365,-1.8289273977279663,0.0,0.0,0.0132746053859591
1785501257599386135,1785501257.5993862,1785501257.5991895,-0.0479292906820774,-0.2195989787578582,-3.7808096408844,0.6501779556274414,-0.1397448033094406,-28.509565353393555,-0.8442205190658569,-0.2695078253746032,-10.005340576171877,0.0,0.0,-0.0248658880591392,-1.3200122117996216,0.3493619561195373,-3.555424928665161,0.0,0.0,0.011324611492455
1785501257800139046,1785501257.8001392,1785501257.7999623,-0.0927274823188781,-0.2195989787578582,-3.5972096920013428,0.6216700077056885,-0.1397448033094406,-28.846166610717773,-0.8992000818252563,-0.2695078253746032,-10.647940635681152,0.0,0.0,-0.0394417382776737,-1.2487423419952393,0.3493619561195373,-3.6910579204559326,0.0,0.0,0.0113293807953596
1785501258000928828,1785501258.0009289,1785501258.0007272,-0.1366472840309143,-0.2195989787578582,-3.995009660720825,0.5937210917472839,-0.1397448033094406,-29.932466506958008,-0.9531016945838928,-0.2695078253746032,-12.499239921569824,0.0,0.0,-0.0538544617593288,-1.1788699626922607,0.3493619561195373,-3.4876084327697754,0.0,0.0,0.0113322781398892
1785501258201726436,1785501258.201727,1785501258.2014773,-0.1805670708417892,-0.2195989787578582,-4.668209552764893,0.5657721161842346,-0.1397448033094406,-30.97286605834961,-1.0070031881332395,-0.2695078253746032,-13.40194034576416,0.0,0.0,-0.0680047422647476,-1.1089975833892822,0.3493619561195373,-3.4028377532958984,0.0,0.0,0.0113333147019147
1785501258402499777,1785501258.4025,1785501258.402266,-0.2244868725538253,-0.2195989787578582,-3.872609615325928,0.5378231406211853,-0.1397448033094406,-31.09526634216309,-1.0609047412872314,-0.2695078253746032,-14.38114070892334,0.0,0.0,-0.0817922204732894,-1.0391252040863037,0.3493619561195373,-3.53847074508667,0.0,0.0,0.0113324988633394
1785501258603269631,1785501258.6032698,1785501258.603056,-0.2684066593647003,-0.2195989787578582,-4.20920991897583,0.509874165058136,-0.1397448033094406,-32.74766540527344,-1.1148064136505127,-0.2695078253746032,-15.559240341186523,0.0,0.0,-0.0953773632645607,-0.9692528247833252,0.3493619561195373,-3.589333295822144,0.0,0.0,0.0113297728821635
1785501258803899804,1785501258.8039,1785501258.8037205,-0.3132048547267914,-0.2195989787578582,-3.903209686279297,0.4813662469387054,-0.1397448033094406,-32.44166564941406,-1.169785976409912,-0.2695078253746032,-16.630239486694336,0.0,0.0,-0.1081257760524749,-0.8979829549789429,0.3493619561195373,-3.4197919368743896,0.0,0.0,0.0113252541050314
1785501259004659598,1785501259.00466,1785501259.0044878,-0.3571246564388275,-0.2195989787578582,-3.826709747314453,0.4534172713756561,-0.1397448033094406,-32.48756408691406,-1.2236875295639038,-0.2695078253746032,-17.548240661621094,0.0,0.0,-0.1202103868126869,-0.8281105756759644,0.3493619561195373,-3.5723791122436523,0.0,0.0,0.0113189229741692
1785501259205763611,1785501259.2057636,1785501259.2055178,-0.3839724361896515,0.0,-4.345200061798096,0.4363323152065277,0.0,-31.12019920349121,-1.2566370964050293,0.0,-17.73270034790039,0.0,0.0,-0.131667286157608,-0.7853981852531433,0.0,-0.0339082516729831,0.0,0.0,0.0112834507599473
1785501259406399285,1785501259.4063993,1785501259.4062328,-0.3839724361896515,0.0,-8.729206564025559e-17,0.4363323152065277,0.0,-34.25669860839844,-1.2566370964050293,0.0,-20.257200241088867,0.0,0.0,-0.131667286157608,-0.7853981852531433,0.0,-1.659764289855957,0.0,0.0,0.0112834507599473
1785501259607141667,1785501259.6071415,1785501259.6069689,-0.3839724361896515,0.0,-8.729206564025559e-17,0.4363323152065277,0.0,-34.532100677490234,-1.2566370964050293,0.0,-21.08340072631836,0.0,0.0,-0.131667286157608,-0.7853981852531433,0.0,-1.659764289855957,0.0,0.0,0.0112834507599473
