timestamp,scenario,run_id,example_type,imu_accel_x,imu_angular_z,pos_x,odom_linear_x,imu_accel_y,lidar_front_right,lidar_front,lidar_right,lidar_left,pos_y,action_label
2026-07-04 14:07:12.259,plain_wall_good,pw_good_04,positive,-0.1245,-0.0735,2.0603,0.009,0.2108,2.711,3.657,1.73,0.491,0.0347,wall_following
2026-07-04 14:07:12.359,plain_wall_good,pw_good_04,positive,-0.1437,-0.0415,2.0682,0.0088,-0.0287,2.7,3.647,1.727,0.491,0.0285,wall_following
2026-07-04 14:07:12.459,plain_wall_good,pw_good_04,positive,-0.1437,0.1204,2.076,0.0086,0.5844,2.708,3.633,1.723,0.488,0.0223,wall_following
2026-07-04 14:07:12.559,plain_wall_good,pw_good_04,positive,-0.2299,-0.049,2.0838,0.0117,0.4215,2.711,3.624,1.725,0.497,0.0161,wall_following
2026-07-04 14:07:12.659,plain_wall_good,pw_good_04,positive,-0.182,0.016,2.0917,0.0089,0.5748,2.702,3.591,1.732,0.492,0.0099,wall_following
2026-07-04 14:07:12.760,plain_wall_good,pw_good_04,positive,0.0862,0.0064,2.0996,0.0091,0.2395,2.722,3.62,1.722,0.494,0.0036,wall_following
2026-07-04 14:07:12.859,plain_wall_good,pw_good_04,positive,0.0287,0.0256,2.1075,0.0088,0.3545,2.719,3.603,1.721,0.491,-0.0025,wall_following
2026-07-04 14:07:12.959,plain_wall_good,pw_good_04,positive,-0.0671,-0.0128,2.1154,0.0092,0.6035,2.723,3.583,1.742,0.485,-0.0086,wall_following
2026-07-04 14:07:13.060,plain_wall_good,pw_good_04,positive,-0.2491,-0.1491,2.1234,0.0118,0.4694,2.733,3.574,1.739,0.488,-0.0149,wall_following
2026-07-04 14:07:13.159,plain_wall_good,pw_good_04,positive,-0.2682,-0.066,2.1311,0.0087,0.6131,2.731,3.554,1.749,0.491,-0.0211,wall_following
2026-07-04 14:07:13.260,plain_wall_good,pw_good_04,positive,-0.182,-0.0213,2.1389,0.0123,0.8814,2.744,3.539,1.757,0.488,-0.0274,wall_following
2026-07-04 14:07:13.359,plain_wall_good,pw_good_04,positive,0.0,-0.0714,2.1468,0.0121,0.2587,2.727,3.544,1.768,0.497,-0.0337,wall_following
2026-07-04 14:07:13.459,plain_wall_good,pw_good_04,positive,0.1629,-0.082,2.1545,0.009,0.3257,2.714,3.536,1.769,0.491,-0.04,wall_following
2026-07-04 14:07:13.559,plain_wall_good,pw_good_04,positive,-0.3257,-0.0714,2.1623,0.0094,0.3353,2.707,3.525,1.765,0.491,-0.0466,wall_following
2026-07-04 14:07:13.659,plain_wall_good,pw_good_04,positive,-0.1724,0.0575,2.1699,0.0094,0.3449,2.705,3.494,1.765,0.486,-0.0531,wall_following
2026-07-04 14:07:13.759,plain_wall_good,pw_good_04,positive,0.1533,0.1236,2.1774,0.0063,0.4215,2.697,3.501,1.763,0.491,-0.0594,wall_following
2026-07-04 14:07:13.859,plain_wall_good,pw_good_04,positive,0.182,-0.0373,2.1853,0.0102,0.2778,2.694,3.506,1.769,0.497,-0.0658,wall_following
2026-07-04 14:07:13.959,plain_wall_good,pw_good_04,positive,-0.297,-0.0554,2.1926,0.0091,0.4694,2.694,3.489,1.763,0.494,-0.0719,wall_following
2026-07-04 14:07:14.059,plain_wall_good,pw_good_04,positive,-0.1916,-0.0511,2.2006,0.0094,0.3161,2.686,3.472,1.76,0.491,-0.0786,wall_following
2026-07-04 14:07:14.159,plain_wall_good,pw_good_04,positive,-0.2682,-0.0043,2.2083,0.0102,0.8335,2.682,3.47,1.754,0.496,-0.0851,wall_following
2026-07-04 14:07:14.259,plain_wall_good,pw_good_04,positive,-0.1054,0.0117,2.2161,0.0102,0.5844,2.689,3.512,1.762,0.488,-0.0916,wall_following
2026-07-04 14:07:14.359,plain_wall_good,pw_good_04,positive,-0.2395,0.032,2.2238,0.0097,0.3066,2.679,3.48,1.748,0.488,-0.0978,wall_following
2026-07-04 14:07:14.459,plain_wall_good,pw_good_04,positive,0.0287,0.0852,2.2317,0.0101,0.7664,2.681,3.512,1.747,0.491,-0.1039,wall_following
2026-07-04 14:07:14.559,plain_wall_good,pw_good_04,positive,-0.3257,0.016,2.2393,0.0099,0.5269,2.677,3.52,1.758,0.492,-0.1095,wall_following
2026-07-04 14:07:14.659,plain_wall_good,pw_good_04,positive,-0.3736,0.1332,2.2476,0.0098,0.4598,2.672,6.103,1.761,0.491,-0.1158,wall_following
2026-07-04 14:07:14.759,plain_wall_good,pw_good_04,positive,-0.0479,-0.0245,2.2556,0.0094,0.9772,2.68,6.145,1.753,0.494,-0.1218,wall_following
2026-07-04 14:07:14.859,plain_wall_good,pw_good_04,positive,-0.2491,-0.049,2.2637,0.0097,0.7472,2.672,6.277,1.752,0.497,-0.1277,wall_following
2026-07-04 14:07:14.959,plain_wall_good,pw_good_04,positive,-0.2778,-0.0852,2.2717,0.0127,0.6706,2.681,6.274,1.752,0.488,-0.1338,wall_following
2026-07-04 14:07:15.059,plain_wall_good,pw_good_04,positive,-0.0766,0.0128,2.2797,0.0097,0.4311,2.67,6.278,1.759,0.485,-0.1399,wall_following
2026-07-04 14:07:15.159,plain_wall_good,pw_good_04,positive,-0.364,-0.0607,2.2876,0.0099,0.7185,2.674,6.292,1.756,0.488,-0.1459,wall_following
2026-07-04 14:07:15.259,plain_wall_good,pw_good_04,positive,-0.0192,-0.0937,2.2956,0.01,0.3449,2.678,6.302,1.76,0.486,-0.152,wall_following
2026-07-04 14:07:15.359,plain_wall_good,pw_good_04,positive,-0.4407,0.0,2.303,0.0098,-0.0479,2.669,6.32,1.771,0.491,-0.1578,wall_following
2026-07-04 14:07:15.459,plain_wall_good,pw_good_04,positive,-0.3449,0.0362,2.3114,0.0097,-0.0287,2.666,6.288,1.762,0.497,-0.1644,wall_following
2026-07-04 14:07:15.559,plain_wall_good,pw_good_04,positive,-0.2395,0.033,2.3193,0.0097,0.1533,2.677,6.288,1.763,0.49,-0.1705,wall_following
2026-07-04 14:07:15.659,plain_wall_good,pw_good_04,positive,-0.182,0.098,2.3272,0.0099,1.2358,2.673,6.294,1.769,0.495,-0.1765,wall_following
2026-07-04 14:07:15.759,plain_wall_good,pw_good_04,positive,-0.1533,-0.0479,2.3352,0.0094,0.8047,2.672,6.288,1.766,0.498,-0.1826,wall_following
2026-07-04 14:07:15.859,plain_wall_good,pw_good_04,positive,-0.0479,0.0597,2.3431,0.009,0.5077,2.677,6.281,1.758,0.499,-0.1886,wall_following
2026-07-04 14:07:15.959,plain_wall_good,pw_good_04,positive,0.0096,-0.0309,2.351,0.0095,0.3736,2.685,6.263,1.771,0.493,-0.1946,wall_following
2026-07-04 14:07:16.059,plain_wall_good,pw_good_04,positive,0.0766,-0.0767,2.359,0.0086,0.6993,2.67,6.259,1.766,0.49,-0.2005,wall_following
2026-07-04 14:07:16.160,plain_wall_good,pw_good_04,positive,-0.0862,0.033,2.3671,0.012,0.0766,2.674,6.24,1.759,0.494,-0.2066,wall_following
2026-07-04 14:07:16.260,plain_wall_good,pw_good_04,positive,-0.0287,-0.0224,2.375,0.0121,0.3066,2.683,6.241,1.769,0.491,-0.2125,wall_following
2026-07-04 14:07:16.360,plain_wall_good,pw_good_04,positive,-0.364,-0.098,2.3829,0.0098,0.5173,2.684,6.224,1.767,0.494,-0.2186,wall_following
2026-07-04 14:07:16.459,plain_wall_good,pw_good_04,positive,-0.3832,0.017,2.3909,0.0096,-0.0958,2.68,6.217,1.776,0.498,-0.2247,wall_following
2026-07-04 14:07:16.559,plain_wall_good,pw_good_04,positive,0.0383,0.0075,2.3988,0.0099,0.479,2.676,6.204,1.768,0.488,-0.2307,wall_following
2026-07-04 14:07:16.659,plain_wall_good,pw_good_04,positive,-0.2108,0.0479,2.4068,0.0097,0.5556,2.676,6.192,1.78,0.493,-0.2369,wall_following
2026-07-04 14:07:16.759,plain_wall_good,pw_good_04,positive,-0.1724,0.065,2.4146,0.0099,0.2299,2.676,6.194,1.76,0.492,-0.2429,wall_following
2026-07-04 14:07:16.859,plain_wall_good,pw_good_04,positive,-0.0287,0.0597,2.4225,0.0097,0.7281,2.675,6.172,1.772,0.49,-0.249,wall_following
2026-07-04 14:07:16.959,plain_wall_good,pw_good_04,positive,0.3066,-0.0394,2.4305,0.0098,0.0671,2.678,6.174,1.77,0.495,-0.2551,wall_following
2026-07-04 14:07:17.059,plain_wall_good,pw_good_04,positive,-0.115,0.1427,2.4386,0.0095,0.5269,2.676,6.156,1.77,0.495,-0.2612,wall_following
2026-07-04 14:07:17.159,plain_wall_good,pw_good_04,positive,-0.2203,-0.0405,2.4462,0.0095,0.9197,2.679,6.15,1.769,0.498,-0.2668,wall_following
2026-07-04 14:07:17.259,plain_wall_good,pw_good_04,positive,-0.2587,-0.049,2.4546,0.009,0.1341,2.685,6.14,1.765,0.493,-0.273,wall_following
2026-07-04 14:07:17.359,plain_wall_good,pw_good_04,positive,-0.0192,0.0373,2.4626,0.0092,0.5748,2.679,6.135,1.761,0.494,-0.279,wall_following
2026-07-04 14:07:17.459,plain_wall_good,pw_good_04,positive,-0.2108,-0.1438,2.4705,0.0098,0.0383,2.686,6.129,1.764,0.489,-0.2851,wall_following
2026-07-04 14:07:17.559,plain_wall_good,pw_good_04,positive,-0.4215,0.0266,2.4785,0.01,-0.0096,2.702,6.118,1.766,0.493,-0.2913,wall_following
2026-07-04 14:07:17.659,plain_wall_good,pw_good_04,positive,-0.2299,0.066,2.4864,0.009,0.8047,2.719,6.11,1.743,0.494,-0.2973,wall_following
2026-07-04 14:07:17.759,plain_wall_good,pw_good_04,positive,-0.115,0.0575,2.4943,0.009,0.4119,2.734,6.087,1.771,0.491,-0.3034,wall_following
2026-07-04 14:07:17.859,plain_wall_good,pw_good_04,positive,-0.182,-0.032,2.5023,0.0107,0.5173,2.728,6.089,1.767,0.491,-0.3095,wall_following
2026-07-04 14:07:17.959,plain_wall_good,pw_good_04,positive,-0.0192,-0.0192,2.5102,0.0107,0.6035,2.727,6.08,1.766,0.49,-0.3158,wall_following
2026-07-04 14:07:18.059,plain_wall_good,pw_good_04,positive,-0.1629,-0.0021,2.518,0.0092,0.0096,2.723,6.069,1.779,0.49,-0.3221,wall_following
2026-07-04 14:07:18.159,plain_wall_good,pw_good_04,positive,-0.2682,0.0458,2.5256,0.0091,0.3257,2.716,6.059,1.788,0.492,-0.3283,wall_following
2026-07-04 14:07:18.259,plain_wall_good,pw_good_04,positive,-0.2108,0.0085,2.5333,0.0066,0.4694,2.706,6.042,1.764,0.494,-0.3345,wall_following
2026-07-04 14:07:18.359,plain_wall_good,pw_good_04,positive,-0.0096,0.1204,2.5413,0.0092,0.6227,2.718,6.038,1.768,0.493,-0.3407,wall_following
2026-07-04 14:07:18.459,plain_wall_good,pw_good_04,positive,-0.2874,-0.0874,2.5492,0.0096,0.4598,2.723,6.016,1.793,0.492,-0.3469,wall_following
2026-07-04 14:07:18.559,plain_wall_good,pw_good_04,positive,-0.3066,-0.0192,2.557,0.0101,0.2395,2.719,6.021,1.774,0.489,-0.3531,wall_following
2026-07-04 14:07:18.659,plain_wall_good,pw_good_04,positive,-0.2587,0.0266,2.5647,0.0097,-0.0479,2.744,6.005,1.767,0.495,-0.3594,wall_following
2026-07-04 14:07:18.760,plain_wall_good,pw_good_04,positive,0.0479,-0.0075,2.5724,0.007,0.2203,2.735,5.993,1.759,0.485,-0.3656,wall_following
2026-07-04 14:07:18.859,plain_wall_good,pw_good_04,positive,-0.0671,0.0213,2.5804,0.0104,-0.0479,2.747,5.989,1.768,0.495,-0.3719,wall_following
2026-07-04 14:07:18.959,plain_wall_good,pw_good_04,positive,-0.1629,0.0117,2.5882,0.0098,0.1724,2.762,5.967,1.773,0.482,-0.3782,wall_following
2026-07-04 14:07:19.059,plain_wall_good,pw_good_04,positive,-0.0192,0.0884,2.596,0.0124,1.0921,2.756,5.961,1.771,0.489,-0.3845,wall_following
2026-07-04 14:07:19.160,plain_wall_good,pw_good_04,positive,-0.0862,-0.0245,2.6038,0.0097,0.479,2.759,5.948,1.773,0.487,-0.3907,wall_following
2026-07-04 14:07:19.259,plain_wall_good,pw_good_04,positive,-0.0383,-0.0234,2.6117,0.0093,0.5461,2.754,5.938,1.773,0.49,-0.3969,wall_following
2026-07-04 14:07:19.359,plain_wall_good,pw_good_04,positive,-0.1533,-0.0522,2.6195,0.0095,0.3832,2.747,5.934,1.782,0.49,-0.4032,wall_following
2026-07-04 14:07:19.459,plain_wall_good,pw_good_04,positive,-0.115,-0.0011,2.6269,0.0101,0.661,2.762,5.925,1.768,0.492,-0.4094,wall_following
2026-07-04 14:07:19.559,plain_wall_good,pw_good_04,positive,-0.0096,0.2312,2.6348,0.0069,0.0862,2.758,5.913,1.782,0.484,-0.416,wall_following
2026-07-04 14:07:19.659,plain_wall_good,pw_good_04,positive,-0.0479,0.0383,2.6422,0.0096,0.6131,2.763,5.894,1.768,0.494,-0.422,wall_following
2026-07-04 14:07:19.760,plain_wall_good,pw_good_04,positive,-0.0766,-0.0341,2.6505,0.0107,-0.1629,2.754,5.897,1.771,0.493,-0.4287,wall_following
2026-07-04 14:07:19.859,plain_wall_good,pw_good_04,positive,0.0383,0.1513,2.6583,0.0093,0.2587,2.769,5.886,1.788,0.49,-0.435,wall_following
2026-07-04 14:07:19.959,plain_wall_good,pw_good_04,positive,0.0192,0.017,2.6661,0.0116,0.3449,2.77,5.873,1.777,0.485,-0.4413,wall_following
2026-07-04 14:07:20.059,plain_wall_good,pw_good_04,positive,-0.0287,-0.0256,2.674,0.0095,0.182,2.77,5.847,1.781,0.493,-0.4476,wall_following
2026-07-04 14:07:20.159,plain_wall_good,pw_good_04,positive,0.0383,0.0479,2.6817,0.0069,0.5461,2.769,5.85,1.78,0.493,-0.4537,wall_following
2026-07-04 14:07:20.259,plain_wall_good,pw_good_04,positive,0.1533,0.0181,2.6896,0.0102,0.4407,2.766,5.839,1.774,0.488,-0.4599,wall_following
2026-07-04 14:07:20.359,plain_wall_good,pw_good_04,positive,0.0479,0.0192,2.6975,0.0125,0.9101,2.783,5.826,1.789,0.481,-0.4663,wall_following
2026-07-04 14:07:20.459,plain_wall_good,pw_good_04,positive,-0.0766,-0.0192,2.7052,0.0098,0.1533,2.76,5.818,1.785,0.49,-0.4726,wall_following
2026-07-04 14:07:20.560,plain_wall_good,pw_good_04,positive,-0.0479,0.0479,2.7129,0.01,0.9388,2.779,5.8,1.786,0.493,-0.4789,wall_following
2026-07-04 14:07:20.659,plain_wall_good,pw_good_04,positive,-0.1437,0.0032,2.7206,0.0088,0.3353,2.785,5.793,1.789,0.491,-0.4852,wall_following
2026-07-04 14:07:20.759,plain_wall_good,pw_good_04,positive,-0.0192,-0.1044,2.7284,0.0092,0.0862,2.794,5.787,1.787,0.493,-0.4916,wall_following
2026-07-04 14:07:20.860,plain_wall_good,pw_good_04,positive,0.2587,-0.0639,2.736,0.009,0.4598,2.786,5.771,1.786,0.482,-0.4979,wall_following
2026-07-04 14:07:20.960,plain_wall_good,pw_good_04,positive,-0.0096,-0.0927,2.7438,0.0102,0.2203,2.782,5.774,1.792,0.484,-0.5044,wall_following
2026-07-04 14:07:21.059,plain_wall_good,pw_good_04,positive,-0.0958,0.0554,2.7516,0.0107,0.4694,2.791,5.755,1.775,0.488,-0.5108,wall_following
2026-07-04 14:07:21.159,plain_wall_good,pw_good_04,positive,-0.1724,0.0607,2.7593,0.01,0.5844,2.786,5.744,1.786,0.488,-0.5172,wall_following
2026-07-04 14:07:21.259,plain_wall_good,pw_good_04,positive,0.0287,-0.0053,2.767,0.01,1.255,2.789,5.737,1.777,0.493,-0.5236,wall_following
2026-07-04 14:07:21.360,plain_wall_good,pw_good_04,positive,-0.0479,-0.0192,2.7748,0.0119,0.2491,2.798,5.726,1.783,0.492,-0.5301,wall_following
2026-07-04 14:07:21.459,plain_wall_good,pw_good_04,positive,0.0192,0.0032,2.7825,0.0116,0.4407,2.797,5.715,1.776,0.487,-0.5366,wall_following
2026-07-04 14:07:21.560,plain_wall_good,pw_good_04,positive,0.0096,0.131,2.7901,0.0084,0.3257,2.796,5.706,1.783,0.482,-0.543,wall_following
2026-07-04 14:07:21.659,plain_wall_good,pw_good_04,positive,-0.1533,-0.0373,2.7978,0.0086,0.776,2.793,5.695,1.779,0.493,-0.5493,wall_following
2026-07-04 14:07:21.759,plain_wall_good,pw_good_04,positive,0.0479,0.0426,2.8056,0.0097,0.1341,2.804,5.683,1.791,0.493,-0.5556,wall_following
2026-07-04 14:07:21.859,plain_wall_good,pw_good_04,positive,-0.1916,0.066,2.8134,0.01,0.115,2.809,5.671,1.774,0.488,-0.5619,wall_following
2026-07-04 14:07:21.960,plain_wall_good,pw_good_04,positive,0.2108,-0.0352,2.8213,0.0102,0.2874,2.813,5.653,1.744,0.485,-0.568,wall_following
2026-07-04 14:07:22.059,plain_wall_good,pw_good_04,positive,-0.0766,0.017,2.8287,0.0105,-0.0096,2.794,5.642,1.755,0.49,-0.5739,wall_following
2026-07-04 14:07:22.159,plain_wall_good,pw_good_04,positive,-0.2012,0.0842,2.8371,0.0095,0.3257,2.816,5.634,1.752,0.485,-0.5806,wall_following
2026-07-04 14:07:22.259,plain_wall_good,pw_good_04,positive,0.0192,0.0714,2.8449,0.0112,0.4311,2.805,5.622,1.744,0.492,-0.5868,wall_following
2026-07-04 14:07:22.359,plain_wall_good,pw_good_04,positive,-0.2012,0.0277,2.8527,0.0091,0.5556,2.797,5.618,1.746,0.481,-0.5928,wall_following
2026-07-04 14:07:22.459,plain_wall_good,pw_good_04,positive,0.1916,-0.1044,2.8606,0.0092,0.4598,2.823,5.605,1.749,0.485,-0.599,wall_following
2026-07-04 14:07:22.559,plain_wall_good,pw_good_04,positive,-0.182,-0.0842,2.8682,0.0118,-0.2778,2.824,5.594,1.766,0.485,-0.6051,wall_following
2026-07-04 14:07:22.659,plain_wall_good,pw_good_04,positive,-0.0671,-0.0192,2.8763,0.0107,0.7664,2.818,5.58,1.76,0.491,-0.6118,wall_following
2026-07-04 14:07:22.759,plain_wall_good,pw_good_04,positive,0.0575,0.0043,2.8839,0.0097,0.4407,2.833,5.571,1.774,0.485,-0.6182,wall_following
2026-07-04 14:07:22.859,plain_wall_good,pw_good_04,positive,-0.0287,-0.0043,2.8916,0.0105,0.9197,2.832,5.56,1.776,0.488,-0.6245,wall_following
2026-07-04 14:07:22.959,plain_wall_good,pw_good_04,positive,0.0671,-0.0905,2.8994,0.0095,0.3545,2.832,5.547,1.78,0.485,-0.6309,wall_following
2026-07-04 14:07:23.059,plain_wall_good,pw_good_04,positive,-0.0862,-0.0959,2.9071,0.0093,0.7856,2.833,5.545,1.782,0.478,-0.6374,wall_following
2026-07-04 14:07:23.159,plain_wall_good,pw_good_04,positive,-0.4694,-0.1438,2.9148,0.0087,-0.2682,2.829,5.531,1.791,0.478,-0.6438,wall_following
2026-07-04 14:07:23.259,plain_wall_good,pw_good_04,positive,-0.0479,0.0735,2.9225,0.0103,0.8526,2.846,5.516,1.782,0.483,-0.6504,wall_following
2026-07-04 14:07:23.359,plain_wall_good,pw_good_04,positive,-0.115,0.0575,2.9298,0.0113,0.5556,2.845,5.507,1.792,0.479,-0.6564,wall_following
2026-07-04 14:07:23.459,plain_wall_good,pw_good_04,positive,-0.0575,-0.0565,2.9379,0.011,0.594,2.852,5.496,1.788,0.492,-0.6631,wall_following
2026-07-04 14:07:23.560,plain_wall_good,pw_good_04,positive,0.2108,-0.0724,2.9455,0.0073,0.3257,2.848,5.488,1.782,0.48,-0.6694,wall_following
2026-07-04 14:07:23.659,plain_wall_good,pw_good_04,positive,0.0862,0.0,2.9531,0.0103,0.3066,2.852,5.486,1.78,0.483,-0.676,wall_following
2026-07-04 14:07:23.759,plain_wall_good,pw_good_04,positive,0.1916,-0.0511,2.9603,0.0099,0.7089,2.867,5.474,1.783,0.485,-0.6825,wall_following
2026-07-04 14:07:23.859,plain_wall_good,pw_good_04,positive,0.0192,0.1001,2.9682,0.0118,0.3353,2.881,5.476,1.789,0.493,-0.6895,wall_following
2026-07-04 14:07:23.959,plain_wall_good,pw_good_04,positive,0.2012,-0.0032,2.9757,0.009,0.6993,2.867,5.466,1.784,0.481,-0.6959,wall_following
2026-07-04 14:07:24.059,plain_wall_good,pw_good_04,positive,-0.0575,0.033,2.9834,0.0091,0.5652,2.874,5.447,1.78,0.486,-0.7023,wall_following
2026-07-04 14:07:24.159,plain_wall_good,pw_good_04,positive,-0.0958,0.0117,2.9912,0.0101,0.4982,2.871,5.442,1.789,0.488,-0.7089,wall_following
2026-07-04 14:07:24.259,plain_wall_good,pw_good_04,positive,-0.1437,0.0479,2.9989,0.0103,0.5652,2.871,5.423,1.787,0.493,-0.7151,wall_following
2026-07-04 14:07:24.359,plain_wall_good,pw_good_04,positive,0.1341,0.0522,3.0068,0.0136,0.3066,2.861,5.419,1.786,0.491,-0.7215,wall_following
2026-07-04 14:07:24.459,plain_wall_good,pw_good_04,positive,-0.0671,-0.0799,3.0146,0.0125,0.3545,2.888,5.419,1.79,0.48,-0.7278,wall_following
2026-07-04 14:07:24.559,plain_wall_good,pw_good_04,positive,-0.0287,-0.0575,3.0222,0.0084,0.7664,2.87,5.397,1.788,0.485,-0.7342,wall_following
2026-07-04 14:07:24.659,plain_wall_good,pw_good_04,positive,-0.0766,0.0224,3.0299,0.0118,0.8526,2.885,5.384,1.79,0.489,-0.7407,wall_following
2026-07-04 14:07:24.759,plain_wall_good,pw_good_04,positive,0.0,-0.0245,3.0376,0.0115,0.0287,2.877,5.378,1.791,0.495,-0.747,wall_following
2026-07-04 14:07:24.859,plain_wall_good,pw_good_04,positive,0.0862,-0.0724,3.0449,0.0092,0.3736,2.874,5.37,1.782,0.486,-0.7531,wall_following
2026-07-04 14:07:24.959,plain_wall_good,pw_good_04,positive,-0.1437,-0.1001,3.053,0.0093,-0.2108,2.868,5.359,1.781,0.483,-0.7597,wall_following
2026-07-04 14:07:25.059,plain_wall_good,pw_good_04,positive,-0.1245,-0.0011,3.0608,0.0096,0.364,2.881,5.347,1.785,0.485,-0.7663,wall_following
2026-07-04 14:07:25.159,plain_wall_good,pw_good_04,positive,-0.115,-0.0565,3.0686,0.0099,0.2203,2.883,5.329,1.785,0.479,-0.7728,wall_following
2026-07-04 14:07:25.259,plain_wall_good,pw_good_04,positive,-0.1724,-0.0011,3.0761,0.0087,0.3257,2.875,5.331,1.789,0.489,-0.7792,wall_following
2026-07-04 14:07:25.359,plain_wall_good,pw_good_04,positive,-0.115,0.0405,3.0834,0.0104,0.3161,2.926,5.315,1.777,0.48,-0.7854,wall_following
2026-07-04 14:07:25.459,plain_wall_good,pw_good_04,positive,0.0,-0.0277,3.0915,0.0078,0.4024,2.943,5.307,1.781,0.485,-0.7923,wall_following
2026-07-04 14:07:25.559,plain_wall_good,pw_good_04,positive,0.2682,-0.0181,3.0991,0.0104,0.3066,2.921,5.289,1.779,0.481,-0.7988,wall_following
2026-07-04 14:07:25.659,plain_wall_good,pw_good_04,positive,0.0096,0.0415,3.1067,0.0101,0.6802,2.916,5.292,1.787,0.485,-0.8054,wall_following
2026-07-04 14:07:25.759,plain_wall_good,pw_good_04,positive,-0.115,0.033,3.1138,0.0094,0.6802,2.928,5.285,1.775,0.492,-0.8117,wall_following
2026-07-04 14:07:25.859,plain_wall_good,pw_good_04,positive,0.1054,-0.0202,3.1218,0.0103,0.6514,2.903,5.272,1.78,0.491,-0.8188,wall_following
2026-07-04 14:07:25.959,plain_wall_good,pw_good_04,positive,-0.1341,-0.0756,3.1292,0.0104,0.2587,2.876,5.253,1.78,0.485,-0.8255,wall_following
2026-07-04 14:07:26.059,plain_wall_good,pw_good_04,positive,-0.1629,0.0053,3.1367,0.0096,0.5461,2.878,5.242,1.781,0.486,-0.8322,wall_following
2026-07-04 14:07:26.159,plain_wall_good,pw_good_04,positive,-0.2203,0.0597,3.1442,0.0092,-0.0479,2.875,5.241,1.78,0.49,-0.8389,wall_following
2026-07-04 14:07:26.259,plain_wall_good,pw_good_04,positive,-0.1437,0.0405,3.1519,0.0098,0.3928,2.882,5.218,1.787,0.485,-0.8457,wall_following
2026-07-04 14:07:26.359,plain_wall_good,pw_good_04,positive,-0.0958,0.0607,3.1595,0.0129,0.4598,2.887,5.21,1.792,0.485,-0.8522,wall_following
2026-07-04 14:07:26.459,plain_wall_good,pw_good_04,positive,0.1629,0.0479,3.1669,0.0095,0.6323,2.881,5.203,1.784,0.49,-0.8587,wall_following
2026-07-04 14:07:26.559,plain_wall_good,pw_good_04,positive,-0.1629,-0.0426,3.1743,0.0096,0.0575,2.891,5.198,1.782,0.48,-0.8652,wall_following
2026-07-04 14:07:26.659,plain_wall_good,pw_good_04,positive,0.0671,0.1768,3.182,0.0092,0.5365,2.893,5.184,1.781,0.486,-0.872,wall_following
2026-07-04 14:07:26.759,plain_wall_good,pw_good_04,positive,0.0096,0.016,3.1897,0.0094,0.9388,2.887,5.171,1.78,0.497,-0.8784,wall_following
2026-07-04 14:07:26.860,plain_wall_good,pw_good_04,positive,0.0192,-0.033,3.1975,0.0096,0.1629,2.893,5.161,1.781,0.493,-0.8848,wall_following
2026-07-04 14:07:26.959,plain_wall_good,pw_good_04,positive,-0.1341,-0.016,3.2048,0.0095,0.7472,2.893,5.151,1.783,0.488,-0.8908,wall_following
2026-07-04 14:07:27.059,plain_wall_good,pw_good_04,positive,0.1629,0.0309,3.213,0.0094,0.4982,2.903,5.136,1.783,0.486,-0.8975,wall_following
2026-07-04 14:07:27.159,plain_wall_good,pw_good_04,positive,-0.0958,-0.1438,3.2208,0.0124,0.5173,2.898,5.124,1.787,0.494,-0.9038,wall_following
2026-07-04 14:07:27.259,plain_wall_good,pw_good_04,positive,0.1916,-0.0618,3.2285,0.0093,0.0958,2.899,5.124,1.777,0.488,-0.9102,wall_following
2026-07-04 14:07:27.359,plain_wall_good,pw_good_04,positive,0.1245,-0.0064,3.2361,0.0071,0.6706,2.902,5.115,1.79,0.49,-0.9165,wall_following
2026-07-04 14:07:27.460,plain_wall_good,pw_good_04,positive,0.0671,-0.0415,3.2438,0.0098,0.0383,2.904,5.104,1.786,0.479,-0.923,wall_following
2026-07-04 14:07:27.560,plain_wall_good,pw_good_04,positive,-0.0575,-0.0117,3.2516,0.0104,0.0383,2.914,5.095,1.784,0.487,-0.9297,wall_following
2026-07-04 14:07:27.659,plain_wall_good,pw_good_04,positive,0.1437,0.033,3.2592,0.0093,0.4024,2.903,5.089,1.786,0.489,-0.9361,wall_following
2026-07-04 14:07:27.759,plain_wall_good,pw_good_04,positive,0.0096,-0.0256,3.2664,0.0124,0.6323,2.911,5.067,1.779,0.486,-0.9424,wall_following
2026-07-04 14:07:27.859,plain_wall_good,pw_good_04,positive,-0.0766,-0.0554,3.2744,0.0095,0.5269,2.886,5.052,1.801,0.485,-0.9493,wall_following
2026-07-04 14:07:27.959,plain_wall_good,pw_good_04,positive,0.0671,0.0107,3.282,0.0123,0.3545,2.902,5.044,1.776,0.488,-0.956,wall_following
2026-07-04 14:07:28.059,plain_wall_good,pw_good_04,positive,-0.297,0.0192,3.2891,0.0111,0.8143,2.905,5.028,1.782,0.495,-0.9624,wall_following
2026-07-04 14:07:28.159,plain_wall_good,pw_good_04,positive,-0.1245,0.1193,3.2969,0.0096,0.5652,2.902,5.04,1.775,0.478,-0.9692,wall_following
2026-07-04 14:07:28.259,plain_wall_good,pw_good_04,positive,-0.0287,-0.0586,3.3046,0.0104,0.4024,2.887,5.016,1.763,0.493,-0.9757,wall_following
2026-07-04 14:07:28.359,plain_wall_good,pw_good_04,positive,-0.1341,0.0075,3.3123,0.0101,0.4407,2.897,5.012,1.772,0.485,-0.9823,idle
