timestamp,scenario,run_id,example_type,imu_angular_z,imu_accel_y,imu_accel_x,odom_angular_z,lidar_front,lidar_left,lidar_right,distance_travelled,cmd_linear_x,lidar_front_right,pos_x,pos_y,action_label
2026-07-09 12:08:10.068,pillar_wall_good,pill_good_06,positive,-0.1587,0.1724,-0.2587,-0.0062,3.215,0.494,3.031,2.4826,0.1,2.819,-2.6853,-9.8275,wall_following
2026-07-09 12:08:10.168,pillar_wall_good,pill_good_06,positive,0.0224,0.2299,-0.0958,-0.0063,3.494,0.475,3.026,2.4836,0.1,2.82,-2.6907,-9.8328,wall_following
2026-07-09 12:08:10.268,pillar_wall_good,pill_good_06,positive,0.0096,0.3449,-0.182,-0.0058,4.065,0.479,3.031,2.4847,0.1,2.797,-2.6961,-9.8382,wall_following
2026-07-09 12:08:10.368,pillar_wall_good,pill_good_06,positive,0.0554,0.0766,-0.182,-0.0047,4.045,0.482,3.027,2.4856,0.1,2.791,-2.7016,-9.8434,wall_following
2026-07-09 12:08:10.468,pillar_wall_good,pill_good_06,positive,-0.0011,0.2108,-0.1341,-0.0044,4.044,0.487,3.027,2.4865,0.1,2.787,-2.707,-9.8485,wall_following
2026-07-09 12:08:10.568,pillar_wall_good,pill_good_06,positive,0.1257,0.3066,-0.0766,-0.0062,4.035,0.487,3.027,2.4875,0.1,2.797,-2.7125,-9.8537,wall_following
2026-07-09 12:08:10.668,pillar_wall_good,pill_good_06,positive,-0.0075,0.2682,0.0096,-0.0062,4.034,0.491,3.026,2.4885,0.1,2.78,-2.718,-9.8589,wall_following
2026-07-09 12:08:10.768,pillar_wall_good,pill_good_06,positive,-0.0554,0.7664,-0.2012,-0.006,4.026,0.485,3.028,2.4895,0.1,2.779,-2.7234,-9.8641,wall_following
2026-07-09 12:08:10.868,pillar_wall_good,pill_good_06,positive,-0.1342,0.594,-0.0383,-0.0064,4.008,0.49,3.026,2.4905,0.1,2.766,-2.7289,-9.8693,wall_following
2026-07-09 12:08:10.968,pillar_wall_good,pill_good_06,positive,-0.0607,0.9005,-0.0862,-0.0041,4.009,0.484,3.017,2.4916,0.1,2.768,-2.7342,-9.8744,wall_following
2026-07-09 12:08:11.068,pillar_wall_good,pill_good_06,positive,-0.0383,0.1437,-0.1437,-0.0066,3.99,0.499,3.02,2.4926,0.1,2.746,-2.7398,-9.8796,wall_following
2026-07-09 12:08:11.168,pillar_wall_good,pill_good_06,positive,-0.0149,0.4886,-0.1629,-0.0039,3.996,0.488,3.013,2.4936,0.1,2.746,-2.7453,-9.8847,wall_following
2026-07-09 12:08:11.268,pillar_wall_good,pill_good_06,positive,0.0096,0.2491,-0.115,-0.0057,3.98,0.487,3.028,2.4947,0.1,2.731,-2.7509,-9.8899,wall_following
2026-07-09 12:08:11.368,pillar_wall_good,pill_good_06,positive,0.0394,0.1724,-0.1437,-0.0063,3.974,0.486,3.021,2.4956,0.1,2.746,-2.7564,-9.8949,wall_following
2026-07-09 12:08:11.468,pillar_wall_good,pill_good_06,positive,0.0724,0.2491,-0.0383,-0.0055,3.953,0.493,3.022,2.4966,0.1,2.722,-2.762,-9.9,wall_following
2026-07-09 12:08:11.568,pillar_wall_good,pill_good_06,positive,0.2216,0.4407,-0.0671,-0.0035,3.946,0.494,3.016,2.4976,0.1,2.724,-2.7675,-9.9049,wall_following
2026-07-09 12:08:11.668,pillar_wall_good,pill_good_06,positive,0.0554,0.1916,-0.0671,-0.0034,3.93,0.494,3.021,2.4987,0.1,2.7,-2.773,-9.91,wall_following
2026-07-09 12:08:11.768,pillar_wall_good,pill_good_06,positive,0.0341,0.2299,-0.2491,-0.0034,3.931,0.483,3.014,2.4997,0.1,2.715,-2.7786,-9.9151,wall_following
2026-07-09 12:08:11.868,pillar_wall_good,pill_good_06,positive,-0.2003,0.0287,-0.1724,-0.0061,3.925,0.486,3.02,2.5009,0.1,2.7,-2.7842,-9.9202,wall_following
2026-07-09 12:08:11.968,pillar_wall_good,pill_good_06,positive,-0.0085,0.3353,-0.0575,-0.0064,3.959,0.49,3.022,2.5018,0.1,2.69,-2.7898,-9.9251,wall_following
2026-07-09 12:08:12.068,pillar_wall_good,pill_good_06,positive,-0.0597,0.0192,-0.3161,-0.0062,3.962,0.487,3.018,2.5028,0.1,2.693,-2.7956,-9.9301,wall_following
2026-07-09 12:08:12.168,pillar_wall_good,pill_good_06,positive,-0.017,0.364,-0.2299,-0.0059,3.97,0.49,3.017,2.5037,0.1,2.688,-2.8013,-9.935,wall_following
2026-07-09 12:08:12.268,pillar_wall_good,pill_good_06,positive,-0.0362,0.6035,0.115,-0.0072,6.864,0.485,3.014,2.5045,0.1,2.687,-2.8071,-9.9398,wall_following
2026-07-09 12:08:12.368,pillar_wall_good,pill_good_06,positive,2.6877,-1.2837,0.4982,-0.006,5.418,0.492,3.016,2.5054,0.1,2.693,-2.8128,-9.9445,wall_following
2026-07-09 12:08:12.468,pillar_wall_good,pill_good_06,positive,0.1481,0.6993,-0.0287,-0.0031,6.852,0.493,3.014,2.5062,0.1,2.695,-2.8187,-9.9493,wall_following
2026-07-09 12:08:12.568,pillar_wall_good,pill_good_06,positive,0.0724,0.2874,-0.0862,-0.0034,6.846,0.498,3.013,2.507,0.1,2.683,-2.8239,-9.9536,wall_following
2026-07-09 12:08:12.668,pillar_wall_good,pill_good_06,positive,0.1992,0.2299,-0.2299,-0.0033,6.841,0.488,3.021,2.5081,0.1,2.682,-2.8302,-9.9589,wall_following
2026-07-09 12:08:12.768,pillar_wall_good,pill_good_06,positive,2.6877,-1.2837,0.4982,-0.0039,6.838,0.488,3.017,2.5091,0.1,2.689,-2.836,-9.9638,wall_following
2026-07-09 12:08:12.868,pillar_wall_good,pill_good_06,positive,0.0714,0.5844,0.0766,-0.0056,6.8,0.494,3.013,2.51,0.1,2.693,-2.8418,-9.9685,wall_following
2026-07-09 12:08:12.968,pillar_wall_good,pill_good_06,positive,-0.0586,0.3257,-0.1916,-0.0055,6.806,0.483,3.015,2.5109,0.1,2.696,-2.8475,-9.9732,wall_following
2026-07-09 12:08:13.068,pillar_wall_good,pill_good_06,positive,-0.196,0.6514,-0.0958,-0.0065,6.809,0.492,3.013,2.5118,0.1,2.692,-2.8532,-9.9778,wall_following
2026-07-09 12:08:13.168,pillar_wall_good,pill_good_06,positive,0.1097,0.297,-0.2491,-0.0055,6.812,0.49,3.005,2.5125,0.1,2.695,-2.8594,-9.9825,wall_following
2026-07-09 12:08:13.268,pillar_wall_good,pill_good_06,positive,-0.0405,0.479,-0.2012,-0.0052,6.789,0.485,3.015,2.5133,0.1,2.686,-2.8654,-9.9871,wall_following
2026-07-09 12:08:13.368,pillar_wall_good,pill_good_06,positive,-0.033,-0.0383,-0.1916,-0.0057,6.76,0.491,3.022,2.514,0.1,2.694,-2.8714,-9.9916,wall_following
2026-07-09 12:08:13.468,pillar_wall_good,pill_good_06,positive,2.6877,-1.2837,0.4982,-0.0037,6.722,0.494,3.002,2.5148,0.1,2.68,-2.8774,-9.9961,wall_following
2026-07-09 12:08:13.568,pillar_wall_good,pill_good_06,positive,0.0682,0.9484,-0.0096,-0.0058,6.736,0.492,2.999,2.5155,0.1,2.683,-2.8835,-10.0006,wall_following
2026-07-09 12:08:13.668,pillar_wall_good,pill_good_06,positive,-0.0394,0.2299,0.0,-0.006,6.724,0.488,2.958,2.5163,0.1,2.684,-2.8895,-10.0051,wall_following
2026-07-09 12:08:13.768,pillar_wall_good,pill_good_06,positive,-0.0426,0.6419,0.2395,-0.0037,6.726,0.488,2.904,2.517,0.1,2.691,-2.8954,-10.0095,wall_following
2026-07-09 12:08:13.868,pillar_wall_good,pill_good_06,positive,2.6877,-1.2837,0.4982,-0.0038,6.711,0.485,2.817,2.5177,0.1,2.695,-2.9015,-10.0139,wall_following
2026-07-09 12:08:13.968,pillar_wall_good,pill_good_06,positive,-0.0618,0.4503,0.1245,-0.0042,6.718,0.485,2.613,2.5184,0.1,2.699,-2.9076,-10.0183,wall_following
2026-07-09 12:08:14.068,pillar_wall_good,pill_good_06,positive,-0.0234,0.6898,-0.0766,-0.006,6.705,0.496,2.536,2.5189,0.1,2.689,-2.914,-10.0226,wall_following
2026-07-09 12:08:14.168,pillar_wall_good,pill_good_06,positive,-0.0415,0.6323,0.0862,-0.0052,6.689,0.493,2.381,2.5194,0.1,2.683,-2.9202,-10.0268,wall_following
2026-07-09 12:08:14.268,pillar_wall_good,pill_good_06,positive,0.0756,0.1533,0.2874,-0.0028,6.69,0.487,2.23,2.5201,0.1,2.681,-2.9262,-10.031,wall_following
2026-07-09 12:08:14.368,pillar_wall_good,pill_good_06,positive,-0.0756,0.0383,0.0096,-0.0049,6.669,0.495,1.828,2.5209,0.1,2.686,-2.9324,-10.0354,wall_following
2026-07-09 12:08:14.468,pillar_wall_good,pill_good_06,positive,0.0288,0.3449,-0.0575,-0.0053,6.66,0.498,1.737,2.5214,0.1,2.672,-2.9386,-10.0396,wall_following
2026-07-09 12:08:14.568,pillar_wall_good,pill_good_06,positive,0.1076,1.1113,-0.1533,-0.0046,6.644,0.496,1.735,2.5222,0.1,2.693,-2.9448,-10.0439,wall_following
2026-07-09 12:08:14.668,pillar_wall_good,pill_good_06,positive,2.6877,-1.2837,0.4982,-0.0049,6.627,0.492,1.71,2.5228,0.1,2.679,-2.9509,-10.0481,wall_following
2026-07-09 12:08:14.768,pillar_wall_good,pill_good_06,positive,-0.0479,0.5556,-0.0575,-0.0053,6.618,0.494,1.714,2.5236,0.1,2.682,-2.957,-10.0524,wall_following
2026-07-09 12:08:14.868,pillar_wall_good,pill_good_06,positive,0.081,0.8239,0.0096,-0.0047,6.616,0.49,1.728,2.5244,0.1,2.674,-2.9632,-10.0567,wall_following
2026-07-09 12:08:14.968,pillar_wall_good,pill_good_06,positive,-0.0298,0.8335,-0.1054,-0.0051,6.622,0.488,1.736,2.5251,0.1,2.667,-2.9694,-10.0609,wall_following
2026-07-09 12:08:15.068,pillar_wall_good,pill_good_06,positive,-0.1662,0.182,-0.1724,-0.0039,6.627,0.492,1.749,2.5258,0.1,2.694,-2.9756,-10.065,wall_following
2026-07-09 12:08:15.168,pillar_wall_good,pill_good_06,positive,-0.0671,0.4311,-0.0766,-0.0058,6.584,0.491,1.732,2.5265,0.1,2.692,-2.9819,-10.0692,wall_following
2026-07-09 12:08:15.268,pillar_wall_good,pill_good_06,positive,-0.0138,0.297,-0.1437,-0.0058,6.597,0.493,1.72,2.527,0.1,2.685,-2.9882,-10.0732,wall_following
2026-07-09 12:08:15.368,pillar_wall_good,pill_good_06,positive,0.0458,0.479,0.0383,-0.0053,6.591,0.492,1.74,2.5276,0.1,2.678,-2.9946,-10.0772,wall_following
2026-07-09 12:08:15.468,pillar_wall_good,pill_good_06,positive,-0.0224,0.3545,-0.3545,-0.0051,6.58,0.499,1.745,2.5281,0.1,2.664,-3.001,-10.0812,wall_following
2026-07-09 12:08:15.568,pillar_wall_good,pill_good_06,positive,0.0021,0.1724,-0.3449,-0.0039,6.574,0.486,1.752,2.5286,0.1,2.659,-3.0073,-10.0851,wall_following
2026-07-09 12:08:15.668,pillar_wall_good,pill_good_06,positive,-0.0607,0.1341,-0.1724,-0.0035,6.562,0.495,1.76,2.5291,0.1,2.661,-3.0137,-10.089,wall_following
2026-07-09 12:08:15.768,pillar_wall_good,pill_good_06,positive,-0.0405,0.9388,-0.1533,-0.0056,6.542,0.487,1.759,2.5296,0.1,2.647,-3.0203,-10.0929,wall_following
2026-07-09 12:08:15.868,pillar_wall_good,pill_good_06,positive,0.065,0.9676,-0.0862,-0.0034,6.519,0.494,1.766,2.53,0.1,2.647,-3.0267,-10.0967,wall_following
2026-07-09 12:08:15.968,pillar_wall_good,pill_good_06,positive,-0.0842,0.115,0.1245,-0.0036,5.022,0.492,1.757,2.5305,0.1,2.673,-3.0332,-10.1005,wall_following
2026-07-09 12:08:16.068,pillar_wall_good,pill_good_06,positive,0.2248,1.0442,-0.0958,-0.0033,5.093,0.484,1.745,2.5308,0.1,2.685,-3.0396,-10.1041,wall_following
2026-07-09 12:08:16.168,pillar_wall_good,pill_good_06,positive,-0.0256,0.3353,0.0192,-0.0041,5.041,0.496,1.745,2.5313,0.1,2.667,-3.0455,-10.1076,wall_following
2026-07-09 12:08:16.268,pillar_wall_good,pill_good_06,positive,-0.0479,0.8526,-0.1341,-0.0042,5.048,0.493,1.749,2.5317,0.1,2.679,-3.0527,-10.1117,wall_following
2026-07-09 12:08:16.368,pillar_wall_good,pill_good_06,positive,0.1193,0.3161,-0.2203,-0.003,5.072,0.494,1.748,2.5321,0.1,2.673,-3.0591,-10.1153,wall_following
2026-07-09 12:08:16.468,pillar_wall_good,pill_good_06,positive,0.0607,0.3928,-0.1437,-0.0051,6.45,0.492,1.752,2.5327,0.1,2.665,-3.0656,-10.1191,wall_following
2026-07-09 12:08:16.568,pillar_wall_good,pill_good_06,positive,-0.0309,0.1341,-0.1533,-0.0061,5.528,0.489,1.756,2.5332,0.1,2.662,-3.0721,-10.1229,wall_following
2026-07-09 12:08:16.668,pillar_wall_good,pill_good_06,positive,0.0522,0.479,-0.0287,-0.0036,5.488,0.491,1.748,2.5337,0.1,2.664,-3.0786,-10.1266,wall_following
2026-07-09 12:08:16.768,pillar_wall_good,pill_good_06,positive,0.0117,0.1533,-0.1437,-0.0039,5.69,0.488,1.752,2.5344,0.1,2.645,-3.0851,-10.1304,wall_following
2026-07-09 12:08:16.868,pillar_wall_good,pill_good_06,positive,0.016,0.7472,-0.3353,-0.0059,5.85,0.499,1.741,2.5348,0.1,2.636,-3.0916,-10.134,wall_following
2026-07-09 12:08:16.968,pillar_wall_good,pill_good_06,positive,0.1449,0.5461,-0.2108,-0.0059,6.367,0.493,1.746,2.5353,0.1,2.641,-3.0982,-10.1377,wall_following
2026-07-09 12:08:17.068,pillar_wall_good,pill_good_06,positive,0.0213,0.661,-0.0096,-0.0043,6.359,0.491,1.758,2.5358,0.1,2.632,-3.1047,-10.1413,wall_following
2026-07-09 12:08:17.168,pillar_wall_good,pill_good_06,positive,2.6877,-1.2837,0.4982,-0.0056,6.339,0.505,1.749,2.5364,0.1,2.635,-3.1113,-10.145,wall_following
2026-07-09 12:08:17.268,pillar_wall_good,pill_good_06,positive,0.0394,-0.1533,-0.182,-0.0049,6.259,0.492,1.742,2.5367,0.1,2.626,-3.1177,-10.1483,wall_following
2026-07-09 12:08:17.368,pillar_wall_good,pill_good_06,positive,-0.0959,0.5748,-0.0671,-0.0069,6.259,0.494,1.748,2.537,0.1,2.627,-3.1246,-10.1518,wall_following
2026-07-09 12:08:17.469,pillar_wall_good,pill_good_06,positive,0.081,0.594,-0.3832,-0.003,6.171,0.491,1.745,2.5373,0.1,2.615,-3.1313,-10.1551,wall_following
2026-07-09 12:08:17.568,pillar_wall_good,pill_good_06,positive,2.6877,-1.2837,0.4982,-0.0056,6.226,0.491,1.752,2.5376,0.1,2.626,-3.1381,-10.1586,wall_following
2026-07-09 12:08:17.668,pillar_wall_good,pill_good_06,positive,0.0245,-0.1916,-0.2299,-0.004,6.232,0.501,1.742,2.5379,0.1,2.63,-3.1448,-10.1619,wall_following
2026-07-09 12:08:17.768,pillar_wall_good,pill_good_06,positive,-0.0352,0.2395,-0.0479,-0.0037,6.236,0.504,1.763,2.5383,0.1,2.624,-3.1515,-10.1653,wall_following
2026-07-09 12:08:17.868,pillar_wall_good,pill_good_06,positive,0.0362,0.3736,-0.1724,-0.0054,6.239,0.493,1.765,2.5386,0.1,2.636,-3.1583,-10.1686,wall_following
2026-07-09 12:08:17.968,pillar_wall_good,pill_good_06,positive,0.0852,0.4503,-0.0383,-0.004,6.229,0.502,1.756,2.5389,0.1,2.62,-3.165,-10.1719,wall_following
2026-07-09 12:08:18.068,pillar_wall_good,pill_good_06,positive,-0.0522,0.2874,-0.1341,-0.0053,6.226,0.491,1.764,2.5392,0.1,2.63,-3.1717,-10.1751,wall_following
2026-07-09 12:08:18.168,pillar_wall_good,pill_good_06,positive,-0.0298,0.7377,-0.2395,-0.005,6.239,0.488,1.765,2.5395,0.1,2.632,-3.1778,-10.178,wall_following
2026-07-09 12:08:18.268,pillar_wall_good,pill_good_06,positive,-0.1246,0.0862,-0.2587,-0.0055,6.227,0.494,1.763,2.5397,0.1,2.627,-3.1853,-10.1815,wall_following
2026-07-09 12:08:18.368,pillar_wall_good,pill_good_06,positive,0.0202,0.2299,-0.2012,-0.0043,6.216,0.494,1.764,2.54,0.1,2.631,-3.192,-10.1846,wall_following
2026-07-09 12:08:18.468,pillar_wall_good,pill_good_06,positive,2.6877,-1.2837,0.4982,-0.007,6.244,0.495,1.753,2.5402,0.1,2.627,-3.1988,-10.1877,wall_following
2026-07-09 12:08:18.568,pillar_wall_good,pill_good_06,positive,-0.1044,0.0096,-0.2299,-0.0073,6.233,0.49,1.764,2.5404,0.1,2.636,-3.2058,-10.1908,wall_following
2026-07-09 12:08:18.668,pillar_wall_good,pill_good_06,positive,-0.0309,-0.1533,-0.3449,-0.0047,6.239,0.495,1.761,2.5405,0.1,2.621,-3.2127,-10.1938,wall_following
2026-07-09 12:08:18.768,pillar_wall_good,pill_good_06,positive,-0.0043,0.6323,-0.0766,-0.003,6.221,0.496,1.768,2.5406,0.1,2.627,-3.2195,-10.1967,wall_following
2026-07-09 12:08:18.868,pillar_wall_good,pill_good_06,positive,0.2194,0.3928,-0.1437,-0.0034,6.204,0.497,1.758,2.5408,0.1,2.617,-3.2263,-10.1997,wall_following
2026-07-09 12:08:18.968,pillar_wall_good,pill_good_06,positive,-0.0032,0.1533,0.3257,-0.0048,6.196,0.504,1.76,2.5412,0.1,2.615,-3.2331,-10.2028,wall_following
2026-07-09 12:08:19.068,pillar_wall_good,pill_good_06,positive,0.0053,0.5844,0.115,-0.0054,6.19,0.498,1.767,2.5415,0.1,2.623,-3.24,-10.2059,wall_following
2026-07-09 12:08:19.168,pillar_wall_good,pill_good_06,positive,0.0746,0.3353,-0.1533,-0.0044,6.185,0.498,1.758,2.542,0.1,2.627,-3.2468,-10.2091,wall_following
2026-07-09 12:08:19.268,pillar_wall_good,pill_good_06,positive,0.0245,1.1017,0.2203,-0.0062,6.182,0.499,1.758,2.5425,0.1,2.63,-3.2536,-10.2123,wall_following
2026-07-09 12:08:19.368,pillar_wall_good,pill_good_06,positive,-0.2162,0.0479,-0.2587,-0.0045,6.173,0.492,1.751,2.5429,0.1,2.63,-3.2603,-10.2154,wall_following
2026-07-09 12:08:19.468,pillar_wall_good,pill_good_06,positive,-0.049,0.2682,-0.2587,-0.006,6.16,0.489,1.757,2.5432,0.1,2.624,-3.267,-10.2183,wall_following
2026-07-09 12:08:19.568,pillar_wall_good,pill_good_06,positive,-0.1641,0.5077,-0.2299,-0.004,6.135,0.489,1.757,2.5435,0.1,2.621,-3.2742,-10.2213,wall_following
2026-07-09 12:08:19.668,pillar_wall_good,pill_good_06,positive,-0.0799,0.4503,-0.2108,-0.0036,6.13,0.49,1.76,2.5436,0.1,2.623,-3.2811,-10.224,wall_following
2026-07-09 12:08:19.768,pillar_wall_good,pill_good_06,positive,-0.0064,0.2682,0.1533,-0.0031,6.117,0.5,1.758,2.5436,0.1,2.621,-3.288,-10.2266,wall_following
2026-07-09 12:08:19.868,pillar_wall_good,pill_good_06,positive,0.1459,0.5173,-0.2587,-0.0028,6.104,0.482,1.755,2.5436,0.1,2.616,-3.2951,-10.2293,wall_following
2026-07-09 12:08:19.968,pillar_wall_good,pill_good_06,positive,-0.081,0.3449,-0.0575,-0.006,6.09,0.495,1.762,2.5437,0.1,2.62,-3.3023,-10.232,wall_following
2026-07-09 12:08:20.068,pillar_wall_good,pill_good_06,positive,2.6877,-1.2837,0.4982,-0.0039,6.079,0.488,1.752,2.5436,0.1,2.624,-3.3094,-10.2345,wall_following
2026-07-09 12:08:20.168,pillar_wall_good,pill_good_06,positive,-0.0437,0.8622,-0.0671,-0.0044,6.07,0.495,1.751,2.5435,0.1,2.633,-3.3164,-10.2369,wall_following
2026-07-09 12:08:20.268,pillar_wall_good,pill_good_06,positive,0.0437,0.1916,-0.115,-0.0053,6.06,0.489,1.764,2.5434,0.1,2.631,-3.3235,-10.2394,wall_following
2026-07-09 12:08:20.368,pillar_wall_good,pill_good_06,positive,-0.0778,0.4311,-0.1054,-0.0035,6.036,0.494,1.767,2.5433,0.1,2.629,-3.3305,-10.2418,wall_following
2026-07-09 12:08:20.468,pillar_wall_good,pill_good_06,positive,-0.0905,0.1054,0.0479,-0.0049,6.041,0.488,1.765,2.5432,0.1,2.643,-3.3377,-10.2442,wall_following
2026-07-09 12:08:20.568,pillar_wall_good,pill_good_06,positive,-0.1087,-0.0575,0.0383,-0.0055,6.026,0.491,1.758,2.543,0.1,2.661,-3.3448,-10.2465,wall_following
2026-07-09 12:08:20.668,pillar_wall_good,pill_good_06,positive,-0.0245,0.182,-0.2874,-0.0054,6.023,0.488,1.772,2.5429,0.1,2.676,-3.3519,-10.2488,wall_following
2026-07-09 12:08:20.768,pillar_wall_good,pill_good_06,positive,-0.0053,0.6035,0.0575,-0.0055,6.018,0.485,1.783,2.5427,0.1,2.654,-3.359,-10.251,wall_following
2026-07-09 12:08:20.868,pillar_wall_good,pill_good_06,positive,-0.1332,0.4503,-0.115,-0.0047,6.002,0.491,1.778,2.5425,0.1,2.665,-3.3662,-10.2532,wall_following
2026-07-09 12:08:20.968,pillar_wall_good,pill_good_06,positive,0.081,0.4598,0.0192,-0.0035,5.996,0.49,1.76,2.5421,0.1,2.661,-3.3734,-10.2552,wall_following
2026-07-09 12:08:21.068,pillar_wall_good,pill_good_06,positive,0.0383,0.2587,0.0862,-0.0054,5.983,0.497,1.752,2.5418,0.1,2.679,-3.3807,-10.2573,wall_following
2026-07-09 12:08:21.168,pillar_wall_good,pill_good_06,positive,0.1289,0.6131,0.1245,-0.0044,5.958,0.486,1.754,2.5414,0.1,2.666,-3.3879,-10.2593,wall_following
2026-07-09 12:08:21.268,pillar_wall_good,pill_good_06,positive,-0.0437,0.0958,0.0671,-0.006,5.939,0.491,1.752,2.5412,0.1,2.677,-3.3951,-10.2614,wall_following
2026-07-09 12:08:21.368,pillar_wall_good,pill_good_06,positive,0.0352,0.115,0.0287,-0.0058,5.927,0.495,1.757,2.5409,0.1,2.675,-3.4023,-10.2634,wall_following
2026-07-09 12:08:21.468,pillar_wall_good,pill_good_06,positive,0.1225,0.4407,-0.0479,-0.0034,5.911,0.499,1.759,2.5405,0.1,2.651,-3.4095,-10.2653,wall_following
2026-07-09 12:08:21.568,pillar_wall_good,pill_good_06,positive,0.0373,0.5173,-0.1724,-0.0048,5.896,0.49,1.766,2.5403,0.1,2.658,-3.4168,-10.2674,wall_following
2026-07-09 12:08:21.668,pillar_wall_good,pill_good_06,positive,-0.0991,0.3545,-0.1629,-0.0038,5.887,0.5,1.759,2.5401,0.1,2.651,-3.4236,-10.2693,wall_following
2026-07-09 12:08:21.768,pillar_wall_good,pill_good_06,positive,0.1033,0.2874,-0.115,-0.0033,5.882,0.491,1.758,2.5399,0.1,2.658,-3.4308,-10.2713,wall_following
2026-07-09 12:08:21.868,pillar_wall_good,pill_good_06,positive,-0.1491,-0.0287,-0.3161,-0.0038,5.867,0.499,1.759,2.5396,0.1,2.661,-3.4384,-10.2734,wall_following
2026-07-09 12:08:21.968,pillar_wall_good,pill_good_06,positive,0.1278,-0.0575,-0.115,-0.0043,5.858,0.497,1.762,2.5394,0.1,2.664,-3.4457,-10.2754,wall_following
2026-07-09 12:08:22.068,pillar_wall_good,pill_good_06,positive,-0.0075,0.297,0.1245,-0.0043,5.85,0.494,1.77,2.5393,0.1,2.662,-3.4529,-10.2774,wall_following
2026-07-09 12:08:22.168,pillar_wall_good,pill_good_06,positive,0.0075,0.3736,0.0287,-0.0044,5.852,0.493,1.783,2.5391,0.1,2.661,-3.4602,-10.2794,wall_following
2026-07-09 12:08:22.268,pillar_wall_good,pill_good_06,positive,2.6877,-1.2837,0.4982,-0.0035,5.831,0.492,1.779,2.5389,0.1,2.657,-3.4674,-10.2813,wall_following
2026-07-09 12:08:22.368,pillar_wall_good,pill_good_06,positive,-0.1321,0.8718,-0.0958,-0.0035,5.828,0.481,1.778,2.5386,0.1,2.658,-3.4747,-10.2831,wall_following
2026-07-09 12:08:22.468,pillar_wall_good,pill_good_06,positive,-0.2557,0.3736,-0.2108,-0.0061,5.805,0.494,1.767,2.5382,0.1,2.654,-3.4821,-10.2848,wall_following
2026-07-09 12:08:22.568,pillar_wall_good,pill_good_06,positive,0.0469,0.6898,0.1629,-0.0052,5.809,0.488,1.775,2.5378,0.1,2.66,-3.4893,-10.2864,wall_following
2026-07-09 12:08:22.668,pillar_wall_good,pill_good_06,positive,-0.0554,0.115,-0.0766,-0.0039,5.784,0.49,1.757,2.5373,0.1,2.646,-3.4966,-10.2879,wall_following
2026-07-09 12:08:22.768,pillar_wall_good,pill_good_06,positive,-0.0383,0.4886,-0.1724,-0.0042,5.77,0.49,1.772,2.5368,0.1,2.643,-3.5041,-10.2895,wall_following
2026-07-09 12:08:22.868,pillar_wall_good,pill_good_06,positive,-0.0991,0.3832,-0.0575,-0.0061,5.778,0.495,1.767,2.5362,0.1,2.629,-3.5114,-10.2909,wall_following
2026-07-09 12:08:22.968,pillar_wall_good,pill_good_06,positive,0.1161,0.4024,0.0575,-0.0053,5.756,0.492,1.77,2.5358,0.1,2.628,-3.5187,-10.2924,wall_following
2026-07-09 12:08:23.068,pillar_wall_good,pill_good_06,positive,0.0288,0.182,0.2012,-0.004,5.759,0.488,1.769,2.5353,0.1,2.631,-3.5259,-10.2939,wall_following
2026-07-09 12:08:23.168,pillar_wall_good,pill_good_06,positive,-0.2003,0.364,-0.2012,-0.0043,5.733,0.491,1.772,2.5348,0.1,2.63,-3.5334,-10.2953,wall_following
2026-07-09 12:08:23.268,pillar_wall_good,pill_good_06,positive,-0.0469,0.2395,-0.0958,-0.0042,5.512,0.493,1.77,2.5343,0.1,2.626,-3.5408,-10.2967,wall_following
2026-07-09 12:08:23.368,pillar_wall_good,pill_good_06,positive,-0.0128,0.6035,0.0766,-0.004,5.673,0.491,1.777,2.5338,0.1,2.616,-3.5482,-10.2981,wall_following
2026-07-09 12:08:23.468,pillar_wall_good,pill_good_06,positive,-0.032,0.4694,0.1341,-0.0057,5.557,0.492,1.758,2.5332,0.1,2.609,-3.5556,-10.2994,wall_following
2026-07-09 12:08:23.568,pillar_wall_good,pill_good_06,positive,0.0266,0.0671,0.0,-0.0032,5.462,0.488,1.76,2.5327,0.1,2.589,-3.5629,-10.3007,wall_following
2026-07-09 12:08:23.668,pillar_wall_good,pill_good_06,positive,0.0426,0.6802,0.1245,-0.0031,5.512,0.495,1.766,2.5322,0.1,2.609,-3.5703,-10.3021,wall_following
2026-07-09 12:08:23.768,pillar_wall_good,pill_good_06,positive,0.0075,0.7377,0.1437,-0.0053,5.492,0.49,1.758,2.5318,0.1,2.589,-3.5777,-10.3035,wall_following
2026-07-09 12:08:23.868,pillar_wall_good,pill_good_06,positive,-0.0128,0.5748,0.0383,-0.0049,5.554,0.502,1.758,2.5315,0.1,2.586,-3.5851,-10.3049,wall_following
2026-07-09 12:08:23.968,pillar_wall_good,pill_good_06,positive,-0.1939,0.3449,-0.0287,-0.0038,5.539,0.501,1.759,2.531,0.1,2.578,-3.5923,-10.3062,wall_following
2026-07-09 12:08:24.068,pillar_wall_good,pill_good_06,positive,-0.0277,0.4503,-0.0479,-0.0034,5.615,0.498,1.763,2.5305,0.1,2.593,-3.5998,-10.3074,wall_following
2026-07-09 12:08:24.168,pillar_wall_good,pill_good_06,positive,0.1758,0.297,-0.0479,-0.0039,5.593,0.501,1.762,2.53,0.1,2.57,-3.6072,-10.3086,wall_following
