timestamp,scenario,run_id,example_type,imu_accel_y,imu_accel_x,imu_angular_z,odom_angular_z,lidar_left,lidar_front,lidar_right,distance_travelled,cmd_linear_x,lidar_front_right,pos_x,action_label
2026-07-09 11:53:54.035,pillar_wall_good,pill_good_02,positive,0.2203,-0.0862,0.0458,-0.0027,0.517,65.533,5.666,2.4045,0.1,7.213,-3.4062,wall_following
2026-07-09 11:53:54.135,pillar_wall_good,pill_good_02,positive,0.364,-0.182,0.0565,-0.0034,0.508,65.533,5.669,2.4101,0.1,7.178,-3.4079,wall_following
2026-07-09 11:53:54.235,pillar_wall_good,pill_good_02,positive,0.115,-0.1533,-0.1193,-0.0041,0.506,65.533,5.676,2.4155,0.1,7.188,-3.4096,wall_following
2026-07-09 11:53:54.335,pillar_wall_good,pill_good_02,positive,0.5077,-0.0479,-0.0107,-0.0052,0.508,65.533,5.679,2.4209,0.1,7.202,-3.4113,wall_following
2026-07-09 11:53:54.435,pillar_wall_good,pill_good_02,positive,0.3161,-0.1437,-0.0011,-0.0045,0.501,65.533,5.672,2.4262,0.1,7.16,-3.4131,wall_following
2026-07-09 11:53:54.535,pillar_wall_good,pill_good_02,positive,0.1437,-0.0862,-0.1342,-0.0046,0.499,65.533,5.677,2.4314,0.1,7.129,-3.415,wall_following
2026-07-09 11:53:54.635,pillar_wall_good,pill_good_02,positive,0.5748,0.0287,-0.1353,-0.0055,0.498,65.533,5.678,2.4366,0.1,7.156,-3.4171,wall_following
2026-07-09 11:53:54.735,pillar_wall_good,pill_good_02,positive,0.1533,-0.1341,0.0053,-0.0034,0.513,65.533,5.674,2.4416,0.1,65.533,-3.4193,wall_following
2026-07-09 11:53:54.835,pillar_wall_good,pill_good_02,positive,0.4503,-0.2203,0.2951,-0.0027,0.518,65.533,5.669,2.4466,0.1,7.115,-3.4215,wall_following
2026-07-09 11:53:54.935,pillar_wall_good,pill_good_02,positive,0.6131,-0.1054,0.2322,-0.0036,0.518,65.533,5.664,2.452,0.1,65.533,-3.4236,wall_following
2026-07-09 11:53:55.035,pillar_wall_good,pill_good_02,positive,0.7281,0.0,0.0586,-0.0024,0.514,65.533,5.663,2.4574,0.1,65.533,-3.4255,wall_following
2026-07-09 11:53:55.135,pillar_wall_good,pill_good_02,positive,-0.2491,0.0383,0.0746,-0.0028,0.522,65.533,5.674,2.4628,0.1,65.533,-3.4272,wall_following
2026-07-09 11:53:55.235,pillar_wall_good,pill_good_02,positive,0.0096,-0.0575,-0.0266,-0.0034,0.518,65.533,5.676,2.4684,0.1,65.533,-3.429,wall_following
2026-07-09 11:53:55.335,pillar_wall_good,pill_good_02,positive,0.2682,-0.1437,0.2067,-0.0021,0.505,65.533,5.67,2.4739,0.1,65.533,-3.4308,wall_following
2026-07-09 11:53:55.435,pillar_wall_good,pill_good_02,positive,-0.0766,-0.2587,-0.0394,-0.0028,0.512,65.533,5.672,2.4793,0.1,65.533,-3.4326,wall_following
2026-07-09 11:53:55.535,pillar_wall_good,pill_good_02,positive,0.2682,-0.0575,0.0511,-0.0043,0.514,65.533,5.671,2.4847,0.1,65.533,-3.4345,wall_following
2026-07-09 11:53:55.635,pillar_wall_good,pill_good_02,positive,0.3257,-0.0958,0.1129,-0.0044,0.519,65.533,5.67,2.4902,0.1,65.533,-3.4365,wall_following
2026-07-09 11:53:55.737,pillar_wall_good,pill_good_02,positive,0.4407,0.0096,0.0969,-0.0027,0.514,65.533,5.661,2.4955,0.1,65.533,-3.4384,wall_following
2026-07-09 11:53:55.835,pillar_wall_good,pill_good_02,positive,0.3353,-0.3449,-0.032,-0.004,0.513,65.533,5.676,2.501,0.1,65.533,-3.4403,wall_following
2026-07-09 11:53:55.935,pillar_wall_good,pill_good_02,positive,0.2012,-0.0766,-0.1193,-0.0043,0.509,65.533,5.676,2.5066,0.1,65.533,-3.4422,wall_following
2026-07-09 11:53:56.035,pillar_wall_good,pill_good_02,positive,0.3832,-0.1437,-0.082,-0.0037,0.511,65.533,5.674,2.5121,0.1,65.533,-3.4442,wall_following
2026-07-09 11:53:56.135,pillar_wall_good,pill_good_02,positive,0.5077,-0.1245,-0.1055,-0.0035,0.515,65.533,5.668,2.5173,0.1,65.533,-3.4462,wall_following
2026-07-09 11:53:56.235,pillar_wall_good,pill_good_02,positive,0.5461,-0.1629,0.0842,-0.0035,0.504,65.533,5.673,2.5227,0.1,65.533,-3.4483,wall_following
2026-07-09 11:53:56.335,pillar_wall_good,pill_good_02,positive,0.2203,-0.2778,-0.1672,-0.0046,0.511,65.533,5.679,2.5281,0.1,65.533,-3.4504,wall_following
2026-07-09 11:53:56.435,pillar_wall_good,pill_good_02,positive,0.1629,-0.0958,0.0415,-0.0041,0.515,65.533,5.68,2.5333,0.1,65.533,-3.4527,wall_following
2026-07-09 11:53:56.535,pillar_wall_good,pill_good_02,positive,0.2395,-0.1054,0.1609,-0.0036,0.513,65.533,5.673,2.5385,0.1,65.533,-3.4549,wall_following
2026-07-09 11:53:56.635,pillar_wall_good,pill_good_02,positive,0.5652,-0.0287,0.0905,-0.004,0.505,65.533,5.68,2.5439,0.1,65.533,-3.4572,wall_following
2026-07-09 11:53:56.735,pillar_wall_good,pill_good_02,positive,0.5365,-0.0383,-0.1641,-0.0033,0.501,65.533,5.682,2.5492,0.1,65.533,-3.4594,wall_following
2026-07-09 11:53:56.835,pillar_wall_good,pill_good_02,positive,0.4407,-0.1629,-0.0011,-0.0043,0.52,65.533,5.673,2.5543,0.1,65.533,-3.4618,wall_following
2026-07-09 11:53:56.935,pillar_wall_good,pill_good_02,positive,0.1533,-0.1724,0.1641,-0.0031,0.512,65.533,5.679,2.5594,0.1,65.533,-3.4644,wall_following
2026-07-09 11:53:57.035,pillar_wall_good,pill_good_02,positive,-0.0479,0.0575,0.0469,-0.0044,0.515,65.533,5.672,2.5646,0.1,65.533,-3.4668,wall_following
2026-07-09 11:53:57.135,pillar_wall_good,pill_good_02,positive,0.1533,-0.1054,0.0224,-0.0036,0.508,65.533,5.68,2.5699,0.1,65.533,-3.4692,wall_following
2026-07-09 11:53:57.235,pillar_wall_good,pill_good_02,positive,0.0383,-0.2012,-0.0937,-0.0028,0.508,65.533,5.678,2.5751,0.1,65.533,-3.4716,wall_following
2026-07-09 11:53:57.335,pillar_wall_good,pill_good_02,positive,0.4598,-0.2108,-0.0149,-0.0034,0.507,65.533,5.671,2.5803,0.1,65.533,-3.474,wall_following
2026-07-09 11:53:57.435,pillar_wall_good,pill_good_02,positive,0.0766,-0.0383,-0.0298,-0.004,0.504,65.533,5.678,2.5855,0.1,65.533,-3.4766,wall_following
2026-07-09 11:53:57.535,pillar_wall_good,pill_good_02,positive,0.115,-0.1054,0.0085,-0.0025,0.519,65.533,5.679,2.5906,0.1,65.533,-3.4791,wall_following
2026-07-09 11:53:57.635,pillar_wall_good,pill_good_02,positive,0.6323,-0.0575,-0.0043,-0.0043,0.508,65.533,5.677,2.5957,0.1,65.533,-3.4817,wall_following
2026-07-09 11:53:57.735,pillar_wall_good,pill_good_02,positive,0.9101,-0.0862,-0.033,-0.0042,0.516,65.533,5.682,2.6008,0.1,65.533,-3.4844,wall_following
2026-07-09 11:53:57.835,pillar_wall_good,pill_good_02,positive,-0.2108,-0.115,0.1875,-0.004,0.509,65.533,5.669,2.606,0.1,65.533,-3.4871,wall_following
2026-07-09 11:53:57.935,pillar_wall_good,pill_good_02,positive,0.182,-0.2108,-0.0916,-0.0042,0.516,65.533,5.679,2.611,0.1,65.533,-3.4897,wall_following
2026-07-09 11:53:58.035,pillar_wall_good,pill_good_02,positive,0.6993,-0.0096,0.0096,-0.0034,0.514,65.533,5.673,2.6162,0.1,65.533,-3.4924,wall_following
2026-07-09 11:53:58.135,pillar_wall_good,pill_good_02,positive,0.1245,0.0096,-0.0575,-0.0038,0.508,65.533,5.666,2.6214,0.1,65.533,-3.495,wall_following
2026-07-09 11:53:58.235,pillar_wall_good,pill_good_02,positive,0.4982,-0.1054,-0.0895,-0.0039,0.521,65.533,5.669,2.6268,0.1,65.533,-3.4977,wall_following
2026-07-09 11:53:58.335,pillar_wall_good,pill_good_02,positive,0.4694,-0.3353,-0.1587,-0.0048,0.518,65.533,5.676,2.6318,0.1,65.533,-3.5003,wall_following
2026-07-09 11:53:58.435,pillar_wall_good,pill_good_02,positive,0.1245,-0.0575,0.0597,-0.0031,0.51,65.533,5.671,2.6368,0.1,65.533,-3.5031,wall_following
2026-07-09 11:53:58.535,pillar_wall_good,pill_good_02,positive,0.4503,0.0287,0.2205,-0.002,0.504,65.533,5.673,2.6419,0.1,2.693,-3.5057,wall_following
2026-07-09 11:53:58.635,pillar_wall_good,pill_good_02,positive,0.4982,-0.0383,-0.0117,-0.0043,0.511,65.533,5.674,2.6472,0.1,2.62,-3.5084,wall_following
2026-07-09 11:53:58.735,pillar_wall_good,pill_good_02,positive,-0.0479,-0.0479,0.0085,-0.0027,0.512,65.533,5.673,2.6521,0.1,2.594,-3.5109,wall_following
2026-07-09 11:53:58.835,pillar_wall_good,pill_good_02,positive,0.6035,-0.0479,0.065,-0.0049,0.52,65.533,5.669,2.6575,0.1,2.579,-3.5138,wall_following
2026-07-09 11:53:58.935,pillar_wall_good,pill_good_02,positive,0.0096,-0.0192,0.0224,-0.0037,0.516,65.533,5.675,2.6624,0.1,2.547,-3.5165,wall_following
2026-07-09 11:53:59.035,pillar_wall_good,pill_good_02,positive,0.6323,-0.0671,0.1364,-0.0035,0.519,65.533,5.675,2.6679,0.1,2.539,-3.5193,wall_following
2026-07-09 11:53:59.135,pillar_wall_good,pill_good_02,positive,0.3353,-0.1533,-0.1555,-0.0029,0.517,65.533,5.687,2.6729,0.1,2.516,-3.5221,wall_following
2026-07-09 11:53:59.235,pillar_wall_good,pill_good_02,positive,-0.0575,-0.1916,0.0469,-0.0026,0.512,65.533,5.676,2.6782,0.1,2.502,-3.5249,wall_following
2026-07-09 11:53:59.335,pillar_wall_good,pill_good_02,positive,0.3928,-0.1054,0.0309,-0.0026,0.51,65.533,5.684,2.6834,0.1,2.483,-3.5277,wall_following
2026-07-09 11:53:59.435,pillar_wall_good,pill_good_02,positive,0.6035,-0.1341,0.1055,-0.0027,0.515,65.533,5.677,2.6887,0.1,2.454,-3.5304,wall_following
2026-07-09 11:53:59.535,pillar_wall_good,pill_good_02,positive,0.1533,-0.1054,-0.0916,-0.005,0.516,65.533,5.676,2.694,0.1,2.437,-3.5332,wall_following
2026-07-09 11:53:59.635,pillar_wall_good,pill_good_02,positive,0.4311,-0.3353,0.0213,-0.0026,0.504,65.533,5.682,2.699,0.1,2.416,-3.536,wall_following
2026-07-09 11:53:59.735,pillar_wall_good,pill_good_02,positive,0.4886,-0.1341,0.0586,-0.0027,0.519,65.533,5.681,2.7041,0.1,2.379,-3.5389,wall_following
2026-07-09 11:53:59.835,pillar_wall_good,pill_good_02,positive,0.2587,0.0,0.0458,-0.0035,0.52,65.533,5.677,2.7097,0.1,2.378,-3.542,wall_following
2026-07-09 11:53:59.935,pillar_wall_good,pill_good_02,positive,0.4119,0.0,-0.0053,-0.0027,0.518,65.533,5.68,2.7147,0.1,2.361,-3.5447,wall_following
2026-07-09 11:54:00.035,pillar_wall_good,pill_good_02,positive,0.2395,-0.0479,-0.3579,-0.0045,0.499,65.533,5.682,2.7199,0.1,2.343,-3.5476,wall_following
2026-07-09 11:54:00.135,pillar_wall_good,pill_good_02,positive,0.5365,-0.0958,0.0565,-0.0023,0.506,65.533,5.672,2.7249,0.1,2.328,-3.5506,wall_following
2026-07-09 11:54:00.235,pillar_wall_good,pill_good_02,positive,0.2299,-0.182,0.0948,-0.0032,0.504,65.533,5.68,2.7301,0.1,2.311,-3.5536,wall_following
2026-07-09 11:54:00.335,pillar_wall_good,pill_good_02,positive,0.1437,-0.2587,-0.1033,-0.0024,0.506,65.533,5.677,2.7353,0.1,2.293,-3.5565,wall_following
2026-07-09 11:54:00.435,pillar_wall_good,pill_good_02,positive,0.3257,-0.364,-0.2258,-0.0043,0.504,65.533,5.684,2.7405,0.1,2.261,-3.5596,wall_following
2026-07-09 11:54:00.535,pillar_wall_good,pill_good_02,positive,0.7281,-0.0096,-0.229,-0.0031,0.512,65.533,5.68,2.7456,0.1,2.274,-3.5629,wall_following
2026-07-09 11:54:00.635,pillar_wall_good,pill_good_02,positive,0.2395,-0.2012,0.2099,-0.0027,0.514,65.533,5.674,2.7502,0.1,2.255,-3.566,wall_following
2026-07-09 11:54:00.735,pillar_wall_good,pill_good_02,positive,0.3257,-0.1533,-0.1257,-0.0045,0.511,65.533,5.687,2.7552,0.1,2.246,-3.5694,wall_following
2026-07-09 11:54:00.835,pillar_wall_good,pill_good_02,positive,0.5748,-0.0479,0.1555,-0.0033,0.506,65.533,5.676,2.76,0.1,2.273,-3.5729,wall_following
2026-07-09 11:54:00.935,pillar_wall_good,pill_good_02,positive,0.1341,0.0479,0.0479,-0.0043,0.511,65.533,5.675,2.7649,0.1,2.268,-3.5762,wall_following
2026-07-09 11:54:01.035,pillar_wall_good,pill_good_02,positive,0.2682,0.0671,-0.0373,-0.0047,0.511,65.533,5.675,2.7697,0.1,2.283,-3.5796,wall_following
2026-07-09 11:54:01.135,pillar_wall_good,pill_good_02,positive,0.4982,-0.0766,0.1332,-0.0038,0.511,65.533,5.683,2.7747,0.1,2.284,-3.583,wall_following
2026-07-09 11:54:01.235,pillar_wall_good,pill_good_02,positive,0.6323,-0.0383,-0.0373,-0.0037,0.507,65.533,5.68,2.7798,0.1,2.281,-3.5863,wall_following
2026-07-09 11:54:01.335,pillar_wall_good,pill_good_02,positive,-0.0671,-0.0671,-0.0266,-0.0037,0.504,65.533,5.674,2.7846,0.1,2.271,-3.5894,wall_following
2026-07-09 11:54:01.435,pillar_wall_good,pill_good_02,positive,0.7377,-0.2491,-0.2684,-0.0036,0.505,65.533,5.691,2.7897,0.1,2.252,-3.5929,wall_following
2026-07-09 11:54:01.535,pillar_wall_good,pill_good_02,positive,0.5173,-0.182,-0.0735,-0.0052,0.503,65.533,5.677,2.7945,0.1,2.266,-3.5965,wall_following
2026-07-09 11:54:01.635,pillar_wall_good,pill_good_02,positive,0.4311,-0.115,0.0352,-0.0028,0.514,65.533,5.673,2.7992,0.1,2.253,-3.6001,wall_following
2026-07-09 11:54:01.735,pillar_wall_good,pill_good_02,positive,0.4311,-0.0766,0.1864,-0.0034,0.509,65.533,5.678,2.804,0.1,2.264,-3.6037,wall_following
2026-07-09 11:54:01.835,pillar_wall_good,pill_good_02,positive,0.4024,-0.0479,-0.0043,-0.0027,0.508,65.533,5.678,2.8088,0.1,2.255,-3.6073,wall_following
2026-07-09 11:54:01.935,pillar_wall_good,pill_good_02,positive,0.6706,0.1054,-0.0192,-0.0044,0.511,65.533,5.697,2.8137,0.1,2.258,-3.6109,wall_following
2026-07-09 11:54:02.035,pillar_wall_good,pill_good_02,positive,0.1724,0.0287,-0.2152,-0.0035,0.505,65.533,5.676,2.8183,0.1,2.251,-3.6145,wall_following
2026-07-09 11:54:02.135,pillar_wall_good,pill_good_02,positive,0.479,-0.1245,0.0447,-0.0052,0.512,65.533,5.68,2.8229,0.1,2.255,-3.6184,wall_following
2026-07-09 11:54:02.235,pillar_wall_good,pill_good_02,positive,0.4886,-0.0287,0.1843,-0.0023,0.508,65.533,5.678,2.8274,0.1,2.248,-3.6223,wall_following
2026-07-09 11:54:02.335,pillar_wall_good,pill_good_02,positive,0.3161,0.0,0.0,-0.003,0.507,65.533,5.68,2.832,0.1,2.245,-3.6261,wall_following
2026-07-09 11:54:02.435,pillar_wall_good,pill_good_02,positive,0.5077,-0.0862,0.0948,-0.0024,0.51,65.533,5.681,2.8367,0.1,2.25,-3.6299,wall_following
2026-07-09 11:54:02.535,pillar_wall_good,pill_good_02,positive,0.1341,-0.0766,-0.0202,-0.0026,0.513,65.533,5.672,2.8415,0.1,2.266,-3.6337,wall_following
2026-07-09 11:54:02.635,pillar_wall_good,pill_good_02,positive,0.0479,-0.115,0.081,-0.0039,0.513,65.533,5.682,2.8463,0.1,2.254,-3.6375,wall_following
2026-07-09 11:54:02.735,pillar_wall_good,pill_good_02,positive,0.4119,-0.1245,0.0575,-0.0028,0.516,65.533,5.687,2.851,0.1,2.26,-3.6411,wall_following
2026-07-09 11:54:02.835,pillar_wall_good,pill_good_02,positive,0.5844,-0.0766,-0.0948,-0.0047,0.512,65.533,5.679,2.8558,0.1,2.254,-3.6449,wall_following
2026-07-09 11:54:02.935,pillar_wall_good,pill_good_02,positive,0.364,-0.0192,0.0447,-0.004,0.518,65.533,5.679,2.8603,0.1,2.263,-3.6485,wall_following
2026-07-09 11:54:03.035,pillar_wall_good,pill_good_02,positive,-0.0671,-0.0287,0.1438,-0.0034,0.514,65.533,5.685,2.8653,0.1,2.255,-3.6525,wall_following
2026-07-09 11:54:03.135,pillar_wall_good,pill_good_02,positive,0.364,0.1054,0.0714,-0.0036,0.504,65.533,5.68,2.8702,0.1,2.266,-3.6562,wall_following
2026-07-09 11:54:03.235,pillar_wall_good,pill_good_02,positive,-0.1724,0.0096,-0.2461,-0.0034,0.515,65.533,5.68,2.8749,0.1,2.249,-3.6599,wall_following
2026-07-09 11:54:03.335,pillar_wall_good,pill_good_02,positive,0.0958,-0.1341,-0.0735,-0.0024,0.515,65.533,5.675,2.8796,0.1,2.269,-3.6638,wall_following
2026-07-09 11:54:03.435,pillar_wall_good,pill_good_02,positive,0.2203,-0.0287,-0.0597,-0.0028,0.508,65.533,5.69,2.8844,0.1,2.253,-3.6676,wall_following
2026-07-09 11:54:03.535,pillar_wall_good,pill_good_02,positive,0.1629,-0.0958,-0.0671,-0.0046,0.516,65.533,5.679,2.8893,0.1,2.259,-3.6715,wall_following
2026-07-09 11:54:03.635,pillar_wall_good,pill_good_02,positive,0.182,0.0,0.0959,-0.0024,0.512,65.533,5.69,2.894,0.1,2.267,-3.6754,wall_following
2026-07-09 11:54:03.735,pillar_wall_good,pill_good_02,positive,0.3257,-0.0958,0.0554,-0.0045,0.514,65.533,3.209,2.8987,0.1,2.262,-3.6793,wall_following
2026-07-09 11:54:03.835,pillar_wall_good,pill_good_02,positive,0.0766,0.0862,0.0011,-0.0037,0.501,65.533,3.171,2.9035,0.1,2.265,-3.6832,wall_following
2026-07-09 11:54:03.935,pillar_wall_good,pill_good_02,positive,0.0862,0.0192,-0.2312,-0.0032,0.511,65.533,3.078,2.9082,0.1,2.261,-3.6871,wall_following
2026-07-09 11:54:04.035,pillar_wall_good,pill_good_02,positive,0.6419,-0.0096,0.0383,-0.0042,0.515,65.533,3.029,2.9129,0.1,2.265,-3.6913,wall_following
2026-07-09 11:54:04.135,pillar_wall_good,pill_good_02,positive,0.3449,0.0958,0.1268,-0.0037,0.517,65.533,3.035,2.9174,0.1,2.268,-3.6954,wall_following
2026-07-09 11:54:04.235,pillar_wall_good,pill_good_02,positive,0.182,-0.115,-0.0117,-0.0039,0.507,65.533,3.034,2.9222,0.1,2.262,-3.6994,wall_following
2026-07-09 11:54:04.335,pillar_wall_good,pill_good_02,positive,0.3545,0.0479,-0.163,-0.0034,0.515,65.533,3.044,2.9268,0.1,2.275,-3.7034,wall_following
2026-07-09 11:54:04.435,pillar_wall_good,pill_good_02,positive,0.6802,-0.0575,-0.0426,-0.0039,0.513,65.533,3.027,2.9315,0.1,2.268,-3.7075,wall_following
2026-07-09 11:54:04.535,pillar_wall_good,pill_good_02,positive,0.1533,-0.1629,-0.0714,-0.0026,0.516,65.533,3.005,2.9359,0.1,2.274,-3.7113,wall_following
2026-07-09 11:54:04.635,pillar_wall_good,pill_good_02,positive,0.4598,-0.1341,0.0565,-0.0023,0.512,65.533,3.0,2.9409,0.1,2.271,-3.7156,wall_following
2026-07-09 11:54:04.735,pillar_wall_good,pill_good_02,positive,0.1629,-0.1629,0.0,-0.0041,0.51,65.533,2.995,2.9457,0.1,2.254,-3.7198,wall_following
2026-07-09 11:54:04.835,pillar_wall_good,pill_good_02,positive,0.3353,-0.1916,0.0032,-0.004,0.511,65.533,2.99,2.9503,0.1,2.264,-3.7238,wall_following
2026-07-09 11:54:04.935,pillar_wall_good,pill_good_02,positive,0.2012,-0.0479,-0.0192,-0.0041,0.512,65.533,3.003,2.955,0.1,2.279,-3.7281,wall_following
2026-07-09 11:54:05.035,pillar_wall_good,pill_good_02,positive,0.9772,-0.0862,-0.0192,-0.0026,0.516,65.533,2.99,2.9595,0.1,2.28,-3.7322,wall_following
2026-07-09 11:54:05.135,pillar_wall_good,pill_good_02,positive,0.3066,-0.0671,0.0543,-0.0042,0.509,65.533,2.999,2.9642,0.1,2.263,-3.7364,wall_following
2026-07-09 11:54:05.235,pillar_wall_good,pill_good_02,positive,-1.2837,0.4982,2.6877,-0.0042,0.513,65.533,3.0,2.9689,0.1,2.278,-3.7407,wall_following
2026-07-09 11:54:05.335,pillar_wall_good,pill_good_02,positive,0.5461,-0.0671,-0.016,-0.0025,0.512,65.533,2.993,2.9733,0.1,2.265,-3.7446,wall_following
2026-07-09 11:54:05.435,pillar_wall_good,pill_good_02,positive,0.3832,-0.0958,-0.0341,-0.0037,0.508,65.533,2.997,2.9782,0.1,2.268,-3.7492,wall_following
2026-07-09 11:54:05.535,pillar_wall_good,pill_good_02,positive,0.7089,-0.0671,-0.0128,-0.0038,0.517,65.533,2.996,2.9827,0.1,2.262,-3.7535,wall_following
2026-07-09 11:54:05.635,pillar_wall_good,pill_good_02,positive,0.0671,-0.1916,-0.0447,-0.0041,0.504,65.533,2.989,2.9872,0.1,2.265,-3.7578,wall_following
2026-07-09 11:54:05.735,pillar_wall_good,pill_good_02,positive,-0.4215,-0.1916,-0.1119,-0.0053,0.517,65.533,2.992,2.9918,0.1,2.271,-3.7622,wall_following
2026-07-09 11:54:05.835,pillar_wall_good,pill_good_02,positive,-0.2874,-0.1629,0.0107,-0.0035,0.517,65.533,2.996,2.9963,0.1,2.269,-3.7667,wall_following
2026-07-09 11:54:05.935,pillar_wall_good,pill_good_02,positive,0.6131,-0.1245,0.049,-0.004,0.517,65.533,2.988,3.0009,0.1,2.265,-3.7712,wall_following
2026-07-09 11:54:06.035,pillar_wall_good,pill_good_02,positive,0.9005,-0.1629,0.1459,-0.0024,0.516,65.533,2.994,3.0054,0.1,2.261,-3.7755,wall_following
2026-07-09 11:54:06.135,pillar_wall_good,pill_good_02,positive,0.6514,0.0287,-0.017,-0.0023,0.511,65.533,2.998,3.0102,0.1,2.247,-3.7798,wall_following
2026-07-09 11:54:06.235,pillar_wall_good,pill_good_02,positive,0.5461,-0.1245,-0.0437,-0.0036,0.513,65.533,2.996,3.0149,0.1,2.256,-3.7842,wall_following
2026-07-09 11:54:06.335,pillar_wall_good,pill_good_02,positive,0.2491,-0.1341,-0.0991,-0.0045,0.516,65.533,2.993,3.0196,0.1,2.254,-3.7886,wall_following
2026-07-09 11:54:06.435,pillar_wall_good,pill_good_02,positive,0.2108,-0.1245,0.0181,-0.0041,0.507,65.533,2.995,3.0241,0.1,2.252,-3.7929,wall_following
2026-07-09 11:54:06.535,pillar_wall_good,pill_good_02,positive,0.4119,-0.1245,-0.1619,-0.0042,0.5,65.533,3.002,3.0287,0.1,2.255,-3.7974,wall_following
2026-07-09 11:54:06.635,pillar_wall_good,pill_good_02,positive,0.0862,-0.182,-0.2684,-0.0048,0.516,65.533,2.996,3.0331,0.1,2.255,-3.8019,wall_following
2026-07-09 11:54:06.735,pillar_wall_good,pill_good_02,positive,0.776,-0.1341,0.1939,-0.0026,0.506,65.533,2.995,3.0373,0.1,2.252,-3.8066,wall_following
2026-07-09 11:54:06.835,pillar_wall_good,pill_good_02,positive,0.0766,-0.2587,-0.0011,-0.0048,0.51,65.533,2.992,3.0417,0.1,2.259,-3.8113,wall_following
2026-07-09 11:54:06.935,pillar_wall_good,pill_good_02,positive,0.479,-0.1437,-0.0053,-0.0047,0.51,65.533,2.99,3.046,0.1,2.251,-3.8161,wall_following
2026-07-09 11:54:07.035,pillar_wall_good,pill_good_02,positive,0.4598,-0.0287,0.0639,-0.0035,0.5,65.533,2.994,3.0503,0.1,2.248,-3.8208,wall_following
2026-07-09 11:54:07.135,pillar_wall_good,pill_good_02,positive,-0.0479,-0.2587,-0.2205,-0.0046,0.511,65.533,2.999,3.0546,0.1,2.259,-3.8256,wall_following
2026-07-09 11:54:07.235,pillar_wall_good,pill_good_02,positive,-0.0671,-0.1437,0.1449,-0.0024,0.513,65.533,2.988,3.0587,0.1,2.248,-3.8304,wall_following
2026-07-09 11:54:07.335,pillar_wall_good,pill_good_02,positive,0.1341,-0.2108,0.0565,-0.0042,0.515,65.533,3.001,3.063,0.1,2.25,-3.8353,wall_following
2026-07-09 11:54:07.435,pillar_wall_good,pill_good_02,positive,0.4598,-0.0287,0.0256,-0.0042,0.507,65.533,2.999,3.0673,0.1,2.244,-3.8402,wall_following
2026-07-09 11:54:07.535,pillar_wall_good,pill_good_02,positive,0.7664,-0.0479,-0.1278,-0.0036,0.512,65.533,2.993,3.0717,0.1,2.243,-3.845,wall_following
2026-07-09 11:54:07.635,pillar_wall_good,pill_good_02,positive,0.4886,-0.0575,-0.0075,-0.004,0.514,65.533,2.997,3.076,0.1,2.243,-3.8498,wall_following
2026-07-09 11:54:07.735,pillar_wall_good,pill_good_02,positive,-0.2395,0.1054,0.0565,-0.004,0.515,65.533,2.992,3.0803,0.1,2.255,-3.8546,wall_following
2026-07-09 11:54:07.835,pillar_wall_good,pill_good_02,positive,0.3449,-0.0192,0.0639,-0.0022,0.515,65.533,2.997,3.0848,0.1,2.251,-3.8597,wall_following
2026-07-09 11:54:07.935,pillar_wall_good,pill_good_02,positive,0.1629,0.0,-0.0501,-0.0031,0.518,65.533,2.991,3.089,0.1,2.237,-3.8643,wall_following
2026-07-09 11:54:08.035,pillar_wall_good,pill_good_02,positive,0.6323,0.182,0.0692,-0.0029,0.513,65.533,2.991,3.0934,0.1,2.248,-3.8692,wall_following
2026-07-09 11:54:08.135,pillar_wall_good,pill_good_02,positive,0.2778,0.0958,-0.0543,-0.0028,0.508,65.533,3.0,3.0981,0.1,2.257,-3.8742,wall_following
2026-07-09 11:54:08.235,pillar_wall_good,pill_good_02,positive,0.479,-0.1437,-0.0692,-0.0041,0.503,65.533,2.998,3.1023,0.1,2.247,-3.8789,wall_following
2026-07-09 11:54:08.335,pillar_wall_good,pill_good_02,positive,-0.0766,-0.0192,-0.114,-0.0033,0.51,65.533,2.995,3.1064,0.1,2.247,-3.8837,wall_following
2026-07-09 11:54:08.435,pillar_wall_good,pill_good_02,positive,0.479,-0.115,0.0383,-0.0028,0.505,65.533,3.0,3.1105,0.1,2.247,-3.8887,wall_following
2026-07-09 11:54:08.535,pillar_wall_good,pill_good_02,positive,0.4407,-0.2395,0.0234,-0.0043,0.509,65.533,2.995,3.1147,0.1,2.242,-3.8939,wall_following
2026-07-09 11:54:08.635,pillar_wall_good,pill_good_02,positive,0.3161,0.0862,0.0479,-0.0042,0.509,65.533,2.996,3.1188,0.1,2.249,-3.899,wall_following
2026-07-09 11:54:08.735,pillar_wall_good,pill_good_02,positive,0.7664,-0.0479,0.0373,-0.0032,0.515,65.533,2.997,3.1229,0.1,2.249,-3.904,wall_following
2026-07-09 11:54:08.835,pillar_wall_good,pill_good_02,positive,0.5173,0.1341,0.212,-0.0032,0.517,65.533,2.993,3.1269,0.1,2.252,-3.909,wall_following
2026-07-09 11:54:08.935,pillar_wall_good,pill_good_02,positive,0.4311,-0.0479,0.0479,-0.0025,0.519,65.533,2.998,3.1314,0.1,2.251,-3.9143,wall_following
2026-07-09 11:54:09.035,pillar_wall_good,pill_good_02,positive,0.4407,-0.1437,0.0682,-0.0022,0.518,65.533,2.996,3.1357,0.1,2.239,-3.9192,wall_following
