timestamp,scenario,run_id,example_type,imu_angular_z,imu_accel_x,pos_x,imu_accel_y,lidar_right,pos_y,lidar_left,lidar_front_right,lidar_front,action_label
2026-07-04 14:05:24.636,plain_wall_good,pw_good_03,positive,-0.0746,-0.182,2.5849,0.0575,1.757,0.3116,0.502,2.689,3.377,wall_following
2026-07-04 14:05:24.735,plain_wall_good,pw_good_03,positive,0.016,-0.2299,2.5937,0.0958,1.777,0.308,0.494,2.69,3.403,wall_following
2026-07-04 14:05:24.835,plain_wall_good,pw_good_03,positive,-0.0575,-0.2203,2.6033,0.0862,1.761,0.3041,0.488,2.685,6.25,wall_following
2026-07-04 14:05:24.936,plain_wall_good,pw_good_03,positive,0.0277,0.2395,2.6127,0.4694,1.768,0.3002,0.495,2.69,6.256,wall_following
2026-07-04 14:05:25.035,plain_wall_good,pw_good_03,positive,0.0192,-0.1437,2.6213,0.8814,1.762,0.2966,0.493,2.692,6.239,wall_following
2026-07-04 14:05:25.135,plain_wall_good,pw_good_03,positive,0.1502,-0.2012,2.6305,0.4311,1.763,0.2929,0.493,2.685,6.229,wall_following
2026-07-04 14:05:25.235,plain_wall_good,pw_good_03,positive,-0.032,-0.0671,2.6397,1.0634,1.781,0.2892,0.496,2.68,6.21,wall_following
2026-07-04 14:05:25.335,plain_wall_good,pw_good_03,positive,-0.1864,-0.2395,2.6496,0.8909,1.788,0.2854,0.491,2.682,6.199,wall_following
2026-07-04 14:05:25.435,plain_wall_good,pw_good_03,positive,-0.049,-0.1533,2.6586,0.1437,1.762,0.2817,0.486,2.682,6.204,wall_following
2026-07-04 14:05:25.535,plain_wall_good,pw_good_03,positive,-0.0554,-0.3257,2.6677,0.2012,1.774,0.2778,0.493,2.685,6.176,wall_following
2026-07-04 14:05:25.635,plain_wall_good,pw_good_03,positive,-0.0128,-0.2395,2.6769,0.2108,1.771,0.2739,0.505,2.679,6.164,wall_following
2026-07-04 14:05:25.735,plain_wall_good,pw_good_03,positive,0.0469,-0.1533,2.6861,-0.0575,1.761,0.2701,0.499,2.684,6.173,wall_following
2026-07-04 14:05:25.835,plain_wall_good,pw_good_03,positive,0.0288,-0.2587,2.6955,0.7472,1.762,0.2664,0.485,2.683,6.174,wall_following
2026-07-04 14:05:25.935,plain_wall_good,pw_good_03,positive,-0.0511,-0.2012,2.7047,0.2108,1.766,0.2627,0.494,2.684,6.151,wall_following
2026-07-04 14:05:26.035,plain_wall_good,pw_good_03,positive,-0.0298,-0.0383,2.714,0.7664,1.763,0.259,0.494,2.692,6.141,wall_following
2026-07-04 14:05:26.135,plain_wall_good,pw_good_03,positive,0.0522,-0.2299,2.7234,0.8239,1.769,0.2551,0.49,2.688,6.133,wall_following
2026-07-04 14:05:26.235,plain_wall_good,pw_good_03,positive,-0.0075,-0.1437,2.733,0.1245,1.764,0.2512,0.488,2.705,6.125,wall_following
2026-07-04 14:05:26.335,plain_wall_good,pw_good_03,positive,-0.0117,-0.0862,2.7421,0.1341,1.758,0.2474,0.487,2.734,6.124,wall_following
2026-07-04 14:05:26.435,plain_wall_good,pw_good_03,positive,-0.115,-0.1054,2.7515,1.2263,1.762,0.2436,0.487,2.736,6.113,wall_following
2026-07-04 14:05:26.535,plain_wall_good,pw_good_03,positive,0.0011,-0.1916,2.7605,0.6227,1.765,0.2398,0.49,2.724,6.098,wall_following
2026-07-04 14:05:26.635,plain_wall_good,pw_good_03,positive,-0.0352,-0.1629,2.7695,0.5173,1.765,0.2361,0.488,2.726,6.085,wall_following
2026-07-04 14:05:26.735,plain_wall_good,pw_good_03,positive,-0.0149,0.9963,2.7792,0.297,1.758,0.2322,0.49,2.725,6.082,wall_following
2026-07-04 14:05:26.835,plain_wall_good,pw_good_03,positive,-0.0096,-0.182,2.7882,0.0287,1.79,0.2287,0.49,2.731,6.077,wall_following
2026-07-04 14:05:26.935,plain_wall_good,pw_good_03,positive,0.0618,-0.1724,2.798,0.2874,1.78,0.2249,0.49,2.724,6.06,wall_following
2026-07-04 14:05:27.035,plain_wall_good,pw_good_03,positive,0.0128,-0.0096,2.8067,0.2108,1.768,0.2214,0.482,2.737,6.049,wall_following
2026-07-04 14:05:27.135,plain_wall_good,pw_good_03,positive,-0.0309,-0.0479,2.8161,0.5269,1.769,0.2175,0.492,2.741,6.032,wall_following
2026-07-04 14:05:27.235,plain_wall_good,pw_good_03,positive,0.1246,0.0192,2.8256,0.1724,1.774,0.2133,0.488,2.74,6.029,wall_following
2026-07-04 14:05:27.335,plain_wall_good,pw_good_03,positive,0.0905,0.0671,2.8344,0.843,1.779,0.2096,0.498,2.741,6.019,wall_following
2026-07-04 14:05:27.435,plain_wall_good,pw_good_03,positive,0.0181,0.1245,2.8436,0.6706,1.779,0.2058,0.489,2.748,6.009,wall_following
2026-07-04 14:05:27.535,plain_wall_good,pw_good_03,positive,0.0149,-0.0671,2.8529,0.5556,1.77,0.2021,0.487,2.743,6.004,wall_following
2026-07-04 14:05:27.636,plain_wall_good,pw_good_03,positive,0.0565,0.1437,2.8621,0.297,1.759,0.1985,0.488,2.756,5.985,wall_following
2026-07-04 14:05:27.735,plain_wall_good,pw_good_03,positive,-0.0842,-0.1054,2.8714,0.2108,1.777,0.1948,0.491,2.768,5.977,wall_following
2026-07-04 14:05:27.835,plain_wall_good,pw_good_03,positive,-0.2067,-0.1533,2.8807,-0.0671,1.771,0.1911,0.485,2.771,5.971,wall_following
2026-07-04 14:05:27.935,plain_wall_good,pw_good_03,positive,-0.0021,-0.4119,2.8899,0.2778,1.771,0.1872,0.487,2.773,5.955,wall_following
2026-07-04 14:05:28.035,plain_wall_good,pw_good_03,positive,-0.0096,-0.297,2.8991,0.182,1.773,0.1832,0.484,2.768,5.944,wall_following
2026-07-04 14:05:28.135,plain_wall_good,pw_good_03,positive,0.1214,-0.0862,2.9083,0.0766,1.773,0.1792,0.486,2.769,5.931,wall_following
2026-07-04 14:05:28.236,plain_wall_good,pw_good_03,positive,0.0224,0.0479,2.918,0.2108,1.774,0.1751,0.49,2.763,5.926,wall_following
2026-07-04 14:05:28.335,plain_wall_good,pw_good_03,positive,0.0437,0.0192,2.9274,0.4024,1.779,0.1711,0.489,2.766,5.915,wall_following
2026-07-04 14:05:28.435,plain_wall_good,pw_good_03,positive,0.1523,0.0575,2.9362,1.2071,1.787,0.1674,0.489,2.773,5.905,wall_following
2026-07-04 14:05:28.535,plain_wall_good,pw_good_03,positive,0.066,0.0671,2.9452,1.3221,1.775,0.1637,0.487,2.781,5.896,wall_following
2026-07-04 14:05:28.635,plain_wall_good,pw_good_03,positive,-0.049,0.0383,2.9545,0.5365,1.775,0.16,0.485,2.772,5.88,wall_following
2026-07-04 14:05:28.735,plain_wall_good,pw_good_03,positive,0.0277,0.0575,2.9645,0.5844,1.785,0.1561,0.49,2.776,5.877,wall_following
2026-07-04 14:05:28.835,plain_wall_good,pw_good_03,positive,-0.0032,-0.3161,2.9732,-0.0287,1.776,0.1525,0.485,2.776,5.864,wall_following
2026-07-04 14:05:28.935,plain_wall_good,pw_good_03,positive,-0.1119,-0.1341,2.9826,0.7089,1.771,0.1485,0.491,2.785,5.856,wall_following
2026-07-04 14:05:29.035,plain_wall_good,pw_good_03,positive,-0.0128,-0.3736,2.9919,0.5461,1.783,0.1446,0.486,2.782,5.845,wall_following
2026-07-04 14:05:29.135,plain_wall_good,pw_good_03,positive,0.0202,0.0479,3.0015,0.5556,1.789,0.1404,0.487,2.783,5.822,wall_following
2026-07-04 14:05:29.235,plain_wall_good,pw_good_03,positive,0.1204,0.1245,3.0102,0.6323,1.78,0.1368,0.486,2.787,5.812,wall_following
2026-07-04 14:05:29.335,plain_wall_good,pw_good_03,positive,-0.098,-0.0096,3.02,0.2778,1.786,0.1328,0.491,2.793,5.807,wall_following
2026-07-04 14:05:29.435,plain_wall_good,pw_good_03,positive,-0.1523,-0.1245,3.0293,0.0671,1.779,0.129,0.479,2.796,5.813,wall_following
2026-07-04 14:05:29.535,plain_wall_good,pw_good_03,positive,0.0383,0.1437,3.038,0.7472,1.784,0.1253,0.486,2.789,5.788,wall_following
2026-07-04 14:05:29.636,plain_wall_good,pw_good_03,positive,0.0437,0.2587,3.0476,0.6323,1.787,0.1212,0.492,2.805,5.781,wall_following
2026-07-04 14:05:29.735,plain_wall_good,pw_good_03,positive,-0.016,-0.0862,3.0564,0.8335,1.788,0.1174,0.488,2.799,5.773,wall_following
2026-07-04 14:05:29.835,plain_wall_good,pw_good_03,positive,0.0597,-0.182,3.0656,0.115,1.784,0.1133,0.493,2.803,5.757,wall_following
2026-07-04 14:05:29.935,plain_wall_good,pw_good_03,positive,-0.0064,0.0862,3.0748,0.2012,1.786,0.1094,0.483,2.801,5.755,wall_following
2026-07-04 14:05:30.035,plain_wall_good,pw_good_03,positive,-0.1204,0.0,3.084,0.3257,1.785,0.1056,0.485,2.799,5.735,wall_following
2026-07-04 14:05:30.136,plain_wall_good,pw_good_03,positive,-0.13,-0.2682,3.0937,0.3066,1.793,0.1014,0.481,2.801,5.726,wall_following
2026-07-04 14:05:30.235,plain_wall_good,pw_good_03,positive,0.0117,-0.2108,3.1025,0.4694,1.784,0.0976,0.49,2.81,5.716,wall_following
2026-07-04 14:05:30.335,plain_wall_good,pw_good_03,positive,0.0,-0.0287,3.1121,0.9005,1.784,0.0934,0.488,2.816,5.705,wall_following
2026-07-04 14:05:30.435,plain_wall_good,pw_good_03,positive,0.0501,-0.0766,3.1213,0.1724,1.787,0.0894,0.49,2.799,5.691,wall_following
2026-07-04 14:05:30.535,plain_wall_good,pw_good_03,positive,0.033,-0.2012,3.1306,-0.115,1.776,0.0854,0.49,2.814,5.681,wall_following
2026-07-04 14:05:30.635,plain_wall_good,pw_good_03,positive,0.033,-0.0671,3.1398,0.6802,1.778,0.0816,0.485,2.819,5.677,wall_following
2026-07-04 14:05:30.735,plain_wall_good,pw_good_03,positive,-0.0533,0.0,3.1486,1.073,1.752,0.078,0.484,2.812,5.653,wall_following
2026-07-04 14:05:30.835,plain_wall_good,pw_good_03,positive,-0.0362,-0.1245,3.1583,0.7856,1.763,0.0739,0.49,2.825,5.655,wall_following
2026-07-04 14:05:30.935,plain_wall_good,pw_good_03,positive,-0.1779,0.115,3.1675,0.4215,1.754,0.0699,0.488,2.817,5.638,wall_following
2026-07-04 14:05:31.035,plain_wall_good,pw_good_03,positive,0.0352,-0.1341,3.1764,0.5556,1.751,0.0659,0.479,2.816,5.637,wall_following
2026-07-04 14:05:31.135,plain_wall_good,pw_good_03,positive,-0.0373,-0.0671,3.1855,0.5173,1.754,0.0619,0.49,2.825,5.619,wall_following
2026-07-04 14:05:31.235,plain_wall_good,pw_good_03,positive,-0.0224,-0.2874,3.195,0.6131,1.741,0.0577,0.49,2.827,5.614,wall_following
2026-07-04 14:05:31.335,plain_wall_good,pw_good_03,positive,0.1939,0.0192,3.2039,0.3545,1.757,0.0539,0.488,2.839,5.607,wall_following
2026-07-04 14:05:31.435,plain_wall_good,pw_good_03,positive,0.0096,0.0479,3.2131,1.2071,1.785,0.0501,0.484,2.845,5.587,wall_following
2026-07-04 14:05:31.535,plain_wall_good,pw_good_03,positive,0.0714,0.182,3.2222,0.2203,1.782,0.0464,0.488,2.841,5.577,wall_following
2026-07-04 14:05:31.635,plain_wall_good,pw_good_03,positive,-0.0788,0.0766,3.2315,0.4886,1.786,0.0425,0.492,2.849,5.565,wall_following
2026-07-04 14:05:31.735,plain_wall_good,pw_good_03,positive,-0.0202,0.0096,3.2411,0.2587,1.779,0.0384,0.489,2.847,5.557,wall_following
2026-07-04 14:05:31.835,plain_wall_good,pw_good_03,positive,-0.032,0.0096,3.25,0.1724,1.782,0.0345,0.483,2.848,5.544,wall_following
2026-07-04 14:05:31.935,plain_wall_good,pw_good_03,positive,0.2397,-0.1629,3.2591,0.3832,1.793,0.0304,0.489,2.853,5.546,wall_following
2026-07-04 14:05:32.035,plain_wall_good,pw_good_03,positive,0.1055,0.0192,3.2684,0.5461,1.787,0.0263,0.488,2.848,5.512,wall_following
2026-07-04 14:05:32.135,plain_wall_good,pw_good_03,positive,-0.049,-0.1533,3.2779,0.2108,1.792,0.0222,0.489,2.858,5.51,wall_following
2026-07-04 14:05:32.235,plain_wall_good,pw_good_03,positive,-0.0969,-0.2491,3.2868,0.5269,1.789,0.0185,0.486,2.864,5.5,wall_following
2026-07-04 14:05:32.335,plain_wall_good,pw_good_03,positive,-0.065,-0.1724,3.2959,0.1245,1.795,0.0146,0.482,2.875,5.494,wall_following
2026-07-04 14:05:32.435,plain_wall_good,pw_good_03,positive,-0.1097,-0.0287,3.3051,0.594,1.785,0.0106,0.488,2.88,5.481,wall_following
2026-07-04 14:05:32.535,plain_wall_good,pw_good_03,positive,0.0383,-0.1724,3.3148,-0.2491,1.787,0.0063,0.493,2.879,5.475,wall_following
2026-07-04 14:05:32.636,plain_wall_good,pw_good_03,positive,0.0586,0.1916,3.324,0.5652,1.791,0.0021,0.489,2.897,5.465,wall_following
2026-07-04 14:05:32.735,plain_wall_good,pw_good_03,positive,-0.0138,0.1916,3.3326,0.4982,1.795,-0.0017,0.485,2.889,5.459,wall_following
2026-07-04 14:05:32.836,plain_wall_good,pw_good_03,positive,0.1108,0.0287,3.3422,0.2587,1.779,-0.0059,0.481,2.889,5.455,wall_following
2026-07-04 14:05:32.935,plain_wall_good,pw_good_03,positive,-0.0874,0.0862,3.3515,0.9293,1.792,-0.0099,0.488,2.899,5.441,wall_following
2026-07-04 14:05:33.035,plain_wall_good,pw_good_03,positive,-0.1129,-0.0287,3.3607,0.3257,1.787,-0.0138,0.482,2.888,5.445,wall_following
2026-07-04 14:05:33.135,plain_wall_good,pw_good_03,positive,-0.0629,-0.1437,3.3694,0.4119,1.799,-0.0176,0.481,2.896,5.418,wall_following
2026-07-04 14:05:33.235,plain_wall_good,pw_good_03,positive,-0.179,-0.0383,3.3787,0.4886,1.791,-0.0217,0.486,2.903,5.419,wall_following
2026-07-04 14:05:33.335,plain_wall_good,pw_good_03,positive,-0.1268,0.0,3.3878,0.3161,1.789,-0.0261,0.487,2.886,5.396,wall_following
2026-07-04 14:05:33.435,plain_wall_good,pw_good_03,positive,0.0565,0.0,3.3973,0.0958,1.794,-0.031,0.487,2.895,5.401,wall_following
2026-07-04 14:05:33.535,plain_wall_good,pw_good_03,positive,0.1811,-0.0671,3.4062,0.8814,1.788,-0.0356,0.49,2.903,5.376,wall_following
2026-07-04 14:05:33.635,plain_wall_good,pw_good_03,positive,0.115,0.1437,3.4147,0.9005,1.794,-0.0395,0.487,2.899,5.369,wall_following
2026-07-04 14:05:33.735,plain_wall_good,pw_good_03,positive,-0.0288,0.1916,3.4239,0.3353,1.785,-0.0438,0.485,2.891,5.363,wall_following
2026-07-04 14:05:33.835,plain_wall_good,pw_good_03,positive,0.0895,-0.1341,3.433,0.3257,1.781,-0.0481,0.481,2.897,5.355,wall_following
2026-07-04 14:05:33.935,plain_wall_good,pw_good_03,positive,-0.0213,-0.0192,3.4426,0.7281,1.787,-0.0525,0.493,2.889,5.338,wall_following
2026-07-04 14:05:34.035,plain_wall_good,pw_good_03,positive,0.0639,-0.1245,3.4512,0.6802,1.783,-0.0564,0.492,2.908,5.336,wall_following
2026-07-04 14:05:34.135,plain_wall_good,pw_good_03,positive,-0.0341,0.0479,3.4608,0.3736,1.782,-0.0605,0.48,2.952,5.327,wall_following
2026-07-04 14:05:34.235,plain_wall_good,pw_good_03,positive,-0.1449,-0.1724,3.4696,0.1341,1.778,-0.0642,0.482,2.943,5.314,wall_following
2026-07-04 14:05:34.335,plain_wall_good,pw_good_03,positive,-0.0511,0.0096,3.4788,0.6802,1.795,-0.0683,0.488,2.935,5.314,wall_following
2026-07-04 14:05:34.436,plain_wall_good,pw_good_03,positive,-0.1033,0.0671,3.488,0.0383,1.787,-0.0725,0.487,2.927,5.293,wall_following
2026-07-04 14:05:34.535,plain_wall_good,pw_good_03,positive,0.0778,0.0862,3.4976,0.0,1.786,-0.077,0.482,2.924,5.28,wall_following
2026-07-04 14:05:34.635,plain_wall_good,pw_good_03,positive,0.0341,-0.1437,3.5063,0.9101,1.783,-0.0812,0.488,2.9,5.272,wall_following
2026-07-04 14:05:34.735,plain_wall_good,pw_good_03,positive,0.0682,0.1533,3.5152,0.3832,1.784,-0.0854,0.484,2.891,5.262,wall_following
2026-07-04 14:05:34.835,plain_wall_good,pw_good_03,positive,0.0937,0.0479,3.5239,-0.0096,1.781,-0.0895,0.486,2.899,5.257,wall_following
2026-07-04 14:05:34.935,plain_wall_good,pw_good_03,positive,0.0447,-0.0862,3.5335,0.5556,1.78,-0.0939,0.484,2.893,5.242,wall_following
2026-07-04 14:05:35.035,plain_wall_good,pw_good_03,positive,0.0352,-0.1437,3.5426,0.2108,1.785,-0.0981,0.486,2.901,5.226,wall_following
2026-07-04 14:05:35.135,plain_wall_good,pw_good_03,positive,-0.0011,-0.0575,3.5518,0.5365,1.775,-0.1022,0.489,2.911,5.223,wall_following
2026-07-04 14:05:35.235,plain_wall_good,pw_good_03,positive,0.0053,-0.4024,3.5614,0.3832,1.78,-0.1065,0.484,2.907,5.212,wall_following
2026-07-04 14:05:35.335,plain_wall_good,pw_good_03,positive,-0.0373,-0.2395,3.5702,0.7568,1.79,-0.1102,0.486,2.91,5.19,wall_following
2026-07-04 14:05:35.435,plain_wall_good,pw_good_03,positive,0.0692,-0.115,3.5793,0.5173,1.78,-0.1142,0.489,2.915,5.183,wall_following
2026-07-04 14:05:35.535,plain_wall_good,pw_good_03,positive,-0.0565,-0.0671,3.5887,0.479,1.785,-0.1182,0.481,2.902,5.173,wall_following
2026-07-04 14:05:35.636,plain_wall_good,pw_good_03,positive,-0.0767,0.0287,3.5983,0.2395,1.776,-0.1224,0.487,2.904,5.168,wall_following
2026-07-04 14:05:35.735,plain_wall_good,pw_good_03,positive,0.0959,-0.0766,3.6069,0.2203,1.786,-0.1263,0.487,2.906,5.158,wall_following
2026-07-04 14:05:35.835,plain_wall_good,pw_good_03,positive,0.0362,0.1629,3.6161,0.5652,1.788,-0.1303,0.485,2.914,5.149,wall_following
2026-07-04 14:05:35.935,plain_wall_good,pw_good_03,positive,0.0394,0.0192,3.6254,0.2299,1.784,-0.1343,0.492,2.917,5.136,wall_following
2026-07-04 14:05:36.035,plain_wall_good,pw_good_03,positive,-0.0842,-0.1916,3.635,0.3161,1.794,-0.1386,0.484,2.91,5.135,wall_following
2026-07-04 14:05:36.135,plain_wall_good,pw_good_03,positive,0.0,0.0958,3.6441,-0.0862,1.784,-0.1426,0.486,2.921,5.117,wall_following
2026-07-04 14:05:36.235,plain_wall_good,pw_good_03,positive,0.0543,-0.1916,3.6533,0.7664,1.795,-0.1467,0.487,2.919,5.113,wall_following
2026-07-04 14:05:36.335,plain_wall_good,pw_good_03,positive,-0.0266,-0.2299,3.662,0.4503,1.78,-0.1506,0.491,2.924,5.097,wall_following
2026-07-04 14:05:36.435,plain_wall_good,pw_good_03,positive,-0.0554,-0.0862,3.6711,0.4119,1.796,-0.1547,0.478,2.926,5.085,wall_following
2026-07-04 14:05:36.535,plain_wall_good,pw_good_03,positive,-0.033,-0.0096,3.6803,-0.0287,1.794,-0.1588,0.483,2.913,5.071,wall_following
2026-07-04 14:05:36.635,plain_wall_good,pw_good_03,positive,0.0543,-0.0383,3.6899,0.0671,1.782,-0.1633,0.49,2.921,5.057,wall_following
2026-07-04 14:05:36.735,plain_wall_good,pw_good_03,positive,-0.0075,0.0862,3.6985,0.4024,1.791,-0.1671,0.481,2.923,5.053,wall_following
2026-07-04 14:05:36.835,plain_wall_good,pw_good_03,positive,-0.0405,0.0,3.7077,0.479,1.791,-0.1712,0.491,2.93,5.043,wall_following
2026-07-04 14:05:36.935,plain_wall_good,pw_good_03,positive,-0.0447,-0.0287,3.7168,0.5844,1.776,-0.1752,0.487,2.919,5.032,wall_following
2026-07-04 14:05:37.036,plain_wall_good,pw_good_03,positive,0.0138,-0.2587,3.7265,0.3832,1.789,-0.1796,0.487,2.913,5.026,wall_following
2026-07-04 14:05:37.135,plain_wall_good,pw_good_03,positive,0.0383,-0.182,3.7352,0.4694,1.782,-0.1836,0.486,2.92,5.007,wall_following
2026-07-04 14:05:37.236,plain_wall_good,pw_good_03,positive,0.0352,-0.0096,3.7447,0.5844,1.779,-0.1879,0.489,2.913,5.003,wall_following
2026-07-04 14:05:37.335,plain_wall_good,pw_good_03,positive,-0.0277,-0.1341,3.7539,0.3066,1.776,-0.192,0.479,2.918,4.986,wall_following
2026-07-04 14:05:37.435,plain_wall_good,pw_good_03,positive,-0.0639,-0.2203,3.7625,0.4024,1.783,-0.1958,0.481,2.911,4.975,wall_following
2026-07-04 14:05:37.535,plain_wall_good,pw_good_03,positive,-0.0032,-0.2778,3.7718,0.4982,1.777,-0.2001,0.484,2.912,4.957,idle
2026-07-04 14:05:37.635,plain_wall_good,pw_good_03,positive,0.0543,-0.1054,3.7781,1.6765,1.786,-0.2029,0.481,2.903,4.96,idle
2026-07-04 14:05:37.735,plain_wall_good,pw_good_03,positive,0.0703,-0.0479,3.7785,0.5556,1.778,-0.2031,0.48,2.905,4.958,idle
2026-07-04 14:05:37.835,plain_wall_good,pw_good_03,positive,-0.0554,-0.048,3.7778,0.0287,1.777,-0.2028,0.482,2.9,4.959,idle
2026-07-04 14:05:37.935,plain_wall_good,pw_good_03,positive,-0.0138,0.0862,3.7783,0.4119,1.777,-0.203,0.488,2.911,4.956,idle
2026-07-04 14:05:38.035,plain_wall_good,pw_good_03,positive,0.066,-0.115,3.7781,0.1341,1.784,-0.2029,0.488,2.911,4.959,idle
2026-07-04 14:05:38.135,plain_wall_good,pw_good_03,positive,0.0011,-0.0287,3.7782,0.594,1.79,-0.2029,0.487,2.91,4.96,idle
2026-07-04 14:05:38.235,plain_wall_good,pw_good_03,positive,0.0362,-0.182,3.7781,0.1724,1.781,-0.2029,0.486,2.911,4.951,idle
2026-07-04 14:05:38.335,plain_wall_good,pw_good_03,positive,-0.0085,0.1245,3.7781,0.5077,1.769,-0.2029,0.481,2.912,4.956,idle
2026-07-04 14:05:38.435,plain_wall_good,pw_good_03,positive,-0.032,-0.0671,3.7781,0.5556,1.778,-0.2029,0.485,2.899,4.96,idle
2026-07-04 14:05:38.535,plain_wall_good,pw_good_03,positive,-0.0224,-0.1724,3.7781,0.8143,1.781,-0.2029,0.486,2.903,4.951,idle
2026-07-04 14:05:38.635,plain_wall_good,pw_good_03,positive,0.0053,-0.1054,3.7781,0.5077,1.775,-0.2029,0.481,2.911,4.961,idle
2026-07-04 14:05:38.735,plain_wall_good,pw_good_03,positive,-0.0128,-0.0575,3.7781,0.3353,1.784,-0.2029,0.481,2.916,4.952,idle
2026-07-04 14:05:38.835,plain_wall_good,pw_good_03,positive,0.0138,0.0766,3.7781,0.364,1.788,-0.2029,0.48,2.897,4.947,idle
2026-07-04 14:05:38.935,plain_wall_good,pw_good_03,positive,-0.0266,-0.1437,3.7781,0.1437,1.774,-0.2029,0.482,2.901,4.961,idle
2026-07-04 14:05:39.035,plain_wall_good,pw_good_03,positive,-0.0213,-0.0479,3.7781,0.5077,1.79,-0.2029,0.479,2.894,4.954,idle
2026-07-04 14:05:39.135,plain_wall_good,pw_good_03,positive,-0.0469,-0.1245,3.7781,0.5556,1.779,-0.2029,0.493,2.921,4.956,idle
2026-07-04 14:05:39.235,plain_wall_good,pw_good_03,positive,0.0479,-0.1724,3.7781,0.843,1.778,-0.2029,0.486,2.91,4.958,idle
2026-07-04 14:05:39.335,plain_wall_good,pw_good_03,positive,-0.0533,-0.0862,3.7781,0.5652,1.779,-0.2029,0.481,2.905,4.957,idle
2026-07-04 14:05:39.436,plain_wall_good,pw_good_03,positive,0.0224,-0.0192,3.7781,0.2491,1.776,-0.2029,0.482,2.91,4.954,idle
2026-07-04 14:05:39.535,plain_wall_good,pw_good_03,positive,0.0394,-0.182,3.7781,0.297,1.769,-0.2029,0.487,2.912,4.951,idle
2026-07-04 14:05:39.636,plain_wall_good,pw_good_03,positive,0.0394,0.0575,3.7781,0.0671,1.778,-0.2029,0.485,2.903,4.958,idle
2026-07-04 14:05:39.735,plain_wall_good,pw_good_03,positive,-0.0607,-0.115,3.7781,0.5269,1.789,-0.2029,0.487,2.897,4.962,idle
2026-07-04 14:05:39.835,plain_wall_good,pw_good_03,positive,0.098,-0.1245,3.7781,0.3257,1.778,-0.2029,0.494,2.905,4.956,idle
2026-07-04 14:05:39.935,plain_wall_good,pw_good_03,positive,-0.0192,-0.1245,3.7781,0.3161,1.771,-0.2029,0.489,2.91,4.959,idle
2026-07-04 14:05:40.035,plain_wall_good,pw_good_03,positive,0.032,-0.2012,3.7781,0.3066,1.777,-0.2029,0.483,2.927,4.963,idle
2026-07-04 14:05:40.135,plain_wall_good,pw_good_03,positive,-0.017,-0.1629,3.7781,0.364,1.779,-0.2029,0.482,2.908,4.945,idle
2026-07-04 14:05:40.236,plain_wall_good,pw_good_03,positive,0.0373,0.0383,3.7781,0.6131,1.787,-0.2029,0.491,2.894,4.96,idle
2026-07-04 14:05:40.335,plain_wall_good,pw_good_03,positive,0.0117,0.0862,3.7781,0.2491,1.781,-0.2029,0.493,2.912,4.958,idle
2026-07-04 14:05:40.435,plain_wall_good,pw_good_03,positive,-0.0117,-0.1054,3.7781,0.4311,1.794,-0.2029,0.485,2.908,4.969,idle
2026-07-04 14:05:40.535,plain_wall_good,pw_good_03,positive,0.0533,-0.1437,3.7781,0.6802,1.779,-0.2029,0.492,2.91,4.96,idle
2026-07-04 14:05:40.635,plain_wall_good,pw_good_03,positive,0.0352,-0.1533,3.7781,0.2299,1.779,-0.2029,0.494,2.905,4.958,idle
2026-07-04 14:05:40.735,plain_wall_good,pw_good_03,positive,-0.0075,-0.0383,3.7781,0.3257,1.784,-0.2029,0.488,2.904,4.955,idle
2026-07-04 14:05:40.835,plain_wall_good,pw_good_03,positive,-0.0714,-0.0862,3.7781,0.182,1.783,-0.2029,0.488,2.909,4.961,idle
2026-07-04 14:05:40.935,plain_wall_good,pw_good_03,positive,0.016,-0.182,3.7781,0.6035,1.774,-0.2029,0.483,2.902,4.952,idle
2026-07-04 14:05:41.035,plain_wall_good,pw_good_03,positive,0.0554,-0.1437,3.7781,0.2778,1.779,-0.2029,0.489,2.915,4.958,idle
2026-07-04 14:05:41.135,plain_wall_good,pw_good_03,positive,-0.0107,-0.1245,3.7781,0.3257,1.779,-0.2029,0.488,2.893,4.963,idle
2026-07-04 14:05:41.235,plain_wall_good,pw_good_03,positive,0.0149,-0.1629,3.7781,0.4886,1.78,-0.2029,0.488,2.909,4.96,idle
2026-07-04 14:05:41.335,plain_wall_good,pw_good_03,positive,-0.0256,-0.0575,3.7781,0.6227,1.783,-0.2029,0.487,2.905,4.967,idle
2026-07-04 14:05:41.435,plain_wall_good,pw_good_03,positive,0.0096,-0.115,3.7781,0.7089,1.794,-0.2029,0.483,2.905,4.962,idle
2026-07-04 14:05:41.535,plain_wall_good,pw_good_03,positive,-0.0064,-0.1054,3.7781,0.2491,1.787,-0.2029,0.485,2.9,4.952,idle
2026-07-04 14:05:41.635,plain_wall_good,pw_good_03,positive,0.0724,-0.1629,3.7781,0.5269,1.779,-0.2029,0.489,2.91,4.963,idle
2026-07-04 14:05:41.735,plain_wall_good,pw_good_03,positive,0.016,-0.1916,3.7781,0.3832,1.793,-0.2029,0.483,2.908,4.958,idle
2026-07-04 14:05:41.835,plain_wall_good,pw_good_03,positive,0.0,-0.0575,3.7781,0.0958,1.781,-0.2029,0.485,2.913,4.958,idle
2026-07-04 14:05:41.935,plain_wall_good,pw_good_03,positive,-0.0437,-0.1437,3.7781,0.2012,1.78,-0.2029,0.487,2.914,4.956,idle
