timestamp,scenario,run_id,example_type,imu_angular_z,imu_accel_x,odom_angular_z,imu_accel_y,lidar_front,lidar_left,lidar_front_right,lidar_right,cmd_linear_x,distance_travelled,pos_x,pos_y,action_label
2026-07-09 12:09:42.026,pillar_wall_good,pill_good_07,positive,2.6877,0.4982,-0.004,-1.2837,10.515,0.497,4.443,2.001,0.1,1.481,-3.8187,-6.6058,wall_following
2026-07-09 12:09:42.126,pillar_wall_good,pill_good_07,positive,-0.0117,-0.1724,-0.0036,0.4215,10.526,0.497,4.443,1.742,0.1,1.4862,-3.8114,-6.6042,wall_following
2026-07-09 12:09:42.225,pillar_wall_good,pill_good_07,positive,0.0405,-0.4598,-0.005,0.4024,10.483,0.496,4.446,1.716,0.1,1.4915,-3.804,-6.6026,wall_following
2026-07-09 12:09:42.326,pillar_wall_good,pill_good_07,positive,0.0085,-0.4119,-0.0043,0.5461,10.528,0.496,4.441,1.711,0.1,1.4965,-3.797,-6.6011,wall_following
2026-07-09 12:09:42.426,pillar_wall_good,pill_good_07,positive,0.0405,-0.1054,-0.0044,0.2682,10.463,0.499,4.442,1.701,0.1,1.502,-3.7894,-6.5994,wall_following
2026-07-09 12:09:42.525,pillar_wall_good,pill_good_07,positive,-0.0096,0.0766,-0.0031,0.2682,10.446,0.502,4.44,1.708,0.1,1.5072,-3.7821,-6.5979,wall_following
2026-07-09 12:09:42.625,pillar_wall_good,pill_good_07,positive,0.0714,-0.2874,-0.0035,0.4024,10.446,0.499,4.444,1.704,0.1,1.5124,-3.7747,-6.5965,wall_following
2026-07-09 12:09:42.726,pillar_wall_good,pill_good_07,positive,0.0437,0.0671,-0.0038,0.5365,5.23,0.505,4.437,1.707,0.1,1.5176,-3.7675,-6.595,wall_following
2026-07-09 12:09:42.825,pillar_wall_good,pill_good_07,positive,0.0288,-0.0766,-0.004,0.2874,5.198,0.472,4.449,1.71,0.1,1.5229,-3.7601,-6.5935,wall_following
2026-07-09 12:09:42.926,pillar_wall_good,pill_good_07,positive,-0.1161,-0.2012,-0.0063,0.2395,5.197,0.324,4.448,1.703,0.05,1.5278,-3.7531,-6.5923,obstacle_detected
2026-07-09 12:09:43.025,pillar_wall_good,pill_good_07,positive,0.1577,-0.1629,-0.0026,1.3125,5.15,0.341,4.456,1.7,0.05,1.5323,-3.7466,-6.5912,obstacle_detected
2026-07-09 12:09:43.125,pillar_wall_good,pill_good_07,positive,-0.032,-0.0192,-0.0009,0.4982,5.233,0.338,4.454,1.71,0.05,1.5343,-3.7438,-6.5907,obstacle_detected
2026-07-09 12:09:43.225,pillar_wall_good,pill_good_07,positive,0.0501,-0.0958,-0.0026,-0.2491,5.199,0.341,4.441,1.706,0.05,1.5364,-3.741,-6.5901,obstacle_detected
2026-07-09 12:09:43.326,pillar_wall_good,pill_good_07,positive,0.0905,-0.0671,-0.0023,0.2203,5.183,0.338,4.452,1.709,0.05,1.5396,-3.7366,-6.5892,obstacle_detected
2026-07-09 12:09:43.425,pillar_wall_good,pill_good_07,positive,-0.0107,-0.0862,-0.0015,0.3832,5.222,0.342,4.442,1.709,0.08,1.5424,-3.7327,-6.5884,obstacle_avoidance
2026-07-09 12:09:43.525,pillar_wall_good,pill_good_07,positive,-1.1846,-0.1629,-0.0058,0.4024,5.272,0.336,4.452,1.699,0.08,1.5455,-3.7282,-6.5877,obstacle_avoidance
2026-07-09 12:09:43.625,pillar_wall_good,pill_good_07,positive,-1.2528,-0.5652,-0.0117,0.2587,5.283,0.346,4.441,1.697,0.08,1.5496,-3.7203,-6.5882,obstacle_avoidance
2026-07-09 12:09:43.726,pillar_wall_good,pill_good_07,positive,-1.127,-0.3832,-0.0112,0.4024,5.294,0.352,4.427,1.694,0.08,1.5522,-3.7112,-6.5913,obstacle_avoidance
2026-07-09 12:09:43.826,pillar_wall_good,pill_good_07,positive,2.6877,0.4982,-0.0226,-1.2837,5.426,0.356,4.403,1.681,0.08,1.5526,-3.7002,-6.5986,obstacle_avoidance
2026-07-09 12:09:43.925,pillar_wall_good,pill_good_07,positive,-0.7979,-0.594,-0.0249,0.4311,5.406,0.374,4.36,1.658,0.08,1.5498,-3.6875,-6.6111,obstacle_avoidance
2026-07-09 12:09:44.025,pillar_wall_good,pill_good_07,positive,-0.5486,-0.1916,-0.0301,-0.0862,5.345,0.407,4.31,1.643,0.08,1.5433,-3.6748,-6.6286,obstacle_avoidance
2026-07-09 12:09:44.126,pillar_wall_good,pill_good_07,positive,-0.4677,-0.4024,-0.0388,-1.2742,5.359,0.428,4.275,1.615,0.08,1.5354,-3.6653,-6.6456,obstacle_avoidance
2026-07-09 12:09:44.226,pillar_wall_good,pill_good_07,positive,-0.0277,-0.0671,-0.0451,0.1054,5.284,0.457,4.18,1.562,0.08,1.5199,-3.6517,-6.6759,obstacle_avoidance
2026-07-09 12:09:44.326,pillar_wall_good,pill_good_07,positive,-0.2525,-0.1245,-0.0287,0.4407,65.533,0.492,4.111,1.524,0.08,1.5073,-3.6419,-6.7001,obstacle_avoidance
2026-07-09 12:09:44.426,pillar_wall_good,pill_good_07,positive,-0.1417,0.2108,-0.0314,0.0383,65.533,0.527,4.046,1.494,0.08,1.4933,-3.6336,-6.7252,obstacle_avoidance
2026-07-09 12:09:44.525,pillar_wall_good,pill_good_07,positive,-0.0341,-0.2395,-0.0425,0.9005,65.533,0.571,3.935,1.456,0.08,1.4779,-3.6268,-6.7513,obstacle_avoidance
2026-07-09 12:09:44.625,pillar_wall_good,pill_good_07,positive,-0.0213,0.0096,-0.0269,0.5269,65.533,0.596,3.882,1.422,0.08,1.4628,-3.6217,-6.776,obstacle_avoidance
2026-07-09 12:09:44.726,pillar_wall_good,pill_good_07,positive,-0.0341,-0.1054,-0.0378,-0.4119,65.533,0.631,3.832,1.376,0.08,1.4448,-3.6173,-6.8044,obstacle_avoidance
2026-07-09 12:09:44.825,pillar_wall_good,pill_good_07,positive,-0.0266,-0.8335,-0.0417,0.3353,65.533,0.667,3.774,1.342,0.08,1.4273,-3.6145,-6.831,obstacle_avoidance
2026-07-09 12:09:44.926,pillar_wall_good,pill_good_07,positive,-0.0884,-0.8909,-0.0272,0.661,65.533,0.708,3.715,1.328,0.08,1.4095,-3.6127,-6.8575,obstacle_avoidance
2026-07-09 12:09:45.025,pillar_wall_good,pill_good_07,positive,-0.0522,-0.115,-0.0231,0.0766,65.533,0.738,3.67,1.287,0.08,1.3909,-3.612,-6.8844,obstacle_avoidance
2026-07-09 12:09:45.125,pillar_wall_good,pill_good_07,positive,0.0245,-0.0862,-0.0249,0.1916,65.533,0.77,3.612,1.247,0.08,1.3718,-3.6123,-6.9114,obstacle_avoidance
2026-07-09 12:09:45.225,pillar_wall_good,pill_good_07,positive,0.0117,-0.1724,-0.0258,-0.0287,65.533,0.819,3.57,1.213,0.08,1.3524,-3.6136,-6.9381,obstacle_avoidance
2026-07-09 12:09:45.326,pillar_wall_good,pill_good_07,positive,0.0373,-0.6706,-0.0388,-0.1437,65.533,0.844,3.518,1.181,0.08,1.3322,-3.6159,-6.9653,obstacle_avoidance
2026-07-09 12:09:45.426,pillar_wall_good,pill_good_07,positive,2.6877,0.4982,-0.0234,-1.2837,65.533,0.879,3.463,1.139,0.08,1.3124,-3.6188,-6.9917,obstacle_avoidance
2026-07-09 12:09:45.525,pillar_wall_good,pill_good_07,positive,-0.0575,-0.9293,-0.0362,-1.0825,65.533,0.92,3.415,1.102,0.08,1.2917,-3.6227,-7.0185,obstacle_avoidance
2026-07-09 12:09:45.625,pillar_wall_good,pill_good_07,positive,-0.0011,-0.0671,-0.0334,0.3928,65.533,0.956,3.385,1.064,0.08,1.2711,-3.6273,-7.0449,obstacle_avoidance
2026-07-09 12:09:45.725,pillar_wall_good,pill_good_07,positive,-0.1119,-0.3353,-0.0248,1.6957,65.533,0.999,3.381,1.029,0.08,1.2501,-3.6328,-7.071,obstacle_avoidance
2026-07-09 12:09:45.825,pillar_wall_good,pill_good_07,positive,-0.0469,0.2108,-0.0368,0.8526,65.533,1.034,3.406,0.993,0.08,1.2285,-3.6393,-7.0973,obstacle_avoidance
2026-07-09 12:09:45.925,pillar_wall_good,pill_good_07,positive,-0.1012,0.1629,-0.0272,1.3987,65.533,1.089,3.381,0.955,0.08,1.2069,-3.6465,-7.1231,wall_reacquired
2026-07-09 12:09:46.026,pillar_wall_good,pill_good_07,positive,0.033,-0.4694,-0.0312,0.3353,65.533,1.284,3.416,0.909,0.08,1.1861,-3.6542,-7.1472,wall_reacquired
2026-07-09 12:09:46.125,pillar_wall_good,pill_good_07,positive,2.6877,0.4982,-0.0273,-1.2837,65.533,1.315,3.404,0.883,0.08,1.1686,-3.661,-7.1672,wall_reacquired
2026-07-09 12:09:46.225,pillar_wall_good,pill_good_07,positive,0.2173,-0.0575,-0.0158,-0.0862,65.533,1.328,3.359,0.872,0.08,1.1544,-3.6667,-7.1835,wall_reacquired
2026-07-09 12:09:46.325,pillar_wall_good,pill_good_07,positive,0.4037,-0.182,-0.0121,2.4621,65.533,1.355,3.342,0.84,0.08,1.1432,-3.6709,-7.1968,wall_reacquired
2026-07-09 12:09:46.426,pillar_wall_good,pill_good_07,positive,0.6029,-0.1533,-0.0072,0.6802,65.533,1.366,3.33,0.828,0.08,1.1356,-3.6733,-7.2065,wall_reacquired
2026-07-09 12:09:46.526,pillar_wall_good,pill_good_07,positive,1.0738,0.2491,-0.0076,0.0383,65.533,1.367,3.323,0.819,0.08,1.1308,-3.6742,-7.2135,wall_reacquired
2026-07-09 12:09:46.625,pillar_wall_good,pill_good_07,positive,1.8333,0.3161,-0.0021,-0.0671,65.533,1.376,3.299,0.817,0.08,1.1283,-3.6739,-7.2183,wall_reacquired
2026-07-09 12:09:46.726,pillar_wall_good,pill_good_07,positive,1.9675,0.2874,0.0004,-0.3736,65.533,1.377,3.244,0.82,0.08,1.1276,-3.6722,-7.2219,wall_reacquired
2026-07-09 12:09:46.825,pillar_wall_good,pill_good_07,positive,1.9803,0.661,0.0014,-0.4407,65.533,1.381,3.262,0.82,0.08,1.1286,-3.6688,-7.225,wall_reacquired
2026-07-09 12:09:46.925,pillar_wall_good,pill_good_07,positive,1.6032,0.6993,0.0026,0.4024,65.533,1.36,3.183,0.825,0.08,1.1329,-3.6617,-7.2278,wall_reacquired
2026-07-09 12:09:47.025,pillar_wall_good,pill_good_07,positive,1.1313,0.297,0.0067,-0.1533,65.533,1.346,3.139,0.996,0.08,1.1428,-3.6494,-7.2283,wall_reacquired
2026-07-09 12:09:47.126,pillar_wall_good,pill_good_07,positive,0.8075,0.2299,0.0037,0.6131,65.533,1.185,3.161,2.147,0.08,1.1584,-3.6327,-7.2252,wall_reacquired
2026-07-09 12:09:47.226,pillar_wall_good,pill_good_07,positive,0.7872,0.0958,0.0127,0.1916,65.533,1.139,3.295,1.335,0.08,1.1772,-3.6145,-7.2187,wall_reacquired
2026-07-09 12:09:47.325,pillar_wall_good,pill_good_07,positive,0.2503,-0.0575,0.0127,-0.1341,65.533,1.102,3.439,2.22,0.08,1.1961,-3.5972,-7.2106,wall_reacquired
2026-07-09 12:09:47.426,pillar_wall_good,pill_good_07,positive,0.2407,-0.0766,0.0139,0.1341,5.572,1.08,3.577,2.255,0.1,1.2148,-3.5807,-7.2018,approaching_wall
2026-07-09 12:09:47.526,pillar_wall_good,pill_good_07,positive,0.2503,0.4886,0.0134,0.2012,10.085,1.048,3.728,2.051,0.1,1.2354,-3.5627,-7.1916,approaching_wall
2026-07-09 12:09:47.625,pillar_wall_good,pill_good_07,positive,0.1449,0.2682,0.0334,0.479,7.044,1.026,3.89,2.328,0.1,1.2588,-3.5427,-7.1795,approaching_wall
2026-07-09 12:09:47.725,pillar_wall_good,pill_good_07,positive,1.0717,-0.958,0.0154,0.1054,5.671,0.988,4.062,2.371,0.1,1.2829,-3.5227,-7.1659,approaching_wall
2026-07-09 12:09:47.825,pillar_wall_good,pill_good_07,positive,0.5124,0.182,0.0301,0.6993,5.602,0.951,4.211,2.424,0.1,1.3067,-3.5041,-7.1509,approaching_wall
2026-07-09 12:09:47.925,pillar_wall_good,pill_good_07,positive,0.1385,0.1916,0.0149,0.479,5.514,0.931,4.19,2.463,0.1,1.3297,-3.4868,-7.1353,approaching_wall
2026-07-09 12:09:48.025,pillar_wall_good,pill_good_07,positive,0.0724,-0.0575,0.0268,-0.3257,5.11,0.891,4.149,2.501,0.1,1.353,-3.4698,-7.1189,approaching_wall
2026-07-09 12:09:48.125,pillar_wall_good,pill_good_07,positive,0.1055,0.2299,0.0279,-0.9005,4.643,0.863,4.124,2.546,0.1,1.3763,-3.4529,-7.1021,approaching_wall
2026-07-09 12:09:48.225,pillar_wall_good,pill_good_07,positive,0.0597,-0.4982,0.023,1.1113,4.338,0.82,4.11,2.586,0.1,1.3988,-3.4371,-7.0853,approaching_wall
2026-07-09 12:09:48.325,pillar_wall_good,pill_good_07,positive,0.0181,-0.115,0.0202,1.1688,4.18,0.794,4.124,2.616,0.1,1.42,-3.4224,-7.0692,approaching_wall
2026-07-09 12:09:48.425,pillar_wall_good,pill_good_07,positive,-0.0916,-0.0766,0.0192,0.7856,4.121,0.77,4.132,2.642,0.1,1.4398,-3.4088,-7.0539,approaching_wall
2026-07-09 12:09:48.525,pillar_wall_good,pill_good_07,positive,-0.2482,-0.1341,0.0152,0.7472,4.072,0.747,4.108,2.664,0.1,1.4572,-3.3969,-7.0406,approaching_wall
2026-07-09 12:09:48.626,pillar_wall_good,pill_good_07,positive,-0.0682,0.0,0.0096,0.7281,3.988,0.719,65.533,2.685,0.1,1.4729,-3.3859,-7.0288,approaching_wall
2026-07-09 12:09:48.726,pillar_wall_good,pill_good_07,positive,-0.2333,0.1245,0.0153,0.6802,3.953,0.7,65.533,2.694,0.1,1.4843,-3.3778,-7.0204,approaching_wall
2026-07-09 12:09:48.826,pillar_wall_good,pill_good_07,positive,-0.1641,0.297,0.0134,0.0862,3.875,0.693,65.533,2.721,0.1,1.5002,-3.3664,-7.0091,approaching_wall
2026-07-09 12:09:48.926,pillar_wall_good,pill_good_07,positive,-0.196,-0.1916,0.0075,-0.3353,3.743,0.718,65.533,2.754,0.1,1.5164,-3.3544,-6.9979,approaching_wall
2026-07-09 12:09:49.026,pillar_wall_good,pill_good_07,positive,-0.065,-0.1629,0.0117,-0.3736,3.664,0.752,65.533,2.773,0.1,1.5305,-3.3438,-6.9884,approaching_wall
2026-07-09 12:09:49.125,pillar_wall_good,pill_good_07,positive,0.1257,0.0,0.0087,0.4119,3.567,0.782,65.533,2.79,0.1,1.5463,-3.3321,-6.9776,approaching_wall
2026-07-09 12:09:49.225,pillar_wall_good,pill_good_07,positive,0.1811,-0.115,0.011,0.2874,3.412,0.768,65.533,2.821,0.1,1.5638,-3.3194,-6.9652,approaching_wall
2026-07-09 12:09:49.326,pillar_wall_good,pill_good_07,positive,-0.0511,0.2682,0.0108,0.7856,3.239,0.752,4.041,2.829,0.1,1.58,-3.308,-6.9533,approaching_wall
2026-07-09 12:09:49.425,pillar_wall_good,pill_good_07,positive,-0.0437,-0.1437,0.0163,0.9676,3.062,0.723,3.973,2.867,0.1,1.5986,-3.2951,-6.9394,approaching_wall
2026-07-09 12:09:49.526,pillar_wall_good,pill_good_07,positive,0.0064,-0.2874,0.0112,0.0671,2.923,0.697,4.013,2.9,0.1,1.6131,-3.2851,-6.9284,approaching_wall
2026-07-09 12:09:49.625,pillar_wall_good,pill_good_07,positive,-0.0575,-0.0479,0.0108,0.5269,2.837,0.671,4.015,2.915,0.1,1.6278,-3.2749,-6.9173,approaching_wall
2026-07-09 12:09:49.726,pillar_wall_good,pill_good_07,positive,-0.1076,0.115,0.0089,-0.0575,2.782,0.663,4.002,2.936,0.1,1.6408,-3.2658,-6.9077,approaching_wall
2026-07-09 12:09:49.825,pillar_wall_good,pill_good_07,positive,-0.2184,-0.2012,0.0082,0.0479,2.724,0.648,3.984,2.95,0.1,1.6531,-3.257,-6.8989,approaching_wall
2026-07-09 12:09:49.926,pillar_wall_good,pill_good_07,positive,-0.0916,-0.0192,0.0045,0.5652,2.696,0.637,3.975,2.965,0.1,1.6643,-3.2487,-6.8912,wall_following
2026-07-09 12:09:50.025,pillar_wall_good,pill_good_07,positive,-0.2407,-0.2682,0.0054,-0.364,2.66,0.623,3.98,2.981,0.1,1.6755,-3.2403,-6.8838,wall_following
2026-07-09 12:09:50.126,pillar_wall_good,pill_good_07,positive,-0.3217,-0.0383,0.0058,0.776,2.605,0.609,3.969,2.996,0.1,1.6861,-3.232,-6.8771,wall_following
2026-07-09 12:09:50.226,pillar_wall_good,pill_good_07,positive,-0.2216,-0.2395,0.0027,0.5844,2.557,0.6,3.982,3.002,0.1,1.6955,-3.2243,-6.8717,wall_following
2026-07-09 12:09:50.326,pillar_wall_good,pill_good_07,positive,-0.2322,-0.0575,0.0033,0.0287,2.496,0.586,3.958,3.015,0.1,1.705,-3.2163,-6.8666,wall_following
2026-07-09 12:09:50.425,pillar_wall_good,pill_good_07,positive,-0.1332,-0.1341,0.0017,0.1245,2.45,0.571,3.954,3.028,0.1,1.7146,-3.208,-6.8617,wall_following
2026-07-09 12:09:50.525,pillar_wall_good,pill_good_07,positive,-0.4868,-0.3449,0.0001,-0.4503,2.405,0.568,3.945,3.038,0.1,1.7232,-3.2003,-6.8577,wall_following
2026-07-09 12:09:50.626,pillar_wall_good,pill_good_07,positive,-0.1065,-0.0862,0.0007,0.6706,2.39,0.565,3.951,3.036,0.1,1.7312,-3.1929,-6.8543,wall_following
2026-07-09 12:09:50.726,pillar_wall_good,pill_good_07,positive,-0.1907,-0.0287,-0.0002,0.0958,2.364,0.546,3.954,3.048,0.1,1.7396,-3.1848,-6.8511,wall_following
2026-07-09 12:09:50.825,pillar_wall_good,pill_good_07,positive,-0.2599,-0.0862,-0.0002,0.7472,2.323,0.546,3.934,3.064,0.1,1.7474,-3.1771,-6.8485,wall_following
2026-07-09 12:09:50.925,pillar_wall_good,pill_good_07,positive,-0.1832,-0.1629,-0.0003,0.6323,2.296,0.529,3.914,3.067,0.1,1.7547,-3.1696,-6.8464,wall_following
2026-07-09 12:09:51.026,pillar_wall_good,pill_good_07,positive,-0.2205,-0.1245,-0.0015,0.0766,2.27,0.525,3.88,3.066,0.1,1.7621,-3.1619,-6.8446,wall_following
2026-07-09 12:09:51.125,pillar_wall_good,pill_good_07,positive,-0.1257,-0.0192,-0.0017,0.4311,2.257,0.525,3.894,3.084,0.1,1.7691,-3.1542,-6.8433,wall_following
2026-07-09 12:09:51.225,pillar_wall_good,pill_good_07,positive,-0.1896,-0.1437,-0.0026,0.7377,2.242,0.514,3.876,3.077,0.1,1.7759,-3.1466,-6.8423,wall_following
2026-07-09 12:09:51.325,pillar_wall_good,pill_good_07,positive,-0.0916,-0.1245,-0.0022,0.4503,2.227,0.509,3.89,3.092,0.1,1.7822,-3.1392,-6.8418,wall_following
2026-07-09 12:09:51.425,pillar_wall_good,pill_good_07,positive,-0.3579,-0.364,-0.0039,-0.0862,2.216,0.503,3.841,3.091,0.1,1.7885,-3.1317,-6.8416,wall_following
2026-07-09 12:09:51.526,pillar_wall_good,pill_good_07,positive,-0.2045,-0.2491,-0.004,0.4119,2.205,0.499,3.86,3.101,0.1,1.7944,-3.1242,-6.842,wall_following
2026-07-09 12:09:51.626,pillar_wall_good,pill_good_07,positive,-0.1768,0.0671,-0.0036,0.5844,2.181,0.495,3.861,3.096,0.1,1.8002,-3.1167,-6.8426,wall_following
2026-07-09 12:09:51.726,pillar_wall_good,pill_good_07,positive,-0.2344,0.0383,-0.0035,0.3545,2.169,0.496,3.815,3.098,0.1,1.8057,-3.1094,-6.8436,wall_following
2026-07-09 12:09:51.825,pillar_wall_good,pill_good_07,positive,-0.1747,-0.4407,-0.0032,0.4598,2.169,0.497,3.822,3.1,0.1,1.811,-3.1021,-6.8449,wall_following
2026-07-09 12:09:51.925,pillar_wall_good,pill_good_07,positive,-0.0639,-0.0862,-0.0031,0.3449,2.163,0.495,3.811,3.097,0.1,1.816,-3.0949,-6.8466,wall_following
2026-07-09 12:09:52.025,pillar_wall_good,pill_good_07,positive,-0.1822,-0.3736,-0.0055,0.776,2.159,0.483,65.533,3.104,0.1,1.8211,-3.0875,-6.8484,wall_following
2026-07-09 12:09:52.126,pillar_wall_good,pill_good_07,positive,0.0096,-0.0287,-0.0036,0.0862,2.138,0.496,65.533,3.107,0.1,1.826,-3.0803,-6.8504,wall_following
2026-07-09 12:09:52.226,pillar_wall_good,pill_good_07,positive,-0.0064,0.0,-0.0043,-0.297,2.142,0.49,3.743,3.11,0.1,1.8307,-3.0732,-6.8525,wall_following
2026-07-09 12:09:52.325,pillar_wall_good,pill_good_07,positive,-0.0458,-0.0862,-0.0059,0.4503,2.122,0.487,3.772,3.117,0.1,1.8356,-3.0659,-6.8547,wall_following
2026-07-09 12:09:52.425,pillar_wall_good,pill_good_07,positive,-0.1246,-0.0096,-0.0058,0.479,2.115,0.493,65.533,3.122,0.1,1.8404,-3.0586,-6.8571,wall_following
2026-07-09 12:09:52.525,pillar_wall_good,pill_good_07,positive,-0.1193,-0.1437,-0.0042,0.7568,2.114,0.474,65.533,3.136,0.1,1.8447,-3.0517,-6.8597,wall_following
2026-07-09 12:09:52.626,pillar_wall_good,pill_good_07,positive,-0.0043,-0.364,-0.0063,-0.2682,2.128,0.478,65.533,3.155,0.1,1.8491,-3.0447,-6.8624,wall_following
2026-07-09 12:09:52.725,pillar_wall_good,pill_good_07,positive,0.0064,-0.0671,-0.0057,0.3066,2.103,0.476,65.533,3.16,0.1,1.8535,-3.0376,-6.8653,wall_following
2026-07-09 12:09:52.826,pillar_wall_good,pill_good_07,positive,-0.2471,-0.0383,-0.0047,0.6993,2.11,0.476,65.533,3.168,0.1,1.8578,-3.0306,-6.8683,wall_following
2026-07-09 12:09:52.926,pillar_wall_good,pill_good_07,positive,0.0831,0.0096,-0.0049,1.0921,2.101,0.478,65.533,3.169,0.1,1.862,-3.0237,-6.8714,wall_following
2026-07-09 12:09:53.025,pillar_wall_good,pill_good_07,positive,-0.0479,-0.0862,-0.0058,0.3449,2.102,0.475,65.533,3.162,0.1,1.8661,-3.0169,-6.8745,wall_following
2026-07-09 12:09:53.125,pillar_wall_good,pill_good_07,positive,0.0288,-0.1437,-0.0047,-0.2299,2.094,0.479,65.533,5.87,0.1,1.8703,-3.01,-6.8777,wall_following
2026-07-09 12:09:53.225,pillar_wall_good,pill_good_07,positive,0.0245,-0.1054,-0.0059,1.2263,2.085,0.48,65.533,5.865,0.1,1.8744,-3.0031,-6.881,wall_following
2026-07-09 12:09:53.325,pillar_wall_good,pill_good_07,positive,-0.2301,-0.1724,-0.0064,0.2778,2.092,0.473,65.533,5.871,0.1,1.8785,-2.9963,-6.8843,wall_following
2026-07-09 12:09:53.425,pillar_wall_good,pill_good_07,positive,2.6877,0.4982,-0.0074,-1.2837,2.094,0.47,65.533,5.87,0.1,1.8824,-2.9894,-6.888,wall_following
2026-07-09 12:09:53.525,pillar_wall_good,pill_good_07,positive,-0.0682,-0.2299,-0.0049,0.9101,2.101,0.471,65.533,5.873,0.1,1.8862,-2.9827,-6.8918,wall_following
2026-07-09 12:09:53.626,pillar_wall_good,pill_good_07,positive,0.0437,-0.4982,-0.0053,0.1437,2.098,0.466,65.533,5.875,0.1,1.8898,-2.9762,-6.8957,wall_following
2026-07-09 12:09:53.725,pillar_wall_good,pill_good_07,positive,2.6877,0.4982,-0.0075,-1.2837,2.11,0.477,65.533,5.873,0.1,1.8933,-2.9696,-6.8999,wall_following
2026-07-09 12:09:53.825,pillar_wall_good,pill_good_07,positive,0.1129,-0.1533,-0.007,0.843,2.1,0.474,3.539,5.866,0.1,1.8968,-2.9632,-6.9039,wall_following
2026-07-09 12:09:53.926,pillar_wall_good,pill_good_07,positive,0.0479,-0.2108,-0.0072,0.0479,2.099,0.474,3.521,5.867,0.1,1.9004,-2.9566,-6.9079,wall_following
2026-07-09 12:09:54.026,pillar_wall_good,pill_good_07,positive,0.0937,0.1724,-0.0057,-0.4407,2.098,0.477,3.503,5.885,0.1,1.904,-2.9501,-6.912,wall_following
2026-07-09 12:09:54.125,pillar_wall_good,pill_good_07,positive,-0.0884,-0.3353,-0.0045,0.1341,2.104,0.482,3.509,5.874,0.1,1.9075,-2.9437,-6.9161,wall_following
2026-07-09 12:09:54.226,pillar_wall_good,pill_good_07,positive,0.1268,0.0766,-0.005,0.4215,2.096,0.469,3.51,5.869,0.1,1.9111,-2.9372,-6.9203,wall_following
2026-07-09 12:09:54.326,pillar_wall_good,pill_good_07,positive,0.0884,0.0479,-0.0044,0.5556,2.092,0.477,3.481,5.875,0.1,1.9147,-2.9308,-6.9243,wall_following
2026-07-09 12:09:54.425,pillar_wall_good,pill_good_07,positive,-0.0128,-0.0192,-0.0068,0.2587,2.079,0.471,3.477,5.878,0.1,1.9183,-2.9244,-6.9283,wall_following
2026-07-09 12:09:54.525,pillar_wall_good,pill_good_07,positive,-0.0767,-0.1437,-0.005,0.3545,2.093,0.478,3.463,5.872,0.1,1.9219,-2.9179,-6.9326,wall_following
2026-07-09 12:09:54.625,pillar_wall_good,pill_good_07,positive,-0.0671,-0.1629,-0.0046,0.7664,2.102,0.476,3.453,5.872,0.1,1.9254,-2.9115,-6.9369,wall_following
2026-07-09 12:09:54.726,pillar_wall_good,pill_good_07,positive,0.2993,0.2395,-0.0054,0.843,2.094,0.479,3.435,5.871,0.1,1.929,-2.9052,-6.941,wall_following
2026-07-09 12:09:54.826,pillar_wall_good,pill_good_07,positive,-0.0842,0.182,-0.0069,0.4407,2.093,0.47,3.412,5.87,0.1,1.9327,-2.8988,-6.9449,wall_following
2026-07-09 12:09:54.925,pillar_wall_good,pill_good_07,positive,0.0075,-0.2299,-0.007,1.0634,2.082,0.467,3.391,5.868,0.1,1.9366,-2.8922,-6.949,wall_following
2026-07-09 12:09:55.026,pillar_wall_good,pill_good_07,positive,-0.1523,-0.0958,-0.0072,0.2491,2.091,0.467,3.381,5.872,0.1,1.9402,-2.8857,-6.9534,wall_following
2026-07-09 12:09:55.125,pillar_wall_good,pill_good_07,positive,-0.1001,0.0766,-0.0076,0.2203,2.096,0.464,3.376,5.867,0.1,1.9436,-2.8796,-6.9577,wall_following
2026-07-09 12:09:55.225,pillar_wall_good,pill_good_07,positive,-0.0746,-0.0383,-0.008,0.0862,2.102,0.469,3.372,5.87,0.1,1.947,-2.8733,-6.9624,wall_following
2026-07-09 12:09:55.325,pillar_wall_good,pill_good_07,positive,0.2109,0.2012,-0.0042,1.1209,2.094,0.477,3.363,5.872,0.1,1.9502,-2.8673,-6.967,wall_following
2026-07-09 12:09:55.425,pillar_wall_good,pill_good_07,positive,0.0043,-0.1724,-0.0075,0.0096,2.088,0.482,3.355,5.871,0.1,1.9536,-2.8611,-6.9716,wall_following
2026-07-09 12:09:55.525,pillar_wall_good,pill_good_07,positive,0.0234,-0.1245,-0.0051,-0.1629,2.096,0.47,3.348,5.877,0.1,1.9569,-2.855,-6.9763,wall_following
2026-07-09 12:09:55.625,pillar_wall_good,pill_good_07,positive,-0.0234,0.0383,-0.0048,0.4407,2.097,0.469,3.345,5.871,0.1,1.9602,-2.849,-6.9809,wall_following
2026-07-09 12:09:55.725,pillar_wall_good,pill_good_07,positive,-0.0554,-0.1245,-0.0049,0.0958,2.081,0.466,3.347,5.872,0.1,1.9635,-2.8429,-6.9856,wall_following
2026-07-09 12:09:55.826,pillar_wall_good,pill_good_07,positive,0.0138,0.0479,-0.0046,0.2778,2.09,0.472,3.336,5.877,0.1,1.9667,-2.8369,-6.9904,wall_following
