timestamp,scenario,run_id,example_type,imu_accel_x,imu_angular_z,lidar_front_right,imu_accel_y,pos_x,lidar_left,lidar_front,lidar_right,pos_y,action_label
2026-07-04 14:13:37.883,plain_wall_good,pw_good_08,positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:13:37.983,plain_wall_good,pw_good_08,positive,-0.1916,-0.017,0.0,0.5844,-0.0932,0.0,0.0,0.0,1.9053,approaching_wall
2026-07-04 14:13:38.083,plain_wall_good,pw_good_08,positive,1.0251,-2.3926,3.144,0.4311,-0.0919,1.215,65.533,1.657,1.9046,approaching_wall
2026-07-04 14:13:38.183,plain_wall_good,pw_good_08,positive,0.0862,-1.8386,3.162,-0.5652,-0.0895,1.212,65.533,1.733,1.9047,approaching_wall
2026-07-04 14:13:38.283,plain_wall_good,pw_good_08,positive,-0.3832,-1.9164,3.165,-0.7568,-0.0833,1.212,65.533,1.628,1.9098,approaching_wall
2026-07-04 14:13:38.383,plain_wall_good,pw_good_08,positive,-0.4119,-1.7928,3.145,-0.5652,-0.0708,1.199,65.533,1.786,1.918,approaching_wall
2026-07-04 14:13:38.483,plain_wall_good,pw_good_08,positive,-0.3928,-0.9555,3.121,-1.5616,-0.0552,1.189,65.533,1.773,1.924,approaching_wall
2026-07-04 14:13:38.583,plain_wall_good,pw_good_08,positive,-0.2108,-0.3633,3.103,-0.0096,-0.0332,1.174,65.533,1.752,1.9267,approaching_wall
2026-07-04 14:13:38.683,plain_wall_good,pw_good_08,positive,0.1629,-0.1545,3.084,-0.3161,-0.0043,1.151,65.533,1.778,1.9272,approaching_wall
2026-07-04 14:13:38.783,plain_wall_good,pw_good_08,positive,-0.0862,-0.1747,3.113,0.2587,0.026,1.117,65.533,1.809,1.928,approaching_wall
2026-07-04 14:13:38.883,plain_wall_good,pw_good_08,positive,-0.0958,-0.0756,3.153,0.2778,0.0578,1.089,65.533,1.844,1.9294,approaching_wall
2026-07-04 14:13:38.983,plain_wall_good,pw_good_08,positive,0.3161,-0.0842,3.174,0.0192,0.0893,1.066,65.533,1.866,1.9312,approaching_wall
2026-07-04 14:13:39.083,plain_wall_good,pw_good_08,positive,-0.0479,-0.0245,3.217,0.4119,0.1208,1.033,65.533,1.879,1.9331,approaching_wall
2026-07-04 14:13:39.183,plain_wall_good,pw_good_08,positive,0.4598,0.0682,3.249,-0.3545,0.1522,1.006,65.533,1.454,1.9352,approaching_wall
2026-07-04 14:13:39.283,plain_wall_good,pw_good_08,positive,0.2395,-0.0202,3.295,0.0383,0.1835,0.974,65.533,1.437,1.9373,approaching_wall
2026-07-04 14:13:39.383,plain_wall_good,pw_good_08,positive,0.0096,0.0234,3.34,1.1783,0.2152,0.943,65.533,1.454,1.9395,approaching_wall
2026-07-04 14:13:39.483,plain_wall_good,pw_good_08,positive,0.0192,0.0181,3.38,1.0538,0.2464,0.916,65.533,1.463,1.9418,approaching_wall
2026-07-04 14:13:39.583,plain_wall_good,pw_good_08,positive,-0.1916,0.0053,3.415,1.1496,0.2782,0.884,65.533,1.507,1.9441,approaching_wall
2026-07-04 14:13:39.683,plain_wall_good,pw_good_08,positive,-0.1054,0.0767,3.468,-0.7377,0.3098,0.858,65.533,1.533,1.9464,approaching_wall
2026-07-04 14:13:39.783,plain_wall_good,pw_good_08,positive,-0.2491,-0.0405,3.507,0.3832,0.3403,0.827,65.533,1.56,1.9486,approaching_wall
2026-07-04 14:13:39.883,plain_wall_good,pw_good_08,positive,-0.182,-0.0703,3.536,1.4466,0.3688,0.793,65.533,1.625,1.9505,approaching_wall
2026-07-04 14:13:39.983,plain_wall_good,pw_good_08,positive,0.115,-0.1704,3.587,-0.4407,0.3941,0.769,65.533,1.652,1.9518,approaching_wall
2026-07-04 14:13:40.083,plain_wall_good,pw_good_08,positive,0.1916,-0.0788,3.614,0.7185,0.4199,0.746,65.533,1.687,1.9526,approaching_wall
2026-07-04 14:13:40.183,plain_wall_good,pw_good_08,positive,-0.0383,-0.1683,3.651,-0.0671,0.4424,0.73,65.533,1.709,1.9526,approaching_wall
2026-07-04 14:13:40.283,plain_wall_good,pw_good_08,positive,0.2108,-0.1268,3.679,0.0,0.4628,0.708,65.533,1.729,1.952,approaching_wall
2026-07-04 14:13:40.383,plain_wall_good,pw_good_08,positive,0.0287,-0.1161,3.691,0.9197,0.4824,0.701,65.533,1.754,1.9507,approaching_wall
2026-07-04 14:13:40.483,plain_wall_good,pw_good_08,positive,-0.1341,-0.1236,3.723,-0.1054,0.5008,0.674,65.533,1.767,1.9491,approaching_wall
2026-07-04 14:13:40.583,plain_wall_good,pw_good_08,positive,0.1245,-0.1811,3.751,0.479,0.5181,0.66,65.533,1.774,1.9471,approaching_wall
2026-07-04 14:13:40.683,plain_wall_good,pw_good_08,positive,0.0287,-0.2067,3.763,1.0251,0.5344,0.65,65.533,1.782,1.9448,approaching_wall
2026-07-04 14:13:40.783,plain_wall_good,pw_good_08,positive,-0.1245,-0.1268,3.763,0.0479,0.5497,0.634,65.533,1.787,1.9421,wall_following
2026-07-04 14:13:40.883,plain_wall_good,pw_good_08,positive,0.0383,-0.0714,3.762,0.2203,0.5642,0.617,65.533,1.774,1.9392,wall_following
2026-07-04 14:13:40.983,plain_wall_good,pw_good_08,positive,0.0096,-0.2131,3.76,0.3066,0.5781,0.619,65.533,1.812,1.9359,wall_following
2026-07-04 14:13:41.083,plain_wall_good,pw_good_08,positive,-0.0575,0.0192,3.778,0.0287,0.591,0.607,65.533,1.783,1.9324,wall_following
2026-07-04 14:13:41.183,plain_wall_good,pw_good_08,positive,-0.1437,-0.0458,3.753,0.1437,0.6032,0.602,65.533,1.809,1.9287,wall_following
2026-07-04 14:13:41.283,plain_wall_good,pw_good_08,positive,-0.1341,-0.0522,3.777,0.2491,0.6149,0.588,65.533,1.814,1.9247,wall_following
2026-07-04 14:13:41.383,plain_wall_good,pw_good_08,positive,0.0383,-0.1662,3.74,0.776,0.6263,0.589,65.533,1.798,1.9205,wall_following
2026-07-04 14:13:41.483,plain_wall_good,pw_good_08,positive,0.0,-0.1278,65.533,0.9197,0.6369,0.569,65.533,1.833,1.9161,wall_following
2026-07-04 14:13:41.583,plain_wall_good,pw_good_08,positive,0.0575,-0.2173,65.533,0.7185,0.6468,0.567,65.533,1.822,1.9116,wall_following
2026-07-04 14:13:41.683,plain_wall_good,pw_good_08,positive,-0.1341,-0.0277,65.533,0.3257,0.6568,0.567,65.533,1.831,1.9067,wall_following
2026-07-04 14:13:41.783,plain_wall_good,pw_good_08,positive,-0.2108,-0.2067,65.533,0.6035,0.6662,0.559,65.533,1.832,1.9018,wall_following
2026-07-04 14:13:41.883,plain_wall_good,pw_good_08,positive,0.2299,-0.098,65.533,1.37,0.6751,0.547,65.533,1.849,1.8968,wall_following
2026-07-04 14:13:41.983,plain_wall_good,pw_good_08,positive,-0.0766,-0.0842,65.533,0.5461,0.6838,0.547,65.533,1.877,1.8916,wall_following
2026-07-04 14:13:42.083,plain_wall_good,pw_good_08,positive,-0.0575,-0.2418,65.533,1.14,0.6921,0.545,65.533,2.094,1.8863,wall_following
2026-07-04 14:13:42.183,plain_wall_good,pw_good_08,positive,0.0383,-0.0842,65.533,0.4982,0.6997,0.546,65.533,2.388,1.8809,wall_following
2026-07-04 14:13:42.283,plain_wall_good,pw_good_08,positive,-0.3353,-0.0245,65.533,0.4024,0.7072,0.543,65.533,2.395,1.8753,wall_following
2026-07-04 14:13:42.383,plain_wall_good,pw_good_08,positive,-0.0671,-0.0341,65.533,0.3736,0.7145,0.533,65.533,2.399,1.8696,wall_following
2026-07-04 14:13:42.483,plain_wall_good,pw_good_08,positive,-0.1054,-0.0288,65.533,0.6035,0.7219,0.523,65.533,2.408,1.8636,wall_following
2026-07-04 14:13:42.583,plain_wall_good,pw_good_08,positive,-0.0383,-0.1481,65.533,0.5173,0.7287,0.53,65.533,2.409,1.8578,wall_following
2026-07-04 14:13:42.683,plain_wall_good,pw_good_08,positive,0.0575,-0.0735,7.208,0.2874,0.7352,0.536,65.533,2.418,1.8519,wall_following
2026-07-04 14:13:42.784,plain_wall_good,pw_good_08,positive,-0.3066,-0.1087,7.221,0.0383,0.7417,0.514,65.533,2.409,1.8457,wall_following
2026-07-04 14:13:42.883,plain_wall_good,pw_good_08,positive,-0.182,-0.0298,7.212,0.3257,0.7483,0.517,65.533,2.414,1.8395,wall_following
2026-07-04 14:13:42.983,plain_wall_good,pw_good_08,positive,-0.0096,-0.228,7.19,0.0766,0.7544,0.526,65.533,2.433,1.8335,wall_following
2026-07-04 14:13:43.083,plain_wall_good,pw_good_08,positive,-0.0575,-0.098,7.229,0.7472,0.7604,0.517,65.533,2.473,1.8273,wall_following
2026-07-04 14:13:43.183,plain_wall_good,pw_good_08,positive,-0.1341,-0.0863,7.217,0.5652,0.766,0.505,65.533,2.546,1.821,wall_following
2026-07-04 14:13:43.283,plain_wall_good,pw_good_08,positive,-0.0766,0.0138,7.215,0.5748,0.7713,0.521,65.533,2.606,1.8147,wall_following
2026-07-04 14:13:43.383,plain_wall_good,pw_good_08,positive,-0.1437,0.0383,7.235,0.3832,0.7767,0.513,65.533,2.986,1.8083,wall_following
2026-07-04 14:13:43.483,plain_wall_good,pw_good_08,positive,-0.1054,0.0075,7.233,0.2682,0.7822,0.505,65.533,3.097,1.8016,wall_following
2026-07-04 14:13:43.583,plain_wall_good,pw_good_08,positive,-0.182,-0.2099,7.267,2.1172,0.7873,0.511,65.533,3.105,1.7951,wall_following
2026-07-04 14:13:43.683,plain_wall_good,pw_good_08,positive,0.0096,-0.0916,7.234,0.7664,0.7924,0.517,65.533,3.097,1.7886,wall_following
2026-07-04 14:13:43.783,plain_wall_good,pw_good_08,positive,-0.2012,-0.049,7.242,-0.0096,0.7973,0.514,65.533,3.111,1.782,wall_following
2026-07-04 14:13:43.883,plain_wall_good,pw_good_08,positive,-0.1341,0.0043,7.235,0.3928,0.8022,0.514,65.533,3.111,1.7754,wall_following
2026-07-04 14:13:43.983,plain_wall_good,pw_good_08,positive,-0.2491,-0.0128,7.228,0.3161,0.807,0.519,65.533,3.117,1.7688,wall_following
2026-07-04 14:13:44.083,plain_wall_good,pw_good_08,positive,-0.297,0.0437,65.533,0.7568,0.8122,0.507,65.533,3.115,1.762,wall_following
2026-07-04 14:13:44.183,plain_wall_good,pw_good_08,positive,-0.0575,-0.0128,65.533,0.3736,0.817,0.507,65.533,3.107,1.7554,wall_following
2026-07-04 14:13:44.283,plain_wall_good,pw_good_08,positive,0.0671,0.0032,65.533,0.9293,0.8219,0.517,65.533,3.113,1.7489,wall_following
2026-07-04 14:13:44.383,plain_wall_good,pw_good_08,positive,0.1533,-0.0245,65.533,0.0766,0.8268,0.513,65.533,3.116,1.7423,wall_following
2026-07-04 14:13:44.483,plain_wall_good,pw_good_08,positive,0.0862,-0.0415,65.533,0.3545,0.8317,0.512,65.533,3.119,1.7355,wall_following
2026-07-04 14:13:44.583,plain_wall_good,pw_good_08,positive,0.0192,0.0032,65.533,0.3545,0.8362,0.514,65.533,3.113,1.7288,wall_following
2026-07-04 14:13:44.683,plain_wall_good,pw_good_08,positive,-0.0766,-0.0341,65.533,0.3353,0.8406,0.513,65.533,3.118,1.7222,wall_following
2026-07-04 14:13:44.783,plain_wall_good,pw_good_08,positive,-0.1916,-0.0373,65.533,-0.2587,0.8452,0.512,65.533,3.124,1.7153,wall_following
2026-07-04 14:13:44.883,plain_wall_good,pw_good_08,positive,-0.0479,0.0863,65.533,0.6419,0.85,0.503,65.533,3.108,1.7084,wall_following
2026-07-04 14:13:44.983,plain_wall_good,pw_good_08,positive,0.115,0.0256,65.533,0.7856,0.855,0.512,65.533,3.114,1.7017,wall_following
2026-07-04 14:13:45.083,plain_wall_good,pw_good_08,positive,-0.1916,-0.114,65.533,0.3353,0.8601,0.504,65.533,3.114,1.6943,wall_following
2026-07-04 14:13:45.183,plain_wall_good,pw_good_08,positive,0.1724,0.0181,65.533,0.1437,0.8653,0.508,65.533,3.112,1.6859,wall_following
2026-07-04 14:13:45.283,plain_wall_good,pw_good_08,positive,0.182,-0.1289,65.533,0.2778,0.8702,0.505,65.533,3.12,1.6773,wall_following
2026-07-04 14:13:45.383,plain_wall_good,pw_good_08,positive,-0.1533,-0.1236,65.533,-0.2203,0.8748,0.503,65.533,3.105,1.6686,wall_following
2026-07-04 14:13:45.483,plain_wall_good,pw_good_08,positive,-0.0192,-0.0426,65.533,0.2299,0.8794,0.512,65.533,3.118,1.6596,wall_following
2026-07-04 14:13:45.583,plain_wall_good,pw_good_08,positive,-0.0479,0.0948,65.533,0.3257,0.8839,0.504,65.533,3.115,1.6506,wall_following
2026-07-04 14:13:45.683,plain_wall_good,pw_good_08,positive,-0.0862,-0.0128,65.533,0.5844,0.8884,0.506,65.533,3.12,1.6417,wall_following
2026-07-04 14:13:45.783,plain_wall_good,pw_good_08,positive,0.0671,0.1257,65.533,0.2874,0.8929,0.505,65.533,3.12,1.6329,wall_following
2026-07-04 14:13:45.883,plain_wall_good,pw_good_08,positive,-0.0766,0.0032,65.533,0.4407,0.8977,0.506,65.533,3.124,1.6239,wall_following
2026-07-04 14:13:45.983,plain_wall_good,pw_good_08,positive,-0.5077,-0.2621,65.533,0.3545,0.9023,0.509,65.533,3.121,1.615,wall_following
2026-07-04 14:13:46.083,plain_wall_good,pw_good_08,positive,-0.0287,0.0969,2.884,0.8239,0.9066,0.514,65.533,3.12,1.6061,wall_following
2026-07-04 14:13:46.183,plain_wall_good,pw_good_08,positive,0.1245,0.0479,2.901,0.7568,0.9111,0.504,65.533,3.112,1.5971,wall_following
2026-07-04 14:13:46.283,plain_wall_good,pw_good_08,positive,-0.182,-0.0735,2.87,0.2682,0.9156,0.51,65.533,3.12,1.5881,wall_following
2026-07-04 14:13:46.383,plain_wall_good,pw_good_08,positive,0.115,0.066,2.901,0.3545,0.9201,0.51,65.533,3.115,1.5793,wall_following
2026-07-04 14:13:46.483,plain_wall_good,pw_good_08,positive,-0.1629,0.0586,2.838,0.5652,0.9248,0.508,65.533,3.116,1.5704,wall_following
2026-07-04 14:13:46.583,plain_wall_good,pw_good_08,positive,-0.0287,-0.0607,2.824,0.1916,0.9296,0.51,65.533,3.115,1.5615,wall_following
2026-07-04 14:13:46.683,plain_wall_good,pw_good_08,positive,-0.1341,0.0969,2.838,0.6323,0.9344,0.512,65.533,3.12,1.5528,wall_following
2026-07-04 14:13:46.783,plain_wall_good,pw_good_08,positive,-0.2682,0.0053,2.816,0.776,0.9393,0.504,65.533,3.114,1.5439,wall_following
2026-07-04 14:13:46.883,plain_wall_good,pw_good_08,positive,-0.297,-0.0107,2.778,0.7089,0.9441,0.506,65.533,3.114,1.5352,wall_following
2026-07-04 14:13:46.984,plain_wall_good,pw_good_08,positive,0.1245,-0.0447,2.742,0.4311,0.9489,0.506,65.533,3.121,1.5263,wall_following
2026-07-04 14:13:47.083,plain_wall_good,pw_good_08,positive,-0.1245,0.0011,2.733,0.479,0.9535,0.506,65.533,3.114,1.5175,wall_following
2026-07-04 14:13:47.183,plain_wall_good,pw_good_08,positive,-0.1724,0.0138,2.736,0.9005,0.9582,0.501,65.533,3.119,1.5086,wall_following
2026-07-04 14:13:47.283,plain_wall_good,pw_good_08,positive,-0.1245,0.0181,2.698,0.5365,0.9629,0.511,65.533,3.117,1.4997,wall_following
2026-07-04 14:13:47.383,plain_wall_good,pw_good_08,positive,-0.182,-0.066,2.713,0.6802,0.9675,0.51,65.533,3.116,1.4908,wall_following
2026-07-04 14:13:47.483,plain_wall_good,pw_good_08,positive,-0.2299,0.0,2.672,0.2491,0.9719,0.507,65.533,3.114,1.4819,wall_following
2026-07-04 14:13:47.583,plain_wall_good,pw_good_08,positive,-0.0958,0.0,2.676,0.3545,0.9764,0.51,65.533,3.115,1.4729,wall_following
2026-07-04 14:13:47.683,plain_wall_good,pw_good_08,positive,-0.0383,0.0096,2.662,0.7472,0.9809,0.513,65.533,3.117,1.4641,wall_following
2026-07-04 14:13:47.783,plain_wall_good,pw_good_08,positive,-0.1341,-0.0905,2.634,0.3736,0.9853,0.516,65.533,3.114,1.455,wall_following
2026-07-04 14:13:47.883,plain_wall_good,pw_good_08,positive,-0.0766,0.0128,2.615,0.6993,0.9895,0.505,65.533,3.118,1.4461,wall_following
2026-07-04 14:13:47.983,plain_wall_good,pw_good_08,positive,-0.1916,0.032,2.608,0.6131,0.9938,0.504,65.533,3.119,1.4371,wall_following
2026-07-04 14:13:48.083,plain_wall_good,pw_good_08,positive,-0.0479,0.0234,2.579,0.6514,0.9981,0.512,65.533,3.121,1.428,wall_following
2026-07-04 14:13:48.183,plain_wall_good,pw_good_08,positive,-0.1916,-0.0341,2.576,0.2108,1.0024,0.504,65.533,3.121,1.4189,wall_following
2026-07-04 14:13:48.283,plain_wall_good,pw_good_08,positive,-0.2587,0.0064,2.559,0.2395,1.0065,0.512,65.533,3.116,1.4099,wall_following
2026-07-04 14:13:48.383,plain_wall_good,pw_good_08,positive,0.0671,0.082,2.544,0.5173,1.0107,0.512,65.533,3.115,1.4009,wall_following
2026-07-04 14:13:48.483,plain_wall_good,pw_good_08,positive,-0.2012,0.0863,2.507,0.3066,1.0151,0.51,65.533,3.112,1.3919,wall_following
2026-07-04 14:13:48.583,plain_wall_good,pw_good_08,positive,0.4215,-0.0298,2.486,0.3353,1.0197,0.509,65.533,3.121,1.3831,wall_following
2026-07-04 14:13:48.683,plain_wall_good,pw_good_08,positive,-0.115,0.115,2.462,0.5461,1.0244,0.511,65.533,3.113,1.3742,wall_following
2026-07-04 14:13:48.783,plain_wall_good,pw_good_08,positive,-0.0958,-0.0288,2.465,0.3066,1.0291,0.505,65.533,3.119,1.3653,wall_following
2026-07-04 14:13:48.883,plain_wall_good,pw_good_08,positive,-0.0096,-0.0479,2.449,0.2299,1.0338,0.505,65.533,3.118,1.3566,wall_following
2026-07-04 14:13:48.983,plain_wall_good,pw_good_08,positive,-0.0671,-0.0394,2.429,0.5173,1.0383,0.516,65.533,3.111,1.3476,wall_following
2026-07-04 14:13:49.083,plain_wall_good,pw_good_08,positive,0.0287,0.1225,2.417,0.9005,1.0429,0.504,65.533,3.121,1.3387,wall_following
2026-07-04 14:13:49.183,plain_wall_good,pw_good_08,positive,0.0575,-0.0735,2.408,0.2682,1.0476,0.512,65.533,3.115,1.3299,wall_following
2026-07-04 14:13:49.283,plain_wall_good,pw_good_08,positive,-0.2778,-0.0703,2.383,0.1724,1.0523,0.504,65.533,3.114,1.321,wall_following
2026-07-04 14:13:49.383,plain_wall_good,pw_good_08,positive,-0.2012,-0.114,2.376,0.5365,1.0569,0.505,65.533,3.119,1.3121,wall_following
2026-07-04 14:13:49.483,plain_wall_good,pw_good_08,positive,-0.0958,-0.065,2.352,0.1245,1.0615,0.503,65.533,3.121,1.3032,wall_following
2026-07-04 14:13:49.583,plain_wall_good,pw_good_08,positive,0.0192,-0.082,2.338,0.0862,1.0659,0.508,65.533,3.119,1.2944,wall_following
2026-07-04 14:13:49.683,plain_wall_good,pw_good_08,positive,-0.1916,0.0405,2.306,0.5461,1.0703,0.504,65.533,3.123,1.2853,wall_following
2026-07-04 14:13:49.783,plain_wall_good,pw_good_08,positive,0.0192,-0.0202,2.301,0.2203,1.0749,0.509,65.533,3.11,1.2764,wall_following
2026-07-04 14:13:49.883,plain_wall_good,pw_good_08,positive,-0.0958,-0.0469,2.303,0.6706,1.0795,0.508,65.533,3.12,1.2675,wall_following
2026-07-04 14:13:49.983,plain_wall_good,pw_good_08,positive,-0.0671,-0.0021,2.31,0.8335,1.084,0.513,65.533,3.112,1.2586,wall_following
2026-07-04 14:13:50.083,plain_wall_good,pw_good_08,positive,-0.0766,0.115,2.3,0.843,1.0888,0.512,65.533,3.119,1.2496,wall_following
2026-07-04 14:13:50.183,plain_wall_good,pw_good_08,positive,-0.2299,-0.1406,2.326,-0.0479,1.0934,0.51,65.533,3.117,1.2408,wall_following
2026-07-04 14:13:50.283,plain_wall_good,pw_good_08,positive,-0.1054,0.0362,2.324,0.2299,1.0978,0.516,65.533,3.124,1.232,wall_following
2026-07-04 14:13:50.383,plain_wall_good,pw_good_08,positive,0.0096,0.0362,2.321,0.4024,1.1025,0.507,65.533,3.119,1.223,wall_following
2026-07-04 14:13:50.483,plain_wall_good,pw_good_08,positive,-0.1245,-0.1321,2.335,0.0671,1.107,0.499,65.533,3.121,1.214,wall_following
2026-07-04 14:13:50.583,plain_wall_good,pw_good_08,positive,-0.3066,-0.163,2.304,0.1629,1.1111,0.513,65.533,3.12,1.205,wall_following
2026-07-04 14:13:50.683,plain_wall_good,pw_good_08,positive,0.0096,0.1779,2.31,0.4982,1.1151,0.504,65.533,3.117,1.196,wall_following
2026-07-04 14:13:50.784,plain_wall_good,pw_good_08,positive,0.0575,0.0991,2.308,0.6514,1.1194,0.512,65.533,3.116,1.1868,wall_following
2026-07-04 14:13:50.883,plain_wall_good,pw_good_08,positive,-0.0383,0.1385,2.323,1.0251,1.1239,0.494,65.533,3.119,1.1778,wall_following
2026-07-04 14:13:50.983,plain_wall_good,pw_good_08,positive,-0.3161,-0.0597,2.314,0.0287,1.1285,0.509,65.533,3.114,1.169,wall_following
2026-07-04 14:13:51.083,plain_wall_good,pw_good_08,positive,-0.0766,0.0362,2.323,0.7664,1.1332,0.505,65.533,3.123,1.1599,wall_following
2026-07-04 14:13:51.183,plain_wall_good,pw_good_08,positive,-0.0287,-0.0607,2.325,0.5652,1.1377,0.499,65.533,3.111,1.1512,wall_following
2026-07-04 14:13:51.283,plain_wall_good,pw_good_08,positive,-0.1533,-0.0096,2.323,0.0575,1.1422,0.504,65.533,3.119,1.1422,wall_following
2026-07-04 14:13:51.383,plain_wall_good,pw_good_08,positive,-0.0575,-0.0149,2.325,0.6323,1.1467,0.514,65.533,3.12,1.1332,wall_following
2026-07-04 14:13:51.483,plain_wall_good,pw_good_08,positive,-0.2491,0.0352,2.323,0.5173,1.1512,0.498,65.533,3.123,1.1243,wall_following
2026-07-04 14:13:51.583,plain_wall_good,pw_good_08,positive,-0.1054,-0.1065,2.312,0.0479,1.1556,0.511,65.533,3.117,1.1154,wall_following
2026-07-04 14:13:51.683,plain_wall_good,pw_good_08,positive,-0.297,-0.1683,2.316,0.6514,1.1599,0.503,65.533,3.115,1.1062,wall_following
2026-07-04 14:13:51.783,plain_wall_good,pw_good_08,positive,-0.0766,-0.0565,2.324,-0.0287,1.1639,0.507,65.533,3.121,1.0972,wall_following
2026-07-04 14:13:51.883,plain_wall_good,pw_good_08,positive,-0.0671,0.131,2.324,0.5269,1.1681,0.502,65.533,3.113,1.0882,wall_following
2026-07-04 14:13:51.983,plain_wall_good,pw_good_08,positive,0.0479,0.0682,2.321,0.5844,1.1725,0.505,65.533,3.121,1.079,wall_following
2026-07-04 14:13:52.083,plain_wall_good,pw_good_08,positive,0.0287,0.0394,2.329,0.2778,1.1769,0.51,65.533,3.114,1.0701,wall_following
2026-07-04 14:13:52.183,plain_wall_good,pw_good_08,positive,-0.0192,-0.1534,2.325,0.0862,1.1811,0.505,65.533,3.124,1.0612,wall_following
2026-07-04 14:13:52.283,plain_wall_good,pw_good_08,positive,-0.1533,0.0181,2.327,-0.1437,1.1851,0.497,65.533,3.115,1.0521,wall_following
2026-07-04 14:13:52.383,plain_wall_good,pw_good_08,positive,-0.1916,0.0735,2.327,0.5461,1.1891,0.499,65.533,3.114,1.0429,wall_following
2026-07-04 14:13:52.483,plain_wall_good,pw_good_08,positive,-0.0192,0.1289,2.335,0.958,1.1933,0.5,65.533,3.117,1.0338,wall_following
2026-07-04 14:13:52.583,plain_wall_good,pw_good_08,positive,-0.0958,0.0352,2.319,0.3928,1.1976,0.512,65.533,3.122,1.0249,wall_following
2026-07-04 14:13:52.683,plain_wall_good,pw_good_08,positive,-0.3736,-0.0277,2.322,0.4215,1.202,0.504,65.533,3.114,1.0159,wall_following
2026-07-04 14:13:52.784,plain_wall_good,pw_good_08,positive,0.1533,0.0021,2.326,0.1437,1.2064,0.508,65.533,3.116,1.0069,wall_following
2026-07-04 14:13:52.883,plain_wall_good,pw_good_08,positive,-0.1245,-0.0554,2.328,0.4024,1.2108,0.492,65.533,3.06,0.9979,wall_following
2026-07-04 14:13:52.984,plain_wall_good,pw_good_08,positive,0.0287,-0.098,2.331,0.0096,1.2152,0.507,65.533,3.034,0.9889,wall_following
2026-07-04 14:13:53.083,plain_wall_good,pw_good_08,positive,0.0671,-0.0096,2.344,0.364,1.2195,0.507,65.533,3.022,0.98,wall_following
2026-07-04 14:13:53.183,plain_wall_good,pw_good_08,positive,-0.1437,-0.0916,2.334,0.3257,1.2238,0.502,65.533,3.037,0.9709,wall_following
2026-07-04 14:13:53.283,plain_wall_good,pw_good_08,positive,-0.0671,0.0298,2.324,0.7281,1.2279,0.501,65.533,3.025,0.962,wall_following
2026-07-04 14:13:53.383,plain_wall_good,pw_good_08,positive,0.1245,0.0927,2.331,1.1975,1.2322,0.502,65.533,3.032,0.9529,wall_following
2026-07-04 14:13:53.483,plain_wall_good,pw_good_08,positive,-0.0383,-0.0724,2.332,0.3545,1.2365,0.503,65.533,3.005,0.9437,wall_following
2026-07-04 14:13:53.583,plain_wall_good,pw_good_08,positive,-0.0766,-0.0352,2.332,0.594,1.2407,0.506,65.533,2.99,0.9347,wall_following
2026-07-04 14:13:53.683,plain_wall_good,pw_good_08,positive,0.0479,-0.0565,2.333,0.1245,1.2447,0.509,65.533,2.976,0.9256,wall_following
2026-07-04 14:13:53.783,plain_wall_good,pw_good_08,positive,0.0671,0.0969,2.334,0.9963,1.2487,0.507,65.533,2.981,0.9164,wall_following
2026-07-04 14:13:53.883,plain_wall_good,pw_good_08,positive,-0.1341,0.081,2.333,0.4982,1.2527,0.516,65.533,2.981,0.9073,wall_following
2026-07-04 14:13:53.983,plain_wall_good,pw_good_08,positive,-0.115,0.2226,2.342,0.7089,1.257,0.518,65.533,2.984,0.8983,wall_following
2026-07-04 14:13:54.083,plain_wall_good,pw_good_08,positive,-0.0766,0.0543,2.325,0.3545,1.2615,0.512,65.533,2.982,0.8894,wall_following
2026-07-04 14:13:54.183,plain_wall_good,pw_good_08,positive,-0.0287,0.0703,2.336,0.4024,1.266,0.508,65.533,2.982,0.8804,wall_following
2026-07-04 14:13:54.283,plain_wall_good,pw_good_08,positive,-0.1533,0.0149,2.343,0.7664,1.2704,0.506,65.533,2.981,0.8715,wall_following
2026-07-04 14:13:54.383,plain_wall_good,pw_good_08,positive,-0.2108,-0.1342,2.344,0.2395,1.2746,0.511,65.533,2.986,0.8624,wall_following
2026-07-04 14:13:54.483,plain_wall_good,pw_good_08,positive,0.0671,0.1747,2.334,0.7472,1.2787,0.508,65.533,2.988,0.8535,wall_following
2026-07-04 14:13:54.583,plain_wall_good,pw_good_08,positive,-0.0575,0.2333,2.35,0.4407,1.2832,0.51,65.533,2.985,0.8444,wall_following
2026-07-04 14:13:54.683,plain_wall_good,pw_good_08,positive,-0.1054,-0.0043,2.341,0.7568,1.2878,0.51,65.533,2.987,0.8354,wall_following
2026-07-04 14:13:54.783,plain_wall_good,pw_good_08,positive,-0.3736,-0.0277,2.334,0.1724,1.2923,0.512,65.533,2.983,0.8266,wall_following
2026-07-04 14:13:54.883,plain_wall_good,pw_good_08,positive,-0.0862,-0.0937,2.354,0.6035,1.2967,0.513,65.533,2.986,0.8178,wall_following
2026-07-04 14:13:54.983,plain_wall_good,pw_good_08,positive,-0.3066,-0.0458,2.349,0.2108,1.3012,0.51,65.533,2.986,0.8087,wall_following
2026-07-04 14:13:55.083,plain_wall_good,pw_good_08,positive,-0.0671,-0.0149,2.344,0.6802,1.3057,0.505,65.533,2.992,0.7999,wall_following
