segment_id,joint,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_position,end_position,mean_position
0,joint2,0.0,2.8100674152374268,2.8100674152374268,gripper_opening,constant,0.0,-0.93549644947052,-0.93549644947052,-0.93549644947052,-0.93549644947052
1,joint2,3.0108444690704346,3.813824415206909,0.8029799461364746,gripper_opening,ramp_up,0.09192886621601985,-1.2279825491262961,-0.93549644947052,-0.85698401927948,-0.9142855286598206
2,joint2,4.01453709602356,9.837061882019043,5.822524785995483,pick,ramp_up,0.24974610423243282,-1.8096280944536696,-0.8070130944252014,0.6471397876739502,-0.07993665337562561
3,joint2,10.037870407104492,12.84874701499939,2.8108766078948975,pick,constant,0.0,0.6806784272193909,0.6806784272193909,0.6806784272193909,0.6806784272193909
4,joint2,13.049410820007324,14.8562490940094,1.8068382740020752,gripper_closing,constant,0.0,0.6806784272193909,0.6806784272193909,0.6806784272193909,0.6806784272193909
5,joint2,15.05696988105774,16.864092350006104,1.8071224689483643,lift,ramp_down,-0.13370511863324036,2.691147783506015,0.677953839302063,0.4363323152065277,0.5571430772542953
6,joint2,17.064728021621704,17.867724418640137,0.8029963970184326,lift,constant,1.4426073543951261e-16,0.43633231520652493,0.4363323152065277,0.4363323152065277,0.4363323152065277
7,joint2,18.068423748016357,18.87139391899109,0.8029701709747314,place,ramp_up,0.3503318577972097,-5.838594998308479,0.4916505813598633,0.7726536393165588,0.6320123076438904
8,joint2,19.072100162506104,19.874956369400024,0.8028562068939209,place,constant,0.0007317540044218027,0.8233613580959632,0.8370235562324524,0.8377580642700195,0.8376111626625061
9,joint2,20.075626850128174,21.883177280426025,1.8075504302978516,gripper_opening,constant,0.0,0.8377580642700195,0.8377580642700195,0.8377580642700195,0.8377580642700195
10,joint2,22.083977937698364,24.895187616348267,2.8112096786499023,retract,ramp_down,-0.20305426849374458,5.270980030123185,0.7867340445518494,0.2159059196710586,0.501319982111454
11,joint2,25.09580421447754,27.90674901008606,2.8109447956085205,return_home,ramp_down,-0.26599806513289237,6.838161647078336,0.1627262830734253,-0.5849795937538147,-0.2111266553401947
