segment_id,joint,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_position,end_position,mean_position
0,joint1,0.0,2.8106930255889893,2.8106930255889893,home,constant,0.0,0.0,0.0,0.0,0.0
1,joint1,3.011448383331299,5.821768760681152,2.8103203773498535,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
2,joint1,6.023050785064697,15.858628511428833,9.835577726364136,pick,constant,0.0,0.0,0.0,0.0,0.0
3,joint1,16.05931830406189,17.86586356163025,1.8065452575683594,gripper_closing,constant,-0.010485332436454074,0.16838729112092077,0.0,-0.0189422275871038,-0.0094711137935519
4,joint1,18.066617488861084,19.873356819152832,1.806739330291748,lift,ramp_down,-0.17772924245059457,3.148104216228739,-0.0628620237112045,-0.3839724361896515,-0.223417229950428
5,joint1,20.074138641357422,20.87700128555298,0.8028626441955566,lift,constant,0.0036275642852658706,-0.4574802654220948,-0.3839724361896515,-0.3805339634418487,-0.3832038104534149
6,joint1,21.077982664108276,22.88437843322754,1.8063957691192627,place,constant,0.006075982505547033,-0.5055642361287418,-0.3774947822093963,-0.3665191531181335,-0.3720069676637649
7,joint1,23.08501386642456,24.89111089706421,1.8060970306396484,gripper_opening,constant,0.0,-0.3665191531181335,-0.3665191531181335,-0.3665191531181335,-0.3665191531181335
8,joint1,25.09225034713745,26.898377895355225,1.8061275482177734,retract,constant,0.0,-0.3665191531181335,-0.3665191531181335,-0.3665191531181335,-0.3665191531181335
9,joint1,27.09904980659485,31.916902542114258,4.817852735519409,return_home,ramp_up,0.07357343294623851,-2.360289276970417,-0.3665191531181335,-0.0120531879365444,-0.18928617052733895
