segment_id,joint,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_position,end_position,mean_position
0,joint3,0.0,2.8106930255889893,2.8106930255889893,home,constant,0.0,0.0750491544604301,0.0750491544604301,0.0750491544604301,0.0750491544604301
1,joint3,3.011448383331299,5.821768760681152,2.8103203773498535,gripper_opening,constant,0.0,0.0750491544604301,0.0750491544604301,0.0750491544604301,0.0750491544604301
2,joint3,6.023050785064697,12.847810983657837,6.82476019859314,pick,ramp_down,-0.12607730010659518,0.8344191358462957,0.0750491544604301,-0.7853981852531433,-0.3551745153963566
3,joint3,13.04846477508545,15.858628511428833,2.810163736343384,pick,constant,0.0,-0.7853981852531433,-0.7853981852531433,-0.7853981852531433,-0.7853981852531433
4,joint3,16.05931830406189,16.862205505371094,0.8028872013092041,gripper_closing,constant,8.44439907407976e-17,-0.7853981852531446,-0.7853981852531433,-0.7853981852531433,-0.7853981852531433
5,joint3,17.06303381919861,17.86586356163025,0.8028297424316406,gripper_closing,ramp_down,-0.023166293919519174,-0.3854613801699843,-0.7853981852531433,-0.808645486831665,-0.7900476455688477
6,joint3,18.066617488861084,19.873356819152832,1.806739330291748,lift,ramp_down,-0.21812225472267535,3.078184301896842,-0.8625470399856567,-1.2566370964050293,-1.059592068195343
7,joint3,20.074138641357422,20.87700128555298,0.8028626441955566,lift,constant,0.01813779172574318,-1.624175646351674,-1.2566370964050293,-1.2394447326660156,-1.2527939796447753
8,joint3,21.077982664108276,21.88074803352356,0.8027653694152832,place,ramp_up,0.06983302318664228,-2.6950065369660527,-1.2242488861083984,-1.1693706512451172,-1.19503812789917
9,joint3,22.081480264663696,22.88437843322754,0.8028981685638428,place,constant,-8.864633731896624e-17,-1.1693706512451152,-1.1693706512451172,-1.1693706512451172,-1.1693706512451172
10,joint3,23.08501386642456,24.89111089706421,1.8060970306396484,gripper_opening,constant,0.0,-1.1693706512451172,-1.1693706512451172,-1.1693706512451172,-1.1693706512451172
11,joint3,25.09225034713745,26.898377895355225,1.8061275482177734,retract,constant,0.0,-1.1693706512451172,-1.1693706512451172,-1.1693706512451172,-1.1693706512451172
12,joint3,27.09904980659485,31.916902542114258,4.817852735519409,return_home,ramp_up,0.24979932535946114,-7.938695010814946,-1.1693706512451172,0.0341257117688655,-0.5676224697381258
