segment_id,joint,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_position,end_position,mean_position
0,joint2,0.0,2.8106930255889893,2.8106930255889893,home,constant,0.0,-0.93549644947052,-0.93549644947052,-0.93549644947052,-0.93549644947052
1,joint2,3.011448383331299,5.821768760681152,2.8103203773498535,gripper_opening,constant,0.0,-0.93549644947052,-0.93549644947052,-0.93549644947052,-0.93549644947052
2,joint2,6.023050785064697,12.847810983657837,6.82476019859314,pick,ramp_up,0.23681050024630465,-2.361818118890589,-0.93549644947052,0.6806784272193909,-0.12740901112556458
3,joint2,13.04846477508545,15.858628511428833,2.810163736343384,pick,constant,0.0,0.6806784272193909,0.6806784272193909,0.6806784272193909,0.6806784272193909
4,joint2,16.05931830406189,17.86586356163025,1.8065452575683594,gripper_closing,constant,-0.006672484558939978,0.787833980630346,0.6806784272193909,0.6686242818832397,0.6746513545513153
5,joint2,18.066617488861084,19.873356819152832,1.806739330291748,lift,ramp_down,-0.11310042776379141,2.684017472555174,0.6406753063201904,0.4363323152065277,0.5385038107633591
6,joint2,20.074138641357422,20.87700128555298,0.8028626441955566,lift,ramp_up,0.08343369644055415,-1.254342064006217,0.4363323152065277,0.5154170393943787,0.4540106236934662
7,joint2,21.077982664108276,21.88074803352356,0.8027653694152832,place,ramp_up,0.32123191263636847,-6.180167085993795,0.5853182673454285,0.8377580642700195,0.7196877241134644
8,joint2,22.081480264663696,22.88437843322754,0.8028981685638428,place,constant,-4.294451437523853e-17,0.8377580642700205,0.8377580642700195,0.8377580642700195,0.8377580642700195
9,joint2,23.08501386642456,23.88780951499939,0.8027956485748291,gripper_opening,constant,1.6498337672756863e-16,0.8377580642700152,0.8377580642700195,0.8377580642700195,0.8377580642700195
10,joint2,24.08846950531006,24.89111089706421,0.8026413917541504,gripper_opening,ramp_down,-0.03972709164844344,1.8026951079472566,0.8377580642700195,0.7979011535644531,0.8297866821289063
11,joint2,25.09225034713745,26.898377895355225,1.8061275482177734,retract,ramp_down,-0.2485172329082056,6.963963122428822,0.7281064987182617,0.279252678155899,0.5036795884370804
12,joint2,27.09904980659485,31.916902542114258,4.817852735519409,return_home,ramp_down,-0.2438433683092236,6.8871762609754015,0.279252678155899,-0.8955487608909607,-0.3081480413675308
