segment_id,joint,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_velocity,end_velocity,mean_velocity
0,joint5,0.0,2.8103227615356445,2.8103227615356445,home,constant,0.0,0.0,0.0,0.0,0.0
1,joint5,3.0110435485839844,5.821102857589722,2.8100593090057373,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
2,joint5,6.0219221115112305,6.825075149536133,0.8031530380249023,pick,ramp_down,-0.43374887337966217,2.5413885837472354,0.0,-0.3491486608982086,-0.24478386640548705
3,joint5,7.02576756477356,11.844674110412598,4.818906545639038,pick,constant,0.0,-0.3491486608982086,-0.3491486608982086,-0.3491486608982086,-0.3491486608982086
4,joint5,12.045390844345093,12.84871792793274,0.8033270835876465,pick,ramp_up,0.34784501999348755,-4.608941323980083,-0.3491486608982086,0.0,-0.2793189287185669
5,joint5,13.049798250198364,15.860801458358765,2.8110032081604004,pick,constant,0.0,0.0,0.0,0.0,0.0
6,joint5,16.061646938323975,16.865135669708252,0.8034887313842773,gripper_closing,constant,0.0,0.0,0.0,0.0,0.0
7,joint5,17.065918922424316,17.868939638137817,0.803020715713501,gripper_closing,ramp_up,0.5220987825806691,-8.979979538916966,0.0,0.3493619561195373,0.1397447824478149
8,joint5,18.069742441177368,18.87285351753235,0.8031110763549805,lift,constant,1.7280243714178886e-16,0.34936195611953397,0.3493619561195373,0.3493619561195373,0.3493619561195373
9,joint5,19.073641061782837,19.87681245803833,0.8031713962554932,lift,ramp_down,-0.5128357545006416,10.123662675337258,0.3493619561195373,0.0,0.13607271909713745
10,joint5,20.077636241912842,20.880648374557495,0.8030121326446533,place,ramp_down,-0.521435654309692,10.469198252037911,0.0,-0.3489344716072082,-0.20936068296432492
11,joint5,21.081371307373047,21.884483098983765,0.8031117916107178,place,ramp_up,0.5213798866383806,-11.410124011057068,-0.3489344716072082,0.0,-0.20936068296432492
12,joint5,22.085289239883423,22.888744115829468,0.8034548759460449,place,constant,0.0,0.0,0.0,0.0,0.0
13,joint5,23.089584350585938,23.89305543899536,0.8034710884094238,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
14,joint5,24.093790531158447,24.89680004119873,0.8030095100402832,retract,ramp_up,0.45015146798480143,-10.886093589311987,0.0,0.3012241423130035,0.14050447940826413
15,joint5,25.097584009170532,26.904555082321167,1.8069710731506348,retract,constant,-0.16670114247473208,4.485020069997298,0.3012241423130035,0.0,0.15061207115650174
16,joint5,27.10524582862854,30.919635772705078,3.814389944076538,return_home,constant,0.0008364658252780344,0.3233192678802066,0.3459918797016144,0.3491824865341186,0.3475871831178665
17,joint5,31.120301485061646,31.923232793807983,0.8029313087463379,return_home,ramp_down,-0.5218625255581623,16.659525387312726,0.3491824865341186,0.0,0.20950949192047114
