window_id,joint,start_time_sec,end_time_sec,center_time_sec,phase,mean_effort,range_effort,centered_effort_energy,energy_label
0,joint5,0.0,3.813824415206909,1.9067387938499452,gripper_opening,-1.5892065763473509,0.15258717536926247,0.01173807688755342,low_energy
1,joint5,1.0033619403839111,4.817552804946899,2.9104215621948244,gripper_opening,-1.6310314953327179,0.5086237192153928,0.2371545084111597,low_energy
2,joint5,2.006887197494507,5.8216328620910645,3.914219152927399,pick,-1.76356098651886,1.0002933740615843,1.3027706385432967,low_energy
3,joint5,3.0108444690704346,6.825489521026611,4.918082177639008,pick,-1.92830331325531,1.06810986995697,1.9557306249221653,low_energy
4,joint5,4.01453709602356,7.8292741775512695,5.92192530632019,pick,-2.122600424289703,1.051155686378479,1.6495022526768799,low_energy
5,joint5,5.01828145980835,8.833398818969727,6.925842332839966,pick,-2.2455178439617156,0.6781649589538579,0.6872171117313853,low_energy
6,joint5,6.022382020950317,9.837061882019043,7.929763293266296,pick,-2.2150004148483275,0.8477061986923218,0.8827929250850454,low_energy
7,joint5,7.026260137557983,10.840810060501099,8.933620893955231,pick,-2.2463218092918398,2.8000298738479614,6.884288026815423,medium_energy
8,joint5,8.03008484840393,11.844553232192993,9.937439811229705,pick,-2.111107474565506,2.8000298738479614,7.250826774241444,medium_energy
9,joint5,9.034159183502197,12.84874701499939,10.941241943836213,pick,-2.0047151327133177,2.8000298738479614,7.29675116759524,medium_energy
10,joint5,10.037870407104492,13.8524010181427,11.945054829120636,pick,-1.961053067445755,2.7542744874954224,7.206726554844764,medium_energy
11,joint5,11.041536569595337,14.8562490940094,12.948887634277344,pick,-1.8233393430709843,0.0,9.860761315262648e-31,low_energy
12,joint5,12.045233726501465,15.860055685043335,13.952751731872558,gripper_closing,-2.1657973289489747,1.8677185773849485,9.407581775484504,medium_energy
13,joint5,13.049410820007324,16.864092350006104,14.956614482402802,gripper_closing,-2.4176566602662204,3.6571496687829494,19.559144743558832,high_energy
14,joint5,14.053192615509033,17.867724418640137,15.96045080423355,lift,-2.3767628969624637,3.6571496687829494,20.631637604055687,high_energy
15,joint5,15.05696988105774,18.87139391899109,16.964260351657867,lift,-2.590507018752396,3.6571496687829494,18.774907426366095,high_energy
16,joint5,16.060828685760498,19.874956369400024,17.968009638786317,place,-1.8012779535725714,6.929296016693116,73.5955286957304,high_energy
17,joint5,17.064728021621704,20.879253149032593,18.971750092506408,place,-0.7956535816192627,6.520576477050781,107.58025345107501,high_energy
18,joint5,18.068423748016357,21.883177280426025,19.97557920217514,place,-0.836547315120697,6.520576477050781,109.09405981819086,high_energy
19,joint5,19.072100162506104,22.88696575164795,20.979459726810454,gripper_opening,-0.8073824763298034,6.520576477050781,106.91831554846813,high_energy
20,joint5,20.075626850128174,23.89073896408081,21.983394849300385,retract,-1.2300235018134118,5.928745746612549,71.46750042434535,high_energy
21,joint5,21.08005404472351,24.895187616348267,22.987372648715972,retract,-2.029977135360241,3.046544462442398,8.946731546499166,medium_energy
22,joint5,22.083977937698364,25.89938235282898,23.99137340784073,retract,-2.299252299964428,3.351419597864151,11.12768880118785,medium_energy
23,joint5,23.0877788066864,26.903079986572266,24.995421290397644,return_home,-2.4653279587626455,3.724410444498062,14.570555147330213,medium_energy
24,joint5,24.09147310256958,27.90674901008606,25.999439215660097,return_home,-2.828245061635971,1.7885538339614868,6.096106476482542,medium_energy
25,joint5,25.09580421447754,28.910712957382202,27.003399515151976,return_home,-3.0538747191429136,0.8816146850585938,0.8706486587684,low_energy
26,joint5,26.100149393081665,29.914960384368896,28.00729457139969,return_home,-2.694984444230795,3.605731561779976,15.147948761369971,high_energy
