segment_id,joint,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_position,end_position,mean_position
0,joint5,0.0,1.806922197341919,1.806922197341919,home,constant,0.0,0.8621926307678223,0.8621926307678223,0.8621926307678223,0.8621926307678223
1,joint5,2.0077435970306396,4.8181421756744385,2.810398578643799,gripper_opening,constant,0.0,0.8621926307678223,0.8621926307678223,0.8621926307678223,0.8621926307678223
2,joint5,5.018947124481201,11.84371018409729,6.824763059616089,pick,ramp_down,-0.33092079124458856,2.523066584415894,0.8621926307678223,-1.3962633609771729,-0.2670353651046753
3,joint5,12.044496774673462,14.853986263275146,2.8094894886016846,pick,constant,0.0,-1.3962633609771729,-1.3962633609771729,-1.3962633609771729,-1.3962633609771729
4,joint5,15.054663181304932,15.857495546340942,0.8028323650360107,gripper_closing,constant,-5.428402315898815e-16,-1.3962633609771637,-1.3962633609771729,-1.3962633609771729,-1.3962633609771729
5,joint5,16.058265447616577,16.86144709587097,0.8031816482543945,gripper_closing,ramp_up,0.04532403740393619,-2.133192238540313,-1.3962633609771729,-1.350756049156189,-1.3871618986129761
6,joint5,17.062044620513916,18.868896961212158,1.8068523406982422,lift,ramp_up,0.2742257756428459,-5.959736089966485,-1.2808836698532104,-0.7853981852531433,-1.0331409275531769
7,joint5,19.06955647468567,19.872559309005737,0.8030028343200684,lift,ramp_down,-0.1010545334770828,1.1597366287747073,-0.7853981852531433,-0.8757540583610535,-0.8079006791114807
8,joint5,20.073283672332764,20.876131772994995,0.8028481006622314,place,ramp_down,-0.29257436782166285,4.921370767341192,-0.9426161646842957,-1.1693706512451172,-1.0690038800239563
9,joint5,21.07681703567505,21.879687786102295,0.8028707504272461,place,constant,-2.8333802845314316e-16,-1.169370651245111,-1.1693706512451172,-1.1693706512451172,-1.1693706512451172
10,joint5,22.080413103103638,22.88341212272644,0.8029990196228027,gripper_opening,constant,2.940972015286852e-16,-1.1693706512451243,-1.1693706512451172,-1.1693706512451172,-1.1693706512451172
11,joint5,23.0841224193573,23.88749098777771,0.8033685684204102,gripper_opening,ramp_up,0.0763989196233267,-2.946837841874678,-1.1693706512451172,-1.100063443183899,-1.1525532007217407
12,joint5,24.088202714920044,25.89464259147644,1.8064398765563965,retract,ramp_up,0.17299113948208467,-5.212582034617098,-1.0455363988876345,-0.7330383062362671,-0.8892873525619508
13,joint5,26.095512628555298,30.912365913391113,4.816853284835815,return_home,ramp_up,0.3308537936808193,-9.366837657439516,-0.7330383062362671,0.8606358766555786,0.06379878520965576
14,joint5,31.113088369369507,31.915701389312744,0.8026130199432373,return_home,constant,-9.454961259918693e-17,0.8621926307678254,0.8621926307678223,0.8621926307678223,0.8621926307678223
