joint,bag_time_ns,bag_time_sec,header_stamp_sec,position,velocity,effort,phase
joint2,1785500933160160549,1785500933.1601603,1785500933.1600523,-0.93549644947052,0.0,-0.6772262454032898,home
joint2,1785500933360939381,1785500933.3609393,1785500933.3607545,-0.93549644947052,0.0,-0.6772262454032898,home
joint2,1785500933561840671,1785500933.5618408,1785500933.5615542,-0.93549644947052,0.0,-0.6772262454032898,home
joint2,1785500933762398496,1785500933.7623985,1785500933.762318,-0.93549644947052,0.0,-0.6772262454032898,home
joint2,1785500933963220883,1785500933.963221,1785500933.9630642,-0.93549644947052,0.0,-0.6772262454032898,home
joint2,1785500934163986736,1785500934.1639867,1785500934.1638482,-0.93549644947052,0.0,-0.6772262454032898,home
joint2,1785500934364812886,1785500934.3648129,1785500934.3645792,-0.93549644947052,0.0,-0.6772262454032898,home
joint2,1785500934565566876,1785500934.565567,1785500934.5653348,-0.93549644947052,0.0,-0.6772262454032898,home
joint2,1785500934766242675,1785500934.7662427,1785500934.7660675,-0.93549644947052,0.0,-0.6772262454032898,home
joint2,1785500934967084334,1785500934.9670844,1785500934.9668343,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785500935167910208,1785500935.1679103,1785500935.167626,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785500935368528992,1785500935.368529,1785500935.3683865,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785500935569364826,1785500935.5693648,1785500935.5691433,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785500935770126026,1785500935.770126,1785500935.7699146,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785500935970886975,1785500935.970887,1785500935.9706726,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785500936172157495,1785500936.1721575,1785500936.1719506,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785500936372927688,1785500936.372928,1785500936.3727224,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785500936573579681,1785500936.5735798,1785500936.5734146,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785500936774194573,1785500936.7741947,1785500936.774089,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785500936974901243,1785500936.9749014,1785500936.9747207,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785500937175621864,1785500937.175622,1785500937.1754243,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785500937376404105,1785500937.3764043,1785500937.3761868,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785500937577135718,1785500937.5771358,1785500937.57691,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785500937777890947,1785500937.7778912,1785500937.7776766,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785500937978624043,1785500937.978624,1785500937.9784086,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785500938179411488,1785500938.1794116,1785500938.1791842,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785500938380045929,1785500938.380046,1785500938.379927,-0.9354842305183412,0.0072566820308566,-0.577846348285675,pick
joint2,1785500938580915715,1785500938.580916,1785500938.580686,-0.8929630517959595,0.2498544454574585,-2.4318594932556152,pick
joint2,1785500938781663104,1785500938.7816634,1785500938.781478,-0.8429921269416809,0.2498544454574585,-3.120359420776367,pick
joint2,1785500938982286252,1785500938.9822865,1785500938.9821894,-0.7930212616920471,0.2498544454574585,-4.390259742736816,pick
joint2,1785500939183064646,1785500939.1830647,1785500939.1829014,-0.7430503964424133,0.2498544454574585,-4.81865930557251,pick
joint2,1785500939383821468,1785500939.3838215,1785500939.383654,-0.6930794715881348,0.2498544454574585,-5.813159465789795,pick
joint2,1785500939584641243,1785500939.5846417,1785500939.5844064,-0.643108606338501,0.2498544454574585,-6.210959434509277,pick
joint2,1785500939785235861,1785500939.785236,1785500939.7850945,-0.5921382904052734,0.2498544454574585,-7.220759391784668,pick
joint2,1785500939985942767,1785500939.9859428,1785500939.985772,-0.5421673655509949,0.2498544454574585,-8.031659126281738,pick
joint2,1785500940186778487,1785500940.1867783,1785500940.186515,-0.4921965003013611,0.2498544454574585,-9.133259773254396,pick
joint2,1785500940387464888,1785500940.387465,1785500940.3872793,-0.4422256052494049,0.2498544454574585,-9.592259407043455,pick
joint2,1785500940588255732,1785500940.588256,1785500940.5880315,-0.3922547101974487,0.2498544454574585,-10.785659790039062,pick
joint2,1785500940788896114,1785500940.788896,1785500940.788726,-0.3412844240665436,0.2498544454574585,-12.055559158325195,pick
joint2,1785500940989659134,1785500940.9896593,1785500940.9894783,-0.2913135290145874,0.2498544454574585,-12.835859298706056,pick
joint2,1785500941190443450,1785500941.1904435,1785500941.1901755,-0.2413426339626312,0.2498544454574585,-13.44785976409912,pick
joint2,1785500941391030554,1785500941.3910306,1785500941.3909142,-0.1913717538118362,0.2498544454574585,-14.059859275817873,pick
joint2,1785500941591879536,1785500941.5918796,1785500941.5916512,-0.14140085875988,0.2498544454574585,-15.207359313964844,pick
joint2,1785500941792609306,1785500941.7926097,1785500941.7924085,-0.0914299711585044,0.2498544454574585,-15.42155933380127,pick
joint2,1785500941993338596,1785500941.9933388,1785500941.9931648,-0.0404596626758575,0.2498544454574585,-16.32425880432129,pick
joint2,1785500942194048333,1785500942.1940484,1785500942.1939125,0.0095112258568406,0.2498544454574585,-17.594160079956055,pick
joint2,1785500942394859055,1785500942.394859,1785500942.3946245,0.0594821162521839,0.2498544454574585,-17.655359268188477,pick
joint2,1785500942595563161,1785500942.5955634,1785500942.5953767,0.1094530075788497,0.2498544454574585,-18.955860137939453,pick
joint2,1785500942796289360,1785500942.7962894,1785500942.7961435,0.1594238877296447,0.2498544454574585,-19.90445899963379,pick
joint2,1785500942997067359,1785500942.9970677,1785500942.9968815,0.2103942036628723,0.2498544454574585,-20.638858795166016,pick
joint2,1785500943197904598,1785500943.1979048,1785500943.1976542,0.2603650987148285,0.2498544454574585,-21.220258712768555,pick
joint2,1785500943398478818,1785500943.398479,1785500943.3983734,0.3103359937667846,0.2498544454574585,-21.08255958557129,pick
joint2,1785500943599331156,1785500943.5993311,1785500943.5991082,0.3603068590164184,0.2498544454574585,-22.1535587310791,pick
joint2,1785500943800107247,1785500943.8001077,1785500943.7998664,0.4102777540683746,0.2498544454574585,-22.00055885314941,pick
joint2,1785500944000858629,1785500944.0008588,1785500944.000643,0.4612480700016022,0.2498544454574585,-22.643159866333008,pick
joint2,1785500944201640907,1785500944.201641,1785500944.2014132,0.5112189650535583,0.2498544454574585,-23.74475860595703,pick
joint2,1785500944402358339,1785500944.4023583,1785500944.4022052,0.5611898303031921,0.2498544454574585,-23.668258666992188,pick
joint2,1785500944603213047,1785500944.603213,1785500944.6030543,0.6111607551574707,0.2498544454574585,-24.372058868408203,pick
joint2,1785500944804284655,1785500944.8042848,1785500944.8041098,0.6611316204071045,0.2498544454574585,-25.25946044921875,pick
joint2,1785500945004947451,1785500945.0049477,1785500945.004854,0.6806784272193909,0.0,-23.65379905700684,pick
joint2,1785500945205752828,1785500945.2057528,1785500945.2055955,0.6806784272193909,0.0,-23.1538200378418,pick
joint2,1785500945406468552,1785500945.4064686,1785500945.4063427,0.6806784272193909,0.0,-23.1538200378418,pick
joint2,1785500945607232389,1785500945.6072326,1785500945.6070971,0.6806784272193909,0.0,-23.1538200378418,pick
joint2,1785500945807929497,1785500945.8079298,1785500945.8078034,0.6806784272193909,0.0,-23.1538200378418,pick
joint2,1785500946008625833,1785500946.008626,1785500946.0085096,0.6806784272193909,0.0,-23.1538200378418,pick
joint2,1785500946209331463,1785500946.2093315,1785500946.2092042,0.6806784272193909,0.0,-23.1538200378418,pick
joint2,1785500946410074264,1785500946.4100745,1785500946.409949,0.6806784272193909,0.0,-23.1538200378418,pick
joint2,1785500946611168325,1785500946.6111684,1785500946.6110022,0.6806784272193909,0.0,-23.1538200378418,pick
joint2,1785500946812197281,1785500946.8121974,1785500946.8120608,0.6806784272193909,0.0,-23.1538200378418,pick
joint2,1785500947012885156,1785500947.012885,1785500947.012794,0.6806784272193909,0.0,-23.1538200378418,pick
joint2,1785500947213569890,1785500947.21357,1785500947.213482,0.6806784272193909,0.0,-23.1538200378418,pick
joint2,1785500947414344237,1785500947.4143443,1785500947.4142158,0.6806784272193909,0.0,-23.1538200378418,pick
joint2,1785500947615212456,1785500947.615213,1785500947.6149752,0.6806784272193909,0.0,-23.1538200378418,pick
joint2,1785500947815775544,1785500947.8157756,1785500947.8156788,0.6806784272193909,0.0,-23.1538200378418,pick
joint2,1785500948016599788,1785500948.0166,1785500948.0164127,0.6806784272193909,0.0,-23.1538200378418,gripper_closing
joint2,1785500948217273065,1785500948.2172732,1785500948.217142,0.6806784272193909,0.0,-23.1538200378418,gripper_closing
joint2,1785500948418078357,1785500948.418079,1785500948.4178946,0.6806784272193909,0.0,-23.1538200378418,gripper_closing
joint2,1785500948619083015,1785500948.6190832,1785500948.6189475,0.6806784272193909,0.0,-23.1538200378418,gripper_closing
joint2,1785500948819869140,1785500948.8198693,1785500948.8196778,0.6806784272193909,0.0,-23.1538200378418,gripper_closing
joint2,1785500949020551595,1785500949.0205517,1785500949.0204332,0.6806784272193909,0.0,-23.1538200378418,gripper_closing
joint2,1785500949221209196,1785500949.2212093,1785500949.2211185,0.6806784272193909,0.0,-23.1538200378418,gripper_closing
joint2,1785500949421902807,1785500949.421903,1785500949.421828,0.6806784272193909,0.0,-23.1538200378418,gripper_closing
joint2,1785500949622734956,1785500949.622735,1785500949.6225376,0.6806236505508423,-0.0079134404659271,-24.08955383300781,lift
joint2,1785500949823453815,1785500949.823454,1785500949.8233166,0.6563267111778259,-0.1397448033094406,-26.566465377807617,lift
joint2,1785500950024197253,1785500950.0241976,1785500950.024063,0.6283777952194214,-0.1397448033094406,-26.75006675720215,lift
joint2,1785500950224948240,1785500950.2249484,1785500950.224819,0.5998698472976685,-0.1397448033094406,-27.300865173339844,lift
joint2,1785500950425732802,1785500950.425733,1785500950.4255686,0.5719208717346191,-0.1397448033094406,-28.03526496887207,lift
joint2,1785500950626501743,1785500950.6265018,1785500950.6263375,0.5439718961715698,-0.1397448033094406,-28.065866470336918,lift
joint2,1785500950827227862,1785500950.827228,1785500950.827096,0.5160229206085205,-0.1397448033094406,-28.892065048217773,lift
joint2,1785500951028018836,1785500951.028019,1785500951.027855,0.4880739748477936,-0.1397448033094406,-28.356565475463867,lift
joint2,1785500951228771461,1785500951.2287717,1785500951.2286367,0.4601250290870666,-0.1397448033094406,-28.937965393066406,lift
joint2,1785500951429504939,1785500951.429505,1785500951.4293883,0.4363391697406769,-0.0040636584162712,-32.3135986328125,lift
joint2,1785500951630312730,1785500951.630313,1785500951.6301608,0.4363323152065277,0.0,-26.80943298339844,lift
joint2,1785500951831061377,1785500951.8310616,1785500951.8309226,0.4363323152065277,0.0,-26.80943298339844,lift
joint2,1785500952031736733,1785500952.0317369,1785500952.031618,0.4363323152065277,0.0,-26.80943298339844,lift
joint2,1785500952232390271,1785500952.2323902,1785500952.232308,0.4363323152065277,0.0,-26.80943298339844,lift
joint2,1785500952433122981,1785500952.433123,1785500952.4329913,0.4363323152065277,0.0,-26.80943298339844,lift
joint2,1785500952633847496,1785500952.6338477,1785500952.6337016,0.4776703417301178,0.3495062291622162,-25.254812240600582,place
joint2,1785500952834541552,1785500952.8345418,1785500952.834395,0.54757159948349,0.3495062291622162,-28.620813369750977,place
joint2,1785500953035285506,1785500953.0352857,1785500953.035139,0.6174728274345398,0.3495062291622162,-29.018611907958984,place
