timestep,joint1_position,joint1_velocity,joint2_position,joint2_velocity,joint3_position,joint3_velocity,joint4_position,joint4_velocity,joint5_position,joint5_velocity,joint6_position,joint6_velocity,joint7_position,joint7_velocity,finger1_position,finger2_position,finger1_velocity,finger2_velocity,gripper_width,phase
0,0.0,0.0,-0.569,0.0,0.0,0.0,-2.81,0.0,0.0,0.0,3.037,0.0,0.741,0.0,0.04,0.04,0.0,0.0,0.08,approach
1,0.0005896677,0.0162244,-0.5878751,-0.7004625,-0.0014298406,-0.042807445,-2.8174026,-0.21529418,0.00040144013,0.0076868525,3.0168264,-0.55750716,0.739799,-0.033131972,0.03999888,0.039999936,3.5584206e-05,-3.4307438e-06,0.07999882,approach
2,0.0020716975,0.066392206,-0.61379576,-0.76288486,-0.0007718624,0.037568245,-2.8241622,-0.1719221,0.0018765149,0.036490623,2.9948325,-0.60910875,0.7415059,0.046596363,0.04,0.039993066,6.109749e-06,6.6830165e-05,0.07999307,approach
3,-0.0026687745,-0.09441157,-0.6465162,-1.0001785,0.009648183,0.3163677,-2.8297112,-0.12601292,0.0016588245,-0.011321318,2.9644308,-0.8406357,0.7508174,0.25536463,0.04,0.039990477,9.840521e-06,0.00011154106,0.07999048,approach
4,0.00020727835,0.030573651,-0.6787691,-0.90046203,0.007279848,-0.12282555,-2.8376536,-0.25071973,0.0005136887,-0.026361829,2.9442134,-0.56597716,0.74597347,-0.1328775,0.039983712,0.04,0.0001441077,3.2142857e-06,0.07998371,approach
5,-0.00030555436,-0.005358991,-0.7066878,-0.78314084,0.0065492736,-0.007966903,-2.8378527,0.06596404,0.000611702,-0.00046737798,2.9120553,-0.88598007,0.7458945,-0.0020991885,0.03999534,0.0399965,0.00014681899,2.1622542e-05,0.07999184,approach
6,-0.0034946946,-0.075058535,-0.7292788,-0.61041164,0.010804992,0.13764468,-2.8361363,0.041949548,-0.00087064534,-0.04383145,2.8913543,-0.5724161,0.7491759,0.09075118,0.04,0.039994236,7.7004615e-06,5.908309e-05,0.07999423,approach
7,0.0034058618,0.15175824,-0.7518308,-0.6608956,0.0005071806,-0.34761316,-2.8337946,0.09269398,-0.0003888476,0.017133957,2.863951,-0.756776,0.7372851,-0.32716605,0.039987322,0.04,0.0001248185,4.7094087e-05,0.07998732,approach
8,0.009448142,0.11776086,-0.75966996,-0.096727766,-0.018381692,-0.5822645,-2.8289142,0.12469213,0.0002786723,0.026385231,2.859986,-0.11455256,0.72033525,-0.46851364,0.039979775,0.04,0.00037279414,1.6305921e-06,0.07997978,approach
9,0.011637214,0.11633988,-0.76503456,-0.15319087,-0.026002571,-0.13864538,-2.8309166,-0.11870453,0.0027736966,0.06655508,2.8565497,-0.100699164,0.71758765,-0.07788436,0.04,0.03997745,2.3532322e-05,0.00018803056,0.07997745,approach
