timestep,joint1_position,joint1_velocity,joint2_position,joint2_velocity,joint3_position,joint3_velocity,joint4_position,joint4_velocity,joint5_position,joint5_velocity,joint6_position,joint6_velocity,joint7_position,joint7_velocity,finger1_position,finger2_position,finger1_velocity,finger2_velocity,gripper_width,phase
0,0.0,0.0,-0.569,0.0,0.0,0.0,-2.81,0.0,0.0,0.0,3.037,0.0,0.741,0.0,0.04,0.04,0.0,0.0,0.08,unknown
1,-0.0024453301,-0.043949086,-0.5897268,-0.779634,0.0037821888,0.11883254,-2.8151739,-0.12522162,0.0012610247,0.028241783,3.0127635,-0.6668107,0.74570906,0.1292141,0.04,0.0399958,4.2729196e-05,-1.9060493e-05,0.079995796,unknown
2,-0.00034443598,0.028075136,-0.6142603,-0.6954521,0.00075961463,-0.11344273,-2.8164723,-0.0025556898,0.00094179244,-0.010264602,2.9921398,-0.56830186,0.7419428,-0.10386535,0.03999101,0.039999988,5.1892734e-05,-1.078931e-06,0.079991,unknown
3,0.005832787,0.13935062,-0.6368754,-0.6384843,-0.0106835235,-0.3444352,-2.8153043,0.049395725,0.0016412959,0.020583846,2.9690306,-0.63948,0.7316522,-0.28297335,0.03998876,0.04,0.00015685604,8.2802535e-06,0.07998876,unknown
4,0.003312697,-0.025915906,-0.6647086,-0.8388314,-0.009792873,0.078325056,-2.8199713,-0.16807882,0.002427632,0.016663551,2.9458659,-0.64408654,0.7350122,0.09248729,0.04,0.0399858,1.7093927e-05,5.86989e-05,0.0799858,unknown
5,0.008374304,0.13336554,-0.6752508,-0.15381685,-0.012853338,-0.10176795,-2.8157415,0.16070883,0.0037377407,0.038291726,2.935212,-0.29468343,0.73210657,-0.081442595,0.0399983,0.0399947,-3.349989e-05,0.00020632966,0.079993,unknown
6,0.0076537747,-0.0054536606,-0.6880671,-0.42559758,-0.010011328,0.10095139,-2.814208,0.03128725,0.004136785,0.008627685,2.9167185,-0.5105517,0.7353052,0.08800114,0.04,0.03999364,4.909538e-06,6.657694e-05,0.079993635,unknown
7,0.018747877,0.26584867,-0.704656,-0.48728013,-0.022866676,-0.42264435,-2.8180044,-0.13077751,0.008095223,0.11458012,2.904667,-0.33702895,0.7243015,-0.3053227,0.039987233,0.04,0.00010317044,5.1073555e-05,0.07998723,unknown
8,0.023859313,0.14650865,-0.72548324,-0.62343466,-0.031646114,-0.22595777,-2.82545,-0.22495484,0.012917088,0.13170932,2.887741,-0.47159612,0.72169495,-0.07391172,0.03999976,0.039996754,0.0001970816,4.3331453e-05,0.07999651,unknown
9,0.03175956,0.19222957,-0.7306065,-0.027988942,-0.044882797,-0.40270013,-2.8180013,0.30811772,0.01533977,0.065784976,2.8736532,-0.38523024,0.71016437,-0.32040185,0.03999257,0.04,8.66911e-05,2.9676823e-05,0.07999257,unknown
