timestep,joint1_position,joint1_velocity,joint2_position,joint2_velocity,joint3_position,joint3_velocity,joint4_position,joint4_velocity,joint5_position,joint5_velocity,joint6_position,joint6_velocity,joint7_position,joint7_velocity,finger1_position,finger2_position,finger1_velocity,finger2_velocity,gripper_width,phase
0,0.0,0.0,-0.569,0.0,0.0,0.0,-2.81,0.0,0.0,0.0,3.037,0.0,0.741,0.0,0.04,0.04,0.0,0.0,0.08,unknown
1,-0.0005832449,0.014399655,-0.5898502,-0.7652599,0.0026965702,0.094850205,-2.8220208,-0.38359496,0.0013432424,0.032968458,3.0207624,-0.45166942,0.744521,0.09683079,0.04,0.039993186,2.2876162e-05,9.43183e-06,0.07999319,unknown
2,0.0043145614,0.10481377,-0.6218156,-0.9819136,-0.0018920029,-0.1568114,-2.8319259,-0.22066185,0.0025768646,0.030394632,2.9948103,-0.7176078,0.74032676,-0.115712106,0.03999035,0.04,3.3069533e-05,1.2788642e-05,0.07999035,unknown
3,0.002790998,-0.034552027,-0.64452153,-0.5550817,-0.0012240718,0.03634091,-2.8375995,-0.1738246,0.0009178441,-0.046451878,2.9850125,-0.27526447,0.73972964,-0.015915042,0.039998766,0.03999676,0.00012629226,-1.7727798e-05,0.07999553,unknown
4,0.0012355169,-0.026061257,-0.67094827,-0.8224787,0.0021527864,0.10428227,-2.843169,-0.13045217,0.0016906771,0.019478949,2.9594996,-0.705699,0.74375314,0.110604025,0.04,0.039994758,1.4991606e-05,6.5356195e-05,0.07999475,unknown
5,0.0033619613,0.04829619,-0.6910917,-0.5081144,0.0015029433,-0.034262113,-2.844338,-0.018897759,0.0027922087,0.032475106,2.941157,-0.50862205,0.7438995,0.0035093515,0.039996456,0.04,-8.181959e-06,2.709587e-06,0.07999645,unknown
6,0.008268447,0.1344728,-0.70331484,-0.31568176,-0.002253869,-0.111828186,-2.835416,0.3313988,0.0049997433,0.059440993,2.9129708,-0.7726673,0.7415086,-0.06729027,0.039998192,0.04,-3.7965806e-06,1.2606326e-05,0.079998195,unknown
7,0.016385948,0.24910976,-0.7215115,-0.56081825,-0.0059851804,-0.08637244,-2.8356702,-0.08030772,0.011183776,0.17187321,2.8909857,-0.6114195,0.7432044,0.04440317,0.04,0.03999345,9.095417e-05,0.0001703722,0.07999345,unknown
8,0.022225808,0.15216482,-0.7280099,-0.0811107,-0.0073551033,-0.044707287,-2.8286853,0.25427243,0.015497265,0.119172335,2.8717322,-0.5288624,0.7453259,0.05529786,0.0399978,0.04,-1.5827759e-06,1.5220192e-05,0.0799978,unknown
9,0.032825213,0.27763215,-0.7319801,-0.0985075,-0.017116006,-0.30631882,-2.8280303,-0.042931475,0.020438645,0.14416827,2.8609908,-0.3025044,0.7383629,-0.19601674,0.039993808,0.04,8.513217e-05,5.8409187e-05,0.07999381,unknown
10,0.04118897,0.21473913,-0.7412507,-0.2932191,-0.028729627,-0.34139857,-2.8361137,-0.26596808,0.026717525,0.17809835,2.8496249,-0.31754458,0.73301274,-0.15221594,0.03999516,0.04,0.0002494065,2.4194273e-05,0.079995155,unknown
11,0.054419603,0.38276932,-0.7428733,0.028378204,-0.042527363,-0.38686407,-2.8372562,0.020431615,0.03595392,0.2556134,2.8365927,-0.35827443,0.7268005,-0.17949449,0.04,0.039996024,0.0002145778,0.00021797638,0.07999602,unknown
12,0.06679403,0.34992245,-0.74542797,-0.06763239,-0.05422367,-0.32819417,-2.8461723,-0.32350475,0.046765976,0.30564612,2.8325162,-0.11682976,0.7251953,-0.053796943,0.04,0.039999418,0.00031013612,0.00017858563,0.07999942,unknown
13,0.08203608,0.40937835,-0.7377865,0.31720248,-0.07107153,-0.5126775,-2.8501632,-0.071328126,0.05820871,0.3235429,2.829721,-0.076368436,0.7180727,-0.20961604,0.04,0.04,0.00029105475,8.860813e-05,0.08,unknown
14,0.0946197,0.33943996,-0.7273787,0.31033096,-0.08881768,-0.5159055,-2.8512177,-0.009491293,0.06817788,0.2795746,2.8239431,-0.15862872,0.7097483,-0.24130872,0.04,0.04,0.0003242386,2.0085146e-05,0.08,unknown
15,0.10929582,0.38899273,-0.7170901,0.33461836,-0.113028586,-0.7248139,-2.8592148,-0.28621548,0.078398556,0.296059,2.8284225,0.117296815,0.69432247,-0.439776,0.04,0.04,0.00031837114,5.4092325e-05,0.08,unknown
16,0.118968904,0.30281693,-0.70989865,0.19237177,-0.1287702,-0.40838072,-2.8705246,-0.3180781,0.08811157,0.26801714,2.8296041,0.035671826,0.6887028,-0.16714543,0.04,0.0399882,0.00036130147,6.690896e-05,0.0799882,unknown
