timestep,joint1_position,joint1_velocity,joint2_position,joint2_velocity,joint3_position,joint3_velocity,joint4_position,joint4_velocity,joint5_position,joint5_velocity,joint6_position,joint6_velocity,joint7_position,joint7_velocity,finger1_position,finger2_position,finger1_velocity,finger2_velocity,gripper_width,phase
0,0.0,0.0,-0.569,0.0,0.0,0.0,-2.81,0.0,0.0,0.0,3.037,0.0,0.741,0.0,0.04,0.04,0.0,0.0,0.08,approach
1,-0.0043272665,-0.07390648,-0.59301007,-0.89014804,0.007254834,0.23331335,-2.8217027,-0.3613693,0.00036137036,0.003136701,3.0174596,-0.54172724,0.74773395,0.185466,0.04,0.039990474,2.5762256e-05,4.124776e-06,0.07999048,approach
2,-0.0007360556,0.07555455,-0.6245262,-0.9135121,0.0061491495,-0.060453035,-2.8357654,-0.4005822,0.00151852,0.032927915,3.001755,-0.4402612,0.7468352,-0.024811726,0.039991595,0.04,1.1815173e-05,3.1397121e-06,0.079991594,approach
3,-0.0023014853,-0.03796426,-0.64616305,-0.5533945,0.008793945,0.083322614,-2.836927,0.052118577,-0.00016489981,-0.04953426,2.9803667,-0.588593,0.74715,0.00884714,0.03999702,0.03999906,7.4984564e-05,2.7083535e-05,0.07999608,approach
4,0.0011372445,0.08503789,-0.6638903,-0.49755388,0.0058728806,-0.098146245,-2.8362255,0.0169686,0.000109855435,0.008778683,2.9641283,-0.44909233,0.74377924,-0.09300568,0.03999544,0.04,3.947888e-05,2.603616e-06,0.07999544,approach
5,-0.0011102812,-0.0630931,-0.68427116,-0.6117868,0.00711332,0.041250866,-2.8358266,0.023717854,-0.000130803,-0.008114373,2.941774,-0.6166618,0.74559456,0.05032014,0.039997153,0.03999945,0.00010104312,-1.7328299e-05,0.0799966,approach
6,-0.0032350484,-0.08313823,-0.7003181,-0.41462994,0.0050451956,-0.07985406,-2.834166,0.047331765,-0.0027417918,-0.06982013,2.925342,-0.45493397,0.7415885,-0.10923533,0.039991748,0.04,0.00014530822,8.623757e-06,0.07999174,approach
7,-0.002371106,0.014172121,-0.7188136,-0.56169176,-0.0021690074,-0.2151789,-2.8373146,-0.11062432,-0.0033634016,-0.016424885,2.9107325,-0.4057899,0.73469806,-0.18959247,0.039994396,0.04,0.00014560847,1.3432673e-07,0.079994395,approach
8,-0.0046010944,-0.02907791,-0.7228636,0.012407191,-0.0003248908,0.099387735,-2.8351436,0.06770497,-0.0035001198,-0.005719802,2.9090405,-0.049094796,0.7379322,0.08956609,0.03999997,0.039986666,-2.5150682e-06,0.00012471092,0.07998663,approach
9,-0.0038481087,-0.020827988,-0.7300925,-0.27228856,-0.0054883906,-0.19491091,-2.8340864,0.045504138,-0.0042918287,-0.018228041,2.8956466,-0.36813366,0.7319051,-0.16586222,0.039984867,0.04,0.00016414376,7.128363e-06,0.079984866,approach
10,-0.006917095,-0.06590325,-0.7294212,0.10585065,-0.0056025153,0.02993953,-2.8303287,0.09819567,-0.0052655074,-0.02846531,2.895685,-0.0007920431,0.732774,0.024910675,0.04,0.03999102,3.2624544e-06,5.1742776e-05,0.07999102,approach
11,-0.0062333625,-0.004620429,-0.73282063,-0.13588345,-0.011601891,-0.20055619,-2.8360887,-0.22463116,-0.0065579168,-0.029154288,2.8958192,-0.00082941714,0.7258989,-0.18928061,0.039992515,0.04,0.00011105405,8.018783e-06,0.07999252,approach
12,-0.009093259,-0.061267223,-0.7343759,-0.024501195,-0.012118574,0.01697928,-2.8384705,-0.030119486,-0.008525325,-0.05927895,2.8928914,-0.078262135,0.7244214,-0.039474282,0.04,0.039992478,8.857061e-07,4.2947024e-05,0.07999247,approach
13,-0.011206958,-0.06940491,-0.73714983,-0.0887375,-0.013020418,-0.036137663,-2.8398666,-0.036263652,-0.009840117,-0.033584304,2.8851647,-0.21334612,0.72296005,-0.03921436,0.03999684,0.039999332,5.7455247e-05,2.3368819e-05,0.07999617,approach
14,-0.015803114,-0.13974936,-0.7321899,0.21964695,-0.01334194,-0.009280693,-2.8411095,-0.05478694,-0.013514528,-0.09946868,2.8917716,0.18043004,0.72053975,-0.06379383,0.039997056,0.039999783,0.00013898515,-2.0581567e-05,0.07999684,approach
15,-0.016920704,-0.028412716,-0.7221484,0.3163427,-0.016349459,-0.08691203,-2.8441203,-0.10154012,-0.01575414,-0.05996386,2.9051092,0.36736733,0.7157755,-0.1301427,0.04,0.039998043,9.61104e-06,3.5002668e-06,0.079998046,approach
16,-0.022121293,-0.12254007,-0.714393,0.20106915,-0.011255825,0.18201034,-2.847613,-0.09804094,-0.017867016,-0.061615538,2.911567,0.17925361,0.7197841,0.11364816,0.04,0.03999068,9.079202e-06,8.153903e-05,0.07999068,approach
17,-0.025681214,-0.12628186,-0.6971481,0.58275914,-0.009128418,0.035765786,-2.845356,0.08615989,-0.020979317,-0.08174524,2.925111,0.37273648,0.7190449,-0.017176023,0.039992005,0.04,9.823234e-05,2.0462165e-05,0.079992004,approach
18,-0.029273301,-0.08384206,-0.681852,0.41780233,-0.006053406,0.10753682,-2.8500087,-0.18953529,-0.022798318,-0.05034294,2.944405,0.53108245,0.720976,0.05599632,0.04,0.03999318,2.8835395e-06,4.8214843e-05,0.07999318,approach
19,-0.025021682,0.08196782,-0.66545343,0.50277,-0.014933443,-0.3039968,-2.8564966,-0.19001307,-0.02430132,-0.032672275,2.9630969,0.51502126,0.71012133,-0.30091736,0.039988004,0.04,0.000106270396,5.5717366e-05,0.079988,approach
20,-0.023932828,0.055032667,-0.64040124,0.790666,-0.019198276,-0.09308409,-2.8598893,-0.09114753,-0.023755504,0.015345464,2.9913094,0.7795495,0.70802367,-0.05957759,0.04,0.039991572,1.7709705e-06,3.915204e-05,0.07999157,approach
21,-0.026746897,-0.0808187,-0.61000776,0.9038799,-0.017605389,0.057159923,-2.8602347,-0.000115491566,-0.024966486,-0.033315785,3.0204535,0.80424464,0.7091323,0.03250148,0.04,0.039995298,1.8500981e-06,6.094451e-05,0.0799953,approach
22,-0.028796088,-0.03124223,-0.59120834,0.44699338,-0.013152126,0.14823984,-2.8645315,-0.13496138,-0.02495867,-0.003605868,3.035355,0.41319624,0.71285367,0.103905514,0.04,0.039989974,3.9416673e-06,0.00013191179,0.07998997,approach
23,-0.025969822,0.034734376,-0.5693642,0.6910758,-0.017837163,-0.17726947,-2.867856,-0.097881,-0.026284808,-0.029216217,3.0593529,0.6615767,0.7070329,-0.16132043,0.03998649,0.04,9.6167714e-05,2.15396e-05,0.07998649,approach
24,-0.017294025,0.24765494,-0.5399172,0.89852196,-0.03065055,-0.38666886,-2.8686042,-0.014005692,-0.023182085,0.09306567,3.0882313,0.7952985,0.7006113,-0.18388037,0.03999275,0.04,0.00014752641,1.2421205e-05,0.07999275,approach
25,-0.010794333,0.1736702,-0.513669,0.74845564,-0.04478604,-0.4222643,-2.878451,-0.35257548,-0.02182083,0.042100593,3.123818,0.9830737,0.6927281,-0.22236246,0.03999309,0.04,0.0001633619,2.6356213e-06,0.079993084,approach
26,-0.0056680124,0.16429593,-0.48253372,0.9382339,-0.05633582,-0.32755035,-2.8826573,-0.06888685,-0.019810205,0.05782381,3.1548114,0.8578229,0.6884681,-0.12123034,0.04,0.039997093,0.00012667208,-2.4738372e-05,0.07999709,approach
27,0.00820521,0.40062395,-0.4500024,0.9522036,-0.07621011,-0.59348553,-2.887185,-0.15115263,-0.018517328,0.035660986,3.1904793,0.9842609,0.6787301,-0.27235776,0.039999634,0.039998543,7.929188e-06,3.9361825e-05,0.07999818,approach
28,0.0077700866,0.046301447,-0.42102504,0.8156842,-0.07713859,0.018277911,-2.8946881,-0.22960488,-0.01658512,0.049808092,3.2238243,0.92444307,0.6813489,0.07262918,0.04,0.039986294,3.2538468e-05,-2.9575458e-06,0.07998629,approach
29,0.026829146,0.47813192,-0.39034644,0.9051349,-0.10127494,-0.76022494,-2.8978574,-0.05940735,-0.018822486,-0.062603794,3.2533176,0.81334645,0.67028576,-0.30345136,0.03998216,0.04,-1.2608483e-05,4.7321817e-05,0.07998216,approach
30,0.03244082,0.22574604,-0.35795158,0.9348433,-0.1102537,-0.22329445,-2.8958006,0.08677993,-0.01721126,0.038453285,3.2808192,0.7587721,0.67104137,0.024107123,0.04,0.039988186,3.549277e-05,-5.2459654e-05,0.07998818,approach
31,0.062165305,0.7960335,-0.3212911,1.0789251,-0.14632522,-1.1049578,-2.8869402,0.2814389,-0.02300827,-0.17805457,3.3080785,0.7446672,0.66262215,-0.21687257,0.039985247,0.04,-5.348095e-05,2.6053174e-05,0.079985246,approach
32,0.09534842,0.9650276,-0.2930404,0.7415395,-0.18924628,-1.2445351,-2.8820012,0.11272473,-0.030750124,-0.24844593,3.3294005,0.584605,0.65985054,-0.05331573,0.039996542,0.03999629,0.00013740882,2.5960899e-05,0.07999283,approach
33,0.09879698,0.14517355,-0.2835682,0.13289596,-0.19806285,-0.21590899,-2.8824005,-0.0018414663,-0.031779885,-0.03567762,3.3315916,0.063206114,0.66055095,0.022175314,0.04,0.03999042,4.3237174e-05,-8.4692845e-05,0.07999042,approach
34,0.108441554,0.2751409,-0.27684003,0.20838699,-0.20958848,-0.3235887,-2.8810866,0.04237298,-0.034461852,-0.07824105,3.3376768,0.1680783,0.6614109,0.025662512,0.04,0.03999343,6.602726e-07,0.00010611112,0.07999343,approach
35,0.122127295,0.3789896,-0.26687026,0.31071034,-0.22536857,-0.4492699,-2.8788586,0.058221873,-0.038812127,-0.12623201,3.3470688,0.25820038,0.66274387,0.0413209,0.039999567,0.039997168,-9.075518e-06,7.5481934e-05,0.079996735,approach
36,0.13965696,0.4851441,-0.2534544,0.4095327,-0.24601771,-0.5892649,-2.8760748,0.07288354,-0.04541195,-0.19360556,3.359402,0.3389573,0.6651583,0.075713925,0.039998833,0.039999507,-4.3856544e-06,3.749082e-05,0.079998344,approach
37,0.16123463,0.5975401,-0.23677945,0.5021184,-0.27208045,-0.74359626,-2.8726885,0.08986716,-0.05526508,-0.2914751,3.3743675,0.41131672,0.66958237,0.13803604,0.039998356,0.04,1.1301167e-06,5.184851e-07,0.07999836,approach
38,0.19904864,1.0204767,-0.21496184,0.66621464,-0.31906816,-1.3511099,-2.8671916,0.15049988,-0.07819589,-0.68173933,3.3938408,0.53412306,0.6788158,0.29460174,0.039994556,0.04,-7.581477e-05,8.876012e-06,0.07999456,approach
39,0.22765484,0.799279,-0.19102994,0.7022064,-0.3584134,-1.1022809,-2.862861,0.10842618,-0.100541234,-0.6629472,3.4144611,0.56736773,0.6918882,0.40241906,0.039998595,0.039998405,0.0001222291,-5.4540964e-05,0.079997,approach
40,0.24178453,0.4255565,-0.16886711,0.62184405,-0.3788481,-0.55553335,-2.8594549,0.10142642,-0.112550944,-0.35536954,3.4298475,0.42315215,0.7050844,0.38886097,0.04,0.039994624,3.8093724e-05,-0.00011114811,0.07999462,approach
41,0.27099752,0.752681,-0.15238266,0.44653362,-0.4183404,-1.1138467,-2.8592255,-0.025894988,-0.14739232,-1.0061281,3.4422932,0.34264642,0.7266843,0.62818295,0.039995424,0.039999284,-0.0001931126,0.00035468946,0.07999471,approach
42,0.2817117,0.30593604,-0.14077005,0.2976551,-0.43756962,-0.52519363,-2.8594286,0.022662457,-0.16500013,-0.49855924,3.4494405,0.19861493,0.7399027,0.37884647,0.039996464,0.039998516,0.00017439829,-5.603712e-05,0.07999498,approach
43,0.29502678,0.34772232,-0.12736167,0.4090581,-0.4596863,-0.6110758,-2.8560374,0.10538177,-0.1880773,-0.65082175,3.4590113,0.26422858,0.7559365,0.45581135,0.03999679,0.04,3.2455984e-05,8.940298e-07,0.079996794,approach
44,0.34746724,1.4697568,-0.11008707,0.5222356,-0.5322561,-2.174121,-2.8441317,0.37497982,-0.275087,-2.6098554,3.4683146,0.26608762,0.832909,2.229436,0.03999345,0.04,-0.00023679457,0.0008859486,0.07999345,approach
45,0.3956708,1.3741924,-0.09110931,0.56395084,-0.6048177,-2.1743603,-2.8258092,0.59666014,-0.3620997,-2.6100032,3.4746876,0.19267166,0.9199239,2.609692,0.039992895,0.04,0.000105731306,0.00044752564,0.07999289,approach
46,0.4365649,1.0797348,-0.07454889,0.48602322,-0.6772335,-2.1726687,-2.8092232,0.48082158,-0.44917357,-2.610011,3.4848502,0.30346343,1.0069472,2.6086178,0.039988473,0.04,-0.0001261334,0.0006546779,0.07998847,approach
47,0.43900985,0.054851938,-0.059736617,0.43482968,-0.70941836,-0.84539574,-2.8015933,0.16994831,-0.5045051,-1.5258765,3.497001,0.3413001,1.039321,0.90090746,0.04,0.03999497,9.269242e-06,-0.00025851076,0.07999497,approach
48,0.43748534,-0.041133866,-0.04532435,0.41167328,-0.7298163,-0.5287879,-2.7950814,0.19864736,-0.54463005,-1.1034039,3.5061572,0.25715762,1.0659288,0.74103713,0.04,0.039991967,1.4561614e-05,-0.00013515884,0.07999197,approach
49,0.43363634,-0.1123389,-0.03785555,0.17543879,-0.7419362,-0.3245272,-2.7936332,0.017376881,-0.5709012,-0.7263047,3.509956,0.105641335,1.0787517,0.35764948,0.04,0.03999144,4.8515096e-07,6.1605664e-05,0.07999144,approach
50,0.43003872,-0.13690892,-0.023276092,0.48064235,-0.75491023,-0.34129503,-2.7903836,0.086601034,-0.6010948,-0.81111413,3.5257525,0.43905467,1.0955576,0.4490856,0.039998766,0.039997373,0.00010583936,3.8328726e-06,0.07999614,approach
51,0.42601034,-0.18590637,-0.004322798,0.5426673,-0.77059036,-0.3977122,-2.778294,0.38871998,-0.6569468,-1.5299531,3.5364213,0.30254975,1.134783,1.0802698,0.039996937,0.04,-6.142763e-05,4.2048414e-05,0.079996936,approach
52,0.40712386,-0.8053454,0.05627227,1.9337565,-0.7760866,0.13788116,-2.7163074,2.03339,-0.74336934,-2.4513988,3.5502486,0.37764135,1.2218189,2.6099267,0.039980896,0.04,0.0009753432,0.00027497584,0.079980895,approach
53,0.39341676,-0.39113384,0.07790644,0.35270047,-0.7756802,0.032688346,-2.698378,0.20604886,-0.7703869,-0.7198016,3.5584247,0.22860903,1.2412921,0.50052685,0.04,0.03997707,1.1809668e-05,0.00035128888,0.079977065,approach
54,0.38482594,-0.1842908,0.09076406,0.37644538,-0.77397597,0.05939372,-2.6924524,0.17333187,-0.7724743,-0.03848187,3.5655472,0.19298796,1.2472302,0.15498872,0.04,0.03998412,4.3443637e-05,-4.9291644e-05,0.07998411,approach
55,0.37744263,-0.2299913,0.101695694,0.29399857,-0.77283853,0.028217124,-2.6875272,0.11871824,-0.7868612,-0.39433366,3.574223,0.24050626,1.2562816,0.24287982,0.039998244,0.039990086,-6.38026e-05,0.00031692372,0.07998833,approach
56,0.37312016,-0.11464652,0.10958032,0.21972094,-0.77376974,-0.022870999,-2.688391,-0.052809827,-0.7895184,-0.070666365,3.5830207,0.24234302,1.2553588,-0.027475812,0.04,0.03999295,-1.3166384e-07,5.0189297e-05,0.07999295,approach
57,0.36796123,-0.12998496,0.11735846,0.21935041,-0.7723443,0.043513075,-2.6873884,0.04637253,-0.7950526,-0.1512855,3.589709,0.18448713,1.258999,0.10019944,0.04,0.039993994,-4.1446683e-07,2.9424353e-05,0.07999399,approach
58,0.366144,-0.058503937,0.120348334,0.054395646,-0.7732421,-0.025726905,-2.6893573,-0.072410055,-0.79874814,-0.10594855,3.5937304,0.11188155,1.257705,-0.03421841,0.03999951,0.0399961,-3.670016e-05,0.00013821894,0.07999561,approach
59,0.35874093,-0.23810172,0.12140392,0.013086876,-0.7709111,0.058285575,-2.6864395,0.114778064,-0.8191332,-0.57412976,3.592079,-0.045349084,1.268239,0.3006896,0.039996386,0.04,-0.00014111803,4.4472446e-05,0.079996385,approach
60,0.34963575,-0.2747994,0.17598003,2.0179381,-0.77059406,0.053510476,-2.6778593,0.17674518,-0.7915002,0.7577352,3.660018,1.8548504,1.2594033,-0.218796,0.039985076,0.0399946,0.0008857563,-0.00029540932,0.07997967,approach
