timestep,joint1_position,joint1_velocity,joint2_position,joint2_velocity,joint3_position,joint3_velocity,joint4_position,joint4_velocity,joint5_position,joint5_velocity,joint6_position,joint6_velocity,joint7_position,joint7_velocity,finger1_position,finger2_position,finger1_velocity,finger2_velocity,gripper_width,phase
0,0.0,0.0,-0.569,0.0,0.0,0.0,-2.81,0.0,0.0,0.0,3.037,0.0,0.741,0.0,0.04,0.04,0.0,0.0,0.08,approach
1,0.0020839905,0.015278058,-0.58288246,-0.53359514,-0.006808997,-0.22371349,-2.8073542,0.14820056,-0.0006746888,-0.020782717,3.0100486,-0.73832726,0.7337813,-0.19849642,0.039987065,0.04,8.383963e-05,2.0058123e-05,0.079987064,approach
2,-0.0010339979,-0.09610565,-0.61293834,-0.9633093,-0.011876913,-0.13961591,-2.808446,-0.032137156,-0.001996976,-0.042058844,2.9794106,-0.8446393,0.729453,-0.11824396,0.03999258,0.039999116,0.00026249027,-6.4546904e-05,0.0799917,approach
3,-0.0016533168,-0.005762363,-0.6430708,-0.8322375,-0.016937155,-0.12766543,-2.8118584,-0.118456244,-0.003559185,-0.04520699,2.9565759,-0.63582563,0.72392726,-0.1515321,0.04,0.039992984,8.721956e-06,3.7390414e-06,0.07999298,approach
4,-0.0021913724,-0.0064137666,-0.6701197,-0.7551933,-0.019216763,-0.05198786,-2.8169088,-0.1524815,-0.0034799927,0.002705548,2.934496,-0.6148244,0.72274566,-0.0323484,0.04,0.039992135,2.0665095e-06,8.097765e-05,0.07999213,approach
5,-0.0051555275,-0.03721969,-0.6931079,-0.63831204,-0.012474434,0.23429401,-2.8207998,-0.10160125,-0.0030340706,0.006805578,2.9177656,-0.46339098,0.73017216,0.20421597,0.04,0.039982926,9.987612e-08,0.00021011055,0.07998292,approach
6,-0.0029832192,0.037241157,-0.7238742,-0.95463514,-0.012283191,-0.030395325,-2.8278387,-0.19692256,-0.0025729262,0.014731874,2.890522,-0.7563161,0.729103,-0.029470019,0.039989837,0.04,4.5149798e-05,1.0573588e-05,0.079989836,approach
7,-0.006353211,-0.08331704,-0.7485275,-0.63460374,-0.00738331,0.15724435,-2.8326561,-0.13888896,-0.0034637456,-0.024866391,2.8734758,-0.4751411,0.73404366,0.13640054,0.039998144,0.03999709,9.4188654e-05,1.9960798e-05,0.07999523,approach
8,-0.006594217,-0.018457938,-0.7617676,-0.31319824,-0.006540785,0.0035586855,-2.8317957,0.05623362,-0.005466118,-0.0548012,2.861133,-0.34044144,0.73179287,-0.061426334,0.03999459,0.04,7.224394e-05,1.0602888e-05,0.07999459,approach
9,-0.0054181432,0.042273182,-0.77127296,-0.25115582,-0.0065719583,0.005713312,-2.833909,-0.09800987,-0.004972966,0.016604094,2.855608,-0.15664862,0.732057,0.007232976,0.04,0.039996617,8.6545305e-07,4.7209913e-05,0.079996616,approach
10,-0.0033794136,0.0027036462,-0.7816833,-0.3012864,-0.01589697,-0.324593,-2.8402593,-0.19770262,-0.005665391,-0.01077753,2.848793,-0.19186579,0.7223891,-0.2669746,0.03998159,0.04,0.00024041792,6.74746e-06,0.07998159,approach
11,-0.008073309,-0.10669155,-0.7690755,0.53916126,-0.015445314,0.06797377,-2.834477,0.2125001,-0.007463665,-0.0563387,2.862847,0.38858628,0.7240003,0.04628697,0.04,0.03998794,9.412217e-06,8.915314e-05,0.07998794,approach
12,-0.0105563775,-0.04818027,-0.76165617,0.1338056,-0.011333102,0.13431644,-2.8330421,0.007775772,-0.0074244444,0.0025754708,2.8614388,-0.040907204,0.7286818,0.1301826,0.04,0.03998661,1.990487e-05,0.00019765309,0.07998661,approach
13,-0.011045622,-0.021144124,-0.75279224,0.2901444,-0.009180426,0.04925075,-2.8308115,0.0729173,-0.007965397,-0.014629921,2.8661807,0.1311289,0.7298094,0.03164472,0.039996907,0.03999612,9.196324e-06,0.0001318083,0.079993024,approach
14,-0.013159562,-0.0929153,-0.73930186,0.44783083,-0.011818892,-0.10431406,-2.836755,-0.25368825,-0.011141855,-0.07823814,2.8893628,0.6343991,0.7251422,-0.1263157,0.039988652,0.04,0.00022395144,6.8346585e-06,0.07998865,approach
15,-0.019176451,-0.1294388,-0.7317994,0.16100284,-0.006218628,0.20997149,-2.8463435,-0.2701292,-0.012517302,-0.041284684,2.8955991,0.17440757,0.7310582,0.16612932,0.04,0.03998601,4.0624265e-05,0.00010165124,0.079986006,approach
16,-0.020235185,-0.054851294,-0.72380435,0.24275039,-0.006265355,-0.03782727,-2.849394,-0.030387098,-0.013722015,-0.032199632,2.8993537,0.10817047,0.72928596,-0.048200786,0.039990056,0.04,6.555408e-05,1.3743713e-05,0.07999006,approach
17,-0.02185746,-0.053763554,-0.7055421,0.61145043,-0.008378469,-0.063981004,-2.848228,0.028100383,-0.01588054,-0.05739814,2.918373,0.52319354,0.72585493,-0.0932368,0.03999396,0.04,0.00015990868,-1.7819328e-05,0.07999396,approach
18,-0.02089583,0.025836403,-0.6855406,0.5861324,-0.013396606,-0.14984466,-2.852031,-0.15194315,-0.01618907,-0.0025281408,2.9406703,0.61285377,0.72146523,-0.12197314,0.039997537,0.039999492,7.9646496e-05,-1.7740342e-05,0.07999703,approach
19,-0.019893995,0.048143476,-0.66046774,0.7687461,-0.0150435325,-0.025653038,-2.853586,-0.0313669,-0.015681664,0.014420978,2.962656,0.6066075,0.72089607,-0.016688276,0.04,0.039992593,2.250281e-06,7.1501105e-05,0.07999259,approach
