timestep,joint1_position,joint1_velocity,joint2_position,joint2_velocity,joint3_position,joint3_velocity,joint4_position,joint4_velocity,joint5_position,joint5_velocity,joint6_position,joint6_velocity,joint7_position,joint7_velocity,finger1_position,finger2_position,finger1_velocity,finger2_velocity,gripper_width,phase
0,0.0,0.0,-0.569,0.0,0.0,0.0,-2.81,0.0,0.0,0.0,3.037,0.0,0.741,0.0,0.04,0.04,0.0,0.0,0.08,unknown
1,-0.00026738507,0.021524329,-0.59014493,-0.7922515,0.0025801754,0.08751922,-2.8147876,-0.110251084,0.0025128576,0.06341632,3.00898,-0.7717695,0.7456784,0.12793551,0.04,0.03999387,6.923017e-05,3.074134e-06,0.079993874,unknown
2,0.00066452625,0.009945298,-0.6168473,-0.76483655,0.0028313636,-0.00879205,-2.8174703,-0.054215916,0.002646702,0.0018863191,2.983562,-0.7024905,0.7454944,-0.005400904,0.039994154,0.04,2.2012424e-05,1.8754794e-06,0.07999416,unknown
3,-0.00068924745,-0.00012049207,-0.6463493,-0.8726639,0.00794177,0.1721079,-2.8214262,-0.11270416,0.0030569653,0.006989414,2.9576228,-0.71871585,0.75052047,0.13799326,0.04,0.03999071,3.6260442e-07,7.346622e-05,0.07999071,unknown
4,-0.0034883437,-0.10724392,-0.67411155,-0.76865745,0.011260058,0.06606487,-2.8297837,-0.276118,0.00012256765,-0.07702893,2.9440732,-0.38109422,0.75062263,0.003688803,0.039989285,0.039999988,0.00015335104,-6.735e-07,0.07998927,unknown
5,-0.002048143,0.04263166,-0.6999466,-0.7331215,0.00912559,-0.06487299,-2.8383424,-0.2347428,-0.0010652976,-0.03172481,2.9252882,-0.52392364,0.7466019,-0.1101332,0.03999608,0.03999914,8.714638e-05,4.2276486e-05,0.079995215,unknown
6,-0.0011157056,0.0018654066,-0.7023292,0.101968825,0.005836882,-0.11174941,-2.8304799,0.30867198,-0.0013381008,-0.0060361247,2.9210818,-0.11251798,0.74352217,-0.08516043,0.039992046,0.039999932,7.968231e-05,-3.3879278e-06,0.07999198,unknown
7,0.0015991663,0.07922255,-0.72433114,-0.8148201,-0.0009050254,-0.18828559,-2.839861,-0.37312263,9.4449344e-05,0.04203184,2.9009366,-0.5647704,0.73885673,-0.12867391,0.039998047,0.039998144,0.00014624519,-4.7124093e-05,0.07999619,unknown
8,0.0007774052,0.024018057,-0.7446885,-0.53082675,0.0037562342,0.18820228,-2.8446102,-0.080309436,0.0013390529,0.025494725,2.8835118,-0.47969213,0.7449589,0.16752972,0.04,0.03998367,6.578719e-06,0.00019395493,0.07998367,unknown
9,0.00048872124,-0.036237083,-0.75724447,-0.31640926,0.0060755475,0.03500285,-2.8451164,-0.0017815082,-0.0007787356,-0.057337776,2.8747945,-0.24076745,0.74382997,-0.030208616,0.039989404,0.04,0.00013480519,6.0408083e-06,0.0799894,unknown
10,-0.0001500704,-0.01881724,-0.7659218,-0.21691506,0.0065315687,0.011476139,-2.8485243,-0.13473272,-0.0018065185,-0.023582852,2.8707376,-0.11698206,0.74347,-0.008966823,0.039994854,0.039999917,0.00011390539,-3.675058e-06,0.07999477,unknown
11,0.0027582597,0.07271078,-0.76484483,0.10111198,0.0026340524,-0.12881868,-2.8493536,-0.009441797,-0.00070478866,0.033767805,2.874087,0.09168338,0.7403852,-0.08658446,0.03999468,0.04,5.9924383e-05,4.140483e-06,0.07999468,unknown
12,0.0015650848,-0.06764039,-0.76528037,-0.042627256,-0.003643345,-0.20398204,-2.849386,0.012305574,-0.0019760903,-0.032403886,2.8688192,-0.14416537,0.7343097,-0.16707441,0.03998636,0.03999999,0.00025153413,1.6717266e-07,0.07998635,unknown
13,-0.0012481121,-0.042445768,-0.7620169,0.13696675,-0.0030388616,0.06522472,-2.8480637,0.029964304,-0.002579067,-0.020429978,2.8695009,0.017705869,0.7360098,0.04761117,0.04,0.039985538,7.130544e-06,0.00012544062,0.07998554,unknown
14,0.0014251285,0.096218936,-0.7424864,0.68794554,-0.0002997953,0.09332556,-2.8451822,0.060442388,7.235175e-05,0.07450451,2.8940442,0.6734507,0.7409054,0.13285972,0.039999895,0.03998498,-5.680646e-06,0.00032504142,0.07998487,unknown
15,0.002371563,0.020881498,-0.7308959,0.250042,0.0028983369,0.0854867,-2.850208,-0.18445696,0.0013120989,0.037248824,2.905068,0.3032921,0.7445518,0.10036982,0.039996445,0.039995898,2.7083384e-05,0.0001313058,0.07999234,unknown
16,0.003547005,0.03213213,-0.71509427,0.5040793,0.005579465,0.07407354,-2.8474603,0.1375839,0.0014511826,0.001769708,2.9130187,0.22173312,0.7459637,0.038549114,0.03999761,0.039998632,-2.1526092e-05,0.00010708458,0.07999624,unknown
17,0.002008757,-0.0479119,-0.6973588,0.5094352,0.010151999,0.12835501,-2.8398473,0.23912269,0.002449491,0.027596604,2.9174905,0.123341024,0.7516565,0.15698671,0.03999709,0.03999988,4.5999503e-05,-7.888831e-06,0.07999697,unknown
18,-0.00012619686,-0.04201145,-0.6840815,0.37153962,0.016957533,0.21348529,-2.8421578,-0.15028492,0.0027110507,0.008035201,2.932308,0.40427524,0.7586215,0.19355483,0.04,0.039994445,4.0910772e-06,6.72825e-05,0.07999444,unknown
19,-0.0007441078,-0.03375414,-0.67299545,0.32236838,0.020460274,0.080327585,-2.8513863,-0.29424554,0.0026307148,0.002097239,2.9500034,0.4883477,0.7613513,0.07619889,0.03999349,0.03999999,3.1029835e-05,4.9817606e-07,0.07999349,unknown
20,0.0010624143,0.06569426,-0.65035945,0.76177263,0.023334125,0.094335355,-2.8587534,-0.21788085,0.0036876774,0.030798003,2.9812083,0.8617156,0.7642314,0.07882458,0.04,0.039994184,4.913767e-06,0.00013501079,0.07999419,unknown
21,0.00091657095,-0.029903453,-0.6185262,0.9542328,0.025661625,0.04915053,-2.8569255,0.11352121,0.0025115835,-0.03167635,3.00556,0.6727869,0.7639497,-0.006988079,0.039992128,0.04,1.4003919e-05,2.6496544e-05,0.07999213,unknown
22,-0.0013890166,-0.037993565,-0.5884095,0.8653308,0.032592844,0.23092785,-2.8604028,-0.16112697,0.0027600524,0.0046324492,3.03967,0.940127,0.7700773,0.17083618,0.04,0.039991125,3.6806608e-07,8.749349e-05,0.079991125,unknown
