timestep,joint1_position,joint1_velocity,joint2_position,joint2_velocity,joint3_position,joint3_velocity,joint4_position,joint4_velocity,joint5_position,joint5_velocity,joint6_position,joint6_velocity,joint7_position,joint7_velocity,finger1_position,finger2_position,finger1_velocity,finger2_velocity,gripper_width,phase
0,0.0,0.0,-0.569,0.0,0.0,0.0,-2.81,0.0,0.0,0.0,3.037,0.0,0.741,0.0,0.04,0.04,0.0,0.0,0.08,approach
1,0.0027130616,0.06777239,-0.59616846,-1.0164226,-0.0041670757,-0.124389976,-2.8190358,-0.2463496,0.0010596301,0.023014855,3.00769,-0.8093718,0.7375467,-0.095116585,0.03999708,0.039999995,4.5257813e-05,-4.6288125e-07,0.07999708,approach
2,0.0020900893,-0.030168315,-0.63247526,-1.0557504,-0.007139274,-0.08685442,-2.828933,-0.2762067,0.00062647933,-0.014898775,2.9832075,-0.6814233,0.73508775,-0.06762064,0.039995417,0.04,0.00010197772,2.330703e-06,0.079995416,approach
3,0.005893259,0.107457355,-0.66200113,-0.79301065,-0.012967481,-0.16069639,-2.8324175,-0.05923672,0.0023785885,0.047297187,2.9569762,-0.7273403,0.73150146,-0.0988473,0.04,0.03999712,7.4980185e-06,5.3991454e-05,0.07999712,approach
4,0.0016504445,-0.10772393,-0.67414796,-0.23075171,-0.009132052,0.13277458,-2.8246343,0.26853907,-0.00032775206,-0.078810565,2.9407053,-0.44645765,0.733174,0.04691661,0.04,0.039995022,2.0117748e-05,2.4064133e-05,0.07999502,approach
5,-0.0024829272,-0.114187166,-0.68495667,-0.32576743,-0.0046399306,0.124136426,-2.8200982,0.09953883,-0.0020845246,-0.04668051,2.925621,-0.4177878,0.7363231,0.08799324,0.039999884,0.039998014,2.3139732e-05,3.6115875e-05,0.0799979,approach
6,-0.0010693176,0.026410455,-0.6981434,-0.3871704,-0.0076213027,-0.10670756,-2.8226614,-0.11244655,-0.002760826,-0.015999107,2.9180157,-0.2132961,0.7321777,-0.11405675,0.03999606,0.03999999,4.3058564e-05,-1.1653503e-06,0.07999605,approach
7,-0.0032249235,-0.0422148,-0.71376854,-0.45660767,-0.0059084143,0.073780805,-2.8318343,-0.30297875,-0.003290546,-0.014615171,2.9135683,-0.1277251,0.7342721,0.05837252,0.04,0.03999368,7.7031484e-07,2.91841e-05,0.07999368,approach
8,-0.0031341014,0.027240282,-0.73614764,-0.7026369,-0.001970221,0.12790687,-2.843776,-0.33115232,-0.002189448,0.026964668,2.9018621,-0.3255327,0.73843414,0.11463658,0.04,0.0399907,2.134958e-06,0.00016040698,0.0799907,approach
9,-0.003240098,-0.029586973,-0.74248093,-0.03509814,-0.0003805228,0.021353405,-2.8467493,-0.059026994,-0.0045938618,-0.06297884,2.9045205,0.0713682,0.7366053,-0.049266998,0.039991975,0.039999932,0.000121694145,-2.2793784e-06,0.07999191,approach
10,-0.005649814,-0.038170554,-0.73974246,0.10045217,0.006975585,0.24098566,-2.8402004,0.24591911,-0.004704029,-0.0075607384,2.895965,-0.23320432,0.7433293,0.18592463,0.04,0.039990604,2.352502e-06,0.00013514941,0.0799906,approach
11,-0.0049032243,-0.023708632,-0.7418902,-0.08613045,0.0047658165,-0.118127145,-2.8419046,-0.117988944,-0.0063596605,-0.036349863,2.8935091,-0.0727288,0.73877037,-0.124605425,0.03998324,0.04,0.00018532763,1.8154635e-05,0.079983234,approach
12,-0.008194644,-0.099707335,-0.74284905,-0.009521017,0.0026688424,-0.057813335,-2.8425004,0.009090054,-0.008146863,-0.049156338,2.8873842,-0.1675861,0.7365245,-0.060597334,0.039990414,0.039999645,0.0002495453,-3.2072454e-05,0.07999006,approach
13,-0.009018555,0.010712668,-0.7417192,0.065465815,0.0037788874,0.065453276,-2.8488958,-0.24536754,-0.008021616,0.004107398,2.8944674,0.19114904,0.7385029,0.054891936,0.04,0.039987218,1.0788349e-06,0.0001288036,0.07998721,approach
14,-0.010397805,-0.08879739,-0.73487645,0.23710361,-0.00013966579,-0.15927997,-2.8526604,-0.07552706,-0.010660186,-0.06735648,2.900472,0.16743556,0.7323453,-0.16857912,0.039982904,0.04,0.00020840966,2.3854618e-05,0.07998291,approach
