timestep,joint1_position,joint1_velocity,joint2_position,joint2_velocity,joint3_position,joint3_velocity,joint4_position,joint4_velocity,joint5_position,joint5_velocity,joint6_position,joint6_velocity,joint7_position,joint7_velocity,finger1_position,finger2_position,finger1_velocity,finger2_velocity,gripper_width,phase
0,0.0,0.0,-0.569,0.0,0.0,0.0,-2.81,0.0,0.0,0.0,3.037,0.0,0.741,0.0,0.04,0.04,0.0,0.0,0.08,approach
1,0.0028033159,0.08777176,-0.5911092,-0.8356682,-0.0019786616,-0.052324433,-2.8130517,-0.039422456,0.0021084056,0.05138104,3.0061436,-0.848066,0.74046755,-0.0153449075,0.04,0.03999831,2.5808207e-05,6.3134385e-06,0.079998314,approach
2,0.0051112273,0.036165588,-0.6174859,-0.7289345,-0.0065754713,-0.14650643,-2.818052,-0.16964851,0.0014108336,-0.018763233,2.9875596,-0.5179989,0.7353188,-0.14143965,0.039992664,0.03999999,8.4903e-05,-7.877163e-09,0.07999265,approach
3,0.0095571,0.14123556,-0.6503688,-1.0087485,-0.011725497,-0.12594494,-2.8288128,-0.31764552,0.0036185177,0.056295533,2.9648755,-0.6323886,0.7322954,-0.08313589,0.04,0.039993152,1.0090371e-05,6.740759e-05,0.07999315,approach
4,0.011104292,0.009099064,-0.6940892,-1.3274229,-0.017424274,-0.17856126,-2.8417985,-0.35206383,0.0030408453,-0.017626613,2.928081,-1.0256146,0.72617304,-0.16802494,0.039990544,0.04,0.000111224384,1.1015281e-05,0.07999054,approach
5,0.010697968,0.011731283,-0.71861386,-0.52934664,-0.01788521,0.017519359,-2.8456495,-0.089810304,0.0035684411,0.012807226,2.914933,-0.36714536,0.7274321,0.034323823,0.039999843,0.039990995,-9.30812e-06,9.2935225e-05,0.079990834,approach
6,0.00952596,0.010643656,-0.7407214,-0.664252,-0.009964741,0.2628822,-2.849817,-0.11699935,0.0057610134,0.056858245,2.894594,-0.5635829,0.7372221,0.2689709,0.04,0.039983526,2.3198338e-05,0.0002636443,0.079983525,approach
7,0.0071443506,-0.04841023,-0.76100135,-0.5638677,0.0029728282,0.3758448,-2.850898,-0.005368357,0.0070549054,0.03313927,2.874864,-0.54475254,0.75032127,0.36030987,0.04,0.03998984,7.6213423e-06,0.00026886357,0.079989836,approach
8,0.0120726405,0.110681415,-0.769524,-0.15639767,0.0040890262,-0.020507602,-2.8458784,0.16723111,0.0075203725,0.01733265,2.8630695,-0.3258354,0.7487182,-0.04523617,0.039988615,0.04,6.0738723e-05,2.4857172e-05,0.07998861,approach
9,0.014933775,0.087415874,-0.7665761,0.15882735,0.00612334,0.07029193,-2.8407648,0.11808642,0.0093687745,0.05242735,2.8661153,0.080976546,0.75187653,0.08580937,0.0399973,0.03999742,3.6550155e-05,8.164776e-05,0.07999472,approach
10,0.015076176,-0.012566179,-0.76915354,-0.12237907,0.007404155,0.021970322,-2.8440726,-0.14282385,0.009123037,-0.0018187517,2.862787,-0.09541176,0.7526088,0.020810202,0.039991423,0.04,0.00011372564,2.1424287e-06,0.07999142,approach
11,0.023040144,0.19422019,-0.7664423,0.14003502,-0.004702092,-0.40034193,-2.8479197,-0.109561875,0.011552508,0.0748851,2.8697548,0.18997055,0.7416727,-0.3059421,0.03998523,0.04,0.00020147208,3.0358397e-05,0.07998523,approach
