timestep,joint1_position,joint1_velocity,joint2_position,joint2_velocity,joint3_position,joint3_velocity,joint4_position,joint4_velocity,joint5_position,joint5_velocity,joint6_position,joint6_velocity,joint7_position,joint7_velocity,finger1_position,finger2_position,finger1_velocity,finger2_velocity,gripper_width,phase
0,0.0,0.0,-0.569,0.0,0.0,0.0,-2.81,0.0,0.0,0.0,3.037,0.0,0.741,0.0,0.04,0.04,0.0,0.0,0.08,unknown
1,0.0005868599,0.009813838,-0.59065735,-0.8071908,-0.0022381581,-0.07019821,-2.8194742,-0.2813699,0.00047938648,0.008843165,3.0185103,-0.5109367,0.7392582,-0.04808776,0.039996974,0.039999936,6.1209e-05,-4.010752e-06,0.07999691,unknown
2,0.0011144016,0.022139367,-0.62421733,-1.012163,-0.003927222,-0.03984542,-2.831639,-0.3427084,0.0015833951,0.027451018,2.9951344,-0.6516389,0.7392339,-0.0007855193,0.04,0.03999746,8.6519385e-06,2.8647894e-06,0.07999746,unknown
3,-0.001575498,-0.03783499,-0.66219723,-1.1223525,0.0017580737,0.18845972,-2.8429973,-0.30202007,0.0025498725,0.02149143,2.9684012,-0.74402153,0.7458022,0.18024176,0.04,0.039990164,9.007496e-06,0.00010008153,0.07999016,unknown
4,-0.0053033964,-0.09557823,-0.6819521,-0.40907887,0.011446129,0.28090814,-2.8458931,-0.06921609,0.0011676004,-0.03618691,2.9592054,-0.2585092,0.7532191,0.20502545,0.04,0.03999345,1.4900535e-05,0.00015548455,0.07999345,unknown
5,-0.0026337553,0.05793569,-0.6979675,-0.4804421,0.01240047,-0.0066315974,-2.8458827,0.0333028,0.0023443685,0.034960598,2.9405487,-0.51394206,0.7538764,0.017454546,0.039992534,0.04,1.9007239e-06,5.1903635e-06,0.07999253,unknown
6,-0.0031313563,-0.024216833,-0.7123246,-0.39637703,0.012766246,0.0039670137,-2.8411522,0.16613711,0.0011266812,-0.03495962,2.9189565,-0.5937498,0.7527398,-0.03092543,0.03999237,0.04,0.000121060046,9.195508e-06,0.07999237,unknown
7,-0.0030078164,-0.026996411,-0.7330053,-0.634153,0.0071528736,-0.18855585,-2.8457072,-0.19094895,0.0005695874,-0.010071593,2.9021204,-0.47066283,0.7477914,-0.13577679,0.03998647,0.03999999,0.00023636315,1.3291006e-07,0.07998646,unknown
8,-0.003522384,0.008819655,-0.74146986,-0.13833717,0.0055890526,-0.014715979,-2.8436403,0.10035378,0.0014576706,0.021454627,2.8925188,-0.26430398,0.74854964,0.020326396,0.04,0.039990008,4.4245517e-06,0.0001107861,0.07999001,unknown
9,-0.0050111837,-0.03485464,-0.7491154,-0.231527,0.0073998,0.062663004,-2.8458285,-0.10398824,0.000993085,-0.012474034,2.8866417,-0.16537659,0.7503798,0.0510737,0.04,0.0399927,1.3970883e-06,0.00010574681,0.0799927,unknown
10,-0.0056396206,-0.052381705,-0.7581896,-0.25321046,0.003090955,-0.16059718,-2.8552017,-0.3109183,-6.1844854e-05,-0.021831095,2.8872168,0.011236839,0.7460029,-0.12047656,0.03998823,0.039999988,0.00016890482,1.0595427e-06,0.07998822,unknown
11,-0.0069739376,-0.03710216,-0.76643443,-0.23048156,-0.0021169493,-0.14288147,-2.8626766,-0.18624246,-0.001378633,-0.037168503,2.8804357,-0.18679522,0.7408279,-0.14258131,0.0399961,0.039998055,0.00014817978,-2.5108187e-05,0.07999416,unknown
12,-0.007831752,-0.00015760493,-0.7760477,-0.28188908,-0.0030171045,0.0028311,-2.87126,-0.25697684,-0.0011005322,0.005676505,2.87526,-0.14429852,0.7411881,0.009755539,0.04,0.039989933,8.733601e-06,9.647797e-05,0.07998993,unknown
13,-0.011762237,-0.10386622,-0.78426254,-0.21848278,0.0018505085,0.15571174,-2.879424,-0.22994603,-0.0032110505,-0.060076304,2.8720071,-0.09050703,0.744293,0.08766849,0.04,0.039992876,6.204963e-06,0.00012541092,0.079992875,unknown
14,-0.0135936085,-0.07240851,-0.7795638,0.22837912,0.002484765,-0.0102249365,-2.877597,0.11085011,-0.0048527443,-0.042297613,2.8718557,-0.0021185218,0.743214,-0.028537998,0.039992794,0.04,6.679518e-05,9.3427525e-06,0.07999279,unknown
15,-0.014842205,0.019330885,-0.7798587,-0.059429962,0.009854137,0.26594326,-2.882625,-0.20383349,-0.0036842776,0.028349198,2.8734412,0.041230135,0.7516237,0.23266973,0.04,0.0399823,9.291594e-06,0.0002316159,0.079982296,unknown
16,-0.0130373305,0.0037574747,-0.77107334,0.34938204,0.009289991,-0.07329772,-2.8860486,-0.09023388,-0.0048586763,-0.02359919,2.8846262,0.30713135,0.7484106,-0.08825519,0.039982967,0.04,0.0001711466,2.1807346e-05,0.079982966,unknown
17,-0.014008108,0.002077858,-0.75554407,0.48962384,0.013847507,0.17149803,-2.8914368,-0.18706296,-0.004627756,0.0049240217,2.9049456,0.55976,0.7533003,0.13600445,0.04,0.039988738,-1.2665215e-08,0.00014960034,0.07998873,unknown
18,-0.011947354,0.048541106,-0.74409586,0.3153615,0.014916003,0.014801811,-2.9052632,-0.44859457,-0.00529552,-0.012819085,2.924602,0.542946,0.75210464,-0.031989887,0.039995376,0.039999165,1.5553662e-05,0.00013330343,0.079994544,unknown
19,-0.01193787,-0.0031599472,-0.73123854,0.38958377,0.016982166,0.059072036,-2.9148862,-0.22676164,-0.0050362376,0.0072712433,2.9379141,0.3736309,0.7538803,0.04921593,0.03999611,0.04,3.4316115e-05,8.223612e-07,0.07999611,unknown
20,-0.009185507,0.047951072,-0.7110687,0.6445823,0.011007864,-0.20747432,-2.920597,-0.1550173,-0.005979153,-0.019865898,2.9597,0.6026123,0.7466716,-0.20046927,0.03998824,0.04,0.00014140866,2.8673276e-05,0.07998824,unknown
21,-0.010730131,-0.022363806,-0.69941217,0.25443,0.010668271,0.020716362,-2.9272351,-0.17832649,-0.0065775327,-0.022161994,2.9687862,0.25602853,0.74610233,-0.015007914,0.04,0.03999347,2.7717556e-08,3.810446e-05,0.07999347,unknown
22,-0.012133005,-0.0581871,-0.6775916,0.72333455,0.009948152,-0.032522142,-2.9265409,0.053303972,-0.0088072745,-0.059912357,2.9925592,0.6569756,0.74297076,-0.085064225,0.039995667,0.04,7.063599e-05,4.405412e-06,0.07999566,unknown
