timestep,joint1_position,joint1_velocity,joint2_position,joint2_velocity,joint3_position,joint3_velocity,joint4_position,joint4_velocity,joint5_position,joint5_velocity,joint6_position,joint6_velocity,joint7_position,joint7_velocity,finger1_position,finger2_position,finger1_velocity,finger2_velocity,gripper_width,phase
0,0.0,0.0,-0.569,0.0,0.0,0.0,-2.81,0.0,0.0,0.0,3.037,0.0,0.741,0.0,0.04,0.04,0.0,0.0,0.08,approach
1,0.0015849716,0.034550663,-0.5925451,-0.8846787,-0.0032737958,-0.10094118,-2.8145077,-0.08970757,0.00031134638,0.0030177233,3.0049124,-0.8835232,0.73763865,-0.09251245,0.03999608,0.04,4.0401e-05,5.631407e-06,0.07999608,approach
2,0.0019249928,0.022676565,-0.6228425,-0.872293,-0.004011121,-0.0067090606,-2.8181515,-0.093030736,0.0016929647,0.033822395,2.979747,-0.6960028,0.7388372,0.032831673,0.04,0.039995912,2.4779595e-06,2.6443202e-05,0.079995915,approach
3,-0.00070694525,-0.06343537,-0.64490664,-0.5657629,-3.7479098e-05,0.12262947,-2.8184426,-0.0016625302,0.0012021941,-0.014266415,2.9624522,-0.47948727,0.7426862,0.1059768,0.04,0.039995674,-1.391622e-06,5.729823e-05,0.07999568,approach
4,-0.0035766473,-0.11688997,-0.6667162,-0.64420253,-0.0007217993,-0.05512557,-2.8187904,0.001956024,-0.0012490966,-0.065163195,2.9397848,-0.6263,0.7400677,-0.07130924,0.0399875,0.04,0.00014447141,1.0411043e-05,0.079987496,approach
5,-0.0073322407,-0.04322407,-0.69175506,-0.74907523,0.0053633354,0.2217688,-2.8160067,0.119412825,-0.00047685875,0.013817395,2.9078565,-0.8785923,0.74768144,0.20887446,0.04,0.03998199,3.0894105e-05,0.00015541774,0.07998199,approach
6,-0.00906163,-0.07352437,-0.7225409,-0.9037964,0.007629188,0.032946914,-2.8237722,-0.3010909,-0.0027479432,-0.05709938,2.8867183,-0.59397906,0.7474569,-0.005297054,0.039989524,0.04,0.00013548863,7.0478077e-06,0.07998952,approach
7,-0.011223736,-0.016321108,-0.7426305,-0.49374598,0.015322712,0.25871056,-2.8248913,0.021963205,-0.0029110268,-0.009494128,2.868518,-0.5017922,0.75476384,0.20121175,0.04,0.039986365,6.923921e-07,0.00018107594,0.07998636,approach
8,-0.01117092,-0.04437954,-0.7509758,-0.1654693,0.015966427,-0.034725457,-2.8235502,0.02759172,-0.0051101083,-0.054937698,2.8655617,-0.083741195,0.7521775,-0.07016868,0.03998395,0.03999986,0.00019510694,-7.954901e-06,0.079983816,approach
9,-0.012164868,-0.022284972,-0.755671,-0.11057217,0.015169563,-0.01355973,-2.8272655,-0.15528564,-0.0075231115,-0.06319451,2.866831,0.029783057,0.74917877,-0.08109577,0.03999533,0.039997056,0.00018120719,1.2049813e-05,0.07999238,approach
10,-0.011099993,0.009814223,-0.75623673,0.013257089,0.010343437,-0.16224697,-2.8305333,-0.08145573,-0.007690731,0.0001329179,2.868244,0.038635604,0.7445319,-0.12855731,0.039991368,0.03999999,0.00011956525,1.0288101e-06,0.079991356,approach
11,-0.010680706,0.015827678,-0.7599903,-0.13594966,0.005499815,-0.12827614,-2.8353114,-0.14326724,-0.008844814,-0.032637525,2.8641849,-0.1125959,0.7388844,-0.1554925,0.039998125,0.03999768,9.990209e-05,-2.1576936e-06,0.0799958,approach
12,-0.015146467,-0.08931543,-0.7621048,-0.029261284,0.012298823,0.25018787,-2.8420684,-0.21828206,-0.010092849,-0.037978396,2.8684278,0.115231015,0.7457709,0.19217397,0.04,0.0399855,9.945063e-06,0.0001502272,0.0799855,approach
13,-0.017897777,-0.10143992,-0.7646216,-0.08139036,0.0156825,0.06522109,-2.8484576,-0.16670035,-0.013398491,-0.08871435,2.8671696,-0.033909936,0.74491817,-0.020780334,0.039989922,0.04,0.00010410987,4.8361035e-05,0.079989925,approach
14,-0.015002237,0.039989706,-0.75794333,0.27436227,0.0052425354,-0.3579212,-2.8516247,-0.08327649,-0.01516005,-0.039903145,2.8785076,0.3114223,0.73238456,-0.34681433,0.039981432,0.04,0.00029486575,1.7216935e-05,0.07998143,approach
15,-0.018343132,-0.081101336,-0.7509202,0.19314942,0.0007365139,-0.09370312,-2.8563085,-0.15040416,-0.017255874,-0.058644243,2.8863811,0.21724941,0.72834766,-0.11009082,0.03999815,0.039992917,0.00021817064,-1.5411966e-05,0.07999107,approach
16,-0.01990615,-0.05374813,-0.73819774,0.4105173,-0.0043574627,-0.15195327,-2.8536005,0.12983848,-0.020690273,-0.09474917,2.889889,0.099037334,0.7201905,-0.2229902,0.039996926,0.039999247,7.5689146e-05,6.50833e-05,0.07999617,approach
17,-0.025068726,-0.14220421,-0.7294678,0.24256591,-0.005598075,-0.01875082,-2.8617551,-0.33134797,-0.022786452,-0.051721167,2.903579,0.3734126,0.7199541,-0.004179707,0.04,0.03999614,2.4894587e-05,-4.6102752e-05,0.07999614,approach
