timestep,joint1_position,joint1_velocity,joint2_position,joint2_velocity,joint3_position,joint3_velocity,joint4_position,joint4_velocity,joint5_position,joint5_velocity,joint6_position,joint6_velocity,joint7_position,joint7_velocity,finger1_position,finger2_position,finger1_velocity,finger2_velocity,gripper_width,phase
0,0.0,0.0,-0.569,0.0,0.0,0.0,-2.81,0.0,0.0,0.0,3.037,0.0,0.741,0.0,0.04,0.04,0.0,0.0,0.08,unknown
1,-0.004749618,-0.109021276,-0.59218043,-0.86105806,0.0052150884,0.15841377,-2.8189096,-0.2591948,3.46124e-05,-0.004224861,3.0126553,-0.67306215,0.74607927,0.13982669,0.04,0.03999679,4.2914362e-05,-5.6327302e-05,0.079996794,unknown
2,-0.0043595843,-0.03738187,-0.6210285,-0.83022827,0.00096736633,-0.1629079,-2.8260236,-0.17196864,-0.0011018565,-0.031261783,2.9921556,-0.5675448,0.74105144,-0.13838242,0.039985918,0.039999995,0.000109060915,1.3062111e-06,0.07998592,unknown
3,-0.008385722,-0.072720096,-0.6460457,-0.6840245,0.0031442659,0.10178364,-2.8336012,-0.23948583,-0.0026801557,-0.046970017,2.9803658,-0.33077994,0.74265397,0.04473418,0.04,0.039987125,5.7734687e-06,5.5106142e-05,0.07998712,unknown
4,-0.011629912,-0.07748919,-0.6690413,-0.6571043,0.0086867055,0.16300702,-2.8411617,-0.20817205,-0.0024492373,0.0067233336,2.9674268,-0.36044046,0.7485618,0.16297461,0.04,0.039991103,2.6407076e-06,0.00017504834,0.0799911,unknown
5,-0.010724641,0.025780108,-0.6909821,-0.6343565,0.010831836,0.048917767,-2.842752,0.008864671,-0.00010157345,0.063714325,2.9455042,-0.6036796,0.75269496,0.112938024,0.03999896,0.03999695,-2.460604e-05,0.00013739758,0.079995915,unknown
6,-0.013363578,-0.07095077,-0.71663284,-0.7605284,0.014986635,0.12013208,-2.8470168,-0.14546356,-7.186807e-05,3.600339e-05,2.9246805,-0.57895845,0.7573387,0.12801462,0.03999873,0.039999638,4.886777e-05,4.6050304e-06,0.07999837,unknown
7,-0.017380986,-0.1063737,-0.734462,-0.4485694,0.021274239,0.18273464,-2.8470142,0.026619302,-0.0012941471,-0.035536543,2.9108853,-0.38097057,0.7625884,0.14525595,0.04,0.03999876,7.2493885e-06,3.4229994e-05,0.07999876,unknown
8,-0.016322127,0.028311549,-0.76193565,-0.88406074,0.021319382,-0.01709986,-2.8525884,-0.17460664,-0.00059551006,0.01996663,2.886626,-0.67307276,0.7627473,0.004526505,0.039996974,0.039999995,2.9271207e-05,-4.876186e-07,0.07999697,unknown
9,-0.01913565,-0.06829905,-0.7888398,-0.74221414,0.025732066,0.14205462,-2.8569164,-0.11361753,-0.0015536499,-0.028683307,2.8655727,-0.5844744,0.76682174,0.1127242,0.04,0.03999719,6.72237e-06,2.473846e-05,0.07999719,unknown
10,-0.019776214,-0.046787135,-0.8090517,-0.5457384,0.023914076,-0.09127315,-2.854144,0.13613744,-0.0028775218,-0.03588285,2.8433015,-0.6113763,0.7636169,-0.087744415,0.039989494,0.04,0.00012886483,2.6270034e-06,0.07998949,unknown
11,-0.024501989,-0.09418579,-0.82290703,-0.3549231,0.031390853,0.2672423,-2.8495898,0.11515578,-0.002858472,-0.0039151898,2.8289828,-0.39692262,0.77308464,0.26145467,0.04,0.039986026,1.3073869e-05,0.00020497465,0.07998602,unknown
12,-0.027111884,-0.08542346,-0.8263452,-0.032992516,0.037444983,0.15139884,-2.8413532,0.25327313,-0.0040899706,-0.033701252,2.822386,-0.18160787,0.7774952,0.12257921,0.03999522,0.03999778,2.5494232e-05,0.00012752297,0.079992995,unknown
13,-0.030421432,-0.09741354,-0.83514065,-0.32537234,0.040725864,0.07963366,-2.8331597,0.2545736,-0.00601213,-0.055916537,2.8056498,-0.45722747,0.7789234,0.040601235,0.03999357,0.04,0.00013835267,1.0268336e-05,0.07999357,unknown
14,-0.03515934,-0.11362333,-0.8508449,-0.47256932,0.047304034,0.21027137,-2.8324275,-0.03994161,-0.0074095484,-0.03608498,2.791039,-0.40916577,0.78587335,0.19314286,0.04,0.03999487,2.0928706e-05,6.023993e-05,0.07999487,unknown
15,-0.037953608,-0.04949204,-0.8663418,-0.4330674,0.057559688,0.316339,-2.8354445,-0.10155542,-0.007723526,-0.009286034,2.7788975,-0.33887967,0.7957391,0.27324647,0.04,0.039989647,9.984392e-06,0.00020087461,0.07998964,unknown
16,-0.03602969,0.069372624,-0.878323,-0.3144439,0.06633147,0.24708265,-2.83887,-0.10154108,-0.0062229964,0.043331895,2.7693143,-0.266931,0.80366784,0.21904388,0.0399992,0.039992597,-7.557189e-05,0.00023858671,0.079991795,unknown
17,-0.0348097,0.025514366,-0.89425856,-0.49531037,0.07209595,0.14556338,-2.8449745,-0.17848668,-0.006715694,-0.012347551,2.7563705,-0.35904187,0.8069574,0.09227222,0.0399919,0.04,7.8046665e-05,1.7942957e-05,0.0799919,unknown
18,-0.035303798,0.00069928647,-0.9053771,-0.2606714,0.08159799,0.29566905,-2.8515594,-0.20771018,-0.006517834,0.0064955493,2.7529976,-0.097618796,0.8159903,0.25094047,0.04,0.039994687,4.082401e-06,0.00014220021,0.079994686,unknown
19,-0.036418367,-0.018394636,-0.9083337,-0.030107684,0.09566857,0.42230582,-2.8571615,-0.16303699,-0.006224407,0.0073434804,2.7564461,0.09288201,0.8285761,0.3498682,0.04,0.039992813,5.795226e-06,0.00022969462,0.079992816,unknown
20,-0.033896327,0.08788286,-0.9088591,0.002489572,0.10888029,0.381571,-2.866947,-0.31640863,-0.0047544567,0.04301083,2.7668104,0.28302577,0.83938426,0.30067828,0.039999094,0.039994147,-9.8236276e-05,0.00025056527,0.07999324,unknown
21,-0.03178157,0.037533253,-0.8960367,0.4845329,0.119922966,0.2975199,-2.874021,-0.20184438,-0.0044544837,0.011817173,2.7885685,0.599677,0.8465567,0.19995841,0.03999447,0.04,-6.415864e-05,1.9509644e-05,0.07999447,unknown
22,-0.031790823,0.0037907276,-0.8899166,0.108423814,0.13035007,0.3031105,-2.8874617,-0.4189628,-0.0049840794,-0.013413428,2.8032427,0.4064181,0.85352874,0.1964451,0.039993707,0.04,5.8969174e-05,2.9205483e-05,0.07999371,unknown
23,-0.029319717,0.064723484,-0.8835756,0.21529508,0.13694824,0.17352952,-2.901961,-0.41699022,-0.0048051225,0.007585919,2.8220956,0.52301437,0.856846,0.09347647,0.039993856,0.04,1.809866e-05,3.0853276e-05,0.07999386,unknown
24,-0.030828267,-0.053371847,-0.8648833,0.65186304,0.14828639,0.34634078,-2.915376,-0.40547112,-0.0050096186,-0.0039461344,2.8556225,0.9273154,0.86566097,0.247007,0.03999898,0.039997984,-9.906897e-05,0.000169736,0.07999696,unknown
25,-0.03389385,-0.101295024,-0.8384704,0.79581475,0.16018377,0.33364138,-2.9233298,-0.18486062,-0.0049733,-0.0005853589,2.8849175,0.8155396,0.8743737,0.24297582,0.039997,0.04,-7.935871e-05,8.509984e-06,0.079997,unknown
26,-0.029770218,0.11092089,-0.83041304,0.118498765,0.15808035,-0.100390024,-2.9464786,-0.7575304,-0.004516406,0.019544132,2.9091074,0.6717407,0.8707013,-0.10231848,0.039985258,0.04,0.00025744503,3.747812e-05,0.07998526,unknown
27,-0.028893687,0.016807666,-0.81273806,0.62221545,0.15981324,0.064793766,-2.9630933,-0.41894913,-0.004185593,0.0062280316,2.940763,0.8845042,0.8714306,0.019139996,0.039997898,0.03999542,-1.2897031e-05,0.00017749231,0.07999332,unknown
28,-0.036599535,-0.23261853,-0.78236294,0.9844317,0.17351526,0.43636766,-2.979888,-0.52669257,-0.0048989314,-0.018742956,2.9880903,1.3140408,0.8825402,0.3121387,0.04,0.039994244,3.0426354e-06,0.00018866443,0.07999425,unknown
29,-0.038176525,-0.07378258,-0.7472411,1.0392358,0.17623547,0.033488322,-2.9958596,-0.4276382,-0.0053753154,-0.011503324,3.0331764,1.2608354,0.8821313,-0.01320918,0.039991386,0.04,5.5177126e-05,2.9776085e-05,0.079991385,unknown
30,-0.037724536,0.0158439,-0.72922564,0.4116887,0.17294817,-0.09962548,-3.0169077,-0.61672145,-0.004749379,0.014779813,3.0600777,0.7579045,0.8800707,-0.060104918,0.03999183,0.03999887,0.00027000092,-6.086977e-05,0.0799907,unknown
31,-0.041067094,-0.08600925,-0.7091876,0.6544797,0.17852229,0.19981346,-3.0413353,-0.7333131,-0.0045477836,0.0012764819,3.1052644,1.263561,0.8843908,0.12019869,0.04,0.039991643,3.229249e-06,0.00016752217,0.07999164,unknown
32,-0.047043614,-0.21455206,-0.6821066,0.8179157,0.18165773,0.06053889,-3.0570512,-0.36680245,-0.00622158,-0.043110978,3.1439664,1.0857209,0.8835241,-0.024659785,0.039990593,0.04,0.000120241646,1.8720953e-06,0.079990596,unknown
33,-0.046746716,0.039723434,-0.6718567,0.14777793,0.17981476,-0.047973715,-3.0624418,-0.0536018,-0.005256336,0.018195452,3.1453257,0.049335904,0.8832553,-0.009557567,0.04,0.039993286,3.4436547e-05,-7.040793e-06,0.079993285,unknown
34,-0.046644405,-0.0005435732,-0.6637196,0.25618362,0.17943214,-0.01033222,-3.0640664,-0.048216958,-0.0051667863,0.0020250808,3.154196,0.24531068,0.88317937,-0.0032040593,0.039999664,0.03999628,-1.2078194e-05,9.7274555e-05,0.079995945,unknown
