timestep,joint1_position,joint1_velocity,joint2_position,joint2_velocity,joint3_position,joint3_velocity,joint4_position,joint4_velocity,joint5_position,joint5_velocity,joint6_position,joint6_velocity,joint7_position,joint7_velocity,finger1_position,finger2_position,finger1_velocity,finger2_velocity,gripper_width,phase
0,0.0,0.0,-0.569,0.0,0.0,0.0,-2.81,0.0,0.0,0.0,3.037,0.0,0.741,0.0,0.04,0.04,0.0,0.0,0.08,approach
1,-0.005544997,-0.15772502,-0.59432644,-0.9469313,0.0029355907,0.07479635,-2.8172357,-0.18725967,-0.000917086,-0.03042668,3.0072465,-0.8204231,0.7434124,0.06650424,0.039996162,0.039999757,0.00015535,-1.4240453e-05,0.079995915,approach
2,-0.011085667,-0.12487586,-0.6150952,-0.5125453,0.009380716,0.19971713,-2.8125336,0.20844398,-0.0018742945,-0.031215157,2.9831831,-0.66012895,0.749255,0.16068983,0.04,0.039992075,7.4557784e-06,7.7114906e-05,0.07999207,approach
3,-0.006204675,0.14689544,-0.62780637,-0.31437412,0.0091607375,-0.009910744,-2.8084438,0.08161539,0.00055854174,0.06933518,2.9704394,-0.3546993,0.750204,0.024878489,0.039999846,0.039992668,-2.3043583e-05,0.00020122544,0.07999252,approach
4,-0.0013472295,0.06611953,-0.64551026,-0.56554455,-0.0001607291,-0.3176082,-2.8074732,0.040740326,-0.0006166742,-0.029687174,2.9474251,-0.6352845,0.738896,-0.31078023,0.039978474,0.04,0.00019602968,4.9076847e-05,0.07997847,approach
5,-0.0034592643,-0.019732976,-0.6660553,-0.59445643,-0.0011711158,0.019945204,-2.8092198,-0.0688291,-0.0010820149,-0.017758362,2.9294183,-0.4989592,0.73897254,0.0025735458,0.04,0.039986208,2.5154318e-06,4.3407115e-05,0.07998621,approach
6,-0.0024935228,0.014153107,-0.68398327,-0.49037737,-0.0034965228,-0.079222076,-2.8099675,-0.008752587,-0.0011577804,-0.00028506145,2.9103012,-0.52932155,0.73655754,-0.06641345,0.03999628,0.039996464,2.5672558e-05,0.00011933293,0.07999274,approach
7,-0.0017099947,0.050777126,-0.7091627,-0.780184,-0.0029404683,0.04352623,-2.8202982,-0.3514936,0.0004887422,0.043647435,2.895376,-0.41882226,0.7389623,0.06601546,0.04,0.03998918,6.775606e-06,0.00011472835,0.07998918,approach
8,-0.0012414046,0.003183152,-0.7210231,-0.20944431,-0.0014101819,0.03826732,-2.8282337,-0.23072433,-0.000345201,-0.02081772,2.8984249,0.08011148,0.7392128,0.0073693627,0.039997347,0.03999717,2.8266526e-05,9.397801e-05,0.079994515,approach
9,-0.00644393,-0.12084814,-0.7266524,-0.1434534,0.008362047,0.31107828,-2.8332875,-0.13151565,-0.0020786999,-0.0491681,2.8937018,-0.13181657,0.74757236,0.23277947,0.04,0.039991397,9.076819e-06,0.000112679685,0.0799914,approach
