timestep,joint1_position,joint1_velocity,joint2_position,joint2_velocity,joint3_position,joint3_velocity,joint4_position,joint4_velocity,joint5_position,joint5_velocity,joint6_position,joint6_velocity,joint7_position,joint7_velocity,finger1_position,finger2_position,finger1_velocity,finger2_velocity,gripper_width,phase
0,0.0,0.0,-0.569,0.0,0.0,0.0,-2.81,0.0,0.0,0.0,3.037,0.0,0.741,0.0,0.04,0.04,0.0,0.0,0.08,unknown
1,-0.0038704365,-0.10141248,-0.58736056,-0.6902226,0.0032037038,0.09055838,-2.8138566,-0.08382774,0.00064102316,0.013215756,3.0135748,-0.64426875,0.7451711,0.11471543,0.04,0.039999176,0.00010713455,-3.6734862e-05,0.07999918,unknown
2,-0.002113787,0.024471072,-0.61060333,-0.66446346,-0.0014187195,-0.15279056,-2.8173816,-0.09490084,2.9855657e-05,-0.017762203,2.994816,-0.51961774,0.7400782,-0.14014903,0.039994158,0.04,3.9487495e-05,1.7407273e-06,0.07999416,unknown
3,-0.0021876341,-0.012388348,-0.6375689,-0.80415595,-0.0066323928,-0.14827088,-2.8244073,-0.2132936,-0.0004244935,-0.013507873,2.9752047,-0.54569024,0.7357593,-0.11855458,0.039995704,0.039999787,0.00012953507,-3.4726756e-05,0.07999549,unknown
4,-0.0034691023,-0.023647228,-0.65852547,-0.5473014,-0.008669861,-0.040527016,-2.8309803,-0.1941243,-0.0011264138,-0.021760534,2.9686973,-0.18255273,0.7341609,-0.04393491,0.04,0.039994523,-5.8064137e-07,9.905008e-06,0.07999452,unknown
5,-0.0032624113,0.0012487227,-0.679647,-0.62414205,-0.011412973,-0.08153842,-2.837104,-0.1633428,-0.0013185665,-0.004582297,2.952587,-0.44778135,0.73170835,-0.067520306,0.03999933,0.039997853,1.8362472e-05,3.835738e-05,0.07999718,unknown
6,-0.004076,-0.0008777582,-0.702871,-0.69007176,-0.0104124,0.050348748,-2.8398304,-0.040521335,-0.002048579,-0.026196323,2.9306402,-0.6047385,0.73157614,-0.0036575967,0.04,0.0399924,1.17260775e-07,8.0214035e-05,0.0799924,unknown
7,-0.0047319857,-0.06558383,-0.7218923,-0.49821845,-0.015202903,-0.17862152,-2.8428795,-0.10736998,-0.00549631,-0.08920629,2.9183788,-0.34274226,0.72355705,-0.21972986,0.03998578,0.04,0.00023609494,1.0582293e-05,0.07998578,unknown
8,-0.008238144,-0.041890763,-0.73761904,-0.4365714,-0.010820415,0.18540506,-2.845728,-0.080338344,-0.0052274195,0.0030835033,2.903961,-0.39999852,0.72943974,0.16241413,0.04,0.039980907,1.5726575e-05,0.00018309506,0.07998091,unknown
9,-0.011427663,-0.12558393,-0.74829954,-0.2732083,-0.009019515,0.012437549,-2.8446062,0.061519705,-0.007678037,-0.06491383,2.8908417,-0.36090285,0.7288027,-0.016288398,0.039986383,0.04,0.00016406707,1.26571895e-05,0.07998638,unknown
10,-0.015594777,-0.082169905,-0.75915956,-0.3149686,-0.0034585623,0.19254568,-2.8463066,-0.07784686,-0.00845001,-0.023146346,2.8805764,-0.28618604,0.73447484,0.15739492,0.04,0.039988633,1.0363312e-05,0.0001147124,0.07998863,unknown
11,-0.017961668,-0.07774114,-0.76438683,-0.10137381,0.0004272872,0.09462553,-2.8474033,-0.028879685,-0.010490972,-0.054517932,2.8772585,-0.09273301,0.7358516,0.0395338,0.03999548,0.03999884,5.0138377e-05,8.7645276e-05,0.07999432,unknown
12,-0.015608727,0.050336767,-0.76374274,0.06614105,-0.0038357752,-0.15065832,-2.84978,-0.09034334,-0.0109568015,-0.0055093323,2.8788424,0.039924767,0.7306195,-0.14457932,0.03999246,0.04,9.3763425e-05,1.1951447e-05,0.07999246,unknown
13,-0.018532878,-0.082384355,-0.7610738,0.08929798,-0.0040773554,0.009820868,-2.8537338,-0.12315948,-0.013099387,-0.05948776,2.8817487,0.079934396,0.72941554,-0.031428643,0.03999771,0.03999875,0.00011909363,-2.8785318e-05,0.07999647,unknown
