timestep,joint1_position,joint1_velocity,joint2_position,joint2_velocity,joint3_position,joint3_velocity,joint4_position,joint4_velocity,joint5_position,joint5_velocity,joint6_position,joint6_velocity,joint7_position,joint7_velocity,finger1_position,finger2_position,finger1_velocity,finger2_velocity,gripper_width,phase
0,0.0,0.0,-0.569,0.0,0.0,0.0,-2.81,0.0,0.0,0.0,3.037,0.0,0.741,0.0,0.04,0.04,0.0,0.0,0.08,approach
1,0.000869726,0.002078365,-0.5899427,-0.78322273,-0.0041292035,-0.13294357,-2.8154533,-0.1342453,-0.0010996558,-0.03424825,3.0104423,-0.7320923,0.7355688,-0.14907905,0.039992496,0.04,6.2964325e-05,2.807871e-05,0.079992495,approach
2,0.0005967636,0.0028197856,-0.62745094,-1.1688095,-0.0069852266,-0.06716652,-2.8267355,-0.3311521,-0.000628927,0.0069665234,2.9840062,-0.7352095,0.73400664,-0.04286317,0.04,0.039996207,3.914744e-06,-1.8503397e-05,0.079996206,approach
3,-0.00042260034,-0.008360797,-0.66388553,-1.0166595,-0.00549324,0.05909848,-2.832154,-0.1066424,9.036193e-05,0.017348908,2.9509273,-0.917243,0.7366191,0.07153414,0.04,0.039992332,8.307368e-06,8.851116e-05,0.07999233,approach
4,-0.0036157954,-0.056893952,-0.6881323,-0.60550845,0.0035110123,0.2819366,-2.8324597,-0.0020893256,0.0017541604,0.044229653,2.931706,-0.53304106,0.7477742,0.3065479,0.04,0.039988365,2.6966197e-06,0.00022750974,0.07998836,approach
5,-0.002205587,-0.0012030401,-0.70150524,-0.3044566,0.003204703,-0.05669168,-2.8373315,-0.19875497,0.00069034303,-0.0211264,2.9301615,-0.050251953,0.74554926,-0.060850628,0.039986167,0.039999805,0.00013108784,-9.710173e-06,0.079985976,approach
6,-0.0026175096,-7.420263e-05,-0.7125815,-0.32893455,0.0034287411,0.018833457,-2.8395228,-0.021047529,-0.0001355211,-0.025515458,2.9170046,-0.36174637,0.7446638,-0.024024054,0.039996706,0.039996322,0.00010318092,4.5313896e-05,0.079993024,approach
7,-0.0013060297,0.023296688,-0.7275213,-0.4588764,0.00046077976,-0.09883475,-2.8414836,-0.048846304,-0.0018056224,-0.04651445,2.901191,-0.43644112,0.7390967,-0.15279138,0.039993677,0.04,9.816285e-05,2.9606708e-05,0.07999368,approach
8,-0.0012275039,-0.0013623157,-0.7413488,-0.36347517,-0.002503131,-0.081450865,-2.8505907,-0.32647827,-0.0026575848,-0.019648883,2.9014592,0.0004781816,0.73613185,-0.08131996,0.039997257,0.039999295,0.000106228996,-3.253949e-05,0.079996556,approach
9,-0.0014778535,0.038757328,-0.7467793,-0.1062871,0.003076394,0.20456468,-2.850085,0.0924138,-0.00053662626,0.0535444,2.8881536,-0.36394846,0.74368364,0.20712993,0.04,0.039984588,3.1663578e-05,0.00021010259,0.07998459,approach
10,-0.0033634691,-0.06844688,-0.76090866,-0.47420013,0.008552156,0.13758874,-2.8585355,-0.30787936,-0.00083934824,-0.005142457,2.879713,-0.23762336,0.7485347,0.13482215,0.03999181,0.04,9.729483e-05,3.8549297e-06,0.07999181,approach
11,-0.0018590434,-0.008150451,-0.7634717,0.026360186,0.0019207239,-0.25208327,-2.856798,0.13154261,-0.0018642265,-0.023868224,2.8742466,-0.1476693,0.7405903,-0.21946457,0.0399787,0.04,0.00026188773,8.580744e-06,0.079978704,approach
12,-0.0052363602,-0.06858832,-0.7660958,-0.101358294,0.0012757105,0.02375509,-2.8546386,0.047768988,-0.003376575,-0.0464249,2.8672783,-0.19209613,0.740165,-0.010524711,0.04,0.039989468,5.7411627e-05,5.55988e-05,0.07998946,approach
13,-0.0016117464,0.09809291,-0.75770503,0.35196313,-0.0039055771,-0.16535684,-2.8539262,-0.017810542,-0.0027174987,0.025694156,2.8794222,0.32931155,0.7353678,-0.13406064,0.039999247,0.039995138,5.0898843e-06,0.00012519298,0.07999438,approach
14,-0.00541233,-0.12513125,-0.747543,0.29234153,-0.0054072286,-0.038470596,-2.8580935,-0.15179202,-0.005897108,-0.08518842,2.8912356,0.32470316,0.7323108,-0.08155208,0.039995383,0.039999906,0.00015285937,-2.0465359e-05,0.07999529,approach
15,-0.010098094,-0.1464277,-0.73429555,0.4121023,-0.008077709,-0.0851816,-2.8610463,-0.07275251,-0.009654001,-0.10134814,2.9042475,0.36058244,0.7274859,-0.12999974,0.039994553,0.04,0.00016104526,2.5275762e-05,0.07999455,approach
16,-0.012202938,-0.045789313,-0.71828365,0.4756356,-0.010817935,-0.06712406,-2.8611982,0.01037025,-0.010823643,-0.0322016,2.916834,0.34837258,0.72485256,-0.071750455,0.04,0.039994586,2.5525746e-06,2.6062287e-05,0.07999459,approach
17,-0.013802012,-0.07150385,-0.7013375,0.5091397,-0.017346138,-0.20862484,-2.8648663,-0.14203462,-0.014382856,-0.092555046,2.9365318,0.5419924,0.71593964,-0.24410231,0.039992906,0.04,0.00016669623,2.6003863e-05,0.079992905,approach
18,-0.013726325,-0.023323257,-0.6927493,0.19732824,-0.030697143,-0.40718204,-2.8775914,-0.40678135,-0.016377686,-0.04837184,2.952587,0.4436331,0.7032096,-0.35274106,0.039990332,0.04,0.00022553575,5.7479524e-06,0.07999033,approach
19,-0.01725147,-0.052523505,-0.67916125,0.44348794,-0.033086106,-0.009912449,-2.8823504,-0.07748448,-0.016659835,-0.013075002,2.9630253,0.29214892,0.7032235,0.0008307093,0.04,0.039983246,4.009715e-05,9.536876e-05,0.07998325,approach
20,-0.016007306,0.036435015,-0.65789825,0.68056464,-0.036210373,-0.09534895,-2.8879495,-0.19809264,-0.01571659,0.031651594,2.9892156,0.72148365,0.7023496,-0.025636021,0.04,0.03999024,6.15692e-06,0.00017436624,0.07999024,approach
21,-0.015634837,-0.014101934,-0.62902665,0.8836809,-0.042371027,-0.1989642,-2.8913674,-0.082354434,-0.016458357,-0.014162003,3.0178263,0.7906262,0.6972673,-0.14098865,0.03999204,0.03999999,0.00012249521,7.295384e-07,0.079992026,approach
22,-0.015907962,0.0021051113,-0.598057,0.89937824,-0.047593,-0.14109747,-2.8916683,0.007999819,-0.016350595,0.004877922,3.043068,0.69697106,0.69435805,-0.08072071,0.039999686,0.039996605,0.00011224079,-2.0542504e-05,0.07999629,approach
23,-0.018629082,-0.050543364,-0.5717649,0.71345764,-0.045731425,0.081746094,-2.88999,0.06749214,-0.016070258,0.0030560456,3.061428,0.5082215,0.6970474,0.0755175,0.04,0.03999018,2.0622107e-05,7.437432e-05,0.07999018,approach
24,-0.009249438,0.2149498,-0.54812264,0.6942947,-0.06144374,-0.5110873,-2.8947985,-0.19513248,-0.016737932,-0.0087037105,3.0901382,0.78965735,0.6833294,-0.38205102,0.039986096,0.04,0.00012901703,2.8989807e-05,0.079986095,approach
25,-0.002671239,0.22294432,-0.5160333,1.0057019,-0.0736824,-0.33526525,-2.8992753,-0.13380818,-0.013666282,0.090079814,3.1256235,0.9788274,0.6795078,-0.1101106,0.04,0.039991926,3.3931687e-05,1.3938251e-05,0.07999192,approach
26,0.0063549876,0.2905233,-0.47724718,1.1535375,-0.08329269,-0.2673116,-2.899894,0.0010920528,-0.010669468,0.08315184,3.1616633,0.9940441,0.6771386,-0.0690463,0.04,0.0399893,1.2715487e-05,0.000119576274,0.0799893,approach
27,0.026034875,0.51349676,-0.44235235,0.96110296,-0.10894631,-0.79730445,-2.8981304,0.07398281,-0.009725659,0.03139065,3.1887386,0.7449825,0.6634876,-0.3812249,0.03998374,0.04,5.4130396e-05,3.2640022e-05,0.07998374,approach
28,0.04576188,0.59804064,-0.4161022,0.7104393,-0.13579525,-0.76939553,-2.903406,-0.20261022,-0.007971461,0.037861064,3.2229464,0.9466237,0.65355676,-0.27415106,0.039999746,0.039992467,0.00016285281,1.3500245e-05,0.07999221,approach
29,0.040058345,-0.09870031,-0.39500648,0.579107,-0.13062024,0.20438989,-2.9085128,-0.12787527,-0.0063625975,0.04227902,3.2447066,0.6034525,0.65773416,0.11706099,0.04,0.039984,3.677883e-05,1.0369678e-05,0.079983994,approach
30,0.05761085,0.45705676,-0.3697138,0.76654464,-0.1486611,-0.55960065,-2.907937,0.0408811,-0.0083014835,-0.056700956,3.270091,0.6996577,0.65118146,-0.17726934,0.039990757,0.04,-3.657405e-05,2.8034281e-05,0.07999076,approach
31,0.076480426,0.5300076,-0.35080233,0.4957249,-0.17187932,-0.6772238,-2.9119236,-0.14714342,-0.009429996,-0.0405055,3.2902946,0.55741996,0.64779836,-0.08822811,0.039994597,0.03999999,8.066018e-05,-6.553514e-08,0.07999459,approach
32,0.09195646,0.46174127,-0.32719162,0.7257588,-0.19088425,-0.541714,-2.9134812,-0.030851135,-0.010406211,-0.041176915,3.3205633,0.8381967,0.6478162,0.010287762,0.039999414,0.039998367,0.00011822884,-4.0983246e-05,0.07999778,approach
33,0.09755114,0.16834688,-0.31780934,0.13460945,-0.19825055,-0.1965054,-2.9150052,-0.013554251,-0.011717669,-0.042306785,3.3236225,0.086424895,0.6474574,-0.008226844,0.04,0.039996725,2.0680575e-06,5.1693158e-05,0.07999672,approach
34,0.10646314,0.24580352,-0.31131938,0.19885468,-0.20834658,-0.28617507,-2.9144287,0.020275615,-0.014118971,-0.06891331,3.3305976,0.19296005,0.64719146,-0.0060895053,0.039999373,0.039999012,-3.993334e-06,3.8060865e-05,0.07999839,approach
