timestep,joint1_position,joint1_velocity,joint2_position,joint2_velocity,joint3_position,joint3_velocity,joint4_position,joint4_velocity,joint5_position,joint5_velocity,joint6_position,joint6_velocity,joint7_position,joint7_velocity,finger1_position,finger2_position,finger1_velocity,finger2_velocity,gripper_width,phase
0,0.0,0.0,-0.569,0.0,0.0,0.0,-2.81,0.0,0.0,0.0,3.037,0.0,0.741,0.0,0.04,0.04,0.0,0.0,0.08,approach
1,0.0020857118,0.008236588,-0.59006655,-0.79644924,-0.0079199225,-0.25932842,-2.8140764,-0.07789888,-0.0005417839,-0.0182929,3.0112138,-0.7086325,0.7331038,-0.21713397,0.03998519,0.04,0.0001263428,1.0833164e-05,0.07998519,approach
2,0.00042082547,-0.006469135,-0.6177668,-0.8046167,-0.009459101,-0.003261663,-2.812798,0.081455864,-0.0010507292,-0.021403827,2.9793463,-0.8779211,0.73194325,-0.031676434,0.04,0.039986704,2.065748e-06,4.5337812e-05,0.07998671,approach
3,0.0004084859,-0.0026355162,-0.65037394,-0.9549906,-0.010515709,-0.03077641,-2.8236701,-0.40515178,-0.00059400836,0.01511103,2.9621592,-0.48610905,0.73206645,0.0037148944,0.039999932,0.039993316,4.0419945e-06,0.00011652494,0.07999325,approach
4,0.00030145136,0.0069811977,-0.6740776,-0.62365824,-0.009595012,0.034466527,-2.8248448,0.05936642,-6.381962e-05,0.009922159,2.9404259,-0.5967248,0.7333496,0.034691684,0.04,0.0399939,-3.7236808e-07,0.00011594577,0.0799939,approach
5,0.0042613,0.094313964,-0.6915056,-0.45207256,-0.014005473,-0.1439772,-2.826843,-0.10013197,0.0012185684,0.040558167,2.9283512,-0.3395203,0.730007,-0.092593834,0.039995678,0.04,2.5026797e-05,5.248207e-06,0.07999568,approach
6,0.0016914256,-0.059719283,-0.70924443,-0.52654624,-0.011963885,0.0797636,-2.8300471,-0.081484154,0.0005848712,-0.020693606,2.9110107,-0.47942847,0.73215336,0.05937199,0.04,0.039996438,5.113399e-06,-4.8345564e-06,0.07999644,approach
7,0.0009650492,-0.025822708,-0.72463924,-0.41579625,-0.011320548,0.0075872564,-2.8310297,-0.0139002595,0.00075838435,0.0065314155,2.8934305,-0.4863042,0.73322886,0.029536301,0.03999782,0.039999954,1.4432741e-05,-2.1954038e-06,0.07999778,approach
8,-0.0020517875,-0.10894132,-0.72933996,-0.043177567,-0.012705148,-0.055392124,-2.834787,-0.15634525,-0.002625296,-0.08993304,2.9008625,0.20096418,0.7295312,-0.1000927,0.039992727,0.039999932,0.00019853676,-3.721896e-06,0.07999266,approach
9,-0.00500134,-0.057146177,-0.736715,-0.26502985,-0.011161288,0.067727186,-2.8390312,-0.09868204,-0.0028390656,-0.008412977,2.8936412,-0.19805421,0.7318274,0.063786946,0.04,0.03999142,1.49489115e-05,7.0529655e-05,0.079991415,approach
10,-0.0074375193,-0.06751637,-0.74142456,-0.097841434,-0.008332862,0.081125624,-2.8390908,0.015975997,-0.0042588813,-0.0393219,2.8866892,-0.19194926,0.7333677,0.04349566,0.04,0.039995626,1.2683943e-06,9.484717e-05,0.079995625,approach
11,-0.007047574,0.011690786,-0.7483409,-0.21726646,-0.008561355,-0.012896394,-2.8438752,-0.1698856,-0.0046563423,-0.008852044,2.882802,-0.10987464,0.7323145,-0.028700266,0.03999977,0.039997976,-4.3824443e-06,5.336382e-05,0.07999775,approach
12,-0.010740141,-0.08943639,-0.74762887,0.091208994,-0.0022747507,0.20810047,-2.8474264,-0.104405895,-0.006552412,-0.054669514,2.8897965,0.19194376,0.73705864,0.13320875,0.04,0.039993405,1.1471719e-05,7.719808e-05,0.079993404,approach
13,-0.013109568,-0.08530063,-0.7467052,0.012640731,0.00049881154,0.053797025,-2.8501935,-0.067878045,-0.009069769,-0.06610884,2.8881607,-0.04488974,0.73662835,-0.009634139,0.039992325,0.04,6.6498535e-05,2.9762254e-05,0.079992324,approach
14,-0.015146893,-0.049393848,-0.7402131,0.24992202,0.0031794955,0.0858386,-2.854043,-0.138785,-0.010154915,-0.027343858,2.8987677,0.29017457,0.7386587,0.057559602,0.039999887,0.03999656,3.9059472e-05,3.859068e-05,0.07999645,approach
15,-0.0159225,-0.036969297,-0.7321521,0.22986855,0.0028042658,-0.030667737,-2.8556626,-0.018110218,-0.010629155,-0.010100408,2.9004185,0.0471659,0.73786056,-0.021632265,0.039994195,0.03999999,5.349087e-05,2.3635747e-07,0.07999419,approach
16,-0.015563305,-0.047215756,-0.7228242,0.29042035,-0.009236866,-0.4044425,-2.8595896,-0.13466388,-0.013847995,-0.08094812,2.9138277,0.36918747,0.72371596,-0.39025378,0.039978676,0.04,0.00035742635,1.9261393e-05,0.079978675,approach
17,-0.019155946,-0.086833306,-0.715552,0.20806116,-0.017844077,-0.21694967,-2.8688612,-0.3038454,-0.01600988,-0.057727497,2.9265687,0.350687,0.71660155,-0.19591653,0.03999812,0.03999171,0.0002726831,-3.368847e-05,0.079989836,approach
18,-0.02358306,-0.089919776,-0.694813,0.6896597,-0.016301656,0.09014063,-2.8653831,0.18353833,-0.016966684,-0.0328802,2.9406424,0.39166147,0.71896285,0.06694475,0.04,0.039982915,1.5889176e-05,0.00019042694,0.079982914,approach
19,-0.027198507,-0.1303108,-0.67788905,0.45421332,-0.01774005,-0.06708115,-2.8683374,-0.15034421,-0.01935045,-0.059020936,2.9575346,0.46348712,0.7164796,-0.06602454,0.039991748,0.039999366,0.00014504754,5.064441e-05,0.07999112,approach
