timestep,joint1_position,joint1_velocity,joint2_position,joint2_velocity,joint3_position,joint3_velocity,joint4_position,joint4_velocity,joint5_position,joint5_velocity,joint6_position,joint6_velocity,joint7_position,joint7_velocity,finger1_position,finger2_position,finger1_velocity,finger2_velocity,gripper_width,phase
0,0.0,0.0,-0.569,0.0,0.0,0.0,-2.81,0.0,0.0,0.0,3.037,0.0,0.741,0.0,0.04,0.04,0.0,0.0,0.08,unknown
1,0.007975572,0.16289453,-0.58541614,-0.61312145,-0.013630904,-0.42706653,-2.814012,-0.09245923,0.0008145926,0.023340192,3.0140224,-0.6345699,0.72875226,-0.3376695,0.03998456,0.04,8.098643e-05,4.004925e-05,0.07998456,unknown
2,0.0069414787,0.004182621,-0.61853486,-1.060724,-0.017697584,-0.07047488,-2.8194895,-0.1263836,0.000352257,-0.023938732,2.980427,-0.9272331,0.7252717,-0.09540805,0.04,0.039988577,3.0398137e-06,-1.0472959e-05,0.07998858,unknown
3,0.007314273,0.03659415,-0.6451365,-0.6862688,-0.016160658,0.06713236,-2.8201072,-0.0014925024,0.0023785534,0.052792653,2.9618897,-0.512309,0.72921544,0.1080562,0.039999776,0.039986502,-1.3091368e-05,0.00023038707,0.079986274,unknown
4,0.0045589693,-0.084021345,-0.6681883,-0.652671,-0.011907826,0.11180809,-2.8192139,0.034199208,0.002566934,0.0067778816,2.9376106,-0.67195153,0.7341452,0.13540971,0.039995816,0.039997347,5.0207695e-05,0.000106759195,0.07999316,unknown
5,-0.00079152186,-0.122340664,-0.69599855,-0.84063935,-0.003971436,0.24141961,-2.8218489,-0.08501762,0.0003388918,-0.065234385,2.9119058,-0.7120759,0.7397625,0.15448898,0.04,0.039993368,8.527742e-06,6.6572466e-05,0.07999337,unknown
6,-0.001972689,-0.028138699,-0.7172799,-0.5447756,0.0016465094,0.15035446,-2.8211787,0.035686348,-0.00025208402,-0.014122096,2.8908992,-0.58171135,0.7439787,0.11610866,0.039999183,0.03999698,-3.920249e-05,0.00011700049,0.07999617,unknown
7,-0.0027434777,-0.055792466,-0.7295522,-0.29024938,0.0011857222,-0.049433928,-2.8206491,-0.002780635,-0.0024247959,-0.05474118,2.8811378,-0.2724941,0.7411709,-0.076305054,0.03998795,0.04,0.0001493159,3.0941621e-06,0.07998795,unknown
8,-0.0064465753,-0.11307539,-0.7470771,-0.5702648,-0.00046792865,-0.05331692,-2.8210702,0.012822504,-0.004997759,-0.0730908,2.8594697,-0.59577096,0.73809695,-0.08353119,0.039990794,0.04,0.00022687475,1.3042176e-05,0.07999079,unknown
9,-0.009331181,-0.076044686,-0.750558,0.030491376,-0.0012609847,-0.01360084,-2.8131318,0.25083244,-0.00782752,-0.07886996,2.8527095,-0.18624341,0.7355667,-0.06823243,0.039999686,0.03999645,0.00011072572,7.4600766e-06,0.07999614,unknown
10,-0.009665255,-0.0077437134,-0.75385606,-0.1245178,-0.0037155931,-0.07176893,-2.8084338,0.11182505,-0.009451518,-0.042932015,2.8426275,-0.27946627,0.7314149,-0.11341198,0.04,0.03999743,1.4570121e-06,3.3675642e-05,0.07999743,unknown
11,-0.011620825,-0.05584624,-0.7590433,-0.14441654,-0.004678468,-0.020937452,-2.809031,-0.052656256,-0.011721792,-0.06083786,2.8372552,-0.15106827,0.7289813,-0.065544166,0.04,0.039998077,5.466306e-06,-4.351244e-06,0.079998076,unknown
12,-0.01694557,-0.14009856,-0.763647,-0.11661876,-0.00074932794,0.13223787,-2.812645,-0.12283638,-0.015210802,-0.09566631,2.8324602,-0.13459516,0.73099047,0.058291305,0.04,0.039995506,1.2546349e-05,3.679453e-05,0.079995506,unknown
13,-0.021589287,-0.13785681,-0.7612785,0.14543757,0.0025212774,0.090678215,-2.8223896,-0.3409305,-0.019463284,-0.11271103,2.8486784,0.44338036,0.73116314,0.008872414,0.04,0.03999897,8.2502294e-05,1.6673497e-05,0.07999897,unknown
14,-0.022347003,-0.019115068,-0.7591366,0.034005523,0.0023468675,-0.01455634,-2.827726,-0.09139071,-0.020468436,-0.026791498,2.8440301,-0.12428938,0.7294467,-0.046485417,0.039998867,0.04,-3.2898086e-05,2.036197e-05,0.079998866,unknown
15,-0.02469412,-0.048410486,-0.76309997,-0.14440562,0.0058967476,0.12390501,-2.8378606,-0.32985622,-0.02036773,0.0017075244,2.8479555,0.10737115,0.73417634,0.13124464,0.04,0.03999432,1.2456472e-05,4.8043737e-05,0.07999432,unknown
16,-0.023358196,0.014189579,-0.759768,0.18817206,0.0033849298,-0.1035618,-2.8490043,-0.33942842,-0.021335341,-0.018324086,2.8594816,0.31502452,0.7303277,-0.106157854,0.039992552,0.04,6.0876242e-05,1.733353e-05,0.07999255,unknown
17,-0.024122365,-0.02015304,-0.74431545,0.5276408,0.0022725316,-0.022565586,-2.8564897,-0.19847736,-0.02176837,-0.010885339,2.879735,0.56132245,0.72977906,-0.01528755,0.03999814,0.03999816,6.7617235e-05,8.184819e-06,0.0799963,unknown
18,-0.027925134,-0.09783194,-0.7326672,0.30213705,0.005699838,0.119594365,-2.8694372,-0.4090795,-0.023966575,-0.06160681,2.8998969,0.55867374,0.7318416,0.05999272,0.04,0.039995316,1.0439717e-08,4.3313743e-05,0.07999532,unknown
19,-0.02657007,0.00037149235,-0.7222673,0.3096068,-0.0012029972,-0.24677481,-2.8827972,-0.36874467,-0.026232574,-0.05660663,2.9190605,0.53268,0.7223047,-0.26365557,0.039986983,0.04,0.0001439666,4.3859574e-05,0.07998698,unknown
20,-0.023405775,0.07443339,-0.7038705,0.5996549,-0.01435517,-0.39697784,-2.890581,-0.19523093,-0.026586538,-0.0035564601,2.941939,0.6335544,0.7105722,-0.32771617,0.039989352,0.04,0.0002229811,8.331495e-06,0.07998935,unknown
21,-0.022801895,0.044497266,-0.6878808,0.442529,-0.021357039,-0.16200195,-2.9017043,-0.34966296,-0.027618585,-0.030925509,2.9635317,0.5985138,0.7042662,-0.17508538,0.039999906,0.039989267,-5.6174263e-06,6.591893e-05,0.07998917,unknown
22,-0.02531424,-0.05286761,-0.6605076,0.8917856,-0.01860146,0.11264668,-2.9075484,-0.14350413,-0.028662063,-0.029998254,2.9958856,0.8960321,0.70677894,0.07127295,0.04,0.039987512,2.411013e-07,0.0001651919,0.07998751,unknown
23,-0.024690429,-0.02489921,-0.6266891,1.026178,-0.024178544,-0.20241626,-2.9143066,-0.21816233,-0.0316374,-0.07169094,3.031536,0.9841207,0.6988893,-0.21695033,0.039987307,0.04,0.00014312756,4.976413e-05,0.0799873,unknown
24,-0.021928651,0.07074791,-0.5939847,0.9267429,-0.035831578,-0.35104486,-2.9206362,-0.16008092,-0.032174516,-0.010993322,3.0639586,0.90000045,0.6896735,-0.25758505,0.03999009,0.04,0.00019858746,1.9182883e-06,0.07999009,unknown
25,-0.015109898,0.2171679,-0.55949694,1.0325048,-0.049456555,-0.38890195,-2.9276128,-0.2192496,-0.03081665,0.04055016,3.1027908,1.0737824,0.68186265,-0.2211889,0.04,0.03999375,1.0755806e-05,3.2472133e-05,0.079993755,unknown
26,-0.012286203,0.077189475,-0.5242137,0.9998643,-0.058651943,-0.26587722,-2.9267964,0.09418294,-0.030203817,0.018546158,3.1300883,0.7561236,0.67698455,-0.13679384,0.039996345,0.03999982,9.626912e-05,-1.0173681e-05,0.07999617,unknown
27,-0.011077196,0.042297535,-0.4996689,0.6390304,-0.06593088,-0.20207407,-2.9307585,-0.15532167,-0.030334737,-0.0051048594,3.1556194,0.706583,0.6728556,-0.11440078,0.04,0.03999674,7.5135763e-06,-2.0335408e-05,0.079996735,unknown
28,-0.007082458,0.16825163,-0.4758237,0.7051245,-0.068185836,-0.03414094,-2.9340358,-0.08590068,-0.027175918,0.08443841,3.1796043,0.66296595,0.6759648,0.08389334,0.04,0.039984547,3.201743e-05,0.000160347,0.079984546,unknown
29,0.007819382,0.38878062,-0.44673255,0.88533366,-0.084066086,-0.50620764,-2.9377496,-0.12400994,-0.025521189,0.04852888,3.2136776,0.94030714,0.67045546,-0.15489371,0.039988797,0.04,3.6671085e-05,1.1767397e-05,0.07998879,unknown
30,0.017075915,0.29479638,-0.41833767,0.80952847,-0.09504522,-0.3098153,-2.9444733,-0.21129712,-0.022550598,0.07629429,3.2500172,1.007618,0.6710127,0.0150213055,0.03999998,0.039995905,0.00013419749,3.704721e-05,0.079995885,unknown
31,0.038896557,0.5893002,-0.3851073,0.9966944,-0.123038255,-0.8581093,-2.947923,-0.082478665,-0.025621923,-0.09948313,3.2907493,1.1261266,0.66213983,-0.23665985,0.03998934,0.04,3.0017445e-05,2.3865296e-06,0.079989344,unknown
32,0.049629726,0.37169465,-0.35301784,0.9000628,-0.13639566,-0.3555562,-2.9477994,0.025490548,-0.024695814,0.011672557,3.3220432,0.86489296,0.6644112,0.07008811,0.04,0.03998917,3.2487656e-05,9.856791e-06,0.079989165,unknown
33,0.0548755,0.14517583,-0.34214565,0.14344697,-0.1418748,-0.15350153,-2.9493473,-0.020898761,-0.025183417,-0.020394444,3.3257082,0.104613855,0.664765,0.010618337,0.03999869,0.039995894,-4.0249557e-05,0.00015038995,0.07999459,unknown
34,0.0617125,0.18614675,-0.33547977,0.20167868,-0.14948235,-0.21792337,-2.94907,0.012649164,-0.026641037,-0.04234253,3.3333178,0.21079351,0.6649894,0.0068189506,0.039997973,0.039999217,1.1041773e-05,4.5935845e-05,0.07999719,unknown
35,0.07013747,0.23130758,-0.32603362,0.29199168,-0.15946467,-0.28520522,-2.9483552,0.013261498,-0.028937684,-0.06632622,3.3442698,0.30186212,0.6652619,0.009487495,0.039998196,0.04,2.2366434e-05,1.259482e-06,0.079998195,unknown
36,0.080353364,0.282014,-0.31349456,0.3813144,-0.17200524,-0.35805526,-2.947615,0.012941083,-0.032342494,-0.099358805,3.3582287,0.3846958,0.6658705,0.020793809,0.03999849,0.04,2.0890146e-05,1.0486467e-06,0.07999849,unknown
37,0.09254024,0.3370852,-0.29797366,0.46645144,-0.18734428,-0.43769005,-2.9467952,0.015424592,-0.037305307,-0.14595072,3.3749359,0.46050382,0.66722506,0.044326555,0.039998688,0.04,1.7932045e-05,7.8470964e-07,0.07999869,unknown
38,0.11020048,0.48061156,-0.2824214,0.4473063,-0.21003939,-0.65037817,-2.9473493,-0.031156586,-0.04637282,-0.2668926,3.3917108,0.46231177,0.67021185,0.09379692,0.03999846,0.04,-2.6998756e-05,3.199248e-06,0.07999846,unknown
39,0.12524045,0.42159304,-0.26411816,0.54415244,-0.23047456,-0.5769539,-2.9449687,0.08708869,-0.054960113,-0.25191778,3.407848,0.44464412,0.67516524,0.14936046,0.039998315,0.039999858,5.540823e-05,-8.443481e-06,0.07999817,unknown
40,0.12965976,0.169148,-0.24750015,0.4700299,-0.23572463,-0.12675719,-2.9461997,-0.06743171,-0.05611611,-0.038978223,3.425118,0.47649884,0.67994446,0.1377253,0.04,0.03999202,1.3088227e-05,-5.944348e-05,0.07999202,unknown
41,0.1442474,0.36413562,-0.23588058,0.30105102,-0.25353342,-0.51549304,-2.9497116,-0.10751818,-0.068105355,-0.34503958,3.4373188,0.33720654,0.68540734,0.15893987,0.03999582,0.04,-0.0001402101,1.8260249e-05,0.07999582,unknown
42,0.16652451,0.57731885,-0.2178537,0.5761555,-0.28507948,-0.89226794,-2.9484334,0.052547466,-0.09173556,-0.67647856,3.4557993,0.5095328,0.69607747,0.3140056,0.039992902,0.04,8.1808275e-06,1.2926529e-05,0.079992905,unknown
43,0.1682668,0.080170654,-0.20166901,0.43736795,-0.291651,-0.16289236,-2.948629,-0.0059908014,-0.09503914,-0.09157265,3.470617,0.41019705,0.6999103,0.11108219,0.039999336,0.039996404,0.00027036638,-0.00012150946,0.07999574,unknown
44,0.22039007,1.4275391,-0.18679425,0.41062236,-0.36422598,-2.174977,-2.940396,0.266506,-0.18187241,-2.6100016,3.477789,0.19621505,0.7379838,1.1111803,0.04,0.04,0.00038394565,0.00172245,0.08,unknown
