timestep,joint1_position,joint1_velocity,joint2_position,joint2_velocity,joint3_position,joint3_velocity,joint4_position,joint4_velocity,joint5_position,joint5_velocity,joint6_position,joint6_velocity,joint7_position,joint7_velocity,finger1_position,finger2_position,finger1_velocity,finger2_velocity,gripper_width,phase
0,0.0,0.0,-0.569,0.0,0.0,0.0,-2.81,0.0,0.0,0.0,3.037,0.0,0.741,0.0,0.04,0.04,0.0,0.0,0.08,approach
1,-0.0012635415,-0.011107601,-0.59209484,-0.87149215,0.0027349363,0.08804502,-2.8133574,-0.049077835,0.0015517027,0.03524648,3.0049489,-0.8810813,0.744734,0.102143705,0.04,0.039995693,4.8329737e-05,-1.9041623e-05,0.07999569,approach
2,-0.0077832146,-0.14374568,-0.62694883,-1.0369776,0.013394449,0.31879795,-2.8190928,-0.17290545,-0.00012752188,-0.049606103,2.9742134,-0.8534274,0.75317705,0.23136997,0.04,0.039991908,1.0001356e-05,6.555095e-05,0.07999191,approach
3,-0.0037140055,0.047727764,-0.6541382,-0.71437657,0.0076877354,-0.22950049,-2.821953,-0.06128008,-0.0014591035,-0.032174435,2.9559236,-0.5072758,0.744939,-0.22649154,0.03998084,0.03999994,0.00016582361,-2.3044531e-06,0.079980776,approach
4,-0.0056601707,-0.028486982,-0.67916924,-0.72922856,0.007209725,0.018639691,-2.8206534,0.07269051,-0.0021111614,-0.023222262,2.930258,-0.7068365,0.74482805,-0.0026750502,0.039999645,0.039991047,0.00017043774,3.193197e-05,0.07999069,approach
5,-0.006248802,-0.019291548,-0.70215213,-0.6326047,0.007049467,-0.0076789134,-2.8216772,-0.06000929,-0.0021516061,0.0011420448,2.9122107,-0.5026508,0.74530846,0.01356759,0.039999276,0.039995976,2.0353358e-05,7.900927e-05,0.07999525,approach
6,-0.009808915,-0.07953811,-0.7232045,-0.5778588,0.011725938,0.15734951,-2.8313894,-0.34816143,-0.003469772,-0.03412239,2.9045165,-0.2218297,0.74968046,0.12163474,0.04,0.039991707,5.0383105e-06,7.6431155e-05,0.079991706,approach
7,-0.008541446,0.015584759,-0.73309064,-0.20421436,0.010808404,-0.05616942,-2.8341644,-0.023271015,-0.0036164105,-0.0003997916,2.8940883,-0.28763887,0.7479309,-0.048376024,0.039993133,0.04,1.3708e-05,7.1861064e-06,0.07999313,approach
8,-0.009402614,-0.034899447,-0.7320152,0.08849345,0.009211867,-0.050109174,-2.8304877,0.12925547,-0.0049570943,-0.038881693,2.895445,0.03941798,0.74533874,-0.07096622,0.039994024,0.03999994,0.00012754634,-2.3266389e-06,0.07999396,approach
9,-0.008129932,0.02741151,-0.741078,-0.3460555,0.0034926005,-0.17451847,-2.834278,-0.14924435,-0.005128808,-0.00075614825,2.8847067,-0.29975697,0.73986524,-0.1507805,0.03999447,0.04,0.00012466582,2.1844842e-06,0.07999447,approach
10,-0.009518524,-0.017700354,-0.75409055,-0.37048462,0.0031555062,0.023413075,-2.8458936,-0.38206604,-0.0058640507,-0.022291632,2.885789,0.025362719,0.7398498,4.170544e-05,0.04,0.03999157,7.8178266e-07,4.303088e-05,0.079991564,approach
11,-0.0081867315,0.025360588,-0.76414037,-0.26073906,0.00041438485,-0.09444529,-2.8546917,-0.22158206,-0.006194308,-0.0055986433,2.878053,-0.21474592,0.7364582,-0.093584836,0.03999593,0.03999968,2.1545908e-05,7.2334406e-05,0.07999561,approach
12,-0.008836378,-0.026462078,-0.7672666,-0.04083602,-0.0020688483,-0.07161005,-2.8597085,-0.12922682,-0.007298934,-0.030917715,2.8790665,0.028638028,0.73348516,-0.0817155,0.03999619,0.04,9.068841e-05,2.6603568e-06,0.07999619,approach
13,-0.012553491,-0.08778186,-0.77326906,-0.20839384,0.0010120954,0.11183923,-2.8639488,-0.10857354,-0.008057147,-0.023749221,2.8712237,-0.21523173,0.7368753,0.094546475,0.04,0.039994393,1.845639e-05,3.4754477e-05,0.079994395,approach
14,-0.016853651,-0.12876087,-0.7637932,0.40901032,0.0056920475,0.13487951,-2.861562,0.0796158,-0.011719515,-0.10088718,2.8819187,0.29327562,0.73803097,0.035377055,0.03999988,0.039998215,5.5606874e-05,5.8099442e-05,0.07999809,approach
15,-0.017502606,-0.04502546,-0.7624418,-0.04489791,0.00087731093,-0.17686848,-2.8694034,-0.28330237,-0.014553812,-0.07061148,2.886519,0.124521405,0.73029673,-0.2117697,0.03999019,0.04,0.00014768318,3.42767e-05,0.07999019,approach
16,-0.019575072,-0.06492383,-0.7512589,0.43839148,-0.0042957,-0.14314082,-2.8731477,-0.09052753,-0.01804101,-0.09222792,2.8967857,0.28242704,0.7230014,-0.1992946,0.03999581,0.039999805,0.00014748296,-1.1060351e-05,0.07999562,approach
17,-0.0170878,0.081557915,-0.7348153,0.50318736,-0.011536862,-0.20350347,-2.8799696,-0.22742707,-0.018018026,0.004740694,2.9159129,0.5274044,0.71654993,-0.18005629,0.04,0.039995443,3.7957025e-07,4.1050545e-05,0.07999544,approach
18,-0.01584552,0.05650077,-0.71690017,0.52189064,-0.012767375,-0.0073913797,-2.8847814,-0.113707766,-0.016708516,0.033303596,2.932654,0.46588534,0.71718025,0.015798986,0.04,0.039990444,1.3337389e-05,0.000124227,0.07999045,approach
19,-0.01597473,-0.0015974344,-0.708856,0.16703714,-0.011472853,0.040895104,-2.8950336,-0.3242452,-0.015810395,0.02543575,2.9440181,0.31554374,0.71957725,0.06587854,0.04,0.03999493,1.691765e-05,9.547259e-05,0.07999493,approach
20,-0.019407868,-0.119335696,-0.69415104,0.509798,-0.010129832,0.02818255,-2.9035456,-0.24180472,-0.018725337,-0.076755,2.96465,0.5706144,0.71841556,-0.029246744,0.039993886,0.04,9.905818e-05,2.0323465e-05,0.07999389,approach
21,-0.020587076,-0.016730756,-0.682373,0.31339633,-0.009706304,0.025755089,-2.9180703,-0.45422703,-0.020239279,-0.042210672,2.9866943,0.61177427,0.71722645,-0.031220429,0.039999902,0.039994422,-5.3743925e-06,7.649206e-05,0.07999432,approach
22,-0.021729877,-0.020717103,-0.6610403,0.6986269,-0.00511054,0.14608745,-2.9246209,-0.13354106,-0.019943707,0.008396634,3.0101998,0.6530863,0.7216549,0.12305592,0.04,0.039993603,2.3475557e-06,0.00013486673,0.079993606,approach
23,-0.022561844,-0.07852014,-0.63963896,0.6096493,-0.009346169,-0.17269507,-2.9309845,-0.18854694,-0.021960508,-0.046964765,3.0313938,0.58698213,0.7160705,-0.15368362,0.039981987,0.04,0.0002060484,1.5216624e-05,0.07998198,approach
24,-0.017845107,0.15275526,-0.62280077,0.4662783,-0.0196829,-0.2929238,-2.9419975,-0.34071606,-0.020343246,0.04482472,3.055301,0.6633594,0.71013325,-0.16827519,0.039997943,0.03999351,0.00013982317,6.516761e-05,0.07999145,approach
