timestep,joint1_position,joint1_velocity,joint2_position,joint2_velocity,joint3_position,joint3_velocity,joint4_position,joint4_velocity,joint5_position,joint5_velocity,joint6_position,joint6_velocity,joint7_position,joint7_velocity,finger1_position,finger2_position,finger1_velocity,finger2_velocity,gripper_width,phase
0,0.0,0.0,-0.569,0.0,0.0,0.0,-2.81,0.0,0.0,0.0,3.037,0.0,0.741,0.0,0.04,0.04,0.0,0.0,0.08,approach
1,-0.0028158322,-0.049973447,-0.5938809,-0.9216472,0.0041944725,0.13341242,-2.8221662,-0.3743892,0.0015983427,0.03900101,3.016297,-0.5741267,0.74670184,0.15661225,0.04,0.039994888,5.8393784e-05,-2.6586767e-05,0.07999489,approach
2,-0.0019705745,-0.023736095,-0.6216626,-0.78009576,0.00079832185,-0.13717113,-2.8264053,-0.04244601,0.0010651677,-0.015058066,2.9909008,-0.70013934,0.7428954,-0.10501506,0.039985772,0.04,8.313882e-05,2.8465142e-06,0.07998577,approach
3,0.0005778778,0.1142896,-0.651336,-0.87523067,-0.0009566848,-0.011123681,-2.8320296,-0.17892425,0.0034128479,0.058464013,2.9704757,-0.567605,0.7437215,0.022502812,0.04,0.039985932,-2.7240978e-07,0.00013352197,0.07998593,approach
4,-1.8214823e-05,-0.01873854,-0.67921054,-0.77149636,0.0018596534,0.08168726,-2.8403144,-0.26038346,0.0031689066,-0.004975111,2.9538455,-0.46650526,0.74611276,0.06609693,0.03999813,0.039994687,2.2451142e-05,0.00012155418,0.079992816,approach
5,0.0025006565,0.054099612,-0.7094505,-0.9011198,-0.00071251,-0.0936319,-2.8474147,-0.16668099,0.004067793,0.024877526,2.9259636,-0.77257586,0.7439105,-0.060798682,0.039993342,0.04,5.0788807e-05,3.785411e-06,0.07999334,approach
6,0.0009470371,-0.048617,-0.7312114,-0.5508153,-0.0009218764,-0.0018504616,-2.849178,-0.03189528,0.0032471505,-0.024277873,2.9099123,-0.44427496,0.74373436,-0.004685597,0.039995793,0.039999828,0.000104470346,-1.0806657e-05,0.07999562,approach
7,-0.00031205136,-0.05093007,-0.74458915,-0.32392445,-0.0038850438,-0.096981786,-2.8543062,-0.19596773,0.00024230152,-0.07843088,2.9074204,-0.07527442,0.73828036,-0.14906718,0.039994426,0.03999998,0.00017089465,-1.9186327e-06,0.07999441,approach
8,0.0018146052,0.050642423,-0.74682176,-0.0027972453,-0.010797493,-0.21108004,-2.8506932,0.17264666,0.0011457903,0.027165307,2.899934,-0.20399596,0.73312736,-0.14313212,0.039995678,0.04,7.320226e-05,1.9570198e-06,0.07999568,approach
9,-0.0018293478,-0.108259484,-0.7574695,-0.37540242,-0.014268982,-0.086981505,-2.8576217,-0.28101292,-0.0016196857,-0.07659844,2.8983502,-0.048146136,0.72881776,-0.11752459,0.039997954,0.039998338,0.00017561455,-6.637347e-05,0.07999629,approach
10,-0.003770283,-0.058037218,-0.75833136,0.06947742,-0.018252347,-0.11628332,-2.8576965,0.04859662,-0.0035369329,-0.051159512,2.8971143,-0.033318583,0.7242397,-0.12538956,0.039999593,0.03999886,5.1490617e-05,-8.391745e-06,0.07999845,approach
11,-0.002640113,0.04277064,-0.75956404,-0.043544713,-0.023491718,-0.14132032,-2.8658416,-0.3090205,-0.0035840862,0.0022860104,2.9053059,0.2210265,0.7199459,-0.11912076,0.04,0.03999425,1.7106663e-07,3.2585493e-05,0.07999425,approach
12,-0.005955182,-0.14032409,-0.75608164,0.13787043,-0.030794416,-0.24186254,-2.8695867,-0.05771368,-0.0073733875,-0.10104936,2.9091609,0.10963812,0.7107878,-0.25095803,0.039985184,0.04,0.00027169596,2.4563928e-05,0.07998519,approach
13,-0.007577298,-0.033794243,-0.7527131,0.079617344,-0.038985144,-0.22075672,-2.8682055,0.07419282,-0.008725549,-0.039303914,2.9060025,-0.08419305,0.7033678,-0.20420869,0.039998785,0.03999426,0.00015404593,-4.6255236e-06,0.07999304,approach
14,-0.011824013,-0.07402131,-0.7430911,0.33568093,-0.034632158,0.18746006,-2.8644457,0.09480151,-0.009167826,-0.017440906,2.9122424,0.17013994,0.70904756,0.1583607,0.04,0.039979823,1.3489557e-05,0.00021916811,0.07997982,approach
15,-0.016537435,-0.13174477,-0.7241144,0.6149322,-0.025595235,0.26693124,-2.860263,0.10218047,-0.010433717,-0.033299096,2.926572,0.3908902,0.71701986,0.22354472,0.04,0.03998857,1.0396343e-05,0.00023440576,0.07998857,approach
16,-0.015051715,0.0075702323,-0.70417845,0.58073443,-0.028781757,-0.143099,-2.8625228,-0.11083388,-0.011814523,-0.029211674,2.9481566,0.592784,0.7119089,-0.14057857,0.039987884,0.04,0.0001209163,1.5016387e-05,0.07998788,approach
17,-0.010468927,0.09991416,-0.6915746,0.3008096,-0.042091966,-0.41499022,-2.865114,-0.04361278,-0.012068419,-0.0024135124,2.9543746,0.17379557,0.699261,-0.3511968,0.039984185,0.04,0.00023583228,2.566621e-05,0.07998419,approach
18,-0.015011792,-0.11955869,-0.6794154,0.38739973,-0.04685317,-0.09948764,-2.8723407,-0.264338,-0.016645942,-0.12720339,2.9732761,0.52058846,0.69241095,-0.18559428,0.039999086,0.03999438,0.0002709501,-4.86967e-05,0.07999347,approach
19,-0.016070995,-0.0010650042,-0.6616362,0.54258966,-0.047514565,0.004626477,-2.8735726,0.01942065,-0.016149573,0.013244097,2.985285,0.33407912,0.6933731,0.026720349,0.04,0.03998834,1.910244e-05,0.00012770742,0.07998834,approach
20,-0.01502732,0.009348022,-0.64549345,0.467549,-0.052225113,-0.1553342,-2.8825,-0.32848752,-0.017199792,-0.02423764,3.0122817,0.744624,0.68857974,-0.13238893,0.03999484,0.03999902,9.072934e-05,3.948647e-05,0.07999386,approach
21,-0.014260992,0.021224385,-0.6190031,0.8585372,-0.05755464,-0.15270367,-2.8875854,-0.123198226,-0.01808113,-0.01853253,3.0408418,0.7885816,0.6842389,-0.11983253,0.039997455,0.03999945,9.376711e-05,-2.6108934e-05,0.079996906,approach
22,-0.00795197,0.14350422,-0.5989574,0.5111835,-0.07339053,-0.49019995,-2.8950586,-0.2161136,-0.019439911,-0.032506455,3.0592449,0.51045734,0.669832,-0.40003568,0.039988488,0.04,0.000113884525,5.113997e-05,0.07998849,approach
23,-0.008532134,0.027301429,-0.5692159,0.95259446,-0.07759724,-0.07480651,-2.8937287,0.08054285,-0.018047271,0.039174903,3.0832102,0.66075766,0.67032486,0.013335175,0.04,0.039988223,4.895593e-05,5.273733e-06,0.07998823,approach
24,-0.0052166507,0.1084089,-0.5426093,0.7316794,-0.08134312,-0.10117979,-2.89903,-0.2066099,-0.016889352,0.030861013,3.11463,0.8687521,0.66911715,-0.03424903,0.04,0.039988715,5.7923876e-07,0.00016438377,0.07998872,approach
25,0.001467228,0.20011263,-0.5170436,0.74821806,-0.08680372,-0.15840997,-2.905897,-0.1985489,-0.014899447,0.0562615,3.145699,0.8602104,0.6677782,-0.039026696,0.04,0.03999236,4.059872e-06,0.00015916383,0.079992354,approach
26,0.016494906,0.3924535,-0.48461658,0.97190094,-0.10493311,-0.5668222,-2.9018173,0.190854,-0.013620887,0.042844437,3.1697938,0.6627368,0.6581875,-0.2689932,0.039986186,0.04,6.808259e-05,1.9562098e-05,0.079986185,approach
