timestep,joint1_position,joint1_velocity,joint2_position,joint2_velocity,joint3_position,joint3_velocity,joint4_position,joint4_velocity,joint5_position,joint5_velocity,joint6_position,joint6_velocity,joint7_position,joint7_velocity,finger1_position,finger2_position,finger1_velocity,finger2_velocity,gripper_width,phase
0,0.0,0.0,-0.569,0.0,0.0,0.0,-2.81,0.0,0.0,0.0,3.037,0.0,0.741,0.0,0.04,0.04,0.0,0.0,0.08,unknown
1,0.0071348418,0.15676841,-0.59614384,-1.0103478,-0.011263613,-0.34564334,-2.8214698,-0.33540508,0.002019629,0.052106254,3.0109138,-0.72305626,0.7321729,-0.24309127,0.03998969,0.04,8.679052e-05,9.968036e-06,0.07998969,unknown
2,0.002620644,-0.070732646,-0.632186,-1.0504658,-0.007711297,0.1546588,-2.8305821,-0.22773992,0.0010739401,-0.03453427,2.981216,-0.8241041,0.7354662,0.09025014,0.04,0.03998483,7.867481e-06,4.1708612e-05,0.07998483,unknown
3,-0.0012171591,-0.07738122,-0.6607132,-0.757216,0.0019895781,0.2900108,-2.8345976,-0.094174,0.0011441913,0.001091832,2.9595933,-0.60005516,0.7446281,0.25182298,0.04,0.03998635,-6.344391e-07,0.00024802834,0.07998635,unknown
4,0.003948069,0.11899922,-0.6872202,-0.7527517,0.00019583188,-0.088549696,-2.8422613,-0.24879144,0.0015055271,0.014704216,2.9411085,-0.51791346,0.7410893,-0.09736033,0.039991118,0.04,3.677487e-05,2.467784e-05,0.07999112,unknown
5,0.0039088377,-0.0016310483,-0.7102344,-0.64769447,0.0013285947,0.037724428,-2.8444757,-0.0063461466,0.0022295755,0.01663583,2.9193757,-0.59784526,0.74300724,0.052510947,0.039994787,0.04,9.7195996e-05,9.873689e-07,0.07999478,unknown
6,0.007933354,0.15445772,-0.73023707,-0.5474057,0.0048883124,0.1325937,-2.8469162,-0.09215223,0.006048494,0.103646286,2.9032202,-0.4495655,0.7492509,0.17069115,0.04,0.039987843,1.7231483e-05,0.00022784625,0.07998784,unknown
7,0.014803623,0.1516769,-0.74631447,-0.43599176,0.0013080616,-0.14870088,-2.8478057,-0.0056634513,0.008830337,0.08145296,2.8852541,-0.49689335,0.746602,-0.07452375,0.039985433,0.04,0.000104365696,2.5092999e-05,0.07998543,unknown
8,0.021664191,0.157453,-0.7623048,-0.45507792,-0.010045349,-0.35450798,-2.8515494,-0.12710024,0.012415616,0.10395072,2.869641,-0.43548647,0.73916894,-0.2069799,0.039983384,0.04,0.00030389818,2.5381967e-05,0.07998338,unknown
9,0.030758673,0.24698679,-0.7668721,-0.042844307,-0.025336819,-0.443148,-2.850619,0.05121565,0.016936768,0.12534682,2.8652132,-0.12372529,0.7286786,-0.2939283,0.039992563,0.04,0.00021024633,5.2887197e-05,0.07999256,unknown
10,0.040094722,0.2798006,-0.7773919,-0.36517417,-0.03684246,-0.2978414,-2.8528476,-0.07666953,0.024089364,0.19663431,2.8475857,-0.4880137,0.7246652,-0.1154446,0.04,0.03999235,0.00018477908,0.00016524928,0.079992354,unknown
11,0.05104448,0.2803937,-0.7832518,-0.10753618,-0.05144926,-0.4416598,-2.8525643,0.025075,0.031279825,0.20171623,2.8365092,-0.30702475,0.7169802,-0.21795096,0.039996233,0.04,0.00017999957,9.138506e-05,0.07999623,unknown
12,0.06272976,0.33298847,-0.7789821,0.19317038,-0.06659161,-0.42543483,-2.8487058,0.11806441,0.038110968,0.18966563,2.83333,-0.090032,0.7081043,-0.25227094,0.04,0.039999735,0.000115896706,0.00010668156,0.07999973,unknown
13,0.074868724,0.32911658,-0.78323436,-0.18036018,-0.08352165,-0.4903978,-2.8587298,-0.37952295,0.044592645,0.18542707,2.833832,0.00592525,0.69637114,-0.33103397,0.04,0.04,0.00013065871,9.08336e-05,0.08,unknown
14,0.08673943,0.2965499,-0.7894747,-0.17373155,-0.10538619,-0.6520586,-2.8679566,-0.22373702,0.050365962,0.16136935,2.82601,-0.21741553,0.6794683,-0.4738645,0.039994907,0.04,0.00023738164,9.641744e-05,0.0799949,unknown
15,0.09608885,0.29588243,-0.77793974,0.47167286,-0.11959885,-0.3625152,-2.8661094,0.09578575,0.056845702,0.17565809,2.8341599,0.22509553,0.67297757,-0.18709132,0.04,0.039991867,8.211326e-05,0.00010546558,0.07999186,unknown
16,0.10600481,0.25525162,-0.7733194,0.05359768,-0.13537171,-0.47111958,-2.8691037,-0.111482404,0.06282295,0.17105937,2.8315601,-0.07365149,0.6628218,-0.28739262,0.039998222,0.04,0.0001656715,4.153532e-05,0.079998225,unknown
17,0.12014533,0.39876676,-0.7604479,0.47392812,-0.15722544,-0.64274704,-2.8717287,-0.08762934,0.06864229,0.16733524,2.8468487,0.4167612,0.6455444,-0.48654035,0.03999838,0.04,0.00014376477,5.926792e-05,0.079998374,unknown
18,0.13503142,0.40818107,-0.74770945,0.35029477,-0.1819267,-0.7187779,-2.876439,-0.14139524,0.074901864,0.17999412,2.8573625,0.28717318,0.6263763,-0.5394138,0.03999923,0.04,0.00015737252,6.6239896e-05,0.07999923,unknown
19,0.15053591,0.4343742,-0.7411876,0.16695286,-0.20800795,-0.7487879,-2.8886223,-0.39580742,0.08164798,0.1920582,2.871609,0.38881242,0.6062228,-0.56785667,0.04,0.039999977,0.00010046922,4.780091e-05,0.079999976,unknown
20,0.16046424,0.26681137,-0.7412007,-0.035839494,-0.22970916,-0.6120508,-2.9055917,-0.49408904,0.0858632,0.11538978,2.883877,0.33894697,0.58901066,-0.48393348,0.04,0.039999902,5.41879e-05,-1.0534824e-05,0.0799999,unknown
21,0.17401665,0.41977155,-0.7302144,0.4371941,-0.2504022,-0.57877386,-2.9214327,-0.47058365,0.09146946,0.16011998,2.9137406,0.824426,0.5744286,-0.41239214,0.04,0.039994966,1.7856866e-05,-2.3924084e-05,0.07999496,unknown
22,0.18803781,0.3914055,-0.70668703,0.75936145,-0.2737191,-0.69544065,-2.9337811,-0.33572635,0.09513985,0.1123441,2.9489818,0.978688,0.55659515,-0.5005644,0.0399911,0.04,0.00024364253,1.4820556e-06,0.0799911,unknown
23,0.19876502,0.35072103,-0.6868583,0.52858573,-0.28716797,-0.33481476,-2.946998,-0.3783742,0.09889759,0.0999243,2.979388,0.84765595,0.54838383,-0.23054993,0.04,0.039983913,1.2319587e-06,0.00014732478,0.07998391,unknown
24,0.20119376,0.03991015,-0.67480034,0.32491267,-0.29559138,-0.25400272,-2.9671638,-0.62291825,0.09611902,-0.07012551,3.0073657,0.7808379,0.53725225,-0.30540618,0.039993234,0.039999925,0.00018253207,9.689241e-05,0.07999316,unknown
25,0.20905665,0.2340875,-0.66075855,0.42943454,-0.30966732,-0.4089549,-2.9818125,-0.36273533,0.09583242,-0.005457577,3.0321796,0.6949704,0.52466327,-0.34885147,0.0399971,0.04,9.985727e-05,1.2016043e-06,0.0799971,unknown
26,0.21053796,0.08926927,-0.6398418,0.64975345,-0.3088611,0.081214845,-2.9927998,-0.30851915,0.09719654,0.03481978,3.0676322,0.98704714,0.5275533,0.08541136,0.04,0.039991204,6.8162626e-05,6.9210815e-05,0.07999121,unknown
27,0.22739288,0.5107765,-0.6052012,1.0923663,-0.31714755,-0.24781848,-2.9964638,-0.075868376,0.102113575,0.1419137,3.1142206,1.2894661,0.527056,-0.010288142,0.04,0.039995983,3.9999748e-05,6.467182e-05,0.07999598,unknown
28,0.24768914,0.56983423,-0.5703028,0.98476505,-0.33208144,-0.45160884,-2.9992018,-0.082101844,0.105711855,0.103046246,3.1569898,1.1848327,0.52192426,-0.13776831,0.03999642,0.04,9.373295e-05,2.54584e-05,0.07999642,unknown
29,0.25391394,0.16561425,-0.54653955,0.6070515,-0.33619583,-0.10619088,-3.0067253,-0.23579328,0.107487075,0.04926593,3.189937,0.91781116,0.5219174,0.005681054,0.039999172,0.04,0.00011592151,3.6910435e-05,0.07999917,unknown
30,0.25878668,0.12699309,-0.5253402,0.61562526,-0.34186566,-0.17025255,-3.0113194,-0.10884739,0.106869675,-0.011638832,3.2120118,0.6128853,0.5185794,-0.08675638,0.039996773,0.04,0.00011451735,5.9150963e-05,0.07999677,unknown
31,0.2646491,0.16891652,-0.5065976,0.536458,-0.3500051,-0.23427632,-3.02261,-0.38149258,0.10584714,-0.027311802,3.2472668,0.98151577,0.51398504,-0.11996486,0.04,0.039999414,8.065614e-05,-3.1213983e-06,0.07999942,unknown
32,0.29298073,0.8508838,-0.47121942,1.1601205,-0.37891904,-0.85952187,-3.0299847,-0.20499223,0.10544978,-0.022048986,3.301409,1.5015544,0.509424,-0.1080115,0.04,0.039999183,7.93422e-05,-3.721782e-05,0.07999918,unknown
33,0.2955036,0.06225176,-0.45843494,0.13975161,-0.38027164,-0.007661609,-3.0342653,-0.042064667,0.10628375,0.013113796,3.305146,0.11175971,0.5100144,0.019990247,0.039999276,0.039995164,-8.851616e-05,0.00019797204,0.07999444,unknown
34,0.2982906,0.078755386,-0.4522968,0.18277821,-0.38108706,-0.019950148,-3.035129,-0.020703094,0.10681495,0.01488021,3.3136122,0.23532434,0.51112723,0.031844627,0.039998833,0.039998356,3.4255594e-05,3.054418e-05,0.07999719,unknown
35,0.3020206,0.110068806,-0.44366616,0.26658362,-0.3823087,-0.028684057,-3.0361545,-0.039613277,0.10752927,0.020904424,3.325995,0.34217495,0.51278585,0.047673266,0.04,0.03999863,7.986899e-06,1.200835e-06,0.07999863,unknown
36,0.30694935,0.14522429,-0.43210685,0.3518646,-0.38390502,-0.038324863,-3.0378137,-0.05848818,0.10841602,0.025796006,3.34196,0.44135427,0.51506394,0.065746605,0.04,0.039998643,1.2691051e-05,1.9116274e-06,0.07999864,unknown
37,0.31318274,0.18285523,-0.41763428,0.4359028,-0.38595566,-0.050679818,-3.0400121,-0.07329994,0.1094032,0.028493073,3.361279,0.534376,0.518071,0.087019585,0.04,0.039998725,1.8149347e-05,5.22392e-06,0.079998724,unknown
38,0.31637773,0.09353742,-0.4023265,0.44012648,-0.38425967,0.058627654,-3.0416868,-0.043378282,0.111039974,0.048276566,3.3788748,0.48763272,0.5208287,0.0796214,0.04,0.039999772,2.5882417e-05,8.485831e-06,0.079999775,unknown
39,0.32625136,0.29057688,-0.38351652,0.5690817,-0.38786024,-0.093970574,-3.0421488,-0.01806802,0.11226712,0.033470932,3.401517,0.6253524,0.5268699,0.1725499,0.04,0.03999833,1.802895e-05,1.4138965e-05,0.07999833,unknown
40,0.33338606,0.18566576,-0.36849546,0.4059882,-0.39082876,-0.08826881,-3.0468311,-0.16421627,0.112172425,-0.0019854368,3.4209862,0.5393655,0.53005844,0.093357794,0.03999827,0.04,3.3853971e-06,1.5134138e-05,0.07999827,unknown
41,0.34193173,0.24424778,-0.35475677,0.39797306,-0.39635995,-0.15259783,-3.0523179,-0.15887085,0.11003524,-0.06163424,3.439039,0.50024825,0.5331963,0.09262293,0.04,0.03999929,6.885973e-06,3.3833498e-05,0.07999929,unknown
42,0.35840848,0.45151818,-0.33497214,0.6143777,-0.41221374,-0.45362192,-3.0536675,-0.021305384,0.1029392,-0.20261766,3.459831,0.5736292,0.53952605,0.18602544,0.039996494,0.04,4.4501277e-05,1.1938987e-05,0.0799965,unknown
43,0.3597654,0.057821892,-0.3204917,0.36903238,-0.40970322,0.09101542,-3.058268,-0.1459381,0.106214985,0.09274067,3.4765522,0.46555904,0.54275787,0.09323561,0.04,0.0399982,2.3898543e-05,-1.6875023e-05,0.079998195,unknown
44,0.40077245,0.95446306,-0.31351736,0.14249606,-0.4820626,-2.172454,-3.0602834,-0.05007587,0.036704797,-1.9386847,3.4861865,0.25697067,0.5356611,-0.19237763,0.03999945,0.04,0.0007585125,0.0013418201,0.07999945,unknown
45,0.43014032,0.8273115,-0.31112114,0.04466193,-0.554556,-2.173256,-3.0596185,0.045479935,-0.028538046,-1.8064288,3.4889166,0.067340456,0.5273354,-0.22980441,0.04,0.04,0.000193081,0.00063607795,0.08,unknown
46,0.4582284,0.8220863,-0.30440873,0.2262713,-0.6270036,-2.1729279,-3.0543907,0.17353828,-0.08405782,-1.5388099,3.4944277,0.14664923,0.5213682,-0.15518445,0.039997343,0.04,-9.988723e-05,0.00017993295,0.079997346,unknown
47,0.45846403,0.20563939,-0.29212683,0.3937133,-0.6407596,-0.27188686,-3.052819,0.02141769,-0.085331246,-0.04187192,3.508879,0.40268782,0.529257,0.22678857,0.04,0.039975125,0.0002482086,-5.6021454e-06,0.07997513,unknown
48,0.4581058,-0.018993577,-0.28605732,0.1243493,-0.6424724,-0.046430394,-3.0556486,-0.097991556,-0.08425854,0.028921971,3.5153394,0.17939898,0.529718,0.01490364,0.04,0.039985586,1.4856271e-05,0.00030329992,0.07998559,unknown
