timestep,joint1_position,joint1_velocity,joint2_position,joint2_velocity,joint3_position,joint3_velocity,joint4_position,joint4_velocity,joint5_position,joint5_velocity,joint6_position,joint6_velocity,joint7_position,joint7_velocity,finger1_position,finger2_position,finger1_velocity,finger2_velocity,gripper_width,phase
0,0.0,0.0,-0.569,0.0,0.0,0.0,-2.81,0.0,0.0,0.0,3.037,0.0,0.741,0.0,0.04,0.04,0.0,0.0,0.08,unknown
1,-0.00415238,-0.08425688,-0.58560276,-0.6292056,0.0061326814,0.19108054,-2.811496,-0.0026107775,0.00011217256,-0.0041626436,3.0130606,-0.6570823,0.74653494,0.15231833,0.04,0.039994095,2.4844758e-05,-3.6272095e-06,0.0799941,unknown
2,-0.0011972297,0.058295887,-0.6030272,-0.46621346,0.004371935,-0.07686073,-2.8123703,-0.031334497,0.001131101,0.029602202,3.0016353,-0.31622323,0.74533576,-0.033549257,0.039992675,0.039999988,5.6473873e-06,7.87136e-07,0.07999267,unknown
3,-0.0039679934,-0.069564134,-0.636978,-1.1112121,0.005459437,0.038860247,-2.826804,-0.47245336,0.00033611027,-0.023652844,2.9796205,-0.6173948,0.7462542,0.025511716,0.039996926,0.03999841,0.00016192088,-5.213008e-05,0.079995334,unknown
4,0.0034814193,0.17318936,-0.6656519,-0.7587693,-0.0051102685,-0.33016616,-2.831739,-0.055775125,0.0010079887,0.017545374,2.9554148,-0.6693116,0.73560154,-0.29328638,0.039991368,0.04,6.0240196e-05,2.8283433e-05,0.07999137,unknown
5,0.0021916644,-0.005074895,-0.6957104,-0.8967166,-0.004857078,0.0507899,-2.8339252,-0.046045713,0.0022029022,0.026729776,2.9258559,-0.816632,0.738371,0.076117896,0.04,0.039989986,1.9011071e-05,4.604576e-05,0.079989985,unknown
6,0.00039156803,-0.028788643,-0.71288276,-0.3761605,0.0016006654,0.204915,-2.8315988,0.065558895,0.0022797917,0.0010707434,2.9121318,-0.38144597,0.74487317,0.17898916,0.03999995,0.039988436,-3.1235757e-06,0.00019720758,0.07998839,unknown
7,0.002267074,0.015505363,-0.72096,-0.17730679,-0.00026568977,-0.09762004,-2.8326657,-0.07090865,0.0009028811,-0.03014945,2.908346,-0.10983757,0.7406251,-0.11654919,0.03998723,0.04,0.00013522775,5.2566456e-06,0.07998723,unknown
8,0.0022271797,0.041721918,-0.7350634,-0.47283193,0.003210428,0.14006642,-2.8354168,-0.059169862,0.0027196088,0.045175068,2.8896143,-0.5157711,0.7458069,0.14217411,0.04,0.039986804,2.7324932e-05,0.00013405229,0.0799868,unknown
9,0.009380025,0.115419894,-0.74421906,-0.20624594,-0.010478601,-0.48784193,-2.8346524,0.043508448,0.00277526,0.010293336,2.8809786,-0.23968415,0.73076195,-0.4159531,0.03997152,0.04,0.00032251107,2.8201845e-05,0.07997152,unknown
10,0.004049691,-0.105125204,-0.74982303,-0.14020713,-0.0097942995,0.09869732,-2.8359292,-0.07170231,0.0022048578,-0.021191567,2.878733,-0.0644916,0.7346075,0.10695905,0.04,0.03998228,2.6864867e-05,0.00012227353,0.07998228,unknown
11,0.0012994683,-0.07293041,-0.757504,-0.23114385,-0.0074196286,0.067904636,-2.8399615,-0.12548047,-0.0005199831,-0.073505394,2.867804,-0.3040871,0.73409235,-0.012361004,0.039999824,0.039990667,-9.710128e-06,0.00021870666,0.07999049,unknown
