segment_id,joint,signal,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_value,end_value,mean_value
0,joint5,effort,0.0,0.8028292655944824,0.8028292655944824,home,constant,5.282972151714614e-16,-1.5899393558502193,-1.5899393558502195,-1.5899393558502195,-1.5899393558502195
1,joint5,effort,1.0036022663116455,3.8138532638549805,2.810250997543335,gripper_opening,constant,0.0,-1.5899393558502195,-1.5899393558502195,-1.5899393558502195,-1.5899393558502195
2,joint5,effort,4.014695167541504,4.818300247192383,0.8036050796508789,gripper_opening,ramp_up,0.26253465773998785,-2.6776063061820166,-1.5899393558502195,-1.4215474128723145,-1.5181075572967528
3,joint5,effort,5.019008159637451,7.829540014266968,2.8105318546295166,pick,ramp_down,-0.2352618820899669,-0.35944491522338695,-1.5402262210845947,-2.20143723487854,-1.8708317279815674
4,joint5,effort,8.030316829681396,11.845470905303955,3.8151540756225586,pick,ramp_up,0.17909420971838616,-3.944794593598532,-2.5066113471984863,-1.823339343070984,-2.164975345134735
5,joint5,effort,12.046056985855103,13.852810144424438,1.806753158569336,pick,constant,0.0,-1.823339343070984,-1.823339343070984,-1.823339343070984,-1.823339343070984
6,joint5,effort,14.053515911102295,15.86088490486145,1.8073689937591553,gripper_closing,constant,0.0,-1.823339343070984,-1.823339343070984,-1.823339343070984,-1.823339343070984
7,joint5,effort,16.061643600463867,18.87202286720276,2.8103792667388916,lift,ramp_up,0.5678820979869923,-11.879701026449792,-2.7585811614990234,-1.1626170873641968,-1.96059912443161
8,joint5,effort,19.072688817977905,20.880038499832153,1.807349681854248,place,ramp_up,-0.01849088208887612,-1.4372488939501042,-1.7899197340011597,-1.8233392238616943,-1.806629478931427
9,joint5,effort,21.080796718597412,21.88435697555542,0.8035602569580078,gripper_opening,constant,4.3715306025334954e-16,-1.8233392238617032,-1.8233392238616943,-1.8233392238616943,-1.8233392238616943
10,joint5,effort,22.085190773010254,22.888570308685303,0.8033795356750488,gripper_opening,ramp_down,-0.05201847149778964,-0.6640571394896592,-1.8233392238616943,-1.8755851984024048,-1.8337884187698363
11,joint5,effort,23.089298725128174,24.896263599395752,1.8069648742675781,retract,ramp_up,0.4645479722811573,-13.196191121681501,-2.470104217529297,-1.630682349205017,-2.050393283367157
12,joint5,effort,25.097034215927124,25.89993953704834,0.8029053211212158,retract,ramp_down,-1.4398678937839116,34.69390216485541,-1.630682349205017,-2.5715298652648926,-2.0205846548080446
13,joint5,effort,26.10139799118042,27.90861749649048,1.8072195053100586,return_home,ramp_down,-0.3283466762919609,5.812282107605197,-2.7580251693725586,-3.351419687271118,-3.0547224283218384
