segment_id,joint,signal,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_value,end_value,mean_value
0,joint2,velocity,0.0,1.806922197341919,1.806922197341919,home,constant,0.0,0.0,0.0,0.0,0.0
1,joint2,velocity,2.0077435970306396,4.8181421756744385,2.810398578643799,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
2,joint2,velocity,5.018947124481201,5.822403430938721,0.8034563064575195,pick,ramp_up,0.3717667129041699,-1.8647591568910804,0.0,0.2498544454574585,0.15044737015850843
3,joint2,velocity,6.023149013519287,10.840179920196533,4.817030906677246,pick,constant,0.0,0.2498544454574585,0.2498544454574585,0.2498544454574585,0.2498544454574585
4,joint2,velocity,11.04084062576294,11.84371018409729,0.8028695583343506,pick,ramp_down,-0.28011386297310653,3.3925129248255628,0.2498544454574585,0.0,0.18737125694751738
5,joint2,velocity,12.044496774673462,14.853986263275146,2.8094894886016846,pick,constant,0.0,0.0,0.0,0.0,0.0
6,joint2,velocity,15.054663181304932,15.857495546340942,0.8028323650360107,gripper_closing,constant,0.0,0.0,0.0,0.0,0.0
7,joint2,velocity,16.058265447616577,16.86144709587097,0.8031816482543945,gripper_closing,ramp_down,-0.13918200040289377,2.26297658392166,0.0,-0.1397448033094406,-0.027948960661888123
8,joint2,velocity,17.062044620513916,17.864898920059204,0.8028542995452881,lift,constant,-4.0610066677858756e-17,-0.1397448033094398,-0.1397448033094406,-0.1397448033094406,-0.1397448033094406
9,joint2,velocity,18.065616130828857,19.872559309005737,1.8069431781768799,lift,ramp_up,0.2707617142478647,-5.031221995836539,-0.1397448033094406,0.3495062291622162,0.10488071292638779
10,joint2,velocity,20.073283672332764,20.876131772994995,0.8028481006622314,place,ramp_down,-0.3482648880823898,7.4102267519731,0.3495062291622162,0.0,0.27960498332977296
11,joint2,velocity,21.07681703567505,21.879687786102295,0.8028707504272461,place,constant,0.0,0.0,0.0,0.0,0.0
12,joint2,velocity,22.080413103103638,22.88341212272644,0.8029990196228027,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
13,joint2,velocity,23.0841224193573,23.88749098777771,0.8033685684204102,gripper_opening,ramp_down,-0.5213062052160086,12.10366904518085,0.0,-0.3489734828472137,-0.13958939313888546
14,joint2,velocity,24.088202714920044,24.891077756881714,0.8028750419616699,retract,constant,-8.932980787849067e-17,-0.34897348284721136,-0.3489734828472137,-0.3489734828472137,-0.3489734828472137
15,joint2,velocity,25.091812133789062,25.89464259147644,0.8028304576873779,retract,ramp_up,0.34780040628467845,-8.936370385703585,-0.3489734828472137,0.0,-0.06979469656944273
16,joint2,velocity,26.095512628555298,26.89832901954651,0.8028163909912109,return_home,ramp_down,-0.3974605032841387,10.37195444276783,0.0,-0.2658982574939728,-0.15953895449638367
17,joint2,velocity,27.099002361297607,29.90902876853943,2.8100264072418213,return_home,constant,0.0,-0.2658982574939728,-0.2658982574939728,-0.2658982574939728,-0.2658982574939728
18,joint2,velocity,30.10969090461731,30.912365913391113,0.8026750087738037,return_home,ramp_up,0.15520645087648013,-4.9702614954442375,-0.2658982574939728,-0.1101707518100738,-0.234752756357193
19,joint2,velocity,31.113088369369507,31.915701389312744,0.8026130199432373,return_home,constant,0.0,0.0,0.0,0.0,0.0
