segment_id,joint,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_position,end_position,mean_position
0,joint3,0.0,3.814999580383301,3.814999580383301,gripper_opening,constant,-0.0017515213481831492,0.0750491544604301,0.0750491544604301,0.068367101252079,0.07170812785625455
1,joint3,4.01574444770813,10.840471029281616,6.824726581573486,pick,ramp_down,-0.12112262857022982,0.5276281607528708,0.0412306375801563,-0.7853981852531433,-0.3720837738364935
2,joint3,11.041079998016357,12.848512172698975,1.8074321746826172,pick,constant,0.0,-0.7853981852531433,-0.7853981852531433,-0.7853981852531433,-0.7853981852531433
3,joint3,13.049236297607422,14.856017351150513,1.8067810535430908,gripper_closing,constant,0.0,-0.7853981852531433,-0.7853981852531433,-0.7853981852531433,-0.7853981852531433
4,joint3,15.056869983673096,16.863874912261963,1.8070049285888672,lift,ramp_down,-0.26066946619716674,3.1394664070610117,-0.785399854183197,-1.2564308643341064,-1.0209153592586517
5,joint3,17.064687728881836,17.867427587509155,0.8027398586273193,lift,constant,1.372405409462625e-17,-1.256637096405029,-1.2566370964050293,-1.2566370964050293,-1.2566370964050293
6,joint3,18.068154335021973,18.871052503585815,0.8028981685638428,place,ramp_up,0.07570336304080186,-2.616383292518903,-1.2485623359680176,-1.1877785921096802,-1.2181704759597778
7,joint3,19.07181715965271,19.87483501434326,0.8030178546905518,place,constant,0.003199810505354991,-1.2323239481962212,-1.172582745552063,-1.1693706512451172,-1.1700130701065063
8,joint3,20.075483322143555,21.882620334625244,1.8071370124816895,gripper_opening,constant,0.0,-1.1693706512451172,-1.1693706512451172,-1.1693706512451172,-1.1693706512451172
9,joint3,22.083374500274658,23.890327215194702,1.806952714920044,retract,constant,0.0,-1.1693706512451172,-1.1693706512451172,-1.1693706512451172,-1.1693706512451172
10,joint3,24.09108829498291,24.89405655860901,0.8029682636260986,retract,ramp_up,0.050823645449455106,-2.403912799858735,-1.1693706512451172,-1.118641018867493,-1.1591104507446288
11,joint3,25.094667196273804,27.90470314025879,2.8100359439849854,return_home,ramp_up,0.2725832958953076,-7.904549586508247,-1.0641624927520752,-0.2981936335563659,-0.6811780631542206
