segment_id,joint,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_position,end_position,mean_position
0,joint5,0.0,3.814999580383301,3.814999580383301,gripper_opening,constant,-0.004597307538377584,0.8621926307678223,0.8621926307678223,0.8446539044380188,0.8534232676029205
1,joint5,4.01574444770813,10.840471029281616,6.824726581573486,pick,ramp_down,-0.3179161744683262,2.0500977180867572,0.7734276056289673,-1.3962633609771729,-0.3114178776741028
2,joint5,11.041079998016357,12.848512172698975,1.8074321746826172,pick,constant,0.0,-1.3962633609771729,-1.3962633609771729,-1.3962633609771729,-1.3962633609771729
3,joint5,13.049236297607422,14.856017351150513,1.8067810535430908,gripper_closing,constant,0.0,-1.3962633609771729,-1.3962633609771729,-1.3962633609771729,-1.3962633609771729
4,joint5,15.056869983673096,16.863874912261963,1.8070049285888672,lift,ramp_up,0.3379048354903097,-6.484050390042,-1.396261215209961,-0.7856655120849609,-1.090963363647461
5,joint5,17.064687728881836,17.867427587509155,0.8027398586273193,lift,constant,3.325506200783008e-16,-0.7853981852531491,-0.7853981852531433,-0.7853981852531433,-0.7853981852531433
6,joint5,18.068154335021973,18.871052503585815,0.8028981685638428,place,ramp_down,-0.33309463111640814,5.197482013982786,-0.8209272027015686,-1.088375449180603,-0.9546513080596923
7,joint5,19.07181715965271,19.87483501434326,0.8030178546905518,place,constant,-0.014079047470156519,-0.8923784810231118,-1.1552375555038452,-1.1693706512451172,-1.1665440320968627
8,joint5,20.075483322143555,21.882620334625244,1.8071370124816895,gripper_opening,constant,0.0,-1.1693706512451172,-1.1693706512451172,-1.1693706512451172,-1.1693706512451172
9,joint5,22.083374500274658,24.89405655860901,2.8106820583343506,retract,ramp_up,0.1696271817746508,-4.890716328808646,-1.1447757482528689,-0.6680076718330383,-0.9063917100429536
10,joint5,25.094667196273804,27.90470314025879,2.8100359439849854,return_home,ramp_up,0.3494265300486291,-9.36691365564533,-0.5981711745262146,0.3837299346923828,-0.1072206199169159
