segment_id,joint,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_velocity,end_velocity,mean_velocity
0,joint3,0.0,0.8031058311462402,0.8031058311462402,home,constant,0.0,0.0,0.0,0.0,0.0
1,joint3,1.0039043426513672,3.814375162124634,2.8104708194732666,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
2,joint3,4.015284538269043,4.8184192180633545,0.8031346797943115,pick,ramp_down,-0.1324962411416406,0.4787957909527406,0.0,-0.1330218613147735,-0.1064174890518188
3,joint3,5.019010543823242,9.836833000183105,4.817822456359863,pick,constant,0.0,-0.1330218613147735,-0.1330218613147735,-0.1330218613147735,-0.1330218613147735
4,joint3,10.03757619857788,10.84022068977356,0.8026444911956787,pick,ramp_up,0.19269422103242823,-2.0938076886336874,-0.1330218613147735,0.0,-0.08229385111480945
5,joint3,11.040977001190186,13.851365327835083,2.8103883266448975,pick,constant,0.0,0.0,0.0,0.0,0.0
6,joint3,14.051987886428833,14.854813575744629,0.8028256893157959,gripper_closing,constant,0.0,0.0,0.0,0.0,0.0
7,joint3,15.055540561676025,15.858457803726196,0.8029172420501709,gripper_closing,ramp_down,-0.4028104799052984,6.118434796028471,0.0,-0.2695078253746032,-0.10780313014984129
8,joint3,16.059091091156006,16.862093448638916,0.8030023574829102,lift,constant,7.362126728315751e-17,-0.2695078253746044,-0.2695078253746032,-0.2695078253746032,-0.2695078253746032
9,joint3,17.06281542778015,17.86577272415161,0.80295729637146,lift,ramp_up,0.4027710904849118,-7.141905288569528,-0.2695078253746032,0.0,-0.10780313014984129
10,joint3,18.066555738449097,18.86954641342163,0.8029906749725342,place,ramp_up,0.11353990498012712,-2.0532837791494867,0.0,0.0759795978665351,0.04357410222291942
11,joint3,19.07037043571472,19.873295068740845,0.802924633026123,place,ramp_down,-0.11355920339249412,2.256789156076161,0.0759795978665351,0.0,0.04558775871992106
12,joint3,20.074034214019775,20.87684655189514,0.8028123378753662,place,constant,0.0,0.0,0.0,0.0,0.0
13,joint3,21.077537536621094,22.88426184654236,1.8067243099212646,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
14,joint3,23.084996938705444,24.892225742340088,1.8072288036346436,retract,constant,0.0,0.0,0.0,0.0,0.0
15,joint3,25.09297013282776,25.89626455307007,0.8032944202423096,return_home,ramp_up,0.33824696361398826,-8.432480959133997,0.0,0.2723928987979889,0.19097651839256286
16,joint3,26.096982717514038,27.903809547424316,1.8068268299102783,return_home,constant,0.0,0.2723928987979889,0.2723928987979889,0.2723928987979889,0.2723928987979889
