segment_id,joint,signal,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_value,end_value,mean_value
0,joint3,velocity,0.0,1.8069241046905518,1.8069241046905518,home,constant,0.0,0.0,0.0,0.0,0.0
1,joint3,velocity,2.0077500343322754,4.8184638023376465,2.810713768005371,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
2,joint3,velocity,5.019251346588135,5.822126150131226,0.8028748035430908,pick,ramp_down,-0.19689542582478078,0.9867260896378628,0.0,-0.1330218613147735,-0.080585804535076
3,joint3,velocity,6.022904396057129,10.840698480606079,4.81779408454895,pick,constant,0.0,-0.1330218613147735,-0.1330218613147735,-0.1330218613147735,-0.1330218613147735
4,joint3,velocity,11.041480779647827,11.844787359237671,0.8033065795898438,pick,ramp_up,0.13244004019934488,-1.621945911593954,-0.1330218613147735,0.0,-0.1064174890518188
5,joint3,velocity,12.045592546463013,14.856439590454102,2.810847043991089,pick,constant,0.0,0.0,0.0,0.0,0.0
6,joint3,velocity,15.0571129322052,15.86039137840271,0.8032784461975098,gripper_closing,constant,0.0,0.0,0.0,0.0,0.0
7,joint3,velocity,16.061048984527588,16.86403727531433,0.8029882907867432,lift,ramp_down,-0.4027430247188725,6.51931746937682,0.0,-0.2695078253746032,-0.11085545700043435
8,joint3,velocity,17.064788103103638,17.86785864830017,0.8030705451965332,lift,constant,-7.373543883840404e-17,-0.26950782537460183,-0.2695078253746032,-0.2695078253746032,-0.2695078253746032
9,joint3,velocity,18.06861138343811,18.87157654762268,0.8029651641845703,lift,ramp_up,0.2724128237945948,-5.086965793958041,-0.2695078253746032,0.0,-0.055468976125121104
10,joint3,velocity,19.072229862213135,19.875125408172607,0.8028955459594727,place,ramp_up,0.11355987251041048,-2.165840563766629,0.0,0.0759795978665351,0.04558775871992106
11,joint3,velocity,20.075878381729126,20.878697633743286,0.8028192520141602,place,ramp_down,-0.1135689938817949,2.370376052075412,0.0759795978665351,0.0,0.04479254484176633
12,joint3,velocity,21.079426050186157,21.882439374923706,0.8030133247375488,place,constant,0.0,0.0,0.0,0.0,0.0
13,joint3,velocity,22.083205223083496,22.88628125190735,0.8030760288238525,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
14,joint3,velocity,23.087023496627808,25.897258281707764,2.810234785079956,retract,constant,0.0,0.0,0.0,0.0,0.0
15,joint3,velocity,26.097974061965942,26.90110445022583,0.8031303882598877,return_home,ramp_up,0.27138771140267204,-6.973738765134502,0.0,0.2723928987979889,0.21791431903839112
16,joint3,velocity,27.101794719696045,27.904892444610596,0.8030977249145508,return_home,constant,8.728214812226605e-18,0.2723928987979885,0.2723928987979889,0.2723928987979889,0.2723928987979889
