segment_id,joint,signal,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_value,end_value,mean_value
0,joint2,velocity,0.0,1.8069241046905518,1.8069241046905518,home,constant,0.0,0.0,0.0,0.0,0.0
1,joint2,velocity,2.0077500343322754,4.8184638023376465,2.810713768005371,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
2,joint2,velocity,5.019251346588135,5.822126150131226,0.8028748035430908,pick,ramp_up,0.36982791356121736,-1.8533637815768715,0.0,0.2498544454574585,0.15136400368064643
3,joint2,velocity,6.022904396057129,10.840698480606079,4.81779408454895,pick,constant,0.0,0.2498544454574585,0.2498544454574585,0.2498544454574585,0.2498544454574585
4,joint2,velocity,11.041480779647827,11.844787359237671,0.8033065795898438,pick,ramp_down,-0.24876161311611225,3.046494706192267,0.2498544454574585,0.0,0.1998835563659668
5,joint2,velocity,12.045592546463013,14.856439590454102,2.810847043991089,pick,constant,0.0,0.0,0.0,0.0,0.0
6,joint2,velocity,15.0571129322052,15.86039137840271,0.8032784461975098,gripper_closing,constant,0.0,0.0,0.0,0.0,0.0
7,joint2,velocity,16.061048984527588,16.86403727531433,0.8029882907867432,lift,ramp_down,-0.20882972394350513,3.380386956084745,0.0,-0.1397448033094406,-0.05748060941696167
8,joint2,velocity,17.064788103103638,17.86785864830017,0.8030705451965332,lift,constant,-2.9029901407852497e-17,-0.13974480330944006,-0.1397448033094406,-0.1397448033094406,-0.1397448033094406
9,joint2,velocity,18.06861138343811,18.87157654762268,0.8029651641845703,lift,ramp_up,0.14125109883679235,-2.637686060929973,-0.1397448033094406,0.0,-0.028761692345142365
10,joint2,velocity,19.072229862213135,19.875125408172607,0.8028955459594727,place,ramp_up,0.5223755315864448,-9.962868844585573,0.0,0.3495062291622162,0.2097037374973297
11,joint2,velocity,20.075878381729126,20.878697633743286,0.8028192520141602,place,ramp_down,-0.5224174899034745,10.903732309284317,0.3495062291622162,0.0,0.20604575872421266
12,joint2,velocity,21.079426050186157,21.882439374923706,0.8030133247375488,place,constant,0.0,0.0,0.0,0.0,0.0
13,joint2,velocity,22.083205223083496,22.88628125190735,0.8030760288238525,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
14,joint2,velocity,23.087023496627808,23.889968156814575,0.8029446601867676,retract,ramp_down,-0.5215340304300958,12.075207923581038,0.0,-0.3489734828472137,-0.17483200132846827
15,joint2,velocity,24.090698719024658,24.893540859222412,0.8028421401977539,retract,constant,9.570067346177921e-17,-0.348973482847216,-0.3489734828472137,-0.3489734828472137,-0.3489734828472137
16,joint2,velocity,25.094290494918823,25.897258281707764,0.8029677867889404,retract,ramp_up,0.11521645295219037,-2.9606652912343647,-0.1156414821743965,0.0,-0.0231282964348793
17,joint2,velocity,26.097974061965942,26.90110445022583,0.8031303882598877,return_home,ramp_down,-0.2649170366983899,6.807464489897061,0.0,-0.2658982574939728,-0.21271860599517822
18,joint2,velocity,27.101794719696045,27.904892444610596,0.8030977249145508,return_home,constant,-4.1321925363585964e-17,-0.26589825749397145,-0.2658982574939728,-0.2658982574939728,-0.2658982574939728
